Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C]
9/04/2020,3:05,x,0.99,14.37,14.15921364
9/04/2020,3:10,x,0.99,14.33,14.15103182
9/04/2020,3:15,x,0.99,14.47,14.12737045
9/04/2020,3:20,x,0.99,14.49,14.09375909
9/04/2020,3:25,x,0.99,14.02,14.04648636
9/04/2020,3:30,x,0.98,13.7,14.00648636
9/04/2020,3:35,x,0.98,13.58,13.96103182
9/04/2020,3:40,x,0.99,13.65,13.91285
9/04/2020,3:45,x,0.98,13.84,13.84466818
9/04/2020,3:50,x,0.99,13.87,13.71196591
9/04/2020,3:55,x,0.99,14.05,13.57926364
9/04/2020,4:00,x,0.99,13.87,13.45199091
9/04/2020,4:05,x,0.99,13.8,13.31199091
9/04/2020,4:10,x,0.99,13.72,13.16110682
9/04/2020,4:15,x,0.98,13.03,13.012925
9/04/2020,4:20,x,0.98,12.56,12.84931364
9/04/2020,4:25,x,0.98,12.3,12.65479318
9/04/2020,4:30,x,0.98,12.04,12.473
9/04/2020,4:35,x,0.98,11.99,12.29666136
9/04/2020,4:40,x,0.98,12.21,12.13395909
9/04/2020,4:45,x,0.98,12.07,12.05123182
9/04/2020,4:50,x,0.98,11.91,12.03211591
9/04/2020,4:55,x,0.98,11.87,12.05027273
9/04/2020,5:00,x,0.98,11.86,12.07115682
9/04/2020,5:05,x,0.98,11.93,12.08385909
9/04/2020,5:10,x,0.98,12.12,12.08204091
9/04/2020,5:15,x,0.99,12.35,12.09744545
9/04/2020,5:20,x,0.99,12.5,12.11908864
9/04/2020,5:25,x,0.99,12.27,12.14071591
9/04/2020,5:30,x,0.99,12.13,12.13206136
9/04/2020,5:35,x,0.98,12.19,12.10236136
9/04/2020,5:40,x,1,12.24,12.05135227
9/04/2020,5:45,x,1.05,12.15,11.98313864
9/04/2020,5:50,0,1.42,12.12,11.90918636
9/04/2020,5:55,0,2.26,11.8,11.87883182
9/04/2020,6:00,0.02,4.86,11.71,11.89717727
9/04/2020,6:05,0.19,9.02,11.78,11.95214318
9/04/2020,6:10,0.44,13.73,11.95,12.04115
9/04/2020,6:15,0.82,21.48,12.25,12.16497045
9/04/2020,6:20,1.15,26.95,12.65,12.315525
9/04/2020,6:25,1.44,31.47,13.17,12.54177727
9/04/2020,6:30,1.67,34.63,13.72,12.77642955
9/04/2020,6:35,2.05,40.67,14.31,13.02943636
9/04/2020,6:40,2.4,45.34,14.73,13.30869545
9/04/2020,6:45,3.12,59.38,15.37,13.62098864
9/04/2020,6:50,3.47,64.85,16.01,13.94030227
9/04/2020,6:55,3.5,64.09,15.92,14.19767955
9/04/2020,7:00,3.92,71.09,16.27,14.41077955
9/04/2020,7:05,3.9,70.39,16.58,14.60215682
9/04/2020,7:10,4.16,73.29,17.11,14.76159545
9/04/2020,7:15,3.47,61.77,17.12,14.94569318
9/04/2020,7:20,3.97,69.61,17.05,15.15555682
9/04/2020,7:25,5.41,93.39,17.68,15.57365227
9/04/2020,7:30,6.76,117.21,18.52,16.21445909
9/04/2020,7:35,8.75,152.11,19.42,16.97970455
9/04/2020,7:40,11.15,200.65,21.28,17.64152045
9/04/2020,7:45,15.42,291.45,24.55,18.18081364
9/04/2020,7:50,17.83,334.67,27.96,18.62691364
9/04/2020,7:55,16.96,314.04,30,18.81196136
9/04/2020,8:00,13.81,246.11,29.83,18.89806364
9/04/2020,8:05,12.92,236.2,28.87,19.18246591
9/04/2020,8:10,11.65,210.78,27.15,19.60803409
9/04/2020,8:15,11.98,215.17,25.96,19.90623182
9/04/2020,8:20,16.94,318.28,25.9,20.05608409
9/04/2020,8:25,22.12,427.86,28.01,19.93531818
9/04/2020,8:30,22.13,415.44,29.79,19.72453636
9/04/2020,8:35,13.6,243.15,27.13,19.60218636
9/04/2020,8:40,14.35,251.08,26.72,19.68161591
9/04/2020,8:45,15.47,263.82,27.66,19.76446591
9/04/2020,8:50,18.68,322.71,28.91,20.23732273
9/04/2020,8:55,20.28,355.15,30.51,21.31052955
9/04/2020,9:00,24.91,441.14,33.16,21.86568636
9/04/2020,9:05,25.22,449.19,34.58,22.17239773
9/04/2020,9:10,33.8,606.03,37.62,23.08551818
9/04/2020,9:15,39.55,724.41,42.27,23.969525
9/04/2020,9:20,29.35,517.85,42.29,24.60686818
9/04/2020,9:25,36.12,636.65,41.98,24.46350227
9/04/2020,9:30,42.91,781.92,45.32,24.42847955
9/04/2020,9:35,34.69,619.65,46.9,23.87857955
9/04/2020,9:40,23.21,397.49,41.06,23.71554773
9/04/2020,9:45,20.02,336.5,36.3,23.43225909
9/04/2020,9:50,29.7,500.86,32.94,22.54292273
9/04/2020,9:55,21.47,356.24,30.44,21.91956136
9/04/2020,10:00,28.5,473.15,29.19,21.15035227
9/04/2020,10:05,21.32,363.97,29.17,19.72461136
9/04/2020,10:10,16.81,287.18,27.13,18.60749773
9/04/2020,10:15,15.36,252.13,25.2,17.63580455
9/04/2020,10:20,13.78,212.54,23.46,17.70640909
9/04/2020,10:25,16.75,273.24,22.87,17.46426818
9/04/2020,10:30,24.49,394.31,25.02,17.72089545
9/04/2020,10:35,23.77,381.79,28.34,17.74436591
9/04/2020,10:40,27.72,456.45,28.91,17.69098636
9/04/2020,10:45,26.26,430.8,31.79,17.64472273
9/04/2020,10:50,26.48,433.46,29.9,17.559
9/04/2020,10:55,21.7,359.59,28.89,17.85264318
9/04/2020,11:00,18.91,312.4,28.01,18.48560909
9/04/2020,11:05,23.34,374.35,28.94,18.76563182
9/04/2020,11:10,22.08,356.09,27.55,19.09333409
9/04/2020,11:15,21.5,347.92,26.24,19.09218409
9/04/2020,11:20,20.71,324.51,27.51,19.15130455
9/04/2020,11:25,16.63,268.76,28.53,18.90186591
9/04/2020,11:30,15.36,256.69,27.98,18.78948864
9/04/2020,11:35,15.44,254.46,26.96,18.68513864
9/04/2020,11:40,15.44,251.26,26.84,18.83730909
9/04/2020,11:45,15.96,255.63,25.66,19.04830682
9/04/2020,11:50,22.13,352.82,25.96,19.08290909
9/04/2020,11:55,21.44,344.26,27.65,18.82135909
9/04/2020,12:00,29.4,476.09,30.59,18.529025
9/04/2020,12:05,32.3,525.04,33.87,18.635175
9/04/2020,12:10,30.07,486.43,32.37,19.00103636
9/04/2020,12:15,36.04,575.76,34.8,19.6774
9/04/2020,12:20,36.07,577.38,34.14,20.49895682
9/04/2020,12:25,34.72,557.26,33.03,20.98936364
9/04/2020,12:30,36.91,596,37.52,21.28864545
9/04/2020,12:35,35.96,586.37,40.08,21.17008636
9/04/2020,12:40,29.75,479.63,39.26,21.02916136
9/04/2020,12:45,28.78,459.47,37.93,21.50778409
9/04/2020,12:50,26.32,415.37,35,21.90033864
9/04/2020,12:55,27.42,431.65,32.66,22.318825
9/04/2020,13:00,32.78,520.1,32.43,22.22528636
9/04/2020,13:05,41.4,678.8,36.11,21.90149318
9/04/2020,13:10,33.25,543.22,39.17,21.92086818
9/04/2020,13:15,29.59,478.54,35.74,21.63385
9/04/2020,13:20,28.26,447.32,34.61,21.37160909
9/04/2020,13:25,31.49,498.87,33.82,21.50518636
9/04/2020,13:30,38.16,607.16,37.09,21.97430682
9/04/2020,13:35,21.49,343.88,35.74,22.2221
9/04/2020,13:40,27.35,421.55,33.73,21.86471591
9/04/2020,13:45,29.14,460.63,33.36,21.64948182
9/04/2020,13:50,27.59,439.31,34.34,21.6787
9/04/2020,13:55,24.06,390.27,34.02,21.89769773
9/04/2020,14:00,24.92,400.41,31.18,21.89915
9/04/2020,14:05,26.81,437.81,32.34,21.43258409
9/04/2020,14:10,26.75,432.27,32.1,21.18040682
9/04/2020,14:15,23.89,376.36,32.98,20.95813636
9/04/2020,14:20,18.42,286.18,30.38,20.77126591
9/04/2020,14:25,21.48,339.67,29.75,20.43341591
9/04/2020,14:30,18.78,298.87,29.37,20.56686818
9/04/2020,14:35,18.56,285.33,27.21,20.71447727
9/04/2020,14:40,21.82,343.72,27.7,20.76346818
9/04/2020,14:45,21.18,336.24,29.45,20.33312045
9/04/2020,14:50,23.11,373.41,29.84,19.89649545
9/04/2020,14:55,22.32,356.12,31.43,19.73979545
9/04/2020,15:00,20.42,315.13,30.59,19.458375
9/04/2020,15:05,19.79,304.31,29.12,19.44350227
9/04/2020,15:10,22.36,377.59,28.28,19.64477727
9/04/2020,15:15,21.74,380.83,28.18,19.72563636
9/04/2020,15:20,18.41,278.35,26.34,19.869025
9/04/2020,15:25,16.56,245.62,24.81,19.85492727
9/04/2020,15:30,14.69,224.37,25.37,19.84874545
9/04/2020,15:35,13.51,207.21,26.16,19.91382727
9/04/2020,15:40,13.08,196.26,26.49,20.25154773
9/04/2020,15:45,13.12,198.6,26.61,20.65871364
9/04/2020,15:50,12.54,190.85,26.73,20.98806818
9/04/2020,15:55,12.92,194.33,27.2,21.36905
9/04/2020,16:00,13.82,205.55,27.12,21.64254318
9/04/2020,16:05,13.4,200.32,27.12,21.75842273
9/04/2020,16:10,12.48,185.6,27.29,21.79850682
9/04/2020,16:15,12.18,180.79,27.28,21.80906364
9/04/2020,16:20,11.64,164.5,26.77,21.73230909
9/04/2020,16:25,10.51,147.7,26.27,21.52345
9/04/2020,16:30,9.29,135.04,25.45,21.31275455
9/04/2020,16:35,8.48,124.59,24.96,21.07265227
9/04/2020,16:40,7.62,113.65,24.39,20.75957727
9/04/2020,16:45,6.82,103.37,23.48,20.44714545
9/04/2020,16:50,6.12,93.51,22.13,20.14030227
9/04/2020,16:55,5.44,84.01,21.46,19.78700682
9/04/2020,17:00,4.78,75.27,21.04,19.43933636
9/04/2020,17:05,4.18,66.83,20.58,19.08639318
9/04/2020,17:10,3.58,58.49,20.48,18.74049091
9/04/2020,17:15,3.01,50.51,20.26,18.45927727
9/04/2020,17:20,2.5,43.2,19.51,18.26972727
9/04/2020,17:25,2,36.29,18.91,18.10049773
9/04/2020,17:30,1.49,29.04,18.45,17.93476591
9/04/2020,17:35,1.08,22.92,18.09,17.76837045
9/04/2020,17:40,0.72,17.31,18.02,17.57279773
9/04/2020,17:45,0.47,13.33,17.84,17.37609773
9/04/2020,17:50,0.24,9.52,17.55,17.24063864
9/04/2020,17:55,0.08,6.29,17.32,17.13969773
9/04/2020,18:00,0,3.57,17.01,17.04697045
9/04/2020,18:05,0,1.81,16.77,16.95805909
9/04/2020,18:10,0,1.19,16.74,16.85421364
9/04/2020,18:15,0,1.02,16.86,16.75041818
9/04/2020,18:20,0,1.03,16.83,16.65527955
9/04/2020,18:25,x,1.04,16.66,16.56661136
9/04/2020,18:30,x,1.03,16.51,16.499325
9/04/2020,18:35,x,1.03,16.43,16.45491136
9/04/2020,18:40,x,1.03,16.36,16.411675
9/04/2020,18:45,x,1.03,16.27,16.35710455
9/04/2020,18:50,x,1.03,16.2,16.29801364
9/04/2020,18:55,x,1.03,16.2,16.24712955
9/04/2020,19:00,x,1.03,16.26,16.20622045
9/04/2020,19:05,x,1.03,16.26,16.16712955
9/04/2020,19:10,x,1.03,16.26,16.13440227
9/04/2020,19:15,x,1.03,16.18,16.111675
9/04/2020,19:20,x,1.03,16.1,16.09803864
9/04/2020,19:25,x,1.03,16.06,16.08258409
9/04/2020,19:30,x,1.03,16,16.04440227
9/04/2020,19:35,x,1.03,16,15.98442727
9/04/2020,19:40,x,1.03,16.02,15.92990682
9/04/2020,19:45,x,1.03,16.05,15.86175
9/04/2020,19:50,x,1.03,16.03,15.76995682
9/04/2020,19:55,x,1.03,15.84,15.65907273
9/04/2020,20:00,x,1.02,15.6,15.54912273
9/04/2020,20:05,x,1.02,15.66,15.43732955
9/04/2020,20:10,x,1.02,15.43,15.30647045
9/04/2020,20:15,x,1.02,15.09,15.15015682
9/04/2020,20:20,x,1.02,14.84,14.97020682
9/04/2020,20:25,x,1.01,14.79,14.79119091
9/04/2020,20:30,x,1.02,14.77,14.61760455
9/04/2020,20:35,x,1.01,14.58,14.42947273
9/04/2020,20:40,x,1.01,14.33,14.25404318
9/04/2020,20:45,x,1.01,14.05,14.09863864
9/04/2020,20:50,x,1,13.87,13.95596136
9/04/2020,20:55,x,1,13.69,13.80507727
9/04/2020,21:00,x,1,13.59,13.64058182
9/04/2020,21:05,x,1.01,13.5,13.48151591
9/04/2020,21:10,x,1,13.38,13.33426818
9/04/2020,21:15,x,1,13.27,13.20883864
9/04/2020,21:20,x,1,13.13,13.10974773
9/04/2020,21:25,x,1,12.96,13.05608636
9/04/2020,21:30,x,1,12.83,13.02151591
9/04/2020,21:35,x,1,12.71,12.98787955
9/04/2020,21:40,x,1,12.67,12.95787955
9/04/2020,21:45,x,1,12.78,12.95060682
9/04/2020,21:50,x,1.01,13.1,12.95969773
9/04/2020,21:55,x,1.01,13.21,12.99424318
9/04/2020,22:00,x,1.01,13.13,13.042425
9/04/2020,22:05,x,1,13.05,13.09694545
9/04/2020,22:10,x,1,13.19,13.14876364
9/04/2020,22:15,x,1,13.23,13.17876364
9/04/2020,22:20,x,1,13.34,13.16606136
9/04/2020,22:25,x,1,13.36,13.13063182
9/04/2020,22:30,x,1.01,13.31,13.10429318
9/04/2020,22:35,x,1,13.24,13.09431818
9/04/2020,22:40,x,1,13.11,13.062525
9/04/2020,22:45,x,1,12.96,13.00527727
9/04/2020,22:50,x,1,12.82,12.92893864
9/04/2020,22:55,x,1,12.84,12.84350909
9/04/2020,23:00,x,0.99,12.94,12.75174091
9/04/2020,23:05,x,0.99,12.84,12.65903864
9/04/2020,23:10,x,0.99,12.6,12.56542727
9/04/2020,23:15,x,0.99,12.5,12.47911364
9/04/2020,23:20,x,0.99,12.42,12.38370909
9/04/2020,23:25,x,0.99,12.3,12.28375909
9/04/2020,23:30,x,0.99,12.22,12.18557727
9/04/2020,23:35,x,0.99,12.08,12.09921364
9/04/2020,23:40,x,0.98,12.01,12.04557727
9/04/2020,23:45,x,0.98,11.77,11.99466818
9/04/2020,23:50,x,0.98,11.74,11.94557727
9/04/2020,23:55,x,0.99,11.86,11.90194091
10/04/2020,0:00,x,0.99,11.89,11.83742045
10/04/2020,0:05,x,0.99,12.01,11.76926364
10/04/2020,0:10,x,0.99,11.94,11.69653636
10/04/2020,0:15,x,0.99,11.88,11.63380909
10/04/2020,0:20,x,0.99,11.82,11.5629
10/04/2020,0:25,x,0.98,11.51,11.48201591
10/04/2020,0:30,x,0.98,11.33,11.40658636
10/04/2020,0:35,x,0.98,11.21,11.33567727
10/04/2020,0:40,x,0.98,11.08,11.28113182
10/04/2020,0:45,x,0.98,10.96,11.23204091
10/04/2020,0:50,x,0.98,10.97,11.21749545
10/04/2020,0:55,x,0.98,11.06,11.27380909
10/04/2020,1:00,x,0.99,11.23,11.33103182
10/04/2020,1:05,x,0.99,11.34,11.36552727
10/04/2020,1:10,x,0.99,11.34,11.38095682
10/04/2020,1:15,x,0.99,11.66,11.39729545
10/04/2020,1:20,x,1,12.13,11.41454318
10/04/2020,1:25,x,1,11.96,11.41724545
10/04/2020,1:30,x,1,11.59,11.40815455
10/04/2020,1:35,x,0.99,11.25,11.39451818
10/04/2020,1:40,x,0.99,11.14,11.37815455
10/04/2020,1:45,x,0.99,11.16,11.32997273
10/04/2020,1:50,x,0.99,11.09,11.23456818
10/04/2020,1:55,x,0.99,11.13,11.16007273
10/04/2020,2:00,x,0.99,11.19,11.13103182
10/04/2020,2:05,x,0.99,11.16,11.13469318
10/04/2020,2:10,x,0.99,11.13,11.14926364
10/04/2020,2:15,x,0.98,11.08,11.15565227
10/04/2020,2:20,x,0.98,11.14,11.16022273
10/04/2020,2:25,x,0.98,11.27,11.14570227
10/04/2020,2:30,x,0.98,11.29,11.12572727
10/04/2020,2:35,x,0.98,11.3,11.09575227
10/04/2020,2:40,x,0.98,11.23,11.06762045
10/04/2020,2:45,x,0.98,11.14,11.05762045
10/04/2020,2:50,x,0.98,10.97,11.063075
10/04/2020,2:55,x,0.98,10.97,11.05671136
10/04/2020,3:00,x,0.98,10.83,11.03125682
10/04/2020,3:05,x,0.97,10.82,10.99489318
10/04/2020,3:10,x,0.98,10.97,10.96671136
10/04/2020,3:15,x,0.98,11.2,10.94580227
10/04/2020,3:20,x,0.98,11.2,10.93762045
10/04/2020,3:25,x,0.98,11.01,10.91852955
10/04/2020,3:30,x,0.98,10.9,10.90943864
10/04/2020,3:35,x,0.98,10.92,10.89032273
10/04/2020,3:40,x,0.98,10.91,10.84214091
10/04/2020,3:45,x,0.98,10.88,10.75486818
10/04/2020,3:50,x,0.98,10.76,10.67486818
10/04/2020,3:55,x,0.98,10.73,10.63214091
10/04/2020,4:00,x,0.98,10.61,10.61668636
10/04/2020,4:05,x,0.98,10.44,10.62395909
10/04/2020,4:10,x,0.98,10.24,10.66668636
10/04/2020,4:15,x,0.98,10.32,10.73211591
10/04/2020,4:20,x,0.98,10.54,10.82754545
10/04/2020,4:25,x,0.98,10.73,10.94842955
10/04/2020,4:30,x,0.98,11,11.09749545
10/04/2020,4:35,x,0.98,11.38,11.27747045
10/04/2020,4:40,x,0.99,11.6,11.50744545
10/04/2020,4:45,x,0.99,11.81,11.76014773
10/04/2020,4:50,x,0.99,12.06,12.00012273
10/04/2020,4:55,x,0.99,12.25,12.24009773
10/04/2020,5:00,x,0.99,12.42,12.48004773
10/04/2020,5:05,x,0.99,12.77,12.70090682
10/04/2020,5:10,x,0.99,13.1,12.9027
10/04/2020,5:15,x,0.99,13.18,13.07446818
10/04/2020,5:20,x,0.99,13.37,13.18611136
10/04/2020,5:25,x,1,13.64,13.25682955
10/04/2020,5:30,x,1,13.81,13.30065227
10/04/2020,5:35,x,1,13.82,13.31173636
10/04/2020,5:40,x,1.01,13.7,13.27160455
10/04/2020,5:45,x,1.06,13.29,13.19248409
10/04/2020,5:50,0,1.43,13.04,13.10009318
10/04/2020,5:55,0,2.37,12.94,12.98800909
10/04/2020,6:00,0.04,4.92,13,12.86399545
10/04/2020,6:05,0.24,9.77,12.9,12.75499545
10/04/2020,6:10,0.5,14.82,12.69,12.68094318
10/04/2020,6:15,0.68,18.31,12.83,12.6675
10/04/2020,6:20,0.88,21.47,12.97,12.68794091
10/04/2020,6:25,1.27,28.06,13.19,12.73419545
10/04/2020,6:30,1.75,36.6,13.6,12.79938636
10/04/2020,6:35,2.03,41.54,14,12.90894091
10/04/2020,6:40,2.09,41.71,14.26,13.08804545
10/04/2020,6:45,2.5,48.89,14.57,13.28356136
10/04/2020,6:50,2.59,50.05,14.76,13.55318409
10/04/2020,6:55,2.89,54.48,15.08,13.85868864
10/04/2020,7:00,3.65,68.13,15.71,14.14083636
10/04/2020,7:05,4.15,77.36,16.38,14.35292273
10/04/2020,7:10,5.41,99.74,17.22,14.62246136
10/04/2020,7:15,5.35,96.53,18,14.97395909
10/04/2020,7:20,5.92,104.04,18.64,15.43019091
10/04/2020,7:25,7,122.65,19.07,15.91244545
10/04/2020,7:30,9.94,170.16,19.87,16.27856591
10/04/2020,7:35,11.66,204.44,21.7,16.64902955
10/04/2020,7:40,12.01,227.2,23.34,16.90678182
10/04/2020,7:45,11.92,230.83,24.75,17.05552273
10/04/2020,7:50,11.42,207.76,24.6,17.12797045
10/04/2020,7:55,10.51,187.5,23.02,17.25502955
10/04/2020,8:00,8.3,135.72,22.06,17.42096364
10/04/2020,8:05,7.91,125.73,20.77,17.470125
10/04/2020,8:10,8.03,128.67,20.52,17.47975455
10/04/2020,8:15,8.24,129.97,20.15,17.37436136
10/04/2020,8:20,7.57,124.19,20.51,17.2514
10/04/2020,8:25,8.59,140.15,20.87,17.24660909
10/04/2020,8:30,9.36,150.23,20.75,17.20813864
10/04/2020,8:35,9.64,153.53,21.42,17.24224318
10/04/2020,8:40,10.79,168.26,21.87,17.29164318
10/04/2020,8:45,9.04,143.49,21.48,17.414825
10/04/2020,8:50,8.29,129.78,21.38,17.48384773
10/04/2020,8:55,7.14,109.29,20.91,17.57896364
10/04/2020,9:00,6.59,102.27,20.5,17.75966818
10/04/2020,9:05,8.18,128.91,21.07,18.07098409
10/04/2020,9:10,9.88,147.97,22,18.375425
10/04/2020,9:15,11.38,179.49,22.79,18.69336364
10/04/2020,9:20,15.36,249.74,24.93,19.09318182
10/04/2020,9:25,19.37,316.13,27.3,19.47589091
10/04/2020,9:30,20.32,332.64,29.77,19.96619318
10/04/2020,9:35,19.31,318.12,29.34,20.38235455
10/04/2020,9:40,18.11,294.86,29.14,20.65337273
10/04/2020,9:45,16.39,258.58,29.32,21.04229773
10/04/2020,9:50,14.92,240.57,28.73,21.27926818
10/04/2020,9:55,11.41,183.24,28.12,21.44528182
10/04/2020,10:00,11.83,183.9,27.16,21.35531818
10/04/2020,10:05,14.6,240.29,27.52,21.11182273
10/04/2020,10:10,11.83,191.92,27.41,20.95056591
10/04/2020,10:15,11.93,188.77,25.86,20.60257045
10/04/2020,10:20,12.82,192.27,25.72,20.51687727
10/04/2020,10:25,12.5,202.08,25.19,20.64693409
10/04/2020,10:30,18.17,289.7,25.88,20.63972727
10/04/2020,10:35,20.18,324.09,28.17,20.80783636
10/04/2020,10:40,29.4,491.96,31.91,20.68703409
10/04/2020,10:45,33.83,590.12,37.4,20.89332273
10/04/2020,10:50,24.82,410.49,35.8,21.08690682
10/04/2020,10:55,27.17,435.51,34,21.50434773
10/04/2020,11:00,21.34,353.41,32.48,22.00933409
10/04/2020,11:05,31.56,559.15,36.18,22.19168182
10/04/2020,11:10,26.06,424.8,34.62,22.50486364
10/04/2020,11:15,25.82,423.2,34.2,22.53744545
10/04/2020,11:20,19.03,294.74,32.33,22.40934091
10/04/2020,11:25,14.45,221.16,29.55,22.31264545
10/04/2020,11:30,16.02,250.06,28.14,21.87198182
10/04/2020,11:35,16.84,261.96,29.03,21.63550227
10/04/2020,11:40,18.68,292.36,29.57,21.655475
10/04/2020,11:45,16.31,259.55,30.24,21.89946136
10/04/2020,11:50,22.16,352.37,30.65,22.10425227
10/04/2020,11:55,29.16,487.13,31.31,22.17378864
10/04/2020,12:00,33.56,535.56,32.93,22.36
10/04/2020,12:05,27.19,443.72,35.36,22.59014318
10/04/2020,12:10,20.76,343.06,34.68,22.81014091
10/04/2020,12:15,14.11,220.46,32.54,22.72209091
10/04/2020,12:20,13.88,218.8,30.25,22.77460909
10/04/2020,12:25,16.91,265.03,30.6,22.97131818
10/04/2020,12:30,15.49,242.63,31.03,23.67271591
10/04/2020,12:35,12.73,195.27,29.32,24.05066364
10/04/2020,12:40,15.02,230.77,28.48,23.94047273
10/04/2020,12:45,18.89,292.09,29.57,23.51222955
10/04/2020,12:50,31.46,508.81,34.07,23.21082045
10/04/2020,12:55,24.54,397.91,36.86,22.90816136
10/04/2020,13:00,13.66,223.45,33.46,22.561175
10/04/2020,13:05,13.3,219.5,30.07,22.22775909
10/04/2020,13:10,15.23,239.03,28.34,21.97194091
10/04/2020,13:15,16.33,263,28.15,22.15573182
10/04/2020,13:20,20.95,321.73,28.83,22.62003636
10/04/2020,13:25,24.31,383.97,31.1,22.02106818
10/04/2020,13:30,25.7,429,32.08,21.63643636
10/04/2020,13:35,37.19,620.37,36.38,21.27762273
10/04/2020,13:40,26.44,438.21,35.61,21.33665909
10/04/2020,13:45,21.95,353.27,34.9,21.30452955
10/04/2020,13:50,31.78,548.77,34.42,21.25435682
10/04/2020,13:55,19.87,302.03,31.39,21.12765682
10/04/2020,14:00,24.86,412.48,31.43,20.99284091
10/04/2020,14:05,18.2,284.87,30.25,20.98980227
10/04/2020,14:10,16.16,257.67,27.65,20.1793
10/04/2020,14:15,13.96,226.89,25.67,19.74269773
10/04/2020,14:20,14.53,238.65,25.71,19.31202045
10/04/2020,14:25,14.03,231.29,25.16,19.29951136
10/04/2020,14:30,14.8,239.04,25.86,19.73156136
10/04/2020,14:35,26.1,493.32,28.21,19.54696818
10/04/2020,14:40,22.28,382.82,30.91,19.63980455
10/04/2020,14:45,35.38,707.95,34.06,19.80982955
10/04/2020,14:50,33.62,686.67,41.83,19.80208864
10/04/2020,14:55,29.11,579.66,40.78,19.79620682
10/04/2020,15:00,31.97,677.98,39.03,20.08384545
10/04/2020,15:05,31.14,653.99,39.57,20.54099545
10/04/2020,15:10,25.63,554.88,36.56,20.40680227
10/04/2020,15:15,22.42,566.11,34.63,20.68468636
10/04/2020,15:20,18.24,502.37,32.55,20.17460455
10/04/2020,15:25,9.54,198.53,27.91,19.46891591
10/04/2020,15:30,7.1,122.46,23.04,19.18138636
10/04/2020,15:35,6.26,71.77,20.88,18.73221364
10/04/2020,15:40,3.55,57.16,19.22,18.384475
10/04/2020,15:45,4.32,63.43,19.08,18.263625
10/04/2020,15:50,5.33,75.39,19.15,18.162925
10/04/2020,15:55,5.62,78.81,19.39,17.74019773
10/04/2020,16:00,9.52,138.75,20.46,17.54186136
10/04/2020,16:05,9.32,139.43,21.31,17.35643636
10/04/2020,16:10,7.75,122.45,21.1,17.24119545
10/04/2020,16:15,7.33,110.65,20.67,17.18589773
10/04/2020,16:20,5.99,94.53,20.4,17.17463864
10/04/2020,16:25,5.12,76.34,19.59,17.11386136
10/04/2020,16:30,4.06,61.94,18.57,17.07536591
10/04/2020,16:35,4.46,71.62,18.35,16.99788409
10/04/2020,16:40,4.49,74.64,18.78,16.88744318
10/04/2020,16:45,3.74,59.53,18.59,16.7927
10/04/2020,16:50,3.96,62.03,18.26,16.70885909
10/04/2020,16:55,4.56,76.33,18.32,16.67620909
10/04/2020,17:00,3.98,71.15,18.58,16.73923864
10/04/2020,17:05,3.8,66.99,18.36,16.83703864
10/04/2020,17:10,3.78,67.82,18.45,16.88528636
10/04/2020,17:15,3.04,56.43,18.43,16.91602273
10/04/2020,17:20,2.62,49.4,18.49,16.99400682
10/04/2020,17:25,1.92,38.91,18.63,17.09488636
10/04/2020,17:30,1.57,32.5,18.35,17.16139545
10/04/2020,17:35,1.25,26.25,17.98,17.23843409
10/04/2020,17:40,0.91,20.69,17.86,17.31199091
10/04/2020,17:45,0.59,15.2,17.83,17.36382727
10/04/2020,17:50,0.28,10.16,17.61,17.39475227
10/04/2020,17:55,0.05,4.91,17.49,17.38127045
10/04/2020,18:00,0,2.72,17.44,17.36901136
10/04/2020,18:05,0,1.67,17.44,17.35567273
10/04/2020,18:10,0,1.15,17.48,17.33934318
10/04/2020,18:15,0,1.03,17.5,17.30474318
10/04/2020,18:20,0,1.03,17.44,17.28120455
10/04/2020,18:25,x,1.04,17.35,17.25908636
10/04/2020,18:30,x,1.04,17.14,17.22331136
10/04/2020,18:35,x,1.04,17.14,17.18763864
10/04/2020,18:40,x,1.04,17.06,17.13884773
10/04/2020,18:45,x,1.03,17.1,17.07612045
10/04/2020,18:50,x,1.03,17.14,17.01250909
10/04/2020,18:55,x,1.03,17,16.94980682
10/04/2020,19:00,x,1.03,17.03,16.87983182
10/04/2020,19:05,x,1.03,16.94,16.79260909
10/04/2020,19:10,x,1.03,16.81,16.71447727
10/04/2020,19:15,x,1.02,16.74,16.64268409
10/04/2020,19:20,x,1.03,16.66,16.58450227
10/04/2020,19:25,x,1.03,16.37,16.54541136
10/04/2020,19:30,x,1.02,16.18,16.48907273
10/04/2020,19:35,x,1.02,16.2,16.42818864
10/04/2020,19:40,x,1.02,16.31,16.26912273
10/04/2020,19:45,x,1.03,16.5,16.00642045
10/04/2020,19:50,x,1.03,16.57,15.73558636
10/04/2020,19:55,x,1.02,16.41,15.50657045
10/04/2020,20:00,x,1.02,16.27,15.29389318
10/04/2020,20:05,x,1.02,15.06,15.05030682
10/04/2020,20:10,x,1.01,13.85,14.78583636
10/04/2020,20:15,x,1,13.68,14.52045682
10/04/2020,20:20,x,1,13.85,14.26962273
10/04/2020,20:25,x,1,13.84,14.05149091
10/04/2020,20:30,x,1,13.52,13.84790455
10/04/2020,20:35,x,0.99,13.4,13.7525
10/04/2020,20:40,x,1,13.58,13.74070682
