Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
08/26/2020,12:00:00 AM,x,0.99,9.95,9.924708333
08/26/2020,12:05:00 AM,x,0.98,9.92,10.063725
08/26/2020,12:10:00 AM,x,0.99,9.83,10.2054875
08/26/2020,12:15:00 AM,x,0.98,9.75,10.31685833
08/26/2020,12:20:00 AM,x,0.98,9.87,10.386955
08/26/2020,12:25:00 AM,x,0.98,10.42,10.42976136
08/26/2020,12:30:00 AM,x,0.99,10.93,10.516125
08/26/2020,12:35:00 AM,x,0.99,11.23,10.58521591
08/26/2020,12:40:00 AM,x,0.99,11.24,10.62615455
08/26/2020,12:45:00 AM,x,0.99,11.05,10.65160909
08/26/2020,12:50:00 AM,x,0.99,10.89,10.67982045
08/26/2020,12:55:00 AM,x,0.99,10.9,10.65621364
08/26/2020,01:00:00 AM,x,0.98,10.68,10.58536364
08/26/2020,01:05:00 AM,x,0.98,10.28,10.47996818
08/26/2020,01:10:00 AM,x,0.98,10.03,10.37820909
08/26/2020,01:15:00 AM,x,0.97,10.18,10.30914773
08/26/2020,01:20:00 AM,x,0.97,10.16,10.27008636
08/26/2020,01:25:00 AM,x,0.97,10.15,10.24466136
08/26/2020,01:30:00 AM,x,0.97,10.07,10.23557045
08/26/2020,01:35:00 AM,x,0.97,10.12,10.26738864
08/26/2020,01:40:00 AM,x,0.98,10.29,10.31829773
08/26/2020,01:45:00 AM,x,0.98,10.46,10.36826818
08/26/2020,01:50:00 AM,x,0.98,10.62,10.42463182
08/26/2020,01:55:00 AM,x,0.98,10.58,10.45823864
08/26/2020,02:00:00 AM,x,0.98,10.63,10.48093636
08/26/2020,02:05:00 AM,x,0.98,10.59,10.47454318
08/26/2020,02:10:00 AM,x,0.98,10.73,10.44181591
08/26/2020,02:15:00 AM,x,0.97,10.78,10.38639091
08/26/2020,02:20:00 AM,x,0.98,10.52,10.32093636
08/26/2020,02:25:00 AM,x,0.98,10.32,10.241875
08/26/2020,02:30:00 AM,x,0.98,10.05,10.13551136
08/26/2020,02:35:00 AM,x,0.98,9.93,10.02823864
08/26/2020,02:40:00 AM,x,0.97,9.85,9.904631818
08/26/2020,02:45:00 AM,x,0.98,9.9,9.764631818
08/26/2020,02:50:00 AM,x,0.97,9.71,9.636479545
08/26/2020,02:55:00 AM,x,0.98,9.46,9.520145455
08/26/2020,03:00:00 AM,x,0.98,9.41,9.429236364
08/26/2020,03:05:00 AM,x,0.97,9.37,9.351084091
08/26/2020,03:10:00 AM,x,0.97,9.24,9.281084091
08/26/2020,03:15:00 AM,x,0.97,9.11,9.201993182
08/26/2020,03:20:00 AM,x,0.97,9.04,9.139236364
08/26/2020,03:25:00 AM,x,0.98,9.05,9.091054545
08/26/2020,03:30:00 AM,x,0.97,9.07,9.041054545
08/26/2020,03:35:00 AM,x,0.97,9.08,8.991934091
08/26/2020,03:40:00 AM,x,0.98,9.03,8.951904545
08/26/2020,03:45:00 AM,x,0.98,9.02,8.910086364
08/26/2020,03:50:00 AM,x,0.98,8.93,8.877329545
08/26/2020,03:55:00 AM,x,0.98,8.86,8.854602273
08/26/2020,04:00:00 AM,x,0.98,8.83,8.844572727
08/26/2020,04:05:00 AM,x,0.98,8.8,8.850906818
08/26/2020,04:10:00 AM,x,0.97,8.65,8.869059091
08/26/2020,04:15:00 AM,x,0.98,8.68,8.88815
08/26/2020,04:20:00 AM,x,0.98,8.8,8.915422727
08/26/2020,04:25:00 AM,x,0.98,8.96,8.952695455
08/26/2020,04:30:00 AM,x,0.98,9.15,9.025393182
08/26/2020,04:35:00 AM,x,0.99,9.23,9.131727273
08/26/2020,04:40:00 AM,x,0.98,9.23,9.252577273
08/26/2020,04:45:00 AM,x,0.98,9.23,9.337122727
08/26/2020,04:50:00 AM,x,0.98,9.27,9.370759091
08/26/2020,04:55:00 AM,x,0.99,9.63,9.370788636
08/26/2020,05:00:00 AM,x,0.99,9.97,9.345363636
08/26/2020,05:05:00 AM,x,0.99,9.98,9.329029545
08/26/2020,05:10:00 AM,x,0.98,9.61,9.326302273
08/26/2020,05:15:00 AM,x,0.98,9.17,9.331697727
08/26/2020,05:20:00 AM,x,0.97,8.96,9.343715909
08/26/2020,05:25:00 AM,x,0.97,8.87,9.347043182
08/26/2020,05:30:00 AM,x,0.98,9.05,9.363993182
08/26/2020,05:35:00 AM,x,0.98,9.2,9.418220455
08/26/2020,05:40:00 AM,x,1,9.29,9.527484091
08/26/2020,05:45:00 AM,0,1.22,9.41,9.708888636
08/26/2020,05:50:00 AM,0,1.71,9.69,9.935393182
08/26/2020,05:55:00 AM,0,2.33,10.2,10.18459545
08/26/2020,06:00:00 AM,0.02,4.79,10.7,10.43190909
08/26/2020,06:05:00 AM,0.06,6.46,10.99,10.67274318
08/26/2020,06:10:00 AM,0.19,9.12,11.43,10.8907
08/26/2020,06:15:00 AM,0.36,13.23,11.85,11.08276818
08/26/2020,06:20:00 AM,0.62,17.24,12.14,11.27477045
08/26/2020,06:25:00 AM,0.74,19.12,12.36,11.43258182
08/26/2020,06:30:00 AM,1.04,24.39,12.61,11.54196364
08/26/2020,06:35:00 AM,1.22,27.23,12.54,11.63040227
08/26/2020,06:40:00 AM,1.54,32.52,12.54,11.68307727
08/26/2020,06:45:00 AM,1.62,33.34,12.83,11.73521591
08/26/2020,06:50:00 AM,1.66,33.84,12.96,11.84641591
08/26/2020,06:55:00 AM,2.34,46.23,13.25,12.04029773
08/26/2020,07:00:00 AM,3.85,73.45,14.14,12.272
08/26/2020,07:05:00 AM,5.4,100.83,14.99,12.52880682
08/26/2020,07:10:00 AM,7.09,130.66,16.24,12.42766136
08/26/2020,07:15:00 AM,7.68,138.68,17.31,12.45252955
08/26/2020,07:20:00 AM,6.96,119.96,17.77,13.07005909
08/26/2020,07:25:00 AM,6.7,113.66,18.06,13.72643864
08/26/2020,07:30:00 AM,7.22,123.08,18.48,14.28949773
08/26/2020,07:35:00 AM,14.27,304.6,20.27,14.74231818
08/26/2020,07:40:00 AM,22.63,468,27.23,15.25816364
08/26/2020,07:45:00 AM,16.57,300.83,28.43,15.79392045
08/26/2020,07:50:00 AM,12.61,214.84,25.95,16.09338864
08/26/2020,07:55:00 AM,12.22,209.03,24.74,16.42614318
08/26/2020,08:00:00 AM,14.59,259.26,25.12,16.31044091
08/26/2020,08:05:00 AM,14.96,258.22,26.06,17.03384091
08/26/2020,08:10:00 AM,12.31,214.27,25.66,17.94746136
08/26/2020,08:15:00 AM,14.81,264.14,25.75,18.07950909
08/26/2020,08:20:00 AM,13.58,232.42,25.58,17.85759545
08/26/2020,08:25:00 AM,21.9,393.01,25.98,17.908325
08/26/2020,08:30:00 AM,20.14,376.68,30.57,18.246575
08/26/2020,08:35:00 AM,10.61,183.39,28.03,18.32543636
