Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
08/19/2020,12:00:00 AM,x,0.99,12.29,12.30949167
08/19/2020,12:05:00 AM,x,0.99,12.29,12.37635
08/19/2020,12:10:00 AM,x,0.99,12.28,12.46649375
08/19/2020,12:15:00 AM,x,0.99,12.3,12.56105
08/19/2020,12:20:00 AM,x,0.99,12.37,12.627695
08/19/2020,12:25:00 AM,x,0.99,12.52,12.66497955
08/19/2020,12:30:00 AM,x,1,12.81,12.74949545
08/19/2020,12:35:00 AM,x,1,13.13,12.83764773
08/19/2020,12:40:00 AM,x,1,13.35,12.90764773
08/19/2020,12:45:00 AM,x,1,13.26,12.93401136
08/19/2020,12:50:00 AM,x,0.99,13.07,12.92673864
08/19/2020,12:55:00 AM,x,1,13.22,12.88949545
08/19/2020,01:00:00 AM,x,1,13.26,12.80046364
08/19/2020,01:05:00 AM,x,0.99,13.05,12.66506818
08/19/2020,01:10:00 AM,x,0.99,12.59,12.50421818
08/19/2020,01:15:00 AM,x,0.99,12.29,12.35791364
08/19/2020,01:20:00 AM,x,0.98,12.11,12.23703409
08/19/2020,01:25:00 AM,x,0.98,11.83,12.095275
08/19/2020,01:30:00 AM,x,0.98,11.64,11.94169773
08/19/2020,01:35:00 AM,x,0.98,11.58,11.80263636
08/19/2020,01:40:00 AM,x,0.98,11.65,11.69175682
08/19/2020,01:45:00 AM,x,0.98,11.74,11.59633182
08/19/2020,01:50:00 AM,x,0.98,11.66,11.50815
08/19/2020,01:55:00 AM,x,0.98,11.57,11.43815
08/19/2020,02:00:00 AM,x,0.98,11.52,11.37633182
08/19/2020,02:05:00 AM,x,0.98,11.37,11.30178636
08/19/2020,02:10:00 AM,x,0.98,11.24,11.21451364
08/19/2020,02:15:00 AM,x,0.98,11.14,11.11087727
08/19/2020,02:20:00 AM,x,0.98,11.06,10.99905909
08/19/2020,02:25:00 AM,x,0.98,10.96,10.89724091
08/19/2020,02:30:00 AM,x,0.98,10.76,10.79539318
08/19/2020,02:35:00 AM,x,0.98,10.69,10.70263636
08/19/2020,02:40:00 AM,x,0.98,10.6,10.62627273
08/19/2020,02:45:00 AM,x,0.98,10.43,10.56533409
08/19/2020,02:50:00 AM,x,0.98,10.45,10.51533409
08/19/2020,02:55:00 AM,x,0.99,10.4,10.47260682
08/19/2020,03:00:00 AM,x,0.99,10.35,10.454425
08/19/2020,03:05:00 AM,x,0.98,10.4,10.44806136
08/19/2020,03:10:00 AM,x,0.99,10.47,10.44533409
08/19/2020,03:15:00 AM,x,0.98,10.51,10.46260682
08/19/2020,03:20:00 AM,x,0.98,10.49,10.48533409
08/19/2020,03:25:00 AM,x,0.98,10.56,10.58351591
08/19/2020,03:30:00 AM,x,0.98,10.62,10.76351591
08/19/2020,03:35:00 AM,x,0.98,10.57,10.99075909
08/19/2020,03:40:00 AM,x,0.98,10.62,11.20618409
08/19/2020,03:45:00 AM,x,0.98,10.7,11.41430682
08/19/2020,03:50:00 AM,x,0.99,11.48,11.60973182
08/19/2020,03:55:00 AM,x,0.99,12.33,11.81424773
08/19/2020,04:00:00 AM,x,0.99,12.9,12.02967273
08/19/2020,04:05:00 AM,x,1,12.84,12.217825
08/19/2020,04:10:00 AM,x,1,12.8,12.38234091
08/19/2020,04:15:00 AM,x,0.99,12.64,12.53140227
08/19/2020,04:20:00 AM,x,0.99,12.81,12.60052273
08/19/2020,04:25:00 AM,x,0.99,12.99,12.58415909
08/19/2020,04:30:00 AM,x,0.99,12.64,12.49964318
08/19/2020,04:35:00 AM,x,0.99,12.43,12.40970227
08/19/2020,04:40:00 AM,x,0.99,12.34,12.31248864
08/19/2020,04:45:00 AM,x,0.98,12.24,12.21797273
08/19/2020,04:50:00 AM,x,0.99,12.15,12.12891136
08/19/2020,04:55:00 AM,x,0.98,11.97,12.05348636
08/19/2020,05:00:00 AM,x,0.98,11.85,12.00439545
08/19/2020,05:05:00 AM,x,0.98,11.73,12.00621364
08/19/2020,05:10:00 AM,x,0.98,11.6,12.03075909
08/19/2020,05:15:00 AM,x,0.98,11.83,12.03436591
08/19/2020,05:20:00 AM,x,0.98,12.16,12.01412955
08/19/2020,05:25:00 AM,x,0.99,12.1,11.97356136
08/19/2020,05:30:00 AM,x,0.99,12.45,11.92717045
08/19/2020,05:35:00 AM,x,0.99,12.61,11.88630227
08/19/2020,05:40:00 AM,x,0.99,12.28,11.86919091
08/19/2020,05:45:00 AM,x,1.07,11.93,11.86367273
08/19/2020,05:50:00 AM,0,1.48,11.54,11.84740682
08/19/2020,05:55:00 AM,0,2.22,11.38,11.84475227
08/19/2020,06:00:00 AM,0,3.12,11.35,11.81575
08/19/2020,06:05:00 AM,0.01,4.31,11.52,11.78220455
08/19/2020,06:10:00 AM,0.08,6.54,11.95,11.77682273
08/19/2020,06:15:00 AM,0.19,9.87,12.27,11.79935682
08/19/2020,06:20:00 AM,0.34,12.35,12.44,11.85714091
08/19/2020,06:25:00 AM,0.59,16.96,12.65,11.95351818
08/19/2020,06:30:00 AM,0.89,22.19,12.93,12.089575
08/19/2020,06:35:00 AM,1.25,28.35,13.11,12.25537273
08/19/2020,06:40:00 AM,1.5,32.52,13.2,12.43167273
08/19/2020,06:45:00 AM,1.79,38.23,13.37,12.63601364
08/19/2020,06:50:00 AM,1.99,41.6,13.72,12.83856136
08/19/2020,06:55:00 AM,2.21,45.07,14.21,13.06827045
08/19/2020,07:00:00 AM,2.76,54.04,14.96,13.32837273
08/19/2020,07:05:00 AM,3.49,64.1,15.76,13.58566136
08/19/2020,07:10:00 AM,4.02,71.17,16.51,13.83627045
08/19/2020,07:15:00 AM,4.02,71.18,16.58,14.06581364
08/19/2020,07:20:00 AM,3.83,67.52,16.82,14.19302273
08/19/2020,07:25:00 AM,3.25,57.54,16.94,14.3788
08/19/2020,07:30:00 AM,2.69,48.96,16.61,14.55379318
08/19/2020,07:35:00 AM,2.5,46.16,16.4,14.67772045
08/19/2020,07:40:00 AM,2.74,51,16.31,14.81642727
08/19/2020,07:45:00 AM,5.44,95.16,16.86,14.95713182
08/19/2020,07:50:00 AM,5.64,95.73,17.9,15.09546364
08/19/2020,07:55:00 AM,6.18,104.35,18.52,15.21465227
08/19/2020,08:00:00 AM,7.33,125.54,19.12,15.34106136
08/19/2020,08:05:00 AM,7.68,127.3,19.86,15.43080455
08/19/2020,08:10:00 AM,8.64,144.48,20.51,15.50644545
08/19/2020,08:15:00 AM,9.46,156.7,21.24,15.57658182
08/19/2020,08:20:00 AM,8.58,138.43,20.88,15.49350682
08/19/2020,08:25:00 AM,6.43,105.56,19.84,15.38379318
08/19/2020,08:30:00 AM,5.03,87.17,18.72,15.23300455
08/19/2020,08:35:00 AM,4,71.86,17.82,14.98637955
08/19/2020,08:40:00 AM,4.18,72.96,16.91,14.635625
08/19/2020,08:45:00 AM,5.2,87.54,16.72,14.34931591
08/19/2020,08:50:00 AM,6.44,107.33,17.41,14.10302955
08/19/2020,08:55:00 AM,8.81,150.73,18.28,13.75334091
08/19/2020,09:00:00 AM,11.48,189.85,19.18,13.70988182
08/19/2020,09:05:00 AM,16.78,284.12,21.19,13.71898864
