Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
06/24/2020,12:00:00 AM,x,0.98,13.24,13.11642917
06/24/2020,12:05:00 AM,x,0.98,13.17,13.08377143
06/24/2020,12:10:00 AM,x,0.98,13.17,13.05427813
06/24/2020,12:15:00 AM,x,0.98,13.2,13.01693056
06/24/2020,12:20:00 AM,x,0.98,13.11,12.9710525
06/24/2020,12:25:00 AM,x,0.99,13,12.92806136
06/24/2020,12:30:00 AM,x,0.99,12.92,12.874425
06/24/2020,12:35:00 AM,x,0.99,12.88,12.83354545
06/24/2020,12:40:00 AM,x,0.98,12.75,12.80630227
06/24/2020,12:45:00 AM,x,0.98,12.59,12.77812045
06/24/2020,12:50:00 AM,x,0.98,12.53,12.74815
06/24/2020,12:55:00 AM,x,0.98,12.65,12.71366364
06/24/2020,01:00:00 AM,x,0.97,12.72,12.67554091
06/24/2020,01:05:00 AM,x,0.97,12.87,12.64196364
06/24/2020,01:10:00 AM,x,0.98,12.89,12.61653864
06/24/2020,01:15:00 AM,x,0.97,12.78,12.59568864
06/24/2020,01:20:00 AM,x,0.97,12.62,12.57211136
06/24/2020,01:25:00 AM,x,0.97,12.5,12.53126136
06/24/2020,01:30:00 AM,x,0.97,12.51,12.47035227
06/24/2020,01:35:00 AM,x,0.97,12.47,12.38126136
06/24/2020,01:40:00 AM,x,0.96,12.36,12.27856364
06/24/2020,01:45:00 AM,x,0.96,12.27,12.16495682
06/24/2020,01:50:00 AM,x,0.96,12.2,12.05407727
06/24/2020,01:55:00 AM,x,0.97,12.05,11.94683409
06/24/2020,02:00:00 AM,x,0.97,11.89,11.815925
06/24/2020,02:05:00 AM,x,0.97,11.76,11.65047045
06/24/2020,02:10:00 AM,x,0.96,11.53,11.47859318
06/24/2020,02:15:00 AM,x,0.96,11.4,11.31671591
06/24/2020,02:20:00 AM,x,0.96,11.32,11.14483864
06/24/2020,02:25:00 AM,x,0.97,11.07,10.958475
06/24/2020,02:30:00 AM,x,0.97,10.65,10.76665682
06/24/2020,02:35:00 AM,x,0.98,10.47,10.57665682
06/24/2020,02:40:00 AM,x,0.98,10.49,10.4039
06/24/2020,02:45:00 AM,x,0.98,10.31,10.23387045
06/24/2020,02:50:00 AM,x,0.97,10,10.05565909
06/24/2020,02:55:00 AM,x,0.97,9.78,9.898386364
06/24/2020,03:00:00 AM,x,0.97,9.67,9.812931818
06/24/2020,03:05:00 AM,x,0.97,9.63,9.732961364
06/24/2020,03:10:00 AM,x,0.97,9.53,9.655718182
06/24/2020,03:15:00 AM,x,0.97,9.36,9.584838636
06/24/2020,03:20:00 AM,x,0.97,9.34,9.533020455
06/24/2020,03:25:00 AM,x,0.97,9.71,9.495747727
06/24/2020,03:30:00 AM,x,0.97,9.59,9.453020455
06/24/2020,03:35:00 AM,x,0.97,9.64,9.433929545
06/24/2020,03:40:00 AM,x,0.97,9.53,9.426656818
06/24/2020,03:45:00 AM,x,0.97,9.43,9.435747727
06/24/2020,03:50:00 AM,x,0.97,9.37,9.450263636
06/24/2020,03:55:00 AM,x,0.97,9.2,9.441172727
06/24/2020,04:00:00 AM,x,0.97,9.42,9.442081818
06/24/2020,04:05:00 AM,x,0.97,9.45,9.439354545
06/24/2020,04:10:00 AM,x,0.97,9.46,9.445718182
06/24/2020,04:15:00 AM,x,0.98,9.5,9.458445455
06/24/2020,04:20:00 AM,x,0.97,9.61,9.480263636
06/24/2020,04:25:00 AM,x,0.97,9.6,9.537565909
06/24/2020,04:30:00 AM,x,0.97,9.61,9.581202273
06/24/2020,04:35:00 AM,x,0.97,9.6,9.636656818
06/24/2020,04:40:00 AM,x,0.97,9.57,9.679384091
06/24/2020,04:45:00 AM,x,0.97,9.61,9.724868182
06/24/2020,04:50:00 AM,x,0.96,9.83,9.761231818
06/24/2020,04:55:00 AM,x,0.97,9.9,9.798504545
06/24/2020,05:00:00 AM,x,0.97,10.06,9.842111364
06/24/2020,05:05:00 AM,x,0.97,9.93,9.881172727
06/24/2020,05:10:00 AM,x,0.97,10,9.929295455
06/24/2020,05:15:00 AM,x,0.97,10.01,9.973397727
06/24/2020,05:20:00 AM,x,0.97,10.01,9.975115909
06/24/2020,05:25:00 AM,x,0.98,10.09,9.960320455
06/24/2020,05:30:00 AM,x,0.98,10.03,9.934870455
06/24/2020,05:35:00 AM,x,0.99,10.1,9.914079545
06/24/2020,05:40:00 AM,x,1.12,10.1,9.891268182
06/24/2020,05:45:00 AM,0,2.84,9.91,9.872345455
06/24/2020,05:50:00 AM,0.04,5.67,9.89,9.886156818
06/24/2020,05:55:00 AM,0.12,7.43,9.99,9.915177273
06/24/2020,06:00:00 AM,0.4,12.93,10.09,9.971165909
06/24/2020,06:05:00 AM,0.73,19.46,10.35,10.05000909
06/24/2020,06:10:00 AM,1.01,23.99,10.55,10.15427955
06/24/2020,06:15:00 AM,1.24,27.68,11.03,10.32727045
06/24/2020,06:20:00 AM,1.44,30.85,11.38,10.54252273
06/24/2020,06:25:00 AM,1.66,34.03,11.72,10.76132727
06/24/2020,06:30:00 AM,1.96,38.92,12.2,11.00365909
06/24/2020,06:35:00 AM,2.28,44.29,12.65,11.28206136
06/24/2020,06:40:00 AM,2.35,45.52,13.2,11.60196818
06/24/2020,06:45:00 AM,2.51,48.2,13.64,11.92222955
06/24/2020,06:50:00 AM,2.99,56.45,13.99,12.26485909
06/24/2020,06:55:00 AM,3.14,58.91,14.25,12.63867727
06/24/2020,07:00:00 AM,3.16,58.77,14.69,12.95866818
06/24/2020,07:05:00 AM,3.13,57.56,15.16,13.01248636
06/24/2020,07:10:00 AM,3.36,61.13,15.64,12.98400909
06/24/2020,07:15:00 AM,3.72,65.96,16.29,12.92565455
06/24/2020,07:20:00 AM,4.3,72.43,17.08,12.85240682
06/24/2020,07:25:00 AM,6.23,98,17.64,12.72746818
06/24/2020,07:30:00 AM,9.06,210.69,18.65,12.54501818
06/24/2020,07:35:00 AM,10.98,225.62,18.74,12.34424318
06/24/2020,07:40:00 AM,11.35,230.72,18.93,12.36909773
06/24/2020,07:45:00 AM,11.88,238.78,19.11,12.44048864
06/24/2020,07:50:00 AM,13.38,266.12,19.61,12.51070455
06/24/2020,07:55:00 AM,14.47,284.83,20.03,12.59625909
06/24/2020,08:00:00 AM,15.8,310.13,21.16,12.90704091
06/24/2020,08:05:00 AM,15.53,300.41,23.69,13.31785455
06/24/2020,08:10:00 AM,17.23,330.72,25.68,13.44335
06/24/2020,08:15:00 AM,20.12,385.28,28.02,13.49244773
06/24/2020,08:20:00 AM,22.09,420.12,29.05,13.61234318
06/24/2020,08:25:00 AM,22.99,433.81,29.32,14.01820455
06/24/2020,08:30:00 AM,24.88,469.96,31.2,14.44564545
06/24/2020,08:35:00 AM,28.32,532.86,30.13,14.86424091
06/24/2020,08:40:00 AM,29.28,550.47,29.78,15.356175
06/24/2020,08:45:00 AM,29.46,553.54,30.27,15.92743182
06/24/2020,08:50:00 AM,30.77,577,33.99,16.50399773
06/24/2020,08:55:00 AM,31.03,577.15,34.54,16.88081136
06/24/2020,09:00:00 AM,29.66,560.27,36.74,17.14977045
06/24/2020,09:05:00 AM,29.16,525.45,37.42,18.52341364
06/24/2020,09:10:00 AM,27.86,509.47,38.34,19.68235
06/24/2020,09:15:00 AM,31.56,581.59,40.64,20.34728864
06/24/2020,09:20:00 AM,32.95,605.35,39.04,20.69286818
06/24/2020,09:25:00 AM,30.52,558.62,37.04,20.86386364
06/24/2020,09:30:00 AM,16.44,304.55,37.82,20.93116591
06/24/2020,09:35:00 AM,23.21,414.83,38.12,21.16491364
06/24/2020,09:40:00 AM,32.83,594.33,38.91,21.23507727
06/24/2020,09:45:00 AM,33.23,596.65,38.43,21.30095455
06/24/2020,09:50:00 AM,32.47,583.89,36.64,21.51401818
06/24/2020,09:55:00 AM,28.13,504.26,35.66,21.61746136
06/24/2020,10:00:00 AM,28.44,509.72,39.48,20.47409318
06/24/2020,10:05:00 AM,31.31,554.03,40.56,19.33961364
06/24/2020,10:10:00 AM,31.8,562.37,40.74,18.45775909
06/24/2020,10:15:00 AM,29.86,527.39,38.85,17.86657727
06/24/2020,10:20:00 AM,30.65,534.07,37.38,17.14035455
06/24/2020,10:25:00 AM,37.37,661.69,36.85,16.06107273
06/24/2020,10:30:00 AM,36.72,658.5,33.56,14.65633182
06/24/2020,10:35:00 AM,42.9,766.65,34.81,13.89835682
06/24/2020,10:40:00 AM,31.8,581.05,31.42,12.88712955
06/24/2020,10:45:00 AM,31.33,588.15,28.79,12.26498182
06/24/2020,10:50:00 AM,39.05,676.94,29.4,11.62163636
06/24/2020,10:55:00 AM,38.96,671.94,29.3,11.75155
06/24/2020,11:00:00 AM,30.83,545.96,31.96,11.79361818
06/24/2020,11:05:00 AM,40.28,726.17,34.94,10.93222045
06/24/2020,11:10:00 AM,39.88,665.04,36.48,10.32996818
06/24/2020,11:15:00 AM,42.02,743.51,37.11,10.71019318
06/24/2020,11:20:00 AM,36.7,638.95,37.54,12.10957045
06/24/2020,11:25:00 AM,36.73,637.8,33.35,14.06195682
06/24/2020,11:30:00 AM,49.13,866.2,28.57,14.89279091
06/24/2020,11:35:00 AM,40.84,686.12,28.21,16.47738864
06/24/2020,11:40:00 AM,32.99,569.92,32.38,18.13641591
06/24/2020,11:45:00 AM,19.01,311.92,32.93,19.34449773
06/24/2020,11:50:00 AM,17.77,291.44,38.41,19.38415227
06/24/2020,11:55:00 AM,27.74,449.37,37.96,19.73268182
06/24/2020,12:00:00 PM,19.76,318.46,39.12,20.78861136
06/24/2020,12:05:00 PM,21.74,354.6,44.64,22.42756364
06/24/2020,12:10:00 PM,23.15,393.39,39.02,22.71183636
06/24/2020,12:15:00 PM,29.81,499.99,33.46,21.29042955
06/24/2020,12:20:00 PM,26.09,437.99,30.69,19.07384091
06/24/2020,12:25:00 PM,42.91,711.27,35.15,17.10670682
06/24/2020,12:30:00 PM,29.22,487.09,39.77,14.8716
06/24/2020,12:35:00 PM,34.82,582.32,35.91,12.57332045
06/24/2020,12:40:00 PM,44.76,778.55,32.46,10.57139318
06/24/2020,12:45:00 PM,42.92,757.67,29.18,8.764761364
06/24/2020,12:50:00 PM,45.73,820.4,28.38,8.194729545
06/24/2020,12:55:00 PM,43.5,770.65,29.23,7.914256818
06/24/2020,01:00:00 PM,36.44,625.71,28.17,7.321709091
06/24/2020,01:05:00 PM,43.78,758.35,28.86,6.803113636
06/24/2020,01:10:00 PM,52.93,950.85,28.24,6.976102273
06/24/2020,01:15:00 PM,31.98,600.77,29.71,7.8881
06/24/2020,01:20:00 PM,43.08,803.43,35.06,9.503240909
06/24/2020,01:25:00 PM,31.24,588.26,36.54,11.30865682
06/24/2020,01:30:00 PM,37.62,686.46,33.59,13.04046591
06/24/2020,01:35:00 PM,42.54,796,34.93,13.84963409
06/24/2020,01:40:00 PM,34.08,662.84,36.13,14.98551136
06/24/2020,01:45:00 PM,27.06,554.66,37.51,15.61195455
06/24/2020,01:50:00 PM,26.21,509.74,40.61,17.41078409
06/24/2020,01:55:00 PM,24.58,472.79,42.25,17.88344773
06/24/2020,02:00:00 PM,36.5,788.17,38.73,18.33955909
06/24/2020,02:05:00 PM,36.55,827.63,36.73,19.40172273
06/24/2020,02:10:00 PM,25.34,531.82,34.36,19.93419773
06/24/2020,02:15:00 PM,14.56,241.98,36.6,20.01082045
06/24/2020,02:20:00 PM,20.46,369.82,34.64,19.77590909
06/24/2020,02:25:00 PM,23.28,457.93,31.18,18.64234091
06/24/2020,02:30:00 PM,13.69,226.96,28.12,17.97367727
06/24/2020,02:35:00 PM,12.62,206.31,27.15,18.03139091
06/24/2020,02:40:00 PM,12.89,222.88,27.57,18.52825682
06/24/2020,02:45:00 PM,10.94,199.71,27.95,17.96018182
06/24/2020,02:50:00 PM,18.89,401.69,27.47,17.04146818
06/24/2020,02:55:00 PM,28.39,639.41,26.54,16.63496364
06/24/2020,03:00:00 PM,19.94,478.25,26.01,16.49531591
06/24/2020,03:05:00 PM,8.44,159.65,27.73,16.17679091
06/24/2020,03:10:00 PM,7.78,139.79,27.03,16.25050909
06/24/2020,03:15:00 PM,20.53,514,29.22,16.28774545
06/24/2020,03:20:00 PM,24.25,597.67,31.25,17.00883182
06/24/2020,03:25:00 PM,13.91,317.61,29.53,18.42402045
06/24/2020,03:30:00 PM,12.62,340.58,28.01,19.56697045
06/24/2020,03:35:00 PM,9.77,187.16,27.22,19.54254091
06/24/2020,03:40:00 PM,8.54,156.03,26.94,19.53558864
06/24/2020,03:45:00 PM,7.27,121.63,26.3,20.47901818
06/24/2020,03:50:00 PM,6.6,107.5,24.82,21.39790682
06/24/2020,03:55:00 PM,6.48,106.79,26.51,21.18982273
06/24/2020,04:00:00 PM,6.23,102.38,25.6,21.17342955
06/24/2020,04:05:00 PM,5.08,85.22,25.18,20.76290682
06/24/2020,04:10:00 PM,3.82,70.07,25.17,20.36093864
06/24/2020,04:15:00 PM,3.74,92.2,24.93,19.93173864
06/24/2020,04:20:00 PM,3.88,238.5,24.67,19.53531364
06/24/2020,04:25:00 PM,3.68,220.59,23.93,18.946625
06/24/2020,04:30:00 PM,3.73,196.26,23,18.48228182
06/24/2020,04:35:00 PM,3.7,150.85,22.35,18.17057273
