Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
06/03/2020,12:00:00 AM,x,0.99,12.6,12.1096
06/03/2020,12:05:00 AM,x,0.98,12.43,12.13510714
06/03/2020,12:10:00 AM,x,0.99,12.11,12.17669688
06/03/2020,12:15:00 AM,x,0.99,11.94,12.19793333
06/03/2020,12:20:00 AM,x,0.99,11.83,12.2239225
06/03/2020,12:25:00 AM,x,0.98,11.94,12.26791364
06/03/2020,12:30:00 AM,x,0.98,12.32,12.31791364
06/03/2020,12:35:00 AM,x,0.99,12.5,12.40694545
06/03/2020,12:40:00 AM,x,0.99,12.4,12.52694545
06/03/2020,12:45:00 AM,x,0.99,12.49,12.62967273
06/03/2020,12:50:00 AM,x,0.99,12.74,12.73512727
06/03/2020,12:55:00 AM,x,0.99,13.15,12.83691591
06/03/2020,01:00:00 AM,x,1,13.41,12.91143182
06/03/2020,01:05:00 AM,x,0.99,13.43,12.98234091
06/03/2020,01:10:00 AM,x,0.99,13.07,13.06597727
06/03/2020,01:15:00 AM,x,0.99,12.99,13.16143182
06/03/2020,01:20:00 AM,x,0.99,13.06,13.24415909
06/03/2020,01:25:00 AM,x,0.99,13.14,13.30325
06/03/2020,01:30:00 AM,x,0.99,13.28,13.34146136
06/03/2020,01:35:00 AM,x,0.99,13.32,13.37964318
06/03/2020,01:40:00 AM,x,0.99,13.54,13.45146136
06/03/2020,01:45:00 AM,x,0.99,13.65,13.51146136
06/03/2020,01:50:00 AM,x,0.99,13.8,13.51964318
06/03/2020,01:55:00 AM,x,0.99,13.83,13.50421818
06/03/2020,02:00:00 AM,x,0.99,13.85,13.47061136
06/03/2020,02:05:00 AM,x,0.99,13.86,13.44336818
06/03/2020,02:10:00 AM,x,0.99,13.65,13.41703409
06/03/2020,02:15:00 AM,x,0.99,13.15,13.38430682
06/03/2020,02:20:00 AM,x,0.98,12.97,13.34160909
06/03/2020,02:25:00 AM,x,0.98,12.91,13.31433636
06/03/2020,02:30:00 AM,x,0.98,13.02,13.29615455
06/03/2020,02:35:00 AM,x,0.98,13.25,13.28615455
06/03/2020,02:40:00 AM,x,0.99,13.29,13.29342727
06/03/2020,02:45:00 AM,x,0.98,13.33,13.34251818
06/03/2020,02:50:00 AM,x,0.99,13.53,13.40885227
06/03/2020,02:55:00 AM,x,0.99,13.65,13.47155
06/03/2020,03:00:00 AM,x,0.99,13.75,13.50061136
06/03/2020,03:05:00 AM,x,0.99,13.73,13.53512727
06/03/2020,03:10:00 AM,x,0.99,13.69,13.57149091
06/03/2020,03:15:00 AM,x,0.99,13.7,13.59964318
06/03/2020,03:20:00 AM,x,0.99,13.6,13.60600682
06/03/2020,03:25:00 AM,x,0.99,13.34,13.60418864
06/03/2020,03:30:00 AM,x,0.99,13.63,13.59873409
06/03/2020,03:35:00 AM,x,0.99,13.69,13.59418864
06/03/2020,03:40:00 AM,x,0.99,13.64,13.59418864
06/03/2020,03:45:00 AM,x,0.99,13.6,13.597825
06/03/2020,03:50:00 AM,x,0.99,13.63,13.61691591
06/03/2020,03:55:00 AM,x,0.99,13.69,13.65873409
06/03/2020,04:00:00 AM,x,0.99,13.68,13.67055227
06/03/2020,04:05:00 AM,x,0.99,13.69,13.67964318
06/03/2020,04:10:00 AM,x,0.99,13.74,13.69058182
06/03/2020,04:15:00 AM,x,0.99,13.81,13.69967273
06/03/2020,04:20:00 AM,x,0.99,13.8,13.70512727
06/03/2020,04:25:00 AM,x,0.99,13.76,13.70603636
06/03/2020,04:30:00 AM,x,0.99,13.79,13.71603636
06/03/2020,04:35:00 AM,x,0.98,13.76,13.71694545
06/03/2020,04:40:00 AM,x,0.99,13.7,13.71242955
06/03/2020,04:45:00 AM,x,0.99,13.69,13.69788409
06/03/2020,04:50:00 AM,x,0.99,13.7,13.67791364
06/03/2020,04:55:00 AM,x,0.99,13.79,13.656125
06/03/2020,05:00:00 AM,x,0.99,13.7,13.62888182
06/03/2020,05:05:00 AM,x,0.98,13.69,13.60888182
06/03/2020,05:10:00 AM,x,0.99,13.65,13.59339773
06/03/2020,05:15:00 AM,x,0.98,13.58,13.57283636
06/03/2020,05:20:00 AM,x,0.98,13.52,13.53331818
06/03/2020,05:25:00 AM,x,0.98,13.49,13.48536364
06/03/2020,05:30:00 AM,x,0.98,13.54,13.45482955
06/03/2020,05:35:00 AM,x,1,13.53,13.42805227
06/03/2020,05:40:00 AM,0,1.18,13.47,13.39907727
06/03/2020,05:45:00 AM,0,1.75,13.29,13.37200227
06/03/2020,05:50:00 AM,0.01,3.99,13.36,13.35225455
06/03/2020,05:55:00 AM,0.12,7.94,13.59,13.34382955
06/03/2020,06:00:00 AM,0.37,13.12,13.79,13.35115682
06/03/2020,06:05:00 AM,0.72,19.72,13.94,13.36493864
06/03/2020,06:10:00 AM,0.96,23.99,14.03,13.38530682
06/03/2020,06:15:00 AM,1.27,29.51,14.23,13.40471136
06/03/2020,06:20:00 AM,1.69,37.37,14.58,13.44885909
06/03/2020,06:25:00 AM,1.99,42.5,14.97,13.48892273
06/03/2020,06:30:00 AM,2.34,47.72,15.2,13.52949318
06/03/2020,06:35:00 AM,2.66,52.44,15.36,13.62259091
06/03/2020,06:40:00 AM,2.88,55.49,15.25,13.743275
06/03/2020,06:45:00 AM,2.96,56.74,15.56,13.84288409
06/03/2020,06:50:00 AM,2.81,54.38,15.54,13.95000909
06/03/2020,06:55:00 AM,3.24,61.85,15.82,14.05346364
06/03/2020,07:00:00 AM,3.14,60.21,16.28,14.13409091
06/03/2020,07:05:00 AM,2.58,50.22,16.21,14.20297273
06/03/2020,07:10:00 AM,2.62,49.95,15.99,14.30469318
06/03/2020,07:15:00 AM,2.57,49.42,16.15,14.40460682
06/03/2020,07:20:00 AM,2.47,48.1,16.29,14.47760909
06/03/2020,07:25:00 AM,2.52,47.2,16.07,14.52243182
06/03/2020,07:30:00 AM,2.5,47.28,15.95,14.48194318
06/03/2020,07:35:00 AM,2.69,50.6,16.21,14.43798409
06/03/2020,07:40:00 AM,2.81,54,16.57,14.53715455
06/03/2020,07:45:00 AM,2.66,51.21,16.24,14.69046591
06/03/2020,07:50:00 AM,3.05,55.91,16.12,14.81466591
06/03/2020,07:55:00 AM,4.84,83.76,16.6,14.92894318
06/03/2020,08:00:00 AM,6.05,103.56,17.46,15.06206818
06/03/2020,08:05:00 AM,4.93,89,18.35,15.21391591
06/03/2020,08:10:00 AM,3.84,69.53,18.49,15.31659545
06/03/2020,08:15:00 AM,3.71,65.14,18.21,15.42646818
06/03/2020,08:20:00 AM,3.67,66.06,17.94,15.53958864
06/03/2020,08:25:00 AM,3.65,66.53,18.04,15.65969545
06/03/2020,08:30:00 AM,2.59,50.59,17.88,15.76129773
06/03/2020,08:35:00 AM,2.8,52.17,17.64,15.73108182
06/03/2020,08:40:00 AM,3.32,58.33,17.68,15.68348864
06/03/2020,08:45:00 AM,3.74,64.7,17.65,15.68093182
06/03/2020,08:50:00 AM,4.49,77.57,17.72,15.68283409
06/03/2020,08:55:00 AM,5.26,90.71,18.16,15.50942955
06/03/2020,09:00:00 AM,6.91,116.15,18.9,15.23765
06/03/2020,09:05:00 AM,6.65,112.1,19.35,15.21687045
06/03/2020,09:10:00 AM,5.76,97.39,19.23,15.28126364
06/03/2020,09:15:00 AM,5.86,99.57,19.05,15.39736591
06/03/2020,09:20:00 AM,8.64,147.99,18.78,15.51701136
06/03/2020,09:25:00 AM,12.08,203.5,19.86,15.69705227
06/03/2020,09:30:00 AM,9.26,158.28,20.86,16.00512727
06/03/2020,09:35:00 AM,8.03,139.92,21.04,16.30951591
06/03/2020,09:40:00 AM,7.63,135.25,21.22,16.50963864
06/03/2020,09:45:00 AM,9.82,165.69,21.9,16.66251364
06/03/2020,09:50:00 AM,10.13,168.85,22.68,16.95474091
06/03/2020,09:55:00 AM,8.3,134.34,22.88,17.21755909
06/03/2020,10:00:00 AM,6,99.23,22.28,17.00892045
06/03/2020,10:05:00 AM,6.14,103.81,21.64,16.57269091
06/03/2020,10:10:00 AM,7.19,119.52,21.38,16.19345682
06/03/2020,10:15:00 AM,7.39,121.39,21.13,15.90094091
06/03/2020,10:20:00 AM,9.23,152.7,21.1,15.55218864
06/03/2020,10:25:00 AM,13.43,219.05,20.54,15.00604318
06/03/2020,10:30:00 AM,15.06,244.49,19.64,14.19484545
06/03/2020,10:35:00 AM,13.98,225.76,19.99,13.40720682
06/03/2020,10:40:00 AM,13.6,216.08,20.32,12.88595227
06/03/2020,10:45:00 AM,13.87,216.12,20.38,12.52406591
06/03/2020,10:50:00 AM,15.38,244.42,20.45,12.352625
06/03/2020,10:55:00 AM,17.28,279.02,19.2,12.59449545
06/03/2020,11:00:00 AM,17.68,281.78,18.76,13.11147045
06/03/2020,11:05:00 AM,17.16,272.56,20.62,13.531375
06/03/2020,11:10:00 AM,17,272.49,22.06,13.96395909
06/03/2020,11:15:00 AM,18.34,296.88,23.9,14.23347273
06/03/2020,11:20:00 AM,18.3,295.34,25.68,14.30117727
06/03/2020,11:25:00 AM,18.31,295.36,26.98,14.45194773
06/03/2020,11:30:00 AM,18.5,294.1,26.83,14.71086136
06/03/2020,11:35:00 AM,14.58,234.59,25.68,14.75451364
06/03/2020,11:40:00 AM,14.04,228.9,23.76,14.59195
06/03/2020,11:45:00 AM,15.62,246.12,21.25,14.352725
06/03/2020,11:50:00 AM,15.82,251.99,19.98,14.15325909
06/03/2020,11:55:00 AM,15.22,241.84,20.31,13.97542727
06/03/2020,12:00:00 PM,16.56,265.17,20.86,13.83198409
06/03/2020,12:05:00 PM,17.4,281.05,20.55,13.50663182
06/03/2020,12:10:00 PM,18.74,300.31,21.38,13.22269545
06/03/2020,12:15:00 PM,16.67,264.39,22.48,12.97720455
06/03/2020,12:20:00 PM,13.07,204.78,22.08,12.79401818
06/03/2020,12:25:00 PM,9.11,142.65,20.33,12.60054091
06/03/2020,12:30:00 PM,8.38,137.94,18.96,12.86590909
06/03/2020,12:35:00 PM,10.4,166.54,18.61,13.43500455
06/03/2020,12:40:00 PM,16.18,262.44,19.08,14.22824773
06/03/2020,12:45:00 PM,21.44,347.53,21.07,14.88329318
06/03/2020,12:50:00 PM,28.55,451.94,25.01,15.25896136
06/03/2020,12:55:00 PM,28.62,454.43,29.93,15.42823409
06/03/2020,01:00:00 PM,25.19,395.51,30.53,15.88935
06/03/2020,01:05:00 PM,18.08,279.52,29.43,16.57508636
06/03/2020,01:10:00 PM,12.7,202.99,27.69,17.40632727
06/03/2020,01:15:00 PM,12.88,216.4,26.59,18.16442045
06/03/2020,01:20:00 PM,16.78,273.05,26.43,18.8708
06/03/2020,01:25:00 PM,14.9,233.87,27.15,19.17143864
06/03/2020,01:30:00 PM,10.43,175.06,26.43,19.28697045
06/03/2020,01:35:00 PM,10.9,182.02,25.61,19.14676364
06/03/2020,01:40:00 PM,12,195.56,24.47,19.00146818
06/03/2020,01:45:00 PM,11.35,180.55,23.96,18.96213864
06/03/2020,01:50:00 PM,10.16,168.06,23.93,19.09828636
06/03/2020,01:55:00 PM,9.41,157.33,24.06,19.08525909
