Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
09/02/2020,12:00:00 AM,x,0.97,12.27,12.72164583
09/02/2020,12:05:00 AM,x,0.97,12.45,12.7211
09/02/2020,12:10:00 AM,x,0.97,12.78,12.68444063
09/02/2020,12:15:00 AM,x,0.98,12.98,12.64370556
09/02/2020,12:20:00 AM,x,0.98,13.1,12.6061175
09/02/2020,12:25:00 AM,x,0.98,12.94,12.56266591
09/02/2020,12:30:00 AM,x,0.99,12.75,12.56627273
09/02/2020,12:35:00 AM,x,0.99,12.46,12.54351591
09/02/2020,12:40:00 AM,x,0.99,12.35,12.51803182
09/02/2020,12:45:00 AM,x,0.99,12.3,12.49803182
09/02/2020,12:50:00 AM,x,0.98,12.16,12.47894091
09/02/2020,12:55:00 AM,x,0.98,12.31,12.46894091
09/02/2020,01:00:00 AM,x,0.98,12.2,12.48260682
09/02/2020,01:05:00 AM,x,0.98,12.5,12.54445455
09/02/2020,01:10:00 AM,x,0.98,12.76,12.60630227
09/02/2020,01:15:00 AM,x,0.98,12.89,12.63999773
09/02/2020,01:20:00 AM,x,0.98,12.83,12.66908864
09/02/2020,01:25:00 AM,x,0.98,12.9,12.69457273
09/02/2020,01:30:00 AM,x,0.98,13.14,12.73460227
09/02/2020,01:35:00 AM,x,0.98,13.03,12.73369318
09/02/2020,01:40:00 AM,x,0.97,12.67,12.73008636
09/02/2020,01:45:00 AM,x,0.98,12.48,12.76645
09/02/2020,01:50:00 AM,x,0.97,12.59,12.84008636
09/02/2020,01:55:00 AM,x,0.97,12.64,12.92554091
09/02/2020,02:00:00 AM,x,0.98,12.49,12.99554091
09/02/2020,02:05:00 AM,x,0.97,12.72,13.07008636
09/02/2020,02:10:00 AM,x,0.98,13.29,13.15369318
09/02/2020,02:15:00 AM,x,0.98,13.64,13.24278409
09/02/2020,02:20:00 AM,x,0.98,13.84,13.30275455
09/02/2020,02:25:00 AM,x,0.98,13.91,13.33454318
09/02/2020,02:30:00 AM,x,0.98,13.85,13.36454318
09/02/2020,02:35:00 AM,x,0.98,13.59,13.34269545
09/02/2020,02:40:00 AM,x,0.98,13.46,13.27087727
09/02/2020,02:45:00 AM,x,0.98,13.25,13.17905909
09/02/2020,02:50:00 AM,x,0.98,12.99,13.06451364
09/02/2020,02:55:00 AM,x,0.98,12.82,12.94996818
09/02/2020,03:00:00 AM,x,0.98,12.48,12.85175682
09/02/2020,03:05:00 AM,x,0.98,12.5,12.789
09/02/2020,03:10:00 AM,x,0.98,12.63,12.74624318
09/02/2020,03:15:00 AM,x,0.98,12.58,12.734425
09/02/2020,03:20:00 AM,x,0.98,12.65,12.74624318
09/02/2020,03:25:00 AM,x,0.99,12.77,12.77169773
09/02/2020,03:30:00 AM,x,0.99,12.9,12.82078864
09/02/2020,03:35:00 AM,x,0.99,12.99,12.85351591
09/02/2020,03:40:00 AM,x,0.98,13.12,12.89169773
