Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
09/16/2020,12:00:00 AM,x,0.97,10.21,10.23342083
09/16/2020,12:05:00 AM,x,0.98,10.13,10.307
09/16/2020,12:10:00 AM,x,0.97,10.01,10.38093438
09/16/2020,12:15:00 AM,x,0.97,10.31,10.43621667
09/16/2020,12:20:00 AM,x,0.97,10.44,10.4654425
09/16/2020,12:25:00 AM,x,0.97,10.49,10.49117273
09/16/2020,12:30:00 AM,x,0.97,10.78,10.54571818
09/16/2020,12:35:00 AM,x,0.97,10.93,10.61938409
09/16/2020,12:40:00 AM,x,0.97,10.91,10.68211136
09/16/2020,12:45:00 AM,x,0.97,10.76,10.698475
09/16/2020,12:50:00 AM,x,0.97,10.78,10.70483864
09/16/2020,12:55:00 AM,x,0.97,10.81,10.71486818
09/16/2020,01:00:00 AM,x,0.97,10.94,10.70305
09/16/2020,01:05:00 AM,x,0.97,10.7,10.68305
09/16/2020,01:10:00 AM,x,0.97,10.49,10.70759545
09/16/2020,01:15:00 AM,x,0.97,10.51,10.74850455
09/16/2020,01:20:00 AM,x,0.96,10.6,10.78032273
09/16/2020,01:25:00 AM,x,0.97,10.65,10.81580682
09/16/2020,01:30:00 AM,x,0.97,10.71,10.84307955
09/16/2020,01:35:00 AM,x,0.97,11.18,10.88853409
09/16/2020,01:40:00 AM,x,0.97,11.21,10.9522
09/16/2020,01:45:00 AM,x,0.97,11.13,10.95768409
09/16/2020,01:50:00 AM,x,0.96,11.2,10.91859318
09/16/2020,01:55:00 AM,x,0.97,11.24,10.86589545
09/16/2020,02:00:00 AM,x,0.97,11.2,10.84228864
09/16/2020,02:05:00 AM,x,0.96,11.19,10.80683409
09/16/2020,02:10:00 AM,x,0.96,10.57,10.78228864
09/16/2020,02:15:00 AM,x,0.96,10.17,10.76774318
09/16/2020,02:20:00 AM,x,0.96,10.07,10.74316818
09/16/2020,02:25:00 AM,x,0.96,10.45,10.69771364
09/16/2020,02:30:00 AM,x,0.97,10.79,10.62589545
09/16/2020,02:35:00 AM,x,0.97,10.94,10.58586591
09/16/2020,02:40:00 AM,x,0.97,10.97,10.62768409
09/16/2020,02:45:00 AM,x,0.97,10.93,10.72313864
09/16/2020,02:50:00 AM,x,0.97,10.74,10.83495682
09/16/2020,02:55:00 AM,x,0.97,10.41,10.91313864
09/16/2020,03:00:00 AM,x,0.97,10.75,10.95771364
09/16/2020,03:05:00 AM,x,0.96,11.03,10.98774318
09/16/2020,03:10:00 AM,x,0.96,11.22,11.02231818
09/16/2020,03:15:00 AM,x,0.96,11.3,11.06689318
09/16/2020,03:20:00 AM,x,0.96,11.31,11.12601364
09/16/2020,03:25:00 AM,x,0.96,11.28,11.214225
09/16/2020,03:30:00 AM,x,0.96,11.27,11.27334545
09/16/2020,03:35:00 AM,x,0.96,11.35,11.30970909
09/16/2020,03:40:00 AM,x,0.96,11.42,11.32877045
09/16/2020,03:45:00 AM,x,0.96,11.39,11.35149773
09/16/2020,03:50:00 AM,x,0.96,11.38,11.39786136
09/16/2020,03:55:00 AM,x,0.96,11.4,11.444225
09/16/2020,04:00:00 AM,x,0.96,11.43,11.47967955
09/16/2020,04:05:00 AM,x,0.97,11.43,11.50240682
09/16/2020,04:10:00 AM,x,0.96,11.55,11.51240682
09/16/2020,04:15:00 AM,x,0.96,11.82,11.51967955
09/16/2020,04:20:00 AM,x,0.96,11.79,11.53149773
09/16/2020,04:25:00 AM,x,0.96,11.66,11.54240682
09/16/2020,04:30:00 AM,x,0.96,11.6,11.54877045
09/16/2020,04:35:00 AM,x,0.96,11.53,11.5488
09/16/2020,04:40:00 AM,x,0.96,11.47,11.52152727
09/16/2020,04:45:00 AM,x,0.96,11.51,11.47607273
09/16/2020,04:50:00 AM,x,0.96,11.52,11.44334545
09/16/2020,04:55:00 AM,x,0.96,11.5,11.4288
09/16/2020,05:00:00 AM,x,0.96,11.43,11.41789091
09/16/2020,05:05:00 AM,x,0.96,11.25,11.414225
09/16/2020,05:10:00 AM,x,0.96,11.32,11.41774318
09/16/2020,05:15:00 AM,x,0.96,11.43,11.42826136
09/16/2020,05:20:00 AM,x,0.96,11.5,11.45923182
09/16/2020,05:25:00 AM,x,0.96,11.48,11.51248182
09/16/2020,05:30:00 AM,x,0.97,11.49,11.58412045
09/16/2020,05:35:00 AM,x,1,11.51,11.68272955
09/16/2020,05:40:00 AM,0,1.4,11.64,11.77109545
09/16/2020,05:45:00 AM,0,2.17,11.9,11.80864091
09/16/2020,05:50:00 AM,0,3.86,12.18,11.81645909
09/16/2020,05:55:00 AM,0.08,7.79,12.44,11.81144545
09/16/2020,06:00:00 AM,0.25,12.2,12.7,11.79808636
09/16/2020,06:05:00 AM,0.42,16.59,12.8,11.78442273
09/16/2020,06:10:00 AM,0.61,20.56,12.48,11.76137727
09/16/2020,06:15:00 AM,0.79,24.16,12.34,11.72310227
09/16/2020,06:20:00 AM,0.95,27.58,12.29,11.67455455
09/16/2020,06:25:00 AM,1.13,31.03,12.32,11.61652045
09/16/2020,06:30:00 AM,1.3,34.24,12.44,11.592325
09/16/2020,06:35:00 AM,1.45,37.2,12.55,11.62372727
09/16/2020,06:40:00 AM,1.58,39.74,12.7,11.73886591
09/16/2020,06:45:00 AM,1.7,41.83,12.88,11.98821591
09/16/2020,06:50:00 AM,1.8,43.74,12.97,12.36605227
09/16/2020,06:55:00 AM,1.88,45.62,13.52,12.76719773
09/16/2020,07:00:00 AM,1.99,47.5,14.15,12.49042273
09/16/2020,07:05:00 AM,2.09,49.59,14.69,12.14750227
09/16/2020,07:10:00 AM,2.24,52.38,16,11.86534545
09/16/2020,07:15:00 AM,2.52,56.62,17.39,11.72928636
09/16/2020,07:20:00 AM,3.12,66.95,17.9,12.2238
09/16/2020,07:25:00 AM,11.68,331.61,19.06,12.9806
09/16/2020,07:30:00 AM,17.26,412.65,20.98,13.664375
09/16/2020,07:35:00 AM,18.44,436.47,22.49,14.47768864
09/16/2020,07:40:00 AM,19.28,450.65,24.67,15.37180909
09/16/2020,07:45:00 AM,19.99,462.52,32.02,16.07577727
09/16/2020,07:50:00 AM,20.68,473.78,35.76,16.66608182
09/16/2020,07:55:00 AM,22.43,510.53,36.72,17.50287727
09/16/2020,08:00:00 AM,23.48,530.93,39.28,18.430975
09/16/2020,08:05:00 AM,23.88,538.37,41.63,19.00948409
09/16/2020,08:10:00 AM,23.81,532.2,40.59,19.27498864
09/16/2020,08:15:00 AM,24.24,539.77,39.76,19.519275
09/16/2020,08:20:00 AM,23.98,529.31,34.69,19.19241136
09/16/2020,08:25:00 AM,27.25,599.14,37.25,18.37913864
09/16/2020,08:30:00 AM,29.83,657.59,36.04,16.65043864
09/16/2020,08:35:00 AM,30.31,669.71,34.71,14.41191818
09/16/2020,08:40:00 AM,30.31,666.3,41.33,12.23238864
09/16/2020,08:45:00 AM,30.05,659.18,38.19,10.22022045
09/16/2020,08:50:00 AM,32.58,715.33,34.43,9.420679545
