,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
132,1/12/2020,11:00,37.08,862.44,39.1,16.23619602,354.01363639999994,16.23619602
133,1/12/2020,11:05,30.67,683.7,45.06,16.1027284125,367.0963636,16.1027284125
134,1/12/2020,11:10,11.7,258.67,39.14,15.8852829525,393.54,15.8852829525
135,1/12/2020,11:15,8.02,174.91,31.59,15.816944317499999,425.1509091,15.816944317499999
136,1/12/2020,11:20,12.05,262.82,30.52,15.888584662499998,441.1154545,15.888584662499998
137,1/12/2020,11:25,11.65,252.16,29.64,16.366689202499998,422.1990909,16.366689202499998
138,1/12/2020,11:30,16.33,353.19,28.24,16.741926135,366.1545455,16.741926135
139,1/12/2020,11:35,22.92,505.81,30.66,16.2404931825,324.91272730000003,16.2404931825
140,1/12/2020,11:40,23.21,508.75,33.04,15.247571587500001,322.3436364,15.247571587500001
141,1/12/2020,11:45,19.98,427.47,30.56,14.453855115,332.5954545,14.453855115
142,1/12/2020,11:50,16.99,354.27,30.21,14.0848840875,331.08,14.0848840875
143,1/12/2020,11:55,11.77,245.95,27.65,13.923865912499998,322.92,13.923865912499998
144,1/12/2020,12:00,11.11,230.04,25.23,14.075846587500001,302.4272727,14.075846587500001
145,1/12/2020,12:05,10.88,230.41,23.8,14.327631817499999,269.7236364,14.327631817499999
146,1/12/2020,12:10,13.09,287.68,23.05,14.3976017025,239.1245455,14.3976017025
147,1/12/2020,12:15,11.32,246.15,24.65,14.444411932500001,222.9045455,14.444411932500001
148,1/12/2020,12:20,7.3,162.4,24.81,13.9029409125,251.5709091,13.9029409125
149,1/12/2020,12:25,5.64,127.77,24.27,13.53643125,331.6881818,13.53643125
150,1/12/2020,12:30,6.56,146.07,24.46,14.433163635,365.00363639999995,14.433163635
151,1/12/2020,12:35,7.6,172.16,24.81,15.286564769999998,393.5109091,15.286564769999998
152,1/12/2020,12:40,11.95,249.05,26.34,16.107511365,435.6909091,16.107511365
153,1/12/2020,12:45,30.48,669.6,30.94,17.2478028375,432.9990909,17.2478028375
154,1/12/2020,12:50,48.41,1127.24,46.51,17.7992590875,429.8981818,17.7992590875
155,1/12/2020,12:55,26.46,596.51,48.46,18.015006817499998,431.3054545,18.015006817499998
156,1/12/2020,13:00,25.94,543.99,44.94,18.1517045475,433.2727273,18.1517045475
157,1/12/2020,13:05,33.31,751.66,47.85,18.25407273,436.64,18.25407273
158,1/12/2020,13:10,10.79,216.54,40.56,18.432553979999998,434.5318182,18.432553979999998
159,1/12/2020,13:15,6.28,128.29,31.96,19.164063067500003,390.1390909,19.164063067500003
160,1/12/2020,13:20,6.65,143.25,27.86,19.67566023,300.0781818,19.67566023
161,1/12/2020,13:25,7.8,167.71,27.06,18.964499999999997,261.6,18.964499999999997
162,1/12/2020,13:30,9.62,209.2,27.33,18.371976134999997,232.2127273,18.371976134999997
163,1/12/2020,13:35,10.4,225.86,28.32,17.987463067500002,189.0045455,17.987463067500002
164,1/12/2020,13:40,9.17,181.28,28.24,17.2402806825,192.80181819999999,17.2402806825
165,1/12/2020,13:45,7.32,136.57,26.77,17.079351135,195.97636359999998,17.079351135
166,1/12/2020,13:50,28.44,173.25,26.39,17.17804773,191.35636359999998,17.17804773
167,1/12/2020,13:55,41.09,220.73,27.36,17.2490232975,184.6754545,17.2490232975
168,1/12/2020,14:00,30.23,276.37,29.14,17.326842615,173.6627273,17.326842615
169,1/12/2020,14:05,35.28,258.31,30.75,17.298697162499998,161.11,17.298697162499998
170,1/12/2020,14:10,25.8,163.21,30.56,17.112942615,152.3972727,17.112942615
171,1/12/2020,14:15,5.17,92.43,27.91,16.86606648,149.02818180000003,16.86606648
172,1/12/2020,14:20,5.16,94.22,26.08,16.6587545475,145.65818180000002,16.6587545475
173,1/12/2020,14:25,4.19,88.06,25.14,16.52026875,139.74454550000002,16.52026875
174,1/12/2020,14:30,3.96,87.78,24.11,16.439413635,128.0945455,16.439413635
175,1/12/2020,14:35,3.79,85.44,22.88,16.27030227,117.0872727,16.27030227
176,1/12/2020,14:40,4.69,99.51,22.13,15.9534255675,114.17,15.9534255675
177,1/12/2020,14:45,17,136.18,22.33,15.690519885,118.5863636,15.690519885
178,1/12/2020,14:50,7.31,155.68,23.54,15.580511932499999,124.18454550000001,15.580511932499999
179,1/12/2020,14:55,6.41,148.22,24.43,15.536016479999999,130.2427273,15.536016479999999
180,1/12/2020,15:00,6,137.23,24.94,15.5604545475,136.0,15.5604545475
181,1/12/2020,15:05,5.8,131.12,25.03,15.653423864999999,139.16181819999997,15.653423864999999
182,1/12/2020,15:10,6.36,141.01,25.39,15.80323977,139.00545449999998,15.80323977
183,1/12/2020,15:15,7.49,155.8,26.16,15.944684662500002,132.9409091,15.944684662500002
184,1/12/2020,15:20,7.93,154.7,26.32,15.981429547500001,121.7709091,15.981429547500001
185,1/12/2020,15:25,7.84,151.11,26.21,15.826433519999998,110.2445455,15.826433519999998
186,1/12/2020,15:30,9.2,120.22,25.2,15.5371244325,99.01545455,15.5371244325
187,1/12/2020,15:35,10.5,97.79,24.28,15.0662079525,88.52545455,15.0662079525
188,1/12/2020,15:40,10.27,69.47,22.57,14.54299773,77.66181818,14.54299773
189,1/12/2020,15:45,1.85,32.81,20.7,13.987060229999999,66.43454545,13.987060229999999
190,1/12/2020,15:50,0.7,21.43,18.67,15.188230797,55.98818182,15.188230797
191,1/12/2020,15:55,0.24,13.71,17.3,14.563569655999999,45.81909091,14.563569655999999
192,1/12/2020,16:00,0.32,15.73,14.95,13.9681601175,38.26636364,13.9681601175
193,1/12/2020,16:05,0.58,21.51,14.43,14.212808181000002,32.32363636,14.212808181000002
194,1/12/2020,16:10,1.07,32.3,14.61,13.732519095,28.62181818,13.732519095
195,1/12/2020,16:15,1.42,39.79,14.57,13.325741595,27.96636364,13.325741595
196,1/12/2020,16:20,1.39,39.25,15.05,13.036401819000002,28.15272727,13.036401819000002
197,1/12/2020,16:25,1.26,37.14,15.21,12.831510681000001,28.86090909,12.831510681000001
198,1/12/2020,16:30,1.06,32.42,15.43,12.816691362,29.12909091,12.816691362
199,1/12/2020,16:35,0.91,28.75,15.58,12.852703638,28.63272727,12.852703638
200,1/12/2020,16:40,0.82,25.6,15.53,12.899164095,27.02,12.899164095
201,1/12/2020,16:45,0.8,23.48,15.19,12.955215681,24.59,12.955215681
202,1/12/2020,16:50,0.73,21.5,15.01,12.963616362,22.10181818,12.963616362
203,1/12/2020,16:55,0.52,18.68,14.85,12.950580681,19.68636364,12.950580681
204,1/12/2020,17:00,0.37,16.05,14.72,12.901761818999999,17.59272727,12.901761818999999
205,1/12/2020,17:05,0.36,14.56,14.69,12.825542043,15.71363636,12.825542043
206,1/12/2020,17:10,0.29,13.06,14.52,12.729651138,13.96818182,12.729651138
207,1/12/2020,17:15,0.22,11.88,14.4,12.642332724000001,12.24,12.642332724000001
208,1/12/2020,17:20,0.17,10.57,14.32,13.95868182,10.52727273,13.95868182
209,1/12/2020,17:25,0.14,9.39,14.2,13.87271591,8.959090909,13.87271591
210,1/12/2020,17:30,0.1,8.08,14.08,13.79296818,7.594545455,13.79296818
211,1/12/2020,17:35,0.05,6.4,13.83,13.71871136,6.360909091,13.71871136
212,1/12/2020,17:40,0,4.47,13.6,13.69704318,5.264545455,13.69704318
213,1/12/2020,17:45,0,2.66,13.52,13.70151591,4.275454545,13.70151591
214,1/12/2020,17:50,0,1.43,13.43,13.69635,3.405454545,13.69635
215,1/12/2020,17:55,0,1.04,13.43,13.69187045,2.642727273,13.69187045
216,1/12/2020,18:00,0,0.99,13.5,13.68959545,1.9981818180000002,13.68959545
360,2/12/2020,6:00,0.42,19.14,12.91,12.42533182,20.10363636,12.42533182
