,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
72,1/08/2020,6:00,0,3.41,11.55,11.36831591,4.755454545
73,1/08/2020,6:05,0.01,4.89,11.47,11.40945,6.201818182
74,1/08/2020,6:10,0.08,6.95,11.44,11.43383864,8.091818182
75,1/08/2020,6:15,0.13,8.62,11.58,11.43608182,10.62181818
76,1/08/2020,6:20,0.17,9.53,11.77,11.44144545,13.56727273
77,1/08/2020,6:25,0.29,11.97,11.86,11.46473864,17.51363636
78,1/08/2020,6:30,0.54,16.88,11.98,11.49715682,22.21909091
79,1/08/2020,6:35,0.79,21.77,12.04,11.53308864,27.39181818
80,1/08/2020,6:40,1.2,28.91,12.18,11.60055227,33.17
81,1/08/2020,6:45,1.52,34.02,12.53,11.68349318,40.30272727
82,1/08/2020,6:50,2.24,45.7,13.01,11.74854545,50.03636364
83,1/08/2020,6:55,2.86,55.17,13.33,11.85435,62.75090909
84,1/08/2020,7:00,3.28,61.79,13.43,12.07945227,74.30090909
85,1/08/2020,7:05,3.78,70.51,13.93,12.31566818,85.31454545
86,1/08/2020,7:10,4.81,87.08,14.65,12.58390909,96.25454545
87,1/08/2020,7:15,6.49,116.6,15.43,12.83432727,106.8509091
88,1/08/2020,7:20,8.76,151.83,16.87,13.07244545,117.1672727
89,1/08/2020,7:25,8.48,143.93,17.95,13.37484773,127.3609091
90,1/08/2020,7:30,8.28,142.92,17.97,13.72447045,138.1845455
91,1/08/2020,7:35,8.56,149.25,18.44,14.02157727,148.7690909
92,1/08/2020,7:40,8.63,150.58,18.49,14.28396364,156.4509091
93,1/08/2020,7:45,9.16,159.18,18.75,14.62418409,160.6081818
94,1/08/2020,7:50,9.76,167.3,19.74,14.96258636,161.85636359999998
95,1/08/2020,7:55,10.56,180.85,20.55,15.18677273,165.1090909
96,1/08/2020,8:00,11.09,186.94,20.4,15.45418409,169.6990909
97,1/08/2020,8:05,10.27,171.58,19.86,15.70527045,174.8827273
98,1/08/2020,8:10,9.78,162.33,20.43,15.94457955,180.7590909
99,1/08/2020,8:15,10.03,165.56,20.97,16.16862045,187.4881818
100,1/08/2020,8:20,11.02,179.71,21.4,16.25637727,196.95818180000003
101,1/08/2020,8:25,11.94,193.41,22.3,16.33039545,208.1509091
102,1/08/2020,8:30,12.72,206.27,22.77,16.42650455,219.9618182
103,1/08/2020,8:35,13.26,215.22,22.9,16.59607727,234.4236364
104,1/08/2020,8:40,14.3,233.2,23.25,16.70876818,252.11090910000001
105,1/08/2020,8:45,16.54,271.47,23.57,16.75159545,273.1981818
106,1/08/2020,8:50,18.47,303.97,24.75,16.84295682,297.6445455
107,1/08/2020,8:55,19.19,316.86,25.03,17.03368864,322.6427273
108,1/08/2020,9:00,19.8,330.66,26.1,17.08963636,357.23636360000006
109,1/08/2020,9:05,21.08,356.89,27.02,17.37599318,387.8481818
110,1/08/2020,9:10,23.18,397.52,27.82,17.76750227,414.0081818
111,1/08/2020,9:15,25.92,448.62,29.8,18.27305227,437.4427273
112,1/08/2020,9:20,26.86,468.39,31.96,18.57601364,467.6490909
113,1/08/2020,9:25,33.2,586.8,33.85,18.94364773,501.58636359999997
114,1/08/2020,9:30,31.08,551.95,35.31,19.27221818,538.1672727000001
115,1/08/2020,9:35,29.78,520.96,35.47,19.27311591,603.8536364
116,1/08/2020,9:40,30.34,529.25,36.22,19.86431818,656.6363636
117,1/08/2020,9:45,36.32,636.24,37.22,20.50782045,695.8809091
118,1/08/2020,9:50,39.31,690.17,39.34,20.79502045,735.6190909
119,1/08/2020,9:55,41.21,733.05,40.78,21.30844773,753.0481818
120,1/08/2020,10:00,58.44,1079.44,46.9,21.51201136,774.9681818
121,1/08/2020,10:05,52.49,978.13,50.29,21.342875,810.0772727000001
122,1/08/2020,10:10,47.69,880.31,48.75,21.27989773,846.45
123,1/08/2020,10:15,49.03,905.51,47.14,21.41870455,880.9727273
124,1/08/2020,10:20,44.03,778.52,44.77,21.57737273,903.6327273
125,1/08/2020,10:25,45.12,793.07,44.18,21.61516136,921.3990909
126,1/08/2020,10:30,50.59,907.16,44.23,21.90687955,907.9481818
127,1/08/2020,10:35,51.44,929.35,46.53,21.592075,904.2881818
128,1/08/2020,10:40,56.22,1015.99,49.19,21.12256591,910.0554545
129,1/08/2020,10:45,51.6,939.43,47.94,20.93587955,915.2572727
130,1/08/2020,10:50,51.31,928.48,46.57,20.79670455,928.3181818
131,1/08/2020,10:55,51.64,931.48,46.04,20.51747955,947.5627273
132,1/08/2020,11:00,51.82,937.87,45.72,20.63576136,955.5590909
133,1/08/2020,11:05,52.42,943.75,45.33,20.64115909,961.0818182
134,1/08/2020,11:10,53.15,962.73,46.66,20.45150227,961.4990908999999
135,1/08/2020,11:15,50.44,922.19,47.19,20.17923409,965.5154545
136,1/08/2020,11:20,55.97,1004.76,46.93,20.06799091,972.04
137,1/08/2020,11:25,55.22,995.12,47.95,20.17898864,974.8136364
138,1/08/2020,11:30,54.52,990.1,48.26,20.38389091,976.9163636
139,1/08/2020,11:35,56.09,1020.58,47.23,20.55134545,979.0254545
140,1/08/2020,11:40,53.21,983.61,46.16,20.30897727,981.2272727
141,1/08/2020,11:45,56.48,1000.25,47.32,19.65979773,987.5445455
142,1/08/2020,11:50,53.96,961.99,48.1,19.398625,986.9590909
143,1/08/2020,11:55,53.34,961,48.61,19.10523864,978.2227273
144,1/08/2020,12:00,53.54,966.95,47.81,18.98154091,982.4563636
145,1/08/2020,12:05,55.12,986.95,44.66,19.36548182,979.0072727
146,1/08/2020,12:10,56.09,991.68,41.96,19.62918636,979.4345455
147,1/08/2020,12:15,56.18,998.32,43.88,19.82886591,974.19
148,1/08/2020,12:20,51.34,899.02,42.08,19.78547045,971.6027273
149,1/08/2020,12:25,57.97,1036.67,48.18,19.74220682,968.2172727
150,1/08/2020,12:30,53.88,982.64,50.41,19.91791591,964.4063636
151,1/08/2020,12:35,55.51,988.31,49.19,20.48715909,957.5909091
152,1/08/2020,12:40,53.83,942.56,47.93,21.416075,948.87
153,1/08/2020,12:45,53.27,933.53,46.84,22.14976136,939.4136364
154,1/08/2020,12:50,52.72,923.76,47.11,22.50652955,938.87
155,1/08/2020,12:55,53.15,925.03,48.59,23.06686136,906.4281818
156,1/08/2020,13:00,52.52,911.98,48.86,23.22608636,874.4563636
157,1/08/2020,13:05,51.65,895.75,49.54,23.22608636,817.18
158,1/08/2020,13:10,51.26,894.3,49.09,23.145975,805.6009091
159,1/08/2020,13:15,50.26,893.04,45.84,23.12848182,789.8072727000001
160,1/08/2020,13:20,36.4,679.81,44.53,23.12848182,754.97
161,1/08/2020,13:25,36.72,630.95,42.49,23.12848182,711.02
162,1/08/2020,13:30,22.57,358.27,37.1,23.03196136,696.7881818
163,1/08/2020,13:35,46.4,815.19,38.31,23.31434773,651.3790909
164,1/08/2020,13:40,42.05,759.8,41.87,22.93939091,630.1709091
165,1/08/2020,13:45,31.18,540.55,42.41,23.06662273,608.3872727
166,1/08/2020,13:50,25.84,441.58,34.9,23.21580909,596.5490909
167,1/08/2020,13:55,39.88,755.43,38.05,22.78594318,597.3045455
168,1/08/2020,14:00,24.24,396.25,38.91,22.13784091,642.2272727000001
169,1/08/2020,14:05,36.28,661.01,38.55,22.71192955,653.9463636
170,1/08/2020,14:10,35.1,653.42,40.65,23.28630455,641.06
171,1/08/2020,14:15,30.23,549.59,42.59,22.53205,657.7436364
172,1/08/2020,14:20,34.09,639.26,37.99,22.15158864,677.2645455
173,1/08/2020,14:25,39.91,852.42,43.56,22.30295682,660.5536364
174,1/08/2020,14:30,41.62,944.1,48.17,21.66193182,651.5
175,1/08/2020,14:35,28,618.05,44.29,21.57018864,614.0427272999999
176,1/08/2020,14:40,31.42,724.07,39.16,21.17096136,573.9154545
177,1/08/2020,14:45,28.6,656.31,36.62,20.30346364,539.7418182
178,1/08/2020,14:50,28.93,571.61,34.66,19.97221818,498.8945455
179,1/08/2020,14:55,18.62,296.66,29.12,19.60573636,438.1054545
180,1/08/2020,15:00,15.9,248.98,26.21,19.05730227,368.5609091
181,1/08/2020,15:05,13.36,212.02,24.12,18.10141136,327.35363639999997
182,1/08/2020,15:10,10.66,173.68,22.71,17.87168636,273.8890909
183,1/08/2020,15:15,11.52,189.94,21.99,17.63971136,225.9609091
184,1/08/2020,15:20,11.09,183.74,21.14,17.36713636,184.2363636
185,1/08/2020,15:25,10.91,179.11,21.1,16.91013409,166.21
186,1/08/2020,15:30,10.19,164.77,21.31,16.60161818,151.64363640000002
187,1/08/2020,15:35,8.48,135.96,20.46,16.32306818,140.31818180000002
188,1/08/2020,15:40,8.15,129.1,19.57,16.04317727,133.0745455
189,1/08/2020,15:45,7.04,112.64,19.04,15.93167045,123.7409091
190,1/08/2020,15:50,6.2,98.37,18.64,15.92809773,113.42454550000001
191,1/08/2020,15:55,5.75,88.75,18.41,15.8846,102.7418182
192,1/08/2020,16:00,5.8,87.44,17.63,15.73124545,93.93818182
193,1/08/2020,16:05,5.93,94,17.44,15.57675682,88.05181818
194,1/08/2020,16:10,5.42,87.27,17.94,15.46174318,82.18454545
195,1/08/2020,16:15,4.33,70.26,17.98,15.33115682,77.34636364
196,1/08/2020,16:20,3.94,61.6,17.39,15.18312045,74.23363636
197,1/08/2020,16:25,4.54,67.93,16.96,15.04972045,71.44818182
198,1/08/2020,16:30,4.78,71.21,16.98,14.98449545,69.45636364
199,1/08/2020,16:35,4.21,64.56,16.53,14.97292045,65.87727273
200,1/08/2020,16:40,3.88,59.42,16.14,14.90511136,61.76454545
201,1/08/2020,16:45,4.46,64.13,16.07,14.78515455,58.19272727
202,1/08/2020,16:50,4,58.11,16.1,14.68159773,54.38818182
203,1/08/2020,16:55,4.24,65.53,16.31,14.60475227,49.74454545
204,1/08/2020,17:00,3.53,54.63,16.23,14.51288636,44.75454545
205,1/08/2020,17:05,2.63,42.03,15.95,14.43465909,40.22727273
206,1/08/2020,17:10,1.73,30.97,15.58,14.37007045,36.16272727
207,1/08/2020,17:15,0.98,19.75,15.1,14.31418636,31.61636364
208,1/08/2020,17:20,0.92,16.85,14.71,14.23665909,27.42727273
209,1/08/2020,17:25,0.79,16.32,14.46,14.15245,22.45636364
210,1/08/2020,17:30,0.64,14.76,14.3,14.03196364,18.34181818
211,1/08/2020,17:35,0.6,14.71,14.2,13.89075,15.24545455
212,1/08/2020,17:40,0.54,14.12,14.08,13.74408409,12.97545455
213,1/08/2020,17:45,0.4,12.03,13.98,13.60361818,11.57090909
214,1/08/2020,17:50,0.32,10.85,13.88,13.4869,10.29454545
215,1/08/2020,17:55,0.23,9.37,13.66,13.38016364,8.952727272999999
216,1/08/2020,18:00,0.14,7.97,13.46,13.27168636,7.707272727
360,2/08/2020,6:00,0.1,7.08,7.78,7.843988636000001,9.540909091
361,2/08/2020,6:05,0.23,10.37,7.97,7.906288636,11.63909091
362,2/08/2020,6:10,0.44,14.07,8.29,7.964588636,13.88272727
363,2/08/2020,6:15,0.59,17.31,8.43,8.051220455,16.12090909
364,2/08/2020,6:20,0.71,19.93,8.71,8.167431817999999,18.20909091
365,2/08/2020,6:25,0.83,22.18,8.97,8.302031818,20.22363636
366,2/08/2020,6:30,0.94,24.05,9.16,8.434061364,22.16636364
367,2/08/2020,6:35,1.03,25.71,9.26,8.543459091,23.90727273
368,2/08/2020,6:40,1.1,26.7,9.45,8.635511364,25.38636364
369,2/08/2020,6:45,1.14,27.38,9.66,8.730252273,26.63545455
370,2/08/2020,6:50,1.16,27.68,9.76,8.815472727000001,27.70181818
371,2/08/2020,6:55,1.21,28.45,9.82,8.879947727000001,28.63
372,2/08/2020,7:00,1.28,29.52,9.7,8.941311364,29.53909091
373,2/08/2020,7:05,1.33,30.34,9.75,9.018847727,30.48818182
374,2/08/2020,7:10,1.38,31.05,9.85,8.918395455,39.13272727
375,2/08/2020,7:15,1.42,31.66,9.97,8.764247727,67.01909091
376,2/08/2020,7:20,1.45,32.39,9.96,8.952725,97.35545455
377,2/08/2020,7:25,1.63,34.05,10.11,9.3716,130.1236364
378,2/08/2020,7:30,1.98,36.15,10.4,9.926284091,164.8954545
379,2/08/2020,7:35,4.87,121.79,10.96,10.65573182,201.5436364
380,2/08/2020,7:40,13.55,334.13,16.4,11.51219773,240.5481818
381,2/08/2020,7:45,15.47,361.38,21.01,12.460025,281.8172727
382,2/08/2020,7:50,18.07,388.9,24.34,13.43948636,325.2418182
383,2/08/2020,7:55,19.73,412.01,26.32,14.41508182,370.6581818
384,2/08/2020,8:00,21,433.47,28.86,15.40473409,417.6790909
385,2/08/2020,8:05,22.4,460.1,31.07,16.53043636,458.6618182
386,2/08/2020,8:10,23.82,485.62,32.88,17.659475,481.83727269999997
387,2/08/2020,8:15,25.07,510.06,33.87,18.3018,503.9345455
388,2/08/2020,8:20,26.3,533.63,34.58,18.71289091,525.3163636
389,2/08/2020,8:25,27.59,553.38,35.51,19.22806364,546.4836364
390,2/08/2020,8:30,28.78,572.6,35.74,19.61838182,567.2654545
391,2/08/2020,8:35,29.77,589.06,35.83,19.93638636,587.1727272999999
392,2/08/2020,8:40,30.83,604.45,34.76,19.95834773,606.1427272999999
393,2/08/2020,8:45,31.97,624.1,35.33,20.011,624.3272727000001
394,2/08/2020,8:50,33.12,644.85,38.39,19.88604318,641.6645455
395,2/08/2020,8:55,34.31,662.07,39.44,19.65355227,658.5154545
396,2/08/2020,9:00,35.18,679.08,40.59,19.468025,674.9809091
397,2/08/2020,9:05,36.26,694.29,38.86,19.39998864,691.1409091
398,2/08/2020,9:10,37.33,710.09,39.95,19.35796818,707.0490909
399,2/08/2020,9:15,38.35,724.34,38.45,19.20982955,722.3863636
400,2/08/2020,9:20,39.01,738.74,38.05,18.88177273,736.9272727000001
401,2/08/2020,9:25,39.91,753.72,38.68,18.62118409,750.8990909
402,2/08/2020,9:30,40.72,766.82,39.97,18.53465455,764.3927272999999
403,2/08/2020,9:35,41.59,779.44,39.11,18.67969091,777.4327272999999
404,2/08/2020,9:40,42.53,792.81,38.34,18.69813636,790.0181818
405,2/08/2020,9:45,43.3,804.8,39.18,18.75475682,802.3063635999999
406,2/08/2020,9:50,43.67,815.76,40.8,18.93401136,814.1681818
407,2/08/2020,9:55,44.22,827.51,43.72,19.220575,825.4336364
408,2/08/2020,10:00,44.99,837.73,44.4,19.47815682,836.3645455
409,2/08/2020,10:05,45.64,848.53,43.96,19.78101818,846.9381818
410,2/08/2020,10:10,46.43,859.51,42.79,19.86675227,856.9445455
411,2/08/2020,10:15,46.97,869.22,43.61,20.10921591,866.5409091
412,2/08/2020,10:20,47.27,877.64,45.24,20.33940227,875.7572727
413,2/08/2020,10:25,47.75,887.06,46.11,20.37761818,884.5163636
414,2/08/2020,10:30,48.23,895.75,45.64,20.57778409,892.8409091
415,2/08/2020,10:35,48.86,902.88,42.31,20.96430909,900.6036364
416,2/08/2020,10:40,49.18,910.36,44.75,21.4381,907.7054545
417,2/08/2020,10:45,49.43,917.14,46.12,21.70226591,914.43
418,2/08/2020,10:50,49.63,923.86,46.79,21.43875455,920.6072727
419,2/08/2020,10:55,49.99,929.3,49.12,21.17377273,926.3090909
420,2/08/2020,11:00,50.14,933.92,50.56,21.07390227,931.5936364
421,2/08/2020,11:05,50.38,937.63,50.15,21.45818864,936.6609091
422,2/08/2020,11:10,51.13,943.19,48.55,21.622275,940.6445455
423,2/08/2020,11:15,51.76,945.59,44.21,21.64675909,944.5145455
424,2/08/2020,11:20,51.7,949.78,44.92,21.34906364,948.6290909
425,2/08/2020,11:25,52.22,953.88,46.14,21.06448409,951.87
426,2/08/2020,11:30,52.48,958.62,48.07,20.79563636,954.1090909
427,2/08/2020,11:35,52.34,954.18,47.76,20.59455909,956.2309091
428,2/08/2020,11:40,52.9,959.71,47.56,20.45908182,958.5127273
429,2/08/2020,11:45,53.59,969.12,44.76,20.75865909,961.1727273
430,2/08/2020,11:50,53.08,964.95,46.97,21.42296591,941.6772727
431,2/08/2020,11:55,52.72,958.55,48.28,21.40161818,944.0072727
432,2/08/2020,12:00,53.08,960.97,48.58,21.34999773,945.7190909
433,2/08/2020,12:05,53.47,968.29,47.75,21.39645227,947.8645455
434,2/08/2020,12:10,54.04,974.85,48.31,21.42597727,951.1545455
435,2/08/2020,12:15,41.16,735.33,46.33,21.93375,949.6818182
436,2/08/2020,12:20,54.85,979.51,46.61,22.44082045,929.2263636
437,2/08/2020,12:25,55.02,977.45,48.02,22.44762045,926.4336364
438,2/08/2020,12:30,54.98,977.78,48.92,22.56732045,927.8990909
439,2/08/2020,12:35,55.08,995.9,48.88,22.88895227,924.8645455
440,2/08/2020,12:40,53.44,952.92,49.9,22.88895227,884.4518182
441,2/08/2020,12:45,41.35,739.94,46.36,22.96707727,901.2963636
442,2/08/2020,12:50,52.3,927.83,47.51,23.31935227,881.2136364
443,2/08/2020,12:55,55.18,977.09,50.34,23.31935227,832.9981818
444,2/08/2020,13:00,53.33,934.91,50.37,23.31935227,806.6181818
445,2/08/2020,13:05,30.01,530.31,46.31,23.31935227,747.6381818
446,2/08/2020,13:10,51.94,920.62,42.06,23.31935227,710.8445455
447,2/08/2020,13:15,41.22,758.6,44.41,23.42081364,702.7472727
448,2/08/2020,13:20,23.98,447.08,40.64,23.32358864,696.4645455
449,2/08/2020,13:25,36.72,687.6,38.39,23.32358864,667.6754545
450,2/08/2020,13:30,19.45,347.12,36.97,23.30793409,663.3809091
451,2/08/2020,13:35,29.54,548.19,36.13,22.41260455,690.2854545
452,2/08/2020,13:40,35.6,650.87,37.08,22.71057955,685.2681818
453,2/08/2020,13:45,43.55,858.72,44.54,23.04212045,676.8154545
454,2/08/2020,13:50,34.04,660.41,45.77,22.65715227,691.1118182
455,2/08/2020,13:55,44.3,887.67,44.76,23.02532273,697.1618182
456,2/08/2020,14:00,39.14,826.26,44.6,23.03899318,713.9209091
457,2/08/2020,14:05,40.07,865.43,43.82,23.07451591,735.4390909
458,2/08/2020,14:10,31.39,665.62,45.5,23.07451591,727.3127272999999
459,2/08/2020,14:15,27.31,604.34,40.73,23.07451591,684.2645455
460,2/08/2020,14:20,31.92,754.15,44.27,23.07451591,648.0827272999999
461,2/08/2020,14:25,22.69,531.47,42.19,23.07451591,615.5154545
462,2/08/2020,14:30,32.69,784.89,43.03,23.07451591,603.0781818
463,2/08/2020,14:35,25.24,561.48,45.53,23.07451591,586.66
464,2/08/2020,14:40,17.77,385.19,41.8,23.07451591,567.1627272999999
465,2/08/2020,14:45,14.16,262.41,32.13,23.07451591,555.9909091
466,2/08/2020,14:50,22.98,529.43,32.52,23.07451591,542.1809091
467,2/08/2020,14:55,29.89,689.45,38.09,23.07451591,547.9818182
468,2/08/2020,15:00,29.35,684.83,42.36,23.07451591,518.6045455
469,2/08/2020,15:05,18.77,451.15,42.46,23.07451591,494.6009091
470,2/08/2020,15:10,20.23,481.45,36.77,23.43828864,489.7481818
471,2/08/2020,15:15,25.54,602.24,39.5,23.033525,507.1445455
472,2/08/2020,15:20,24.54,595.28,40.7,23.27802955,500.6336364
473,2/08/2020,15:25,17.66,461.74,38.09,23.27802955,463.0754545
474,2/08/2020,15:30,11.06,297.44,34.08,23.27802955,415.2518182
475,2/08/2020,15:35,10.25,331.81,29.27,23.27802955,388.7427273
476,2/08/2020,15:40,13.6,453.77,32.94,23.43964091,356.7072727
477,2/08/2020,15:45,15.24,457.81,33.24,23.16183409,314.5118182
478,2/08/2020,15:50,12.61,276.31,34.85,22.67776818,272.1472727
479,2/08/2020,15:55,10.18,158.77,30.53,22.10859091,238.5636364
480,2/08/2020,16:00,10.34,159.55,26.97,21.40508409,219.1209091
481,2/08/2020,16:05,8.1,129.06,25.57,21.16461136,197.4190909
482,2/08/2020,16:10,8.95,138.09,23.68,20.87515909,165.3
483,2/08/2020,16:15,7.93,129.27,22.56,20.54614545,131.9418182
484,2/08/2020,16:20,5.47,92.32,21.67,19.60790455,113.3654545
485,2/08/2020,16:25,4.86,83.57,20.46,18.71801136,104.93181820000001
486,2/08/2020,16:30,5.34,93.09,20.06,18.12517273,96.44
487,2/08/2020,16:35,6.02,100.46,20.04,17.57373182,89.61636364
488,2/08/2020,16:40,5.45,90.87,19.53,17.17259773,81.98818182
489,2/08/2020,16:45,4.03,71.97,18.91,16.85133636,75.35636364
490,2/08/2020,16:50,3.64,66,18.19,16.53308636,71.29272727
491,2/08/2020,16:55,3.82,66.14,17.88,16.30382045,67.66272727
492,2/08/2020,17:00,2.99,54,17.44,16.12331591,62.39181818
493,2/08/2020,17:05,2.86,54.18,16.96,15.93392727,55.59272727
494,2/08/2020,17:10,3.01,56.32,17.02,15.72585,49.60545455
495,2/08/2020,17:15,2.5,47.62,16.94,15.52639545,45.02363636
496,2/08/2020,17:20,2.3,43.64,16.84,15.37021364,40.58727273
497,2/08/2020,17:25,1.8,35.11,16.48,15.24618864,36.00636364
498,2/08/2020,17:30,1.24,25.67,15.9,15.13426818,32.27454545
499,2/08/2020,17:35,1.15,25.01,15.43,15.01027045,28.15545455
500,2/08/2020,17:40,0.95,21.57,15.33,14.84848636,23.46
501,2/08/2020,17:45,0.67,17.2,15.13,14.67282955,19.36818182
502,2/08/2020,17:50,0.54,15.75,15.13,14.52080682,15.54090909
503,2/08/2020,17:55,0.38,12.95,15.08,14.387625,12.45
504,2/08/2020,18:00,0.18,8.87,14.35,14.27834091,10.20909091
648,3/08/2020,6:00,0,3.3,12.14,12.10918409,8.79
649,3/08/2020,6:05,0.06,6.33,12.27,12.15247273,12.17454545
650,3/08/2020,6:10,0.19,10.12,12.49,12.20306136,15.65727273
651,3/08/2020,6:15,0.47,15.13,12.7,12.22953182,19.58727273
652,3/08/2020,6:20,0.91,22.79,12.94,12.23541364,24.39818182
653,3/08/2020,6:25,1.51,32.89,13.19,12.25431364,30.62
654,3/08/2020,6:30,1.88,38.22,13.52,12.25464545,38.90545455
655,3/08/2020,6:35,2,39.31,13.63,12.24254773,48.53545455
656,3/08/2020,6:40,2.29,44.28,13.46,12.26751136,56.95
657,3/08/2020,6:45,2.88,54.19,13.57,12.36571591,61.57727273
658,3/08/2020,6:50,3.77,70.26,14.15,12.42732045,63.89909091
659,3/08/2020,6:55,5.15,94.44,14.65,12.43983182,64.66727273
660,3/08/2020,7:00,6.3,112.26,15.05,12.40070455,65.26363636
661,3/08/2020,7:05,6.01,102.68,15.31,12.34139545,67.02363636
662,3/08/2020,7:10,3.85,66.03,15.18,12.20204545,74.63636364
663,3/08/2020,7:15,2.74,48.33,14.32,11.95477955,98.93363636
664,3/08/2020,7:20,2.24,41.34,13.56,11.89152045,125.2009091
665,3/08/2020,7:25,2.45,44.78,13.27,11.86092727,153.52
666,3/08/2020,7:30,3.49,58.67,13.51,11.85084545,183.7709091
667,3/08/2020,7:35,6.11,128.02,14.23,11.80203182,215.86
668,3/08/2020,7:40,13.88,321.46,18.2,11.74629773,253.49
669,3/08/2020,7:45,16.69,359.2,21.4,11.64130455,296.1509091
670,3/08/2020,7:50,19.9,405.95,22.88,11.71890455,342.7836364
671,3/08/2020,7:55,22.04,445.02,24.09,12.00609773,392.4063636
672,3/08/2020,8:00,22.85,455.66,24.48,12.48527045,442.5190909
673,3/08/2020,8:05,24.41,479.96,25.95,13.19136818,494.9254545
674,3/08/2020,8:10,26.39,517.6,26.07,13.94714773,525.4590909
675,3/08/2020,8:15,28.22,554.3,28.52,14.49949545,548.9109091
676,3/08/2020,8:20,30.43,590.63,31.44,14.69784091,570.9545455
677,3/08/2020,8:25,31.85,609.91,33.94,14.92890682,582.8827272999999
678,3/08/2020,8:30,36.6,704.49,37.85,14.87581591,596.4827273
679,3/08/2020,8:35,34.22,657.33,35.75,14.79122045,614.3027272999999
680,3/08/2020,8:40,31.73,617.17,34.57,14.56832727,632.16
681,3/08/2020,8:45,33.71,648.43,31.73,14.15694091,650.26
682,3/08/2020,8:50,31.09,576.23,30.24,13.52521818,663.5127272999999
683,3/08/2020,8:55,33.19,605.26,28.01,12.60976136,675.4136364
684,3/08/2020,9:00,36.22,675.98,30.41,11.53000909,681.4872727000001
685,3/08/2020,9:05,39.23,714.03,29.02,10.46148182,693.6981818
686,3/08/2020,9:10,41.6,753.4,29.47,9.442088636,711.7918182
687,3/08/2020,9:15,40.27,736.41,28.5,8.777854545,729.3672727000001
688,3/08/2020,9:20,40.98,740.82,27.47,8.086368182000001,751.8345455
689,3/08/2020,9:25,42.72,771.3,27.81,7.635170455,772.3409091
690,3/08/2020,9:30,43.64,791.65,27.69,7.2493772729999995,788.1218182
691,3/08/2020,9:35,45.05,816.2,28.83,7.09515,800.54
692,3/08/2020,9:40,46.76,841.76,29.74,7.126825,805.57
693,3/08/2020,9:45,45.97,823.37,29.43,7.2245681820000005,814.4454545
694,3/08/2020,9:50,46.66,830.83,29.25,7.524090909,822.7272727000001
695,3/08/2020,9:55,47.54,849.57,30.94,7.834984091,829.3063635999999
696,3/08/2020,10:00,47.44,850.63,31.08,8.173415909,837.2972727000001
697,3/08/2020,10:05,45.32,808.73,31.34,8.424031818,843.7872727
698,3/08/2020,10:10,46.82,834.04,32.26,8.589945455,849.9854545
699,3/08/2020,10:15,46.51,831.92,33.27,8.782090908999999,859.8909091
700,3/08/2020,10:20,47.17,843.67,33.22,9.236918182,864.5418182
701,3/08/2020,10:25,49.06,879.55,33.83,9.473625,867.1409091
702,3/08/2020,10:30,49.37,887.59,33.55,9.727240908999999,875.34
703,3/08/2020,10:35,50.51,909.94,33.44,10.42428182,872.1418182
704,3/08/2020,10:40,51.62,932.33,34.54,10.69817727,890.7109091
705,3/08/2020,10:45,49.01,881.99,35.66,11.31440909,886.4181818
706,3/08/2020,10:50,49.02,878.16,34.33,11.57715,889.1945455
707,3/08/2020,10:55,51.8,940.82,36.35,11.81083636,901.5563635999999
708,3/08/2020,11:00,43.2,773.55,38.04,12.22435682,912.5027273000001
709,3/08/2020,11:05,56.6,1038.3,40.89,12.63829545,918.4090909
710,3/08/2020,11:10,42.79,784.7,38.75,13.068275,926.2445455
711,3/08/2020,11:15,48.02,874.21,36.95,12.87556364,942.9381818
712,3/08/2020,11:20,55.78,1015.53,40.14,13.00334773,954.3245455
713,3/08/2020,11:25,55.61,1008,41.41,14.13152273,929.3
714,3/08/2020,11:30,53.3,974.91,39.78,14.07813182,929.82
715,3/08/2020,11:35,55.54,1018.52,41.64,14.36877955,930.7881818
716,3/08/2020,11:40,58.88,1065.62,38.59,14.54360682,953.9845455
717,3/08/2020,11:45,55.7,1003.41,39.18,15.53730227,939.8336364
718,3/08/2020,11:50,37.42,665.55,41.19,16.16365455,920.7927273
719,3/08/2020,11:55,44.06,779.27,37.61,16.797225,887.3736364
720,3/08/2020,12:00,58.4,1048.95,44.38,17.47297955,857.5445455
721,3/08/2020,12:05,57.05,1039.86,47.69,18.29135682,809.7027272999999
722,3/08/2020,12:10,39.76,718.55,43.6,19.33364318,769.0245455
723,3/08/2020,12:15,45.13,806.08,41.27,20.32638182,714.2472727
724,3/08/2020,12:20,36.37,640.39,38.27,19.99579318,696.9463636
725,3/08/2020,12:25,36.08,646.79,38.19,20.42379318,665.7463636
726,3/08/2020,12:30,28.39,492.26,36.17,20.85968409,609.1354545
727,3/08/2020,12:35,36.11,618.16,37.75,20.91014091,556.6890909
728,3/08/2020,12:40,24.66,400.86,33.53,20.728525,524.0536364
729,3/08/2020,12:45,29.82,475.24,32.32,20.75410227,490.4954545
730,3/08/2020,12:50,27.07,436.07,32.88,20.64836364,475.9272727
731,3/08/2020,12:55,26.22,426.23,32.05,20.74193636,452.7890909
732,3/08/2020,13:00,28.55,462.95,32.38,20.71086136,439.3736364
733,3/08/2020,13:05,22.73,359.56,31.73,20.72768636,412.58
