,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
145,1/12/2019,12:05,23.24,289.34,29.96,19.19728409,593.95
146,1/12/2019,12:10,23.81,292.91,25.63,20.32199773,591.1009091
147,1/12/2019,12:15,72.6,1090.01,34.29,20.72940227,602.3027272999999
148,1/12/2019,12:20,67.34,910.96,44.1,21.09248182,594.3890909
149,1/12/2019,12:25,67.79,1035.38,49.31,20.924025,608.5809091
150,1/12/2019,12:30,49.34,722.3,50.86,21.53097273,596.2290909
151,1/12/2019,12:35,31.21,451.9,42.45,21.25027727,611.7254545
152,1/12/2019,12:40,41.81,588.01,39.87,20.57231364,673.6018182
153,1/12/2019,12:45,20.65,283.23,33.89,22.06735909,641.22
154,1/12/2019,12:50,36.64,566.41,32.85,22.57340909,578.4545455
155,1/12/2019,12:55,28.08,328.07,33.99,22.56612955,503.2481818
156,1/12/2019,13:00,42.46,459.8,31.56,21.52182727,448.76
157,1/12/2019,13:05,71.4,973.55,36.89,20.42549545,421.42
158,1/12/2019,13:10,62.54,733.81,40.94,19.90591591,381.93363639999995
159,1/12/2019,13:15,72.79,220.54,30.68,19.14217727,370.9290909
160,1/12/2019,13:20,66.53,208.11,26.48,19.28091818,328.0327273
161,1/12/2019,13:25,67.42,122.93,22.89,18.61002727,305.1890909
162,1/12/2019,13:30,69.92,151.16,22.12,18.45434545,272.0072727
163,1/12/2019,13:35,52.42,153.66,22.21,19.14860227,191.0590909
164,1/12/2019,13:40,62.88,162.18,22.16,18.86898636,132.8963636
165,1/12/2019,13:45,51.56,94.55,21.4,18.26614773,118.95
166,1/12/2019,13:50,63.31,76.79,19.7,17.97934773,107.5609091
167,1/12/2019,13:55,62.71,94.8,19.81,17.79171136,104.79727270000001
168,1/12/2019,14:00,52.46,83.12,20.04,17.791525,102.12636359999999
169,1/12/2019,14:05,26.48,94.02,20.27,17.813825,98.04272727
170,1/12/2019,14:10,52.69,67.13,19.83,17.84591364,89.83454545
171,1/12/2019,14:15,56.64,82.83,19.88,17.74029545,87.06363636
172,1/12/2019,14:20,48.13,92.53,19.99,17.73876818,84.47454545
173,1/12/2019,14:25,60.67,121.78,21.31,17.73970682,80.67181818
174,1/12/2019,14:30,43.16,108.74,21.22,17.71041591,76.67909091
175,1/12/2019,14:35,52.18,71.89,20.03,17.66187045,71.73363636
176,1/12/2019,14:40,51.59,64.07,19.4,17.57743864,69.05181818
