,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
3723,26/03/2020,14:10,27.7,455.65,37.05,19.0829505675,371.1627273,19.0829505675
3724,26/03/2020,14:15,19.39,302.8,34.67,18.95117898,350.4772727,18.95117898
3725,26/03/2020,14:20,26.05,423.45,32.34,18.72542898,338.51363639999994,18.72542898
3726,26/03/2020,14:25,27.36,446.59,34.56,18.6851318175,316.2690909,18.6851318175
3727,26/03/2020,14:30,28.79,487.86,38.09,18.230076135,316.5472727,18.230076135
3728,26/03/2020,14:35,12.62,187.89,34.73,18.2504505675,302.7990909,18.2504505675
3729,26/03/2020,14:40,10.94,156.7,31.42,17.99356023,288.9072727,17.99356023
3730,26/03/2020,14:45,10.96,165.52,29.68,17.7459545475,286.0363636,17.7459545475
3731,26/03/2020,14:50,10.84,153.3,28.48,17.9731159125,260.4109091,17.9731159125
3732,26/03/2020,14:55,20.62,296.07,28.39,17.95219773,231.2763636,17.95219773
3733,26/03/2020,15:00,17.75,254.96,29.86,17.6879556825,200.5509091,17.6879556825
3734,26/03/2020,15:05,26.29,302.84,29.08,17.1060153375,193.6918182,17.1060153375
3735,26/03/2020,15:10,26.08,271.22,30.17,16.7056892025,185.7627273,16.7056892025
3736,26/03/2020,15:15,11.3,141.57,27.92,16.336917615,175.4772727,16.336917615
3737,26/03/2020,15:20,8.39,126.11,25.44,15.945927270000002,164.8145455,15.945927270000002
3738,26/03/2020,15:25,11.22,149.88,24.92,15.7961130675,140.7063636,15.7961130675
3739,26/03/2020,15:30,10.75,112.44,24.12,15.4058318175,121.8109091,15.4058318175
3740,26/03/2020,15:35,5.9,69.48,23.15,15.147995452499998,99.10545455,15.147995452499998
3741,26/03/2020,15:40,3.18,52.38,21.16,14.776607385,77.44272727,14.776607385
3742,26/03/2020,15:45,2.1,36.01,19.52,14.32727898,67.03,14.32727898
3743,26/03/2020,15:50,1.78,30.88,18.9,14.0078267025,57.65909091,14.0078267025
3744,26/03/2020,15:55,2.86,47.11,18.42,13.75881648,45.86454545,13.75881648
3745,26/03/2020,16:00,3.07,53.08,18.43,15.230433297000001,37.45545455,15.230433297000001
3746,26/03/2020,16:05,1.69,32.93,18.17,14.568202156,33.62090909,14.568202156
3747,26/03/2020,16:10,1.37,27.03,18.18,13.9462301175,32.65909091,13.9462301175
3748,26/03/2020,16:15,1.0,23.03,17.92,14.135181138,35.36090909,14.135181138
3749,26/03/2020,16:20,0.82,20.14,17.7,13.520155905,40.07818182,13.520155905
3750,26/03/2020,16:25,0.78,19.94,16.88,13.000743405,42.51909091,13.000743405
3751,26/03/2020,16:30,1.19,27.3,13.42,13.91205909,44.68545455,13.91205909
3752,26/03/2020,16:35,2.04,41.8,12.82,13.42790682,48.73727273,13.42790682
3753,26/03/2020,16:40,3.65,65.73,12.62,12.98330455,52.44181818,12.98330455
3754,26/03/2020,16:45,4.81,82.77,12.81,12.58710682,54.94818182,12.58710682
3755,26/03/2020,16:50,4.21,73.96,12.81,12.21490227,57.01181818,12.21490227
3756,26/03/2020,16:55,4.31,76.91,13.22,11.94346818,58.48545455,11.94346818
3757,26/03/2020,17:00,4.25,77.5,14.07,11.99945,58.56545455,11.99945
3758,26/03/2020,17:05,3.72,67.78,14.41,12.14224773,56.91,12.14224773
3759,26/03/2020,17:10,2.74,50.6,14.32,12.36162727,52.76727273,12.36162727
3760,26/03/2020,17:15,2.18,42.84,14.23,12.60466364,46.97090909,12.60466364
3761,26/03/2020,17:20,1.79,36.15,14.34,12.83973864,41.69545455,12.83973864
3762,26/03/2020,17:25,1.39,28.18,14.06,13.04567955,35.62818182,13.04567955
3763,26/03/2020,17:30,1.14,23.59,13.89,13.16725455,29.02545455,13.16725455
3764,26/03/2020,17:35,0.97,20.16,13.78,13.25408409,23.15727273,13.25408409
3765,26/03/2020,17:40,0.91,19.01,13.73,13.33823636,18.74181818,13.33823636
3766,26/03/2020,17:45,0.65,15.93,13.8,13.41706591,14.98272727,13.41706591
3767,26/03/2020,17:50,0.28,10.17,13.65,13.44822727,11.8,13.44822727
3768,26/03/2020,17:55,0.05,4.87,13.41,13.46797045,9.33,13.46797045
3770,27/03/2020,6:00,0.0,3.79,9.02,9.114127273,7.949090909,9.114127273
3771,27/03/2020,6:05,0.08,6.67,9.14,9.092168182,10.53272727,9.092168182
3772,27/03/2020,6:10,0.25,10.7,9.23,9.056113636000001,13.46363636,9.056113636000001
3773,27/03/2020,6:15,0.47,15.19,9.35,9.034727273,16.65454545,9.034727273
3774,27/03/2020,6:20,0.73,20.16,9.46,9.012338636,20.14636364,9.012338636
3775,27/03/2020,6:25,0.97,24.78,9.64,8.990138636000001,23.86272727,8.990138636000001
3776,27/03/2020,6:30,1.21,29.4,9.98,8.989865909,27.60818182,8.989865909
3777,27/03/2020,6:35,1.42,33.22,9.98,9.010468182,31.32181818,9.010468182
3778,27/03/2020,6:40,1.57,36.1,10.19,9.051952273,34.93727273,9.051952273
3779,27/03/2020,6:45,1.76,39.58,10.11,9.111847727,38.37909091,9.111847727
3780,27/03/2020,6:50,1.96,42.9,10.01,9.188379545,41.71181818,9.188379545
3781,27/03/2020,6:55,2.08,44.99,10.15,9.263559091,44.99454545,9.263559091
3782,27/03/2020,7:00,2.22,47.52,10.49,9.327195455,48.26727273,9.327195455
3783,27/03/2020,7:05,2.4,50.47,10.78,9.414363636000001,51.70909091,9.414363636000001
3784,27/03/2020,7:10,2.53,53.05,11.05,9.354684091000001,63.13545455,9.354684091000001
3785,27/03/2020,7:15,2.74,56.82,11.31,9.322443182,93.06818182,9.322443182
3786,27/03/2020,7:20,2.96,60.89,11.46,9.658070455,124.9627273,9.658070455
3787,27/03/2020,7:25,3.22,65.4,11.67,10.23263409,158.8463636,10.23263409
3788,27/03/2020,7:30,3.6,71.08,11.98,10.85633636,194.4472727,10.85633636
3789,27/03/2020,7:35,5.22,161.79,12.99,11.58080227,232.07,11.58080227
3790,27/03/2020,7:40,15.01,368.84,18.81,12.30605227,270.7881818,12.30605227
3791,27/03/2020,7:45,18.53,393.74,23.35,13.07729318,311.07363639999994,13.07729318
3792,27/03/2020,7:50,20.24,417.71,26.72,13.94650227,352.59,13.94650227
3793,27/03/2020,7:55,21.52,439.13,28.12,13.255234775999998,396.3027273,13.255234775999998
3794,27/03/2020,8:00,22.94,464.32,30.13,13.986560457000001,441.6963636,13.986560457000001
3795,27/03/2020,8:05,23.95,478.95,30.74,14.1185,481.0909091,14.1185
3796,27/03/2020,8:10,25.07,499.96,31.98,15.1138886325,503.7636364,15.1138886325
3797,27/03/2020,8:15,26.05,517.57,33.58,14.0528982975,526.1845455,14.0528982975
3798,27/03/2020,8:20,27.6,546.24,33.49,14.61559773,548.3236364,14.61559773
3799,27/03/2020,8:25,28.82,570.41,34.65,15.079344885,570.4009091,15.079344885
3800,27/03/2020,8:30,29.92,595.13,36.67,15.426763635,592.1018182,15.426763635
3801,27/03/2020,8:35,31.24,618.24,38.55,15.6027017025,614.15,15.6027017025
3802,27/03/2020,8:40,32.34,640.37,40.65,15.7807568175,635.2690909,15.7807568175
3803,27/03/2020,8:45,33.52,661.24,41.67,16.1059875,655.8309091,16.1059875
3804,27/03/2020,8:50,34.78,681.98,41.6,16.584876135,675.9509091,16.584876135
3805,27/03/2020,8:55,35.95,703.03,41.79,17.030901135,695.4163636,17.030901135
3806,27/03/2020,9:00,37.07,721.48,39.99,17.3670255675,713.9954544999998,17.3670255675
3807,27/03/2020,9:05,37.9,732.27,40.98,17.58447102,732.2790909,17.58447102
3808,27/03/2020,9:10,38.3,743.75,44.57,17.8072568175,749.3781818,17.8072568175
3809,27/03/2020,9:15,39.68,767.56,46.6,18.042361365,766.6072727000002,18.042361365
3810,27/03/2020,9:20,40.79,784.53,47.08,18.37785852,785.0845455,18.37785852
3811,27/03/2020,9:25,41.58,799.5,47.22,18.9930971625,785.1390909,18.9930971625
