Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
12/11/2019,12:00:00 AM,x,1.01,11.71,11.24900417
12/11/2019,12:05:00 AM,x,1.01,11.56,11.203075
12/11/2019,12:10:00 AM,x,1.01,11.35,11.12237813
12/11/2019,12:15:00 AM,x,1,11.21,11.03628056
12/11/2019,12:20:00 AM,x,1,10.96,10.9554025
12/11/2019,12:25:00 AM,x,1,10.9,10.88104773
12/11/2019,12:30:00 AM,x,1,10.96,10.74107727
12/11/2019,12:35:00 AM,x,1,10.59,10.60110682
12/11/2019,12:40:00 AM,x,1,10.38,10.47386364
12/11/2019,12:45:00 AM,x,1,10.26,10.36659091
12/11/2019,12:50:00 AM,x,1,10.17,10.29204545
12/11/2019,12:55:00 AM,x,1,10.17,10.23477273
12/11/2019,01:00:00 AM,x,1,10.02,10.16928864
12/11/2019,01:05:00 AM,x,1,9.95,10.13201591
12/11/2019,01:10:00 AM,x,1,10.03,10.09565227
12/11/2019,01:15:00 AM,x,1,10.14,10.06837955
12/11/2019,01:20:00 AM,x,1,10.27,10.06837955
12/11/2019,01:25:00 AM,x,1.01,10.24,10.07835
12/11/2019,01:30:00 AM,x,1,10.18,10.10562273
12/11/2019,01:35:00 AM,x,1,9.98,10.11471364
12/11/2019,01:40:00 AM,x,1,9.96,10.09383409
12/11/2019,01:45:00 AM,x,1,10.17,10.03837955
12/11/2019,01:50:00 AM,x,1.01,10.28,9.964772727
12/11/2019,01:55:00 AM,x,1,10.32,9.912075
12/11/2019,02:00:00 AM,x,1,10.05,9.872984091
12/11/2019,02:05:00 AM,x,0.99,9.8,9.839347727
12/11/2019,02:10:00 AM,x,1,9.53,9.810256818
12/11/2019,02:15:00 AM,x,0.99,9.46,9.777529545
12/11/2019,02:20:00 AM,x,1,9.66,9.739377273
12/11/2019,02:25:00 AM,x,1,9.75,9.698468182
12/11/2019,02:30:00 AM,x,1,9.61,9.685740909
12/11/2019,02:35:00 AM,x,1,9.64,9.706620455
12/11/2019,02:40:00 AM,x,1,9.81,9.771165909
12/11/2019,02:45:00 AM,x,1,9.86,9.853863636
12/11/2019,02:50:00 AM,x,1,9.87,9.922045455
12/11/2019,02:55:00 AM,x,1,9.91,9.992075
12/11/2019,03:00:00 AM,x,1,10.03,10.04028636
12/11/2019,03:05:00 AM,x,1,10.24,10.05667955
12/11/2019,03:10:00 AM,x,1,10.37,10.04943636
12/11/2019,03:15:00 AM,x,1,10.41,10.03222273
12/11/2019,03:20:00 AM,x,0.99,10.52,10.00770682
12/11/2019,03:25:00 AM,x,0.99,10.14,9.985009091
12/11/2019,03:30:00 AM,x,0.99,9.82,9.965038636
12/11/2019,03:35:00 AM,x,0.99,9.73,9.934159091
12/11/2019,03:40:00 AM,x,0.98,9.67,9.895097727
12/11/2019,03:45:00 AM,x,0.99,9.6,9.860581818
12/11/2019,03:50:00 AM,x,0.99,9.66,9.821490909
12/11/2019,03:55:00 AM,x,0.99,9.81,9.785127273
12/11/2019,04:00:00 AM,x,0.99,9.9,9.739702273
12/11/2019,04:05:00 AM,x,0.99,9.94,9.68155
12/11/2019,04:10:00 AM,x,0.99,10.03,9.615186364
12/11/2019,04:15:00 AM,x,0.99,10.09,9.563397727
12/11/2019,04:20:00 AM,x,0.99,9.74,9.515245455
12/11/2019,04:25:00 AM,x,0.98,9.32,9.471609091
12/11/2019,04:30:00 AM,x,0.98,9.09,9.427972727
12/11/2019,04:35:00 AM,x,0.98,8.94,9.361609091
12/11/2019,04:40:00 AM,x,0.98,9.03,9.276154545
12/11/2019,04:45:00 AM,x,0.98,9.13,9.182518182
12/11/2019,04:50:00 AM,x,0.99,9.33,9.117093182
12/11/2019,04:55:00 AM,x,0.99,9.42,9.096184091
12/11/2019,05:00:00 AM,x,0.99,9.21,9.077972727
12/11/2019,05:05:00 AM,x,0.99,9.09,9.073397727
12/11/2019,05:10:00 AM,x,0.99,9.06,9.064247727
12/11/2019,05:15:00 AM,x,0.98,9.02,9.035097727
12/11/2019,05:20:00 AM,x,0.98,9.09,8.998497727
12/11/2019,05:25:00 AM,x,0.99,8.89,8.956895455
12/11/2019,05:30:00 AM,x,0.99,8.89,8.922695455
12/11/2019,05:35:00 AM,x,1,8.93,8.895415909
12/11/2019,05:40:00 AM,x,1,8.81,8.861604545
12/11/2019,05:45:00 AM,x,1.07,8.93,8.827443182
12/11/2019,05:50:00 AM,0,1.84,8.99,8.783045455
12/11/2019,05:55:00 AM,0,3.95,8.93,8.749661364
12/11/2019,06:00:00 AM,0.05,5.3,8.93,8.710802273
12/11/2019,06:05:00 AM,0.3,10.28,8.99,8.672765909
12/11/2019,06:10:00 AM,0.71,16.85,9.16,8.660136364
12/11/2019,06:15:00 AM,1.24,24.93,9.38,8.640165909
12/11/2019,06:20:00 AM,1.81,33.52,9.58,8.6012
12/11/2019,06:25:00 AM,2.44,42.45,9.81,8.483509091
12/11/2019,06:30:00 AM,3.11,51.72,10.16,8.452540909
12/11/2019,06:35:00 AM,3.8,61.89,10.65,8.451895455
12/11/2019,06:40:00 AM,4.55,73.06,11.05,8.5071
12/11/2019,06:45:00 AM,5.72,93.49,11.54,8.559822727
12/11/2019,06:50:00 AM,8.23,173.63,13.15,8.697675
12/11/2019,06:55:00 AM,9.16,193.32,14.7,8.866815909
12/11/2019,07:00:00 AM,10.67,228.96,16.09,9.06695
12/11/2019,07:05:00 AM,11.98,257.55,17.59,9.548302273
12/11/2019,07:10:00 AM,14.03,294.47,18.72,10.22909773
12/11/2019,07:15:00 AM,16.02,319.17,20.38,10.85891364
12/11/2019,07:20:00 AM,17.17,333.51,21.13,11.57202273
12/11/2019,07:25:00 AM,18.89,364.29,22.52,12.27745909
12/11/2019,07:30:00 AM,18.74,353.74,25.43,12.95131591
12/11/2019,07:35:00 AM,17.36,315.56,26.42,13.71891364
12/11/2019,07:40:00 AM,19.31,345.86,26.67,14.56205227
12/11/2019,07:45:00 AM,22,392.27,28.1,15.46216364
12/11/2019,07:50:00 AM,22.98,403.48,29.29,16.23910227
12/11/2019,07:55:00 AM,25.54,444.27,30.5,16.86095227
12/11/2019,08:00:00 AM,24.67,421.44,31.36,17.13333182
12/11/2019,08:05:00 AM,26.99,457.1,33.28,17.21345227
12/11/2019,08:10:00 AM,26.47,443.44,34.32,17.57146818
12/11/2019,08:15:00 AM,26.46,436.7,33.03,18.10408864
12/11/2019,08:20:00 AM,26.96,441.51,31.87,18.64664545
12/11/2019,08:25:00 AM,30.41,497.55,33.1,19.37431136
12/11/2019,08:30:00 AM,36.01,592.75,36.31,19.84711364
12/11/2019,08:35:00 AM,35.95,596.07,38.74,19.96402273
12/11/2019,08:40:00 AM,32.72,538.46,38.71,19.82862045
12/11/2019,08:45:00 AM,33.78,539.23,39.67,19.92192955
12/11/2019,08:50:00 AM,25.07,401.06,37.1,19.63064091
12/11/2019,08:55:00 AM,22.25,346.03,34.11,19.71756591
12/11/2019,09:00:00 AM,25.06,384.3,32.2,20.23559318
12/11/2019,09:05:00 AM,30.94,451.73,33.1,20.73622727
12/11/2019,09:10:00 AM,33.02,451.58,34.54,21.52684773
12/11/2019,09:15:00 AM,44.21,684.1,36.55,21.76573636
12/11/2019,09:20:00 AM,50.38,797.36,43.8,21.25626818
12/11/2019,09:25:00 AM,46.27,721.11,46.18,20.43312955
12/11/2019,09:30:00 AM,36.61,543.24,42.53,20.21591591
12/11/2019,09:35:00 AM,18.9,270.25,38.69,20.99792045
12/11/2019,09:40:00 AM,15.67,217.76,31.85,21.30757727
12/11/2019,09:45:00 AM,28.82,384.88,30.97,21.70178182
12/11/2019,09:50:00 AM,39.1,643.4,34.72,21.44380227
12/11/2019,09:55:00 AM,45.67,640.28,38.13,20.17680909
12/11/2019,10:00:00 AM,22.58,308.59,37.05,19.35661136
12/11/2019,10:05:00 AM,15.54,217.85,30.35,18.51766136
12/11/2019,10:10:00 AM,17.24,239.6,26.44,18.01744091
12/11/2019,10:15:00 AM,24.41,346.83,26.32,18.10899773
12/11/2019,10:20:00 AM,51.54,748.4,33.13,18.51971364
12/11/2019,10:25:00 AM,55.36,812.23,42.25,18.52161136
12/11/2019,10:30:00 AM,52.02,762.51,45.46,17.74122045
12/11/2019,10:35:00 AM,52.75,790.45,44.96,17.74641364
12/11/2019,10:40:00 AM,51.61,767.43,44.41,18.16333864
12/11/2019,10:45:00 AM,51.95,790.85,44.03,19.03976818
