"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [C]","Temperatura Ambiente [C]"
"16/04/2020","14:00","6,68","103,78","22,34","16,87192045"
"16/04/2020","14:05","5,42","85,06","21,41","16,12845909"
"16/04/2020","14:10","3,95","67,01","18,98","15,25583182"
"16/04/2020","14:15","2,14","37,03","16,27","14,53395"
"16/04/2020","14:20","3,08","53,8","14,77","13,91956364"
"16/04/2020","14:25","4,09","68,17","13,68","13,46843409"
"16/04/2020","14:30","6,37","104,87","13,68","12,83733636"
"16/04/2020","14:35","7,26","117,92","13,44","12,28096136"
"16/04/2020","14:40","7,49","122,01","14,26","12,04655455"
"16/04/2020","14:45","7,25","119,2","15,4","11,87394091"
"16/04/2020","14:50","6,58","97,68","15,66","11,81569091"
"16/04/2020","14:55","8,82","125,69","16,11","11,83066818"
"16/04/2020","15:00","10,06","146,91","17,3","11,93712045"
"16/04/2020","15:05","6,68","102,04","17,54","12,10836818"
"16/04/2020","15:10","5,14","86,53","15,98","12,12735227"
"16/04/2020","15:15","3,05","56,9","14,23","11,98634545"
"16/04/2020","15:20","3,53","61,87","13,64","11,79185909"
"16/04/2020","15:25","4,38","76,84","13,94","11,61325682"
"16/04/2020","15:30","4,57","77,19","14","11,433775"
"16/04/2020","15:35","6,49","104,2","13,89","11,12694318"
"16/04/2020","15:40","6,95","114,31","13,69","10,96275682"
"16/04/2020","15:45","6,77","113,66","14,04","10,79490227"
"16/04/2020","15:50","6,61","114,14","13,77","10,77209545"
"16/04/2020","15:55","5,36","95,35","13,65","10,89631591"
"16/04/2020","16:00","4,66","84,66","13,6","11,12378864"
"16/04/2020","16:05","4,66","80,87","13,99","11,43722273"
"16/04/2020","16:10","7,2","122,02","14,5","11,82805909"
"16/04/2020","16:15","6,5","110,82","14,98","12,24765227"
"16/04/2020","16:20","5,59","92,95","15,83","12,71349545"
"16/04/2020","16:25","3,22","53,43","15,73","13,12423182"
"16/04/2020","16:30","2,17","38,73","15,21","13,42680455"
"16/04/2020","16:35","1,21","26,95","15,15","13,64805455"
"16/04/2020","16:40","0,7","17,49","15,53","13,89851136"
"16/04/2020","16:45","0,59","16,47","15,72","14,05015"
"16/04/2020","16:50","0,52","13,87","15,52","14,11238409"
"16/04/2020","16:55","1,8","29,02","15,12","14,06402045"
"16/04/2020","17:00","2,54","41,37","15,14","14,01026136"
"16/04/2020","17:05","2,71","45,25","14,76","13,93179318"
"16/04/2020","17:10","2,66","45,65","14,53","13,78572727"
"16/04/2020","17:15","1,74","34,04","14,6","13,63924091"
"16/04/2020","17:20","1,99","39,03","14,73","13,51907045"
"16/04/2020","17:25","1,93","36,31","14,54","13,48593864"
"16/04/2020","17:30","1,12","23,97","14,19","13,48373409"
"16/04/2020","17:35","0,83","18,62","13,96","13,52645682"
"16/04/2020","17:40","0,52","14,05","14,03","13,5839"
"16/04/2020","17:45","0,23","9,62","14,06","13,58057273"
"16/04/2020","17:50","0,06","6,08","14,01","13,56733182"
"16/04/2020","17:55","0","4,27","13,91","13,53986818"
"16/04/2020","18:00","0","2,79","13,85","13,47955227"
"16/04/2020","18:05","0","1,9","13,74","13,39252045"
"16/04/2020","18:10","0","1,32","13,5","13,27562273"
"16/04/2020","18:15","0","1,05","13,35","13,16472727"
"16/04/2020","18:20","0","0,99","13,09","13,10337273"
"16/04/2020","18:25","0","1","12,78","13,07209545"
"16/04/2020","18:30","x","1","12,43","13,04280909"
"16/04/2020","18:35","x","1","12,32","13,02089318"
"16/04/2020","18:40","x","1","12,56","13,025475"
"16/04/2020","18:45","x","1","13,17","13,04468409"
"16/04/2020","18:50","x","1,01","13,46","13,09283636"
"16/04/2020","18:55","x","1,01","13,47","13,17735227"
"16/04/2020","19:00","x","1,01","13,47","13,314625"
"16/04/2020","19:05","x","1","13,54","13,47005"
"16/04/2020","19:10","x","1,01","13,56","13,59456591"
"16/04/2020","19:15","x","1","13,62","13,64911136"
"16/04/2020","19:20","x","1,01","13,71","13,68095909"
"16/04/2020","19:25","x","1","13,94","13,71007955"
"16/04/2020","19:30","x","1,01","14,03","13,6992"
"16/04/2020","19:35","x","1,01","13,93","13,65559318"
"16/04/2020","19:40","x","1","13,77","13,60562273"
"16/04/2020","19:45","x","1","13,81","13,55928864"
"16/04/2020","19:50","x","1","13,79","13,49295455"
"16/04/2020","19:55","x","1","13,35","13,38480227"
"16/04/2020","20:00","x","0,99","13,06","13,28304318"
"16/04/2020","20:05","x","1","13,01","13,22401136"
"16/04/2020","20:10","x","0,99","13,11","13,19222273"
"16/04/2020","20:15","x","1","12,98","13,15497955"
"16/04/2020","20:20","x","0,99","12,75","13,11682727"
"16/04/2020","20:25","x","0,99","12,91","13,13412955"
"16/04/2020","20:30","x","0,99","13,28","13,18412955"
"16/04/2020","20:35","x","0,99","13,42","13,21961364"
"16/04/2020","20:40","x","0,99","13,4","13,24052273"
"16/04/2020","20:45","x","0,99","13,37","13,257825"
"16/04/2020","20:50","x","0,99","13,54","13,28146136"
"16/04/2020","20:55","x","0,99","13,61","13,29055227"
"16/04/2020","21:00","x","0,99","13,4","13,27418864"
"16/04/2020","21:05","x","0,99","13,34","13,267825"
"16/04/2020","21:10","x","0,99","13,17","13,26597727"
"16/04/2020","21:15","x","0,99","13,01","13,24234091"
"16/04/2020","21:20","x","0,99","13,01","13,19506818"
"16/04/2020","21:25","x","0,99","13,1","13,14325"
"16/04/2020","21:30","x","0,99","13,35","13,11597727"
"16/04/2020","21:35","x","1","13,38","13,10234091"
"16/04/2020","21:40","x","0,99","13,11","13,11052273"
"16/04/2020","21:45","x","0,99","13,02","13,15688636"
"16/04/2020","21:50","x","0,99","13,04","13,21322045"
"16/04/2020","21:55","x","0,99","13,1","13,24685682"
"16/04/2020","22:00","x","0,99","13,19","13,23685682"
"16/04/2020","22:05","x","0,99","13,26","13,21143182"
"16/04/2020","22:10","x","0,99","13,52","13,19961364"
"16/04/2020","22:15","x","1","13,63","13,18870455"
"16/04/2020","22:20","x","0,99","13,47","13,15237045"
"16/04/2020","22:25","x","0,99","13,24","13,09058182"
"16/04/2020","22:30","x","0,99","13,1","13,02512727"
"16/04/2020","22:35","x","0,99","12,98","12,94606591"
"16/04/2020","22:40","x","0,99","12,9","12,82970227"
"16/04/2020","22:45","x","0,98","12,64","12,69067045"
"16/04/2020","22:50","x","0,98","12,42","12,54797273"
"16/04/2020","22:55","x","0,99","12,47","12,41800227"
"16/04/2020","23:00","x","0,98","12,39","12,30985"
"16/04/2020","23:05","x","0,99","12,24","12,23351591"
"16/04/2020","23:10","x","0,98","12,1","12,17169773"
"16/04/2020","23:15","x","0,98","11,9","12,10075909"
"16/04/2020","23:20","x","0,98","11,81","12,01982045"
"16/04/2020","23:25","x","0,98","11,91","11,91257727"
"16/04/2020","23:30","x","0,98","12,14","11,78894091"
"16/04/2020","23:35","x","0,99","12,22","11,66260682"
"16/04/2020","23:40","x","0,99","11,86","11,544425"
"16/04/2020","23:45","x","0,99","11,53","11,454425"
"16/04/2020","23:50","x","0,98","11,29","11,39806136"
"16/04/2020","23:55","x","0,98","11,03","11,38715227"
"17/04/2020","0:00","x","0,98","10,85","11,37985"
"17/04/2020","0:05","x","0,98","10,8","11,35348636"
"17/04/2020","0:10","x","0,98","10,91","11,34166818"
"17/04/2020","0:15","x","0,98","11,19","11,37894091"
"17/04/2020","0:20","x","0,98","11,79","11,45163864"
"17/04/2020","0:25","x","0,99","12,06","11,55888182"
"17/04/2020","0:30","x","0,99","11,93","11,686125"
"17/04/2020","0:35","x","0,99","11,73","11,81245909"
"17/04/2020","0:40","x","0,99","11,94","11,906975"
"17/04/2020","0:45","x","0,99","12,09","11,95694545"
"17/04/2020","0:50","x","0,99","12,21","11,93058182"
"17/04/2020","0:55","x","0,99","12,25","11,86242955"
"17/04/2020","1:00","x","0,99","12,19","11,80245909"
"17/04/2020","1:05","x","0,99","11,95","11,76157955"
"17/04/2020","1:10","x","0,99","11,74","11,70797273"
"17/04/2020","1:15","x","0,98","11,5","11,66797273"
"17/04/2020","1:20","x","0,98","11,31","11,62433636"
"17/04/2020","1:25","x","0,98","11,27","11,56706364"
"17/04/2020","1:30","x","0,98","11,28","11,50160909"
"17/04/2020","1:35","x","0,98","11,35","11,44706364"
"17/04/2020","1:40","x","0,99","11,65","11,43254773"
"17/04/2020","1:45","x","0,99","11,73","11,45615455"
"17/04/2020","1:50","x","0,99","11,62","11,506125"
"17/04/2020","1:55","x","0,99","11,47","11,56155"
"17/04/2020","2:00","x","0,99","11,35","11,62242955"
"17/04/2020","2:05","x","0,98","11,58","11,69058182"
"17/04/2020","2:10","x","0,99","11,76","11,74785455"
"17/04/2020","2:15","x","0,99","11,86","11,81330909"
"17/04/2020","2:20","x","0,99","11,88","11,8924"
"17/04/2020","2:25","x","0,99","11,95","11,97421818"
"17/04/2020","2:30","x","0,99","12,1","12,06242955"
"17/04/2020","2:35","x","0,99","12,28","12,12330909"
"17/04/2020","2:40","x","0,99","12,45","12,16149091"
"17/04/2020","2:45","x","0,99","12,49","12,20876364"
"17/04/2020","2:50","x","0,99","12,37","12,27330909"
"17/04/2020","2:55","x","0,98","12,32","12,3524"
"17/04/2020","3:00","x","0,99","12,25","12,42603636"
"17/04/2020","3:05","x","0,99","12,18","12,48603636"
"17/04/2020","3:10","x","0,99","12,38","12,53512727"
"17/04/2020","3:15","x","0,99","12,59","12,57603636"
"17/04/2020","3:20","x","0,99","12,82","12,61785455"
"17/04/2020","3:25","x","0,99","12,91","12,66149091"
"17/04/2020","3:30","x","0,99","12,94","12,71061136"
"17/04/2020","3:35","x","0,99","12,99","12,76791364"
"17/04/2020","3:40","x","0,99","12,94","12,81067045"
"17/04/2020","3:45","x","0,99","12,83","12,83976136"
"17/04/2020","3:50","x","0,98","12,8","12,85430682"
"17/04/2020","3:55","x","0,98","12,79","12,85067045"
"17/04/2020","4:00","x","0,98","12,81","12,83888182"
"17/04/2020","4:05","x","0,98","12,85","12,82433636"
"17/04/2020","4:10","x","0,99","12,91","12,79160909"
"17/04/2020","4:15","x","0,99","12,98","12,765275"
"17/04/2020","4:20","x","0,99","12,87","12,75982045"
"17/04/2020","4:25","x","0,98","12,81","12,76891136"
"17/04/2020","4:30","x","0,99","12,83","12,77891136"
"17/04/2020","4:35","x","0,99","12,58","12,78072955"
"17/04/2020","4:40","x","0,98","12,54","12,78075909"
"17/04/2020","4:45","x","0,98","12,74","12,78351591"
"17/04/2020","4:50","x","0,98","12,89","12,80624318"
"17/04/2020","4:55","x","0,98","12,92","12,83533409"
"17/04/2020","5:00","x","0,98","12,87","12,869"
"17/04/2020","5:05","x","0,98","12,91","12,92718182"
"17/04/2020","5:10","x","0,98","13,01","12,99351591"
"17/04/2020","5:15","x","0,99","13,12","13,03785455"
"17/04/2020","5:20","x","0,98","13,13","13,07455227"
"17/04/2020","5:25","x","0,98","13,2","13,12354091"
"17/04/2020","5:30","x","0,99","13,22","13,18545"
"17/04/2020","5:35","x","0,99","13,27","13,2442"
"17/04/2020","5:40","x","1,05","13,23","13,27293409"
"17/04/2020","5:45","0","1,79","13,32","13,27516818"
"17/04/2020","5:50","0","1,63","13,48","13,29324545"
"17/04/2020","5:55","0","2,18","13,59","13,32838409"
"17/04/2020","6:00","0,02","4,48","13,67","13,38117273"
"17/04/2020","6:05","0,13","7,87","13,55","13,42175227"
"17/04/2020","6:10","0,25","10,08","13,44","13,44059773"
"17/04/2020","6:15","0,38","12,4","13,7","13,43314318"
"17/04/2020","6:20","0,48","14,01","14,01","13,39798182"
"17/04/2020","6:25","0,5","14,2","14,23","13,35349318"
"17/04/2020","6:30","0,31","10,64","14,03","13,30918409"
"17/04/2020","6:35","0,17","8,21","13,67","13,29534773"
"17/04/2020","6:40","0,12","7,39","13,42","13,30098409"
"17/04/2020","6:45","0,16","8,3","13,31","13,3235"
"17/04/2020","6:50","0,19","8,93","13,32","13,35659545"
"17/04/2020","6:55","0,38","12,4","13,44","13,36009773"
"17/04/2020","7:00","0,79","19,63","13,78","13,37784091"
"17/04/2020","7:05","1,66","32,48","14,23","13,461275"
"17/04/2020","7:10","2,06","38,01","14,78","13,63230227"
"17/04/2020","7:15","1,99","37,27","15,13","13,823425"
"17/04/2020","7:20","2,45","45,63","15,29","14,00470682"
"17/04/2020","7:25","3,23","57,25","15,74","14,17925"
"17/04/2020","7:30","3,41","58,74","16,23","14,32101136"
"17/04/2020","7:35","2,72","47,35","16,6","14,38040909"
"17/04/2020","7:40","2,83","47,92","16,7","14,42654773"
"17/04/2020","7:45","3,42","58,65","16,93","14,45212955"
"17/04/2020","7:50","3,53","59,17","16,88","14,58187955"
"17/04/2020","7:55","2,78","48,88","16,29","14,81700909"
"17/04/2020","8:00","4,6","78,53","16,38","15,02011591"
"17/04/2020","8:05","6,91","112,24","17,7","15,16561818"
"17/04/2020","8:10","9,86","158,15","19,34","15,29212273"
"17/04/2020","8:15","9,78","158,33","20,38","15,36128864"
"17/04/2020","8:20","8,11","129,36","20,67","15,46052727"
"17/04/2020","8:25","8,36","132,15","20,85","15,64269773"
"17/04/2020","8:30","9,16","145,18","21,38","15,97975455"
"17/04/2020","8:35","9,88","160,18","21,74","16,33733636"
"17/04/2020","8:40","12,36","199,24","22,26","16,70264773"
"17/04/2020","8:45","12,24","199,12","22,52","17,05239545"
"17/04/2020","8:50","13,45","215,53","23,71","17,28348864"
"17/04/2020","8:55","14,51","237,68","25,26","17,56427273"
"17/04/2020","9:00","17,08","283,52","27,2","17,84363636"
"17/04/2020","9:05","19,72","332,66","29,03","18,14457727"
"17/04/2020","9:10","18,73","305,8","29,02","18,44248864"
"17/04/2020","9:15","14,81","236,99","26,71","18,56682727"
"17/04/2020","9:20","11,69","192,5","25,9","18,55703409"
"17/04/2020","9:25","11,22","188,78","25,87","18,420425"
"17/04/2020","9:30","9,07","145,4","24,57","18,22037727"
"17/04/2020","9:35","7,76","124,87","23,12","17,90259545"
"17/04/2020","9:40","8,03","123,19","21,42","17,52913182"
"17/04/2020","9:45","7,21","111,46","20,22","17,29570455"
"17/04/2020","9:50","6,72","104,84","19,44","17,17263409"
"17/04/2020","9:55","7,09","113,69","19,48","16,89113182"
"17/04/2020","10:00","10,56","169,14","20,22","16,56746364"
"17/04/2020","10:05","14,77","231,28","22,49","16,36288636"
"17/04/2020","10:10","16,28","258,15","24,83","16,50867273"
"17/04/2020","10:15","13,39","206,77","25,01","16,60932727"
"17/04/2020","10:20","12,79","207,75","23,39","16,64273182"
"17/04/2020","10:25","14,84","240,18","24,09","16,54838864"
"17/04/2020","10:30","17,36","283,65","26,03","16,50257273"
"17/04/2020","10:35","13,75","218,77","26,13","16,47008864"
"17/04/2020","10:40","14,16","221,7","24,91","15,61797045"
"17/04/2020","10:45","14,15","215,38","23,4","15,22215455"
"17/04/2020","10:50","16,66","259,16","23,17","15,89372273"
"17/04/2020","10:55","17,05","269,57","22,98","16,40216818"
"17/04/2020","11:00","18,18","290,89","24,07","16,80916591"
"17/04/2020","11:05","35,62","603,79","26,69","16,653525"
"17/04/2020","11:10","40,38","687,2","36,27","16,72201364"
"17/04/2020","11:15","20,93","348,45","35,35","16,39552955"
"17/04/2020","11:20","20,06","318,86","32,24","17,35750909"
"17/04/2020","11:25","20,36","322,82","31,78","18,06242045"
"17/04/2020","11:30","27,66","461,91","32,32","18,37087955"
"17/04/2020","11:35","28,99","479,75","34,05","19,223125"
"17/04/2020","11:40","49,12","866,19","40,96","18,57926364"
"17/04/2020","11:45","21,85","370,49","37,37","17,88652727"
"17/04/2020","11:50","11,77","183,6","27,94","17,26036591"
"17/04/2020","11:55","12,05","184,95","24,02","16,915525"
"17/04/2020","12:00","11,38","179,03","22,26","17,21030227"
"17/04/2020","12:05","36,54","617,43","26,92","17,27168409"
"17/04/2020","12:10","30,65","499,53","32,64","17,97567045"
"17/04/2020","12:15","30,77","496,33","31,12","17,60638864"
"17/04/2020","12:20","27,37","430,92","31,5","17,41361818"
"17/04/2020","12:25","18,29","291,37","30,02","17,44460227"
"17/04/2020","12:30","16,69","263,59","27,7","17,48371136"
"17/04/2020","12:35","14,29","223,61","27,82","18,30093182"
"17/04/2020","12:40","7,91","123,17","25,27","18,34953864"
"17/04/2020","12:45","7,82","120,23","23,76","18,50605"
"17/04/2020","12:50","8,69","129,54","22,56","18,76195682"
"17/04/2020","12:55","11,95","180,87","22,75","18,48767273"
"17/04/2020","13:00","16,39","261,14","24,33","18,53355682"
"17/04/2020","13:05","15,59","241,54","24,79","18,49447273"
"17/04/2020","13:10","19,8","320,28","27,12","18,21661591"
"17/04/2020","13:15","13,7","223,69","27,58","17,79477955"
"17/04/2020","13:20","20,34","320,82","27,96","17,30901364"
"17/04/2020","13:25","18,38","276,06","28,61","17,153675"
"17/04/2020","13:30","13,92","207,3","26,86","17,74695455"
"17/04/2020","13:35","13,13","211,06","25,07","18,73768636"
"17/04/2020","13:40","20,63","330,39","25,95","19,84519773"
"17/04/2020","13:45","35,12","601,03","32,54","20,12951591"
"17/04/2020","13:50","41,47","751,6","39,59","20,32550909"
"17/04/2020","13:55","36,6","672,03","44,21","20,30451818"
"17/04/2020","14:00","24,91","433,6","41,93","20,19248182"
"17/04/2020","14:05","14,21","221,43","36,09","20,17737045"
"17/04/2020","14:10","15,37","240,69","31,26","20,32091136"
"17/04/2020","14:15","18,91","284,33","28,93","20,61703182"
"17/04/2020","14:20","16,61","263,78","27,98","20,39110909"
"17/04/2020","14:25","16,2","253,22","27,12","20,25374773"
"17/04/2020","14:30","16,46","252,79","26,26","19,61020909"
"17/04/2020","14:35","16,01","234,73","24,42","18,802"
"17/04/2020","14:40","19,67","305,42","26,19","18,25169318"
"17/04/2020","14:45","29,36","562,22","30,95","17,91181818"
"17/04/2020","14:50","20,35","356,06","32,43","16,90106818"
"17/04/2020","14:55","17,7","290,49","30,2","16,42502727"
"17/04/2020","15:00","16,6","262,67","28,54","15,69617955"
"17/04/2020","15:05","16,86","258,64","25,79","15,41627045"
"17/04/2020","15:10","17,4","279,98","25,05","15,40386136"
"17/04/2020","15:15","28,58","625,88","28,63","15,55751364"
"17/04/2020","15:20","21,7","455,88","28,47","14,74555682"
"17/04/2020","15:25","23,26","540,4","27,59","14,1788"
"17/04/2020","15:30","18,54","423,93","27,49","13,687575"
"17/04/2020","15:35","12,77","261,62","24,63","13,40814773"
"17/04/2020","15:40","10,39","190,83","20,57","13,35255455"
"17/04/2020","15:45","12,76","269,03","20,67","13,96499318"
"17/04/2020","15:50","11,83","157,7","19,65","14,00544091"
"17/04/2020","15:55","13,44","139,7","19,14","14,33749091"
"17/04/2020","16:00","10,45","164,6","19,66","14,35292273"
"17/04/2020","16:05","8,4","140,95","19,92","14,18674773"
"17/04/2020","16:10","7,72","121,67","18,98","14,24441364"
"17/04/2020","16:15","9,37","122,19","18,07","14,50059091"
"17/04/2020","16:20","8,6","121,86","17,64","14,51077727"
"17/04/2020","16:25","8,09","115,63","17,64","14,48905"
"17/04/2020","16:30","7,93","107,71","17,8","14,45359545"
"17/04/2020","16:35","7,52","103,62","18,37","14,30051364"
"17/04/2020","16:40","6,82","100,17","18","14,17755227"
"17/04/2020","16:45","6,5","94,56","17,71","14,15485682"
"17/04/2020","16:50","6,12","88,9","17,25","14,1704"
"17/04/2020","16:55","5,39","80,6","16,54","14,153675"
"17/04/2020","17:00","5,17","77,07","16,16","14,10028636"
"17/04/2020","17:05","4,72","70,98","15,98","13,98456591"
"17/04/2020","17:10","4,1","63,41","15,91","13,89764318"
"17/04/2020","17:15","3,56","57,83","15,73","13,82675682"
"17/04/2020","17:20","3,13","52,06","15,39","13,78736818"
"17/04/2020","17:25","2,72","45,78","15,2","13,78733182"
"17/04/2020","17:30","2,34","39,71","15,02","13,80662727"
"17/04/2020","17:35","1,93","33,59","14,88","13,81949773"
"17/04/2020","17:40","1,49","26,86","14,73","13,80365682"
"17/04/2020","17:45","0,95","19,77","14,57","13,77217045"
"17/04/2020","17:50","0,5","12,92","14,34","13,74197273"
"17/04/2020","17:55","0,19","7,77","14,12","13,69518636"
"17/04/2020","18:00","0,04","4,47","13,96","13,62589091"
"17/04/2020","18:05","0","2,31","13,75","13,53124091"
"17/04/2020","18:10","0","1,41","13,55","13,41579773"
"17/04/2020","18:15","0","1,05","13,4","13,28486136"
"17/04/2020","18:20","0","1","13,23","13,13553409"
"17/04/2020","18:25","x","1,01","13","12,98462727"
"17/04/2020","18:30","x","1,01","12,78","12,84575909"
"17/04/2020","18:35","x","1,01","12,62","12,70781136"
"17/04/2020","18:40","x","1,01","12,52","12,57447727"
"17/04/2020","18:45","x","1","12,31","12,44280682"
"17/04/2020","18:50","x","1","12,24","12,344625"
"17/04/2020","18:55","x","1,01","12,32","12,28556364"
"17/04/2020","19:00","x","1","12,19","12,25104773"
"17/04/2020","19:05","x","1","12,07","12,24107727"
"17/04/2020","19:10","x","1","11,95","12,24471364"
"17/04/2020","19:15","x","1","12,15","12,27925909"
"17/04/2020","19:20","x","1","12,35","12,32835"
"17/04/2020","19:25","x","1","12,4","12,37107727"
"17/04/2020","19:30","x","1","12,51","12,43104773"
"17/04/2020","19:35","x","1,01","12,56","12,48829091"
"17/04/2020","19:40","x","1","12,69","12,54556364"
"17/04/2020","19:45","x","1","12,78","12,59374545"
"17/04/2020","19:50","x","1,01","12,79","12,62465455"
"17/04/2020","19:55","x","1,01","12,85","12,64647273"
"17/04/2020","20:00","x","1,01","12,7","12,65829091"
"17/04/2020","20:05","x","1","12,58","12,66104773"
"17/04/2020","20:10","x","1","12,68","12,64741136"
"17/04/2020","20:15","x","1","12,69","12,62653182"
"17/04/2020","20:20","x","1","12,64","12,60383409"
"17/04/2020","20:25","x","1","12,64","12,56931818"
"17/04/2020","20:30","x","1","12,59","12,54752955"
"17/04/2020","20:35","x","1","12,54","12,52662045"
"17/04/2020","20:40","x","0,99","12,55","12,47846818"
"17/04/2020","20:45","x","1","12,54","12,41304318"
"17/04/2020","20:50","x","1","12,47","12,35852727"
"17/04/2020","20:55","x","1","12,46","12,28582955"
"17/04/2020","21:00","x","1","12,35","12,21222273"
"17/04/2020","21:05","x","0,99","12,15","12,14134318"
"17/04/2020","21:10","x","0,99","11,97","12,06588864"
"17/04/2020","21:15","x","0,99","12,04","11,97773636"
"17/04/2020","21:20","x","0,99","11,84","11,89776591"
"17/04/2020","21:25","x","0,99","11,78","11,79688636"
"17/04/2020","21:30","x","0,99","11,76","11,69330909"
"17/04/2020","21:35","x","0,99","11,72","11,61152045"
"17/04/2020","21:40","x","0,99","11,57","11,53970227"
"17/04/2020","21:45","x","0,99","11,59","11,45333864"
"17/04/2020","21:50","x","0,99","11,35","11,37155"
"17/04/2020","21:55","x","0,98","11,21","11,30248864"
"17/04/2020","22:00","x","0,98","11,25","11,22703409"
"17/04/2020","22:05","x","0,99","11,18","11,14797273"
"17/04/2020","22:10","x","0,99","11,09","11,07615455"
"17/04/2020","22:15","x","0,98","10,94","11,00254773"
"17/04/2020","22:20","x","0,98","11,02","10,95166818"
"17/04/2020","22:25","x","0,99","10,93","10,90712273"
"17/04/2020","22:30","x","0,98","10,85","10,865275"
"17/04/2020","22:35","x","0,99","10,78","10,82803182"
"17/04/2020","22:40","x","0,98","10,78","10,79806136"
"17/04/2020","22:45","x","0,98","10,79","10,77078864"
"17/04/2020","22:50","x","0,98","10,72","10,73624318"
"17/04/2020","22:55","x","0,99","10,79","10,71806136"
"17/04/2020","23:00","x","0,98","10,77","10,704425"
"17/04/2020","23:05","x","0,98","10,76","10,67809091"
"17/04/2020","23:10","x","0,98","10,64","10,64718182"
"17/04/2020","23:15","x","0,98","10,64","10,61627273"
"17/04/2020","23:20","x","0,99","10,73","10,58809091"
"17/04/2020","23:25","x","0,98","10,7","10,54630227"
"17/04/2020","23:30","x","0,98","10,49","10,50539318"
"17/04/2020","23:35","x","0,98","10,44","10,463575"
"17/04/2020","23:40","x","0,98","10,45","10,41721136"
"17/04/2020","23:45","x","0,98","10,41","10,34993864"
"17/04/2020","23:50","x","0,98","10,33","10,26724091"
"17/04/2020","23:55","x","0,98","10,32","10,19996818"
"18/04/2020","0:00","x","0,98","10,3","10,15633182"
"18/04/2020","0:05","x","0,98","10,13","10,11087727"
"18/04/2020","0:10","x","0,98","9,9","10,05905909"
"18/04/2020","0:15","x","0,98","9,82","10,00905909"
"18/04/2020","0:20","x","0,98","9,96","9,983604545"
"18/04/2020","0:25","x","0,98","10,01","10,00175682"
"18/04/2020","0:30","x","0,98","9,94","10,05175682"
"18/04/2020","0:35","x","0,98","9,88","10,16809091"
"18/04/2020","0:40","x","0,98","9,86","10,324425"
"18/04/2020","0:45","x","0,98","10,05","10,48618409"
"18/04/2020","0:50","x","0,99","10,52","10,64067045"
"18/04/2020","0:55","x","0,98","10,85","10,79879318"
"18/04/2020","1:00","x","0,99","11,41","10,95330909"
"18/04/2020","1:05","x","0,99","11,62","11,10873409"
"18/04/2020","1:10","x","1","11,6","11,29506818"
"18/04/2020","1:15","x","1","11,66","11,47958409"
"18/04/2020","1:20","x","1","11,75","11,63776591"
"18/04/2020","1:25","x","0,99","11,64","11,78500909"
"18/04/2020","1:30","x","0,99","11,59","11,89046364"
"18/04/2020","1:35","x","0,99","11,91","11,98046364"
"18/04/2020","1:40","x","0,99","12,08","12,07049318"
"18/04/2020","1:45","x","0,99","12,26","12,14597727"
"18/04/2020","1:50","x","0,99","12,47","12,20873409"
"18/04/2020","1:55","x","0,99","12,57","12,27327955"
"18/04/2020","2:00","x","0,99","12,61","12,33509773"
"18/04/2020","2:05","x","0,99","12,59","12,35600682"
"18/04/2020","2:10","x","0,99","12,49","12,34964318"
"18/04/2020","2:15","x","0,99","12,44","12,30058182"
"18/04/2020","2:20","x","0,99","12,35","12,19879318"
"18/04/2020","2:25","x","0,99","12,27","12,05791364"
"18/04/2020","2:30","x","0,99","12,14","11,89157955"
"18/04/2020","2:35","x","0,99","12,01","11,69979091"
"18/04/2020","2:40","x","0,98","11,72","11,51894091"
"18/04/2020","2:45","x","0,98","11,35","11,334425"
"18/04/2020","2:50","x","0,98","11,02","11,13902955"
"18/04/2020","2:55","x","0,98","10,78","10,95363409"
"18/04/2020","3:00","x","0,98","10,48","10,75823864"
"18/04/2020","3:05","x","0,97","10,5","10,57193409"
"18/04/2020","3:10","x","0,98","10,41","10,41832727"
"18/04/2020","3:15","x","0,97","10,2","10,30199318"
"18/04/2020","3:20","x","0,97","10,23","10,23384091"
"18/04/2020","3:25","x","0,97","9,99","10,18750682"
"18/04/2020","3:30","x","0,97","9,96","10,15844545"
"18/04/2020","3:35","x","0,97","10,03","10,11844545"
"18/04/2020","3:40","x","0,97","10,07","10,06483864"
"18/04/2020","3:45","x","0,97","10,27","10,02574773"
"18/04/2020","3:50","x","0,97","10,27","9,983929545"
"18/04/2020","3:55","x","0,97","10,16","9,973929545"
"18/04/2020","4:00","x","0,97","10,06","9,949384091"
"18/04/2020","4:05","x","0,97","9,82","9,908475"
"18/04/2020","4:10","x","0,97","9,77","9,862111364"
"18/04/2020","4:15","x","0,97","9,77","9,780293182"
"18/04/2020","4:20","x","0,97","9,88","9,693020455"
"18/04/2020","4:25","x","0,97","9,69","9,629384091"
"18/04/2020","4:30","x","0,97","9,58","9,595747727"
"18/04/2020","4:35","x","0,97","9,56","9,579384091"
"18/04/2020","4:40","x","0,97","9,37","9,567565909"
"18/04/2020","4:45","x","0,97","9,31","9,549354545"
"18/04/2020","4:50","x","0,97","9,46","9,522961364"
"18/04/2020","4:55","x","0,97","9,69","9,521113636"
"18/04/2020","5:00","x","0,97","9,64","9,530175"
"18/04/2020","5:05","x","0,97","9,64","9,547418182"
"18/04/2020","5:10","x","0,98","9,57","9,580995455"
"18/04/2020","5:15","x","0,98","9,59","9,605186364"
