Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiental [øC]
05/03/2020,03:30:00 AM,x,0.98,13.4,13.09982045
05/03/2020,03:35:00 AM,x,0.98,13.28,13.11254773
05/03/2020,03:40:00 AM,x,0.99,13.24,13.09979091
05/03/2020,03:45:00 AM,x,0.99,13.21,13.10885227
05/03/2020,03:50:00 AM,x,0.99,13.24,13.10973182
05/03/2020,03:55:00 AM,x,0.99,13.31,13.11339773
05/03/2020,04:00:00 AM,x,0.98,13.21,13.11973182
05/03/2020,04:05:00 AM,x,0.99,12.78,13.14061136
05/03/2020,04:10:00 AM,x,0.99,12.76,13.186975
05/03/2020,04:15:00 AM,x,0.99,12.91,13.226975
05/03/2020,04:20:00 AM,x,0.98,13.26,13.23515682
05/03/2020,04:25:00 AM,x,0.99,13.47,13.22515682
05/03/2020,04:30:00 AM,x,0.99,13.51,13.21330909
05/03/2020,04:35:00 AM,x,0.99,13.75,13.24785455
05/03/2020,04:40:00 AM,x,0.99,13.65,13.29876364
05/03/2020,04:45:00 AM,x,0.99,13.33,13.33876364
05/03/2020,04:50:00 AM,x,0.99,13.2,13.33421818
05/03/2020,04:55:00 AM,x,0.99,13.08,13.30603636
05/03/2020,05:00:00 AM,x,0.99,13.16,13.24967273
05/03/2020,05:05:00 AM,x,0.99,13.32,13.15694545
05/03/2020,05:10:00 AM,x,0.99,13.35,13.07585909
05/03/2020,05:15:00 AM,x,0.98,13.21,13.02529091
05/03/2020,05:20:00 AM,x,0.99,13.16,12.98731136
05/03/2020,05:25:00 AM,x,0.99,12.89,12.95864773
05/03/2020,05:30:00 AM,x,0.99,12.73,12.93573182
05/03/2020,05:35:00 AM,x,1.05,12.76,12.91092955
05/03/2020,05:40:00 AM,0,1.49,12.79,12.87073636
05/03/2020,05:45:00 AM,0,2.46,12.83,12.82669545
05/03/2020,05:50:00 AM,0.01,4.23,12.87,12.78476591
05/03/2020,05:55:00 AM,0.11,6.9,13.1,12.77672727
05/03/2020,06:00:00 AM,0.24,10,13.34,12.81192273
05/03/2020,06:05:00 AM,0.38,12.44,13.28,12.82960455
05/03/2020,06:10:00 AM,0.49,14.04,13.15,12.84455227
05/03/2020,06:15:00 AM,0.65,16.72,13.21,12.79811364
05/03/2020,06:20:00 AM,0.92,22.48,13.5,12.71345227
05/03/2020,06:25:00 AM,1.03,24.77,13.89,12.54169545
05/03/2020,06:30:00 AM,1.88,38.45,14.17,12.43273864
05/03/2020,06:35:00 AM,2.52,47.2,14.44,12.30442727
05/03/2020,06:40:00 AM,3.94,69.87,14.51,12.12829091
05/03/2020,06:45:00 AM,4.38,77.5,14.32,11.86318182
05/03/2020,06:50:00 AM,5.4,96.11,14.11,11.56550227
05/03/2020,06:55:00 AM,4.2,74.57,14.24,11.2728
05/03/2020,07:00:00 AM,5.06,90.33,14.4,10.98406591
05/03/2020,07:05:00 AM,6.47,117.04,14.56,10.46724318
05/03/2020,07:10:00 AM,7.96,143.68,14.42,10.05708182
05/03/2020,07:15:00 AM,9.1,158.31,14.64,9.769795455
05/03/2020,07:20:00 AM,8.38,146.3,14.62,9.660747727
05/03/2020,07:25:00 AM,8.47,143.56,14.41,9.466225
05/03/2020,07:30:00 AM,12.5,214.74,14.2,9.211409091
05/03/2020,07:35:00 AM,11.3,194.54,14.05,9.041593182
05/03/2020,07:40:00 AM,10.24,170.12,14.17,8.948634091
05/03/2020,07:45:00 AM,8.12,131.48,14.06,8.841415909
05/03/2020,07:50:00 AM,7.93,130.87,13.93,8.495506818
05/03/2020,07:55:00 AM,8.98,147.96,13.47,8.169370455
05/03/2020,08:00:00 AM,7.82,128.67,13.07,8.290765909
05/03/2020,08:05:00 AM,9.1,150.22,13.61,8.34405
05/03/2020,08:10:00 AM,11.04,179.83,14.16,7.874284091
05/03/2020,08:15:00 AM,15.92,264.3,14.65,6.861938636
05/03/2020,08:20:00 AM,16.43,270.56,14.95,6.440061364
05/03/2020,08:25:00 AM,12.5,201.96,15.12,6.136609091
05/03/2020,08:30:00 AM,12.44,203.89,14.94,5.917890909
05/03/2020,08:35:00 AM,20.48,352.81,14.94,5.730279545
05/03/2020,08:40:00 AM,27.96,506.12,15.1,5.680927273
05/03/2020,08:45:00 AM,18.47,310.89,15.14,5.737806818
05/03/2020,08:50:00 AM,17.87,303.59,15.19,5.834163636
05/03/2020,08:55:00 AM,15.67,266.39,15.14,5.780520455
05/03/2020,09:00:00 AM,16.06,266.95,15.34,6.148909091
05/03/2020,09:05:00 AM,15.18,254.38,16.04,7.095881818
05/03/2020,09:10:00 AM,19.24,319.51,17.07,8.317572727
05/03/2020,09:15:00 AM,20.98,350.87,18.62,8.748211364
05/03/2020,09:20:00 AM,20.2,338.27,18.96,8.840640909
05/03/2020,09:25:00 AM,13.94,227.82,19.77,8.959436364
05/03/2020,09:30:00 AM,7.67,126.45,18,9.012897727
05/03/2020,09:35:00 AM,5.88,101.24,15.38,9.060268182
05/03/2020,09:40:00 AM,7.7,132.52,14.08,9.337031818
05/03/2020,09:45:00 AM,13.44,222.46,13.57,9.561952273
05/03/2020,09:50:00 AM,10.43,170.49,13.33,9.610209091
05/03/2020,09:55:00 AM,9.62,160.24,12.46,9.143145455
05/03/2020,10:00:00 AM,7.8,127.27,12.43,8.537238636
05/03/2020,10:05:00 AM,5.81,95.99,12.85,8.100772727
05/03/2020,10:10:00 AM,7.55,125.82,13.78,7.924213636
05/03/2020,10:15:00 AM,9.82,162.86,13.79,8.156868182
05/03/2020,10:20:00 AM,12.78,204.98,13.89,8.358845455
05/03/2020,10:25:00 AM,13.08,213.68,14.17,8.738245455
05/03/2020,10:30:00 AM,16.06,253.89,15.54,9.325970455
05/03/2020,10:35:00 AM,17.7,278.74,16.89,9.74055
05/03/2020,10:40:00 AM,19.03,303.1,18.75,10.13706818
05/03/2020,10:45:00 AM,19.8,320.59,20.43,10.70588864
05/03/2020,10:50:00 AM,20.57,331.52,22.2,11.48923409
05/03/2020,10:55:00 AM,15.25,240.04,22.56,12.17979773
05/03/2020,11:00:00 AM,11.03,178.44,20.09,12.70748182
05/03/2020,11:05:00 AM,8.66,141.46,18.65,13.22321364
05/03/2020,11:10:00 AM,7.85,128.49,18.93,13.70773409
05/03/2020,11:15:00 AM,8.33,139.54,20.38,14.615975
05/03/2020,11:20:00 AM,8.68,142.72,19.46,15.62629773
05/03/2020,11:25:00 AM,9.34,156.52,18.18,16.2027
05/03/2020,11:30:00 AM,11.15,184.8,19.51,16.49100455
05/03/2020,11:35:00 AM,13.54,221.57,21.43,16.80209773
05/03/2020,11:40:00 AM,9.77,160.57,25.22,17.70952273
05/03/2020,11:45:00 AM,9.11,150.18,27.42,18.8024
05/03/2020,11:50:00 AM,8.54,144.95,25.81,19.90588182
05/03/2020,11:55:00 AM,9.79,164.86,22.82,20.84500455
05/03/2020,12:00:00 PM,11.22,185.09,23.49,21.41819773
05/03/2020,12:05:00 PM,9.24,150.9,29.64,22.16615
05/03/2020,12:10:00 PM,5.68,96.72,31.01,22.17688409
05/03/2020,12:15:00 PM,8.09,135.08,31.35,22.00556364
05/03/2020,12:20:00 PM,13.48,221.74,30.63,22.11625909
05/03/2020,12:25:00 PM,22.75,372.95,31.93,22.54156591
05/03/2020,12:30:00 PM,21.47,341.34,33.55,22.71245455
05/03/2020,12:35:00 PM,20.45,325.86,30.71,22.38180682
05/03/2020,12:40:00 PM,15.65,251.55,28.83,21.97997273
05/03/2020,12:45:00 PM,11.7,189.33,28.47,21.51061364
05/03/2020,12:50:00 PM,7.92,136.91,26.59,21.21632955
05/03/2020,12:55:00 PM,10.1,166.02,24.75,20.93162727
05/03/2020,01:00:00 PM,7.24,120.35,25.01,20.14102273
05/03/2020,01:05:00 PM,4.66,84.11,26.18,19.71442955
05/03/2020,01:10:00 PM,4.84,85.94,24.59,18.63265227
05/03/2020,01:15:00 PM,4.82,87.19,23.02,17.68554318
05/03/2020,01:20:00 PM,10.06,172.08,22.27,17.11521818
05/03/2020,01:25:00 PM,14.65,242.16,21.63,16.80200909
05/03/2020,01:30:00 PM,11.68,197.63,21.85,16.16616364
05/03/2020,01:35:00 PM,22.12,381.69,21.16,14.41790682
05/03/2020,01:40:00 PM,17.98,273.89,20.8,13.83305227
05/03/2020,01:45:00 PM,10.99,173.02,21.49,13.63233864
05/03/2020,01:50:00 PM,11.76,185.26,21.93,13.82481818
05/03/2020,01:55:00 PM,15.79,248.79,22.19,14.21756818
05/03/2020,02:00:00 PM,30.6,567.52,22.66,13.96463409
05/03/2020,02:05:00 PM,16.04,246.66,23.38,14.20452955
05/03/2020,02:10:00 PM,11.62,172.97,23.6,14.33243864
05/03/2020,02:15:00 PM,7.81,122.01,22.76,14.25510227
05/03/2020,02:20:00 PM,7.15,118.46,21.93,14.1638
05/03/2020,02:25:00 PM,11.16,189.7,18.81,14.16011591
05/03/2020,02:30:00 PM,11.62,201.11,17.93,15.07357727
05/03/2020,02:35:00 PM,10.54,174.29,18.97,15.28543182
05/03/2020,02:40:00 PM,9.13,150.58,19.91,15.344775
05/03/2020,02:45:00 PM,12.14,200.47,21.42,15.36193182
05/03/2020,02:50:00 PM,16.3,254.96,22.35,15.63832955
05/03/2020,02:55:00 PM,17.93,284.81,23.52,16.49982955
05/03/2020,03:00:00 PM,13.82,214.34,24.66,17.45771591
05/03/2020,03:05:00 PM,13.43,197.5,25.05,18.12157727
05/03/2020,03:10:00 PM,14.04,211.28,25.85,18.69601364
05/03/2020,03:15:00 PM,12.91,196.91,27.52,19.5194
05/03/2020,03:20:00 PM,9.72,153.5,27.11,20.46499091
05/03/2020,03:25:00 PM,7.81,129.21,26.13,21.16296591
05/03/2020,03:30:00 PM,7.64,132.06,24.9,21.523725
05/03/2020,03:35:00 PM,8.34,139.54,25.87,21.75276136
05/03/2020,03:40:00 PM,7.22,109.17,27.51,21.7308
05/03/2020,03:45:00 PM,5.57,80.76,27.09,21.26915909
05/03/2020,03:50:00 PM,5.18,76.88,24.44,20.73023864
05/03/2020,03:55:00 PM,5.02,73.16,24.04,20.16390455
05/03/2020,04:00:00 PM,6.24,95.98,24.27,19.96918409
05/03/2020,04:05:00 PM,6.77,181.79,24.65,19.68881364
05/03/2020,04:10:00 PM,8.66,268.85,24.78,19.17695455
05/03/2020,04:15:00 PM,7.63,261.75,24.7,18.61875
05/03/2020,04:20:00 PM,8.7,261.2,24.19,18.28152045
05/03/2020,04:25:00 PM,8.76,129.35,22.67,17.88123864
05/03/2020,04:30:00 PM,7.56,103.05,21.6,17.48894091
05/03/2020,04:35:00 PM,5.23,83.03,21.03,17.29518182
05/03/2020,04:40:00 PM,3.91,64.46,20.42,17.35079091
05/03/2020,04:45:00 PM,3.52,52.25,19.93,17.39200227
05/03/2020,04:50:00 PM,3.74,56.64,19.1,17.46175
05/03/2020,04:55:00 PM,3.26,52.45,18.54,17.25883864
05/03/2020,05:00:00 PM,3.02,51.37,18.28,17.06471591
05/03/2020,05:05:00 PM,1.96,36.49,17.84,16.85577955
05/03/2020,05:10:00 PM,1.52,29.34,17.6,16.646075
05/03/2020,05:15:00 PM,1.45,28.67,17.4,16.43142955
05/03/2020,05:20:00 PM,1.32,25.72,17.07,16.28545682
05/03/2020,05:25:00 PM,1.25,23.83,16.89,16.16372727
05/03/2020,05:30:00 PM,1.2,22.67,16.77,16.05162273
05/03/2020,05:35:00 PM,1.07,20.36,16.68,15.92992273
05/03/2020,05:40:00 PM,0.92,18.13,16.46,15.79092955
05/03/2020,05:45:00 PM,0.74,16.2,16.18,15.65003636
05/03/2020,05:50:00 PM,0.47,12.42,15.9,15.511225
05/03/2020,05:55:00 PM,0.19,8.39,15.65,15.36595
05/03/2020,06:00:00 PM,0.04,4.45,15.46,15.21900682
05/03/2020,06:05:00 PM,0,2.23,15.19,15.068875
05/03/2020,06:10:00 PM,0,1.28,14.96,14.91582045
05/03/2020,06:15:00 PM,0,1.01,14.74,14.76342727
05/03/2020,06:20:00 PM,0,1,14.55,14.59895682
05/03/2020,06:25:00 PM,x,1.02,14.45,14.42255
05/03/2020,06:30:00 PM,x,1.02,14.4,14.23635
05/03/2020,06:35:00 PM,x,1.01,14.22,14.04722727
05/03/2020,06:40:00 PM,x,1.01,14.01,13.85075227
05/03/2020,06:45:00 PM,x,1.01,13.72,13.66257045
05/03/2020,06:50:00 PM,x,1.02,13.47,13.51254091
05/03/2020,06:55:00 PM,x,1.01,13.3,13.38078182
05/03/2020,07:00:00 PM,x,1.01,13.07,13.25447727
05/03/2020,07:05:00 PM,x,1.01,12.79,13.14450682
05/03/2020,07:10:00 PM,x,1.01,12.67,13.05362727
05/03/2020,07:15:00 PM,x,1.01,12.9,12.98365682
05/03/2020,07:20:00 PM,x,1,13,12.92735227
05/03/2020,07:25:00 PM,x,1,13.01,12.88192727
05/03/2020,07:30:00 PM,x,1,13.01,12.85104773
05/03/2020,07:35:00 PM,x,1,13.01,12.84925909
05/03/2020,07:40:00 PM,x,1,12.95,12.84110682
05/03/2020,07:45:00 PM,x,1,12.85,12.81022727
05/03/2020,07:50:00 PM,x,1,12.8,12.7675
05/03/2020,07:55:00 PM,x,1,12.73,12.71019773
05/03/2020,08:00:00 PM,x,1,12.77,12.63925909
05/03/2020,08:05:00 PM,x,1,12.58,12.56922955
05/03/2020,08:10:00 PM,x,1,12.56,12.50374545
05/03/2020,08:15:00 PM,x,1,12.53,12.44826136
05/03/2020,08:20:00 PM,x,1.01,12.38,12.40007955
05/03/2020,08:25:00 PM,x,1.01,12.23,12.35641364
05/03/2020,08:30:00 PM,x,1.01,12.24,12.30274773
05/03/2020,08:35:00 PM,x,1.01,12.23,12.24908182
05/03/2020,08:40:00 PM,x,1.01,12.24,12.19726364
05/03/2020,08:45:00 PM,x,1,12.27,12.13726364
05/03/2020,08:50:00 PM,x,1.01,12.25,12.09729318
05/03/2020,08:55:00 PM,x,1.01,12.18,12.07550455
05/03/2020,09:00:00 PM,x,1.01,11.99,12.04098864
05/03/2020,09:05:00 PM,x,1,11.99,11.99374545
05/03/2020,09:10:00 PM,x,1,11.87,11.94925909
05/03/2020,09:15:00 PM,x,1,11.94,11.92928864
05/03/2020,09:20:00 PM,x,1,11.99,11.89662045
05/03/2020,09:25:00 PM,x,1,11.86,11.85667955
05/03/2020,09:30:00 PM,x,1,11.71,11.86855682
05/03/2020,09:35:00 PM,x,0.99,11.75,11.88767727
05/03/2020,09:40:00 PM,x,0.99,12.05,11.89770682
05/03/2020,09:45:00 PM,x,0.99,11.89,11.8841
05/03/2020,09:50:00 PM,x,0.99,11.74,11.85776591
05/03/2020,09:55:00 PM,x,0.99,12.12,11.84958409
05/03/2020,10:00:00 PM,x,0.99,12.2,11.86594773
05/03/2020,10:05:00 PM,x,0.99,11.98,11.88955455
05/03/2020,10:10:00 PM,x,0.99,11.79,11.89225227
05/03/2020,10:15:00 PM,x,0.99,11.7,11.91949545
05/03/2020,10:20:00 PM,x,1,11.77,11.95219318
05/03/2020,10:25:00 PM,x,1,11.89,11.92761818
05/03/2020,10:30:00 PM,x,1,12.01,11.88849773
05/03/2020,10:35:00 PM,x,1,12.08,11.86937727
05/03/2020,10:40:00 PM,x,1,12.19,11.86752955
05/03/2020,10:45:00 PM,x,1,12.1,11.87113636
05/03/2020,10:50:00 PM,x,1,11.85,11.85386364
05/03/2020,10:55:00 PM,x,1,11.77,11.80659091
05/03/2020,11:00:00 PM,x,1,11.77,11.74295455
05/03/2020,11:05:00 PM,x,1,11.77,11.67204545
05/03/2020,11:10:00 PM,x,1,11.74,11.59752955
05/03/2020,11:15:00 PM,x,1,11.58,11.52119545
05/03/2020,11:20:00 PM,x,1,11.37,11.45577045
05/03/2020,11:25:00 PM,x,1,11.31,11.39398182
05/03/2020,11:30:00 PM,x,1,11.3,11.32764773
05/03/2020,11:35:00 PM,x,0.99,11.37,11.25131364
05/03/2020,11:40:00 PM,x,0.99,11.26,11.17497955
05/03/2020,11:45:00 PM,x,0.99,11.13,11.1341
05/03/2020,11:50:00 PM,x,0.99,11.09,11.12594773
05/03/2020,11:55:00 PM,x,0.99,11.04,11.12415909
05/04/2020,12:00:00 AM,x,0.99,10.93,11.13873409
05/04/2020,12:05:00 AM,x,0.99,10.9,11.16509773
05/04/2020,12:10:00 AM,x,0.99,11.13,11.20779545
05/04/2020,12:15:00 AM,x,0.99,11.28,11.258675
05/04/2020,12:20:00 AM,x,0.99,11.29,11.31682727
05/04/2020,12:25:00 AM,x,0.99,11.46,11.38316136
05/04/2020,12:30:00 AM,x,0.99,11.66,11.47313182
05/04/2020,12:35:00 AM,x,1,11.73,11.57310227
05/04/2020,12:40:00 AM,x,1,11.69,11.64946591
05/04/2020,12:45:00 AM,x,1,11.73,11.70128409
05/04/2020,12:50:00 AM,x,1,11.77,11.77398182
05/04/2020,12:55:00 AM,x,1,11.92,11.83489091
05/04/2020,01:00:00 AM,x,1,12,11.871225
05/04/2020,01:05:00 AM,x,0.99,11.97,11.89125455
05/04/2020,01:10:00 AM,x,0.99,11.85,11.90582955
05/04/2020,01:15:00 AM,x,1,12.09,11.91949545
05/04/2020,01:20:00 AM,x,0.99,12.13,11.93134318
05/04/2020,01:25:00 AM,x,1,12.06,11.92137273
05/04/2020,01:30:00 AM,x,0.99,11.95,11.90503864
05/04/2020,01:35:00 AM,x,0.99,11.85,11.89231136
05/04/2020,01:40:00 AM,x,0.99,11.88,11.89231136
05/04/2020,01:45:00 AM,x,0.99,11.9,11.86327955
05/04/2020,01:50:00 AM,x,0.99,11.81,11.81509773
05/04/2020,01:55:00 AM,x,0.99,11.82,11.76242955
05/04/2020,02:00:00 AM,x,0.99,11.83,11.71973182
05/04/2020,02:05:00 AM,x,0.99,11.85,11.68976136
05/04/2020,02:10:00 AM,x,0.98,11.77,11.64342727
05/04/2020,02:15:00 AM,x,0.99,11.6,11.58345682
05/04/2020,02:20:00 AM,x,0.98,11.48,11.50712273
05/04/2020,02:25:00 AM,x,0.98,11.48,11.42624318
05/04/2020,02:30:00 AM,x,0.98,11.52,11.34718182
05/04/2020,02:35:00 AM,x,0.98,11.37,11.27812045
05/04/2020,02:40:00 AM,x,0.98,11.24,11.233575
05/04/2020,02:45:00 AM,x,0.98,10.97,11.18996818
05/04/2020,02:50:00 AM,x,0.98,10.93,11.13905909
05/04/2020,02:55:00 AM,x,0.98,10.96,11.08633182
05/04/2020,03:00:00 AM,x,0.98,11.09,11.05360455
05/04/2020,03:05:00 AM,x,0.98,11.28,11.04084773
05/04/2020,03:10:00 AM,x,0.98,11.12,11.02263636
05/04/2020,03:15:00 AM,x,0.98,10.92,11.02627273
05/04/2020,03:20:00 AM,x,0.98,10.9,11.019
05/04/2020,03:25:00 AM,x,0.98,11.16,11.00718182
05/04/2020,03:30:00 AM,x,0.99,11.23,10.98627273
05/04/2020,03:35:00 AM,x,0.99,11.04,10.96627273
05/04/2020,03:40:00 AM,x,0.98,11.01,10.96263636
05/04/2020,03:45:00 AM,x,0.98,10.85,10.979
05/04/2020,03:50:00 AM,x,0.98,10.83,11.004425
05/04/2020,03:55:00 AM,x,0.98,10.86,11.01348636
05/04/2020,04:00:00 AM,x,0.98,11.06,11.04166818
05/04/2020,04:05:00 AM,x,0.98,11.08,11.09439545
05/04/2020,04:10:00 AM,x,0.98,11.1,11.17345682
05/04/2020,04:15:00 AM,x,0.99,11.18,11.27797273
05/04/2020,04:20:00 AM,x,0.99,11.26,11.39703409
05/04/2020,04:25:00 AM,x,0.99,11.54,11.53064091
05/04/2020,04:30:00 AM,x,0.99,11.62,11.65242955
05/04/2020,04:35:00 AM,x,0.99,11.88,11.78149091
05/04/2020,04:40:00 AM,x,0.99,12,11.917825
05/04/2020,04:45:00 AM,x,0.99,12.14,12.05600682
05/04/2020,04:50:00 AM,x,0.99,12.33,12.18691591
05/04/2020,04:55:00 AM,x,0.99,12.4,12.29964318
05/04/2020,05:00:00 AM,x,0.99,12.5,12.407825
05/04/2020,05:05:00 AM,x,0.99,12.6,12.49146136
05/04/2020,05:10:00 AM,x,0.99,12.7,12.57219318
05/04/2020,05:15:00 AM,x,0.99,12.7,12.64707955
05/04/2020,05:20:00 AM,x,0.99,12.78,12.71212955
05/04/2020,05:25:00 AM,x,0.99,12.81,12.77555455
05/04/2020,05:30:00 AM,x,0.99,12.8,12.82658182
05/04/2020,05:35:00 AM,x,1.05,12.89,12.86922727
05/04/2020,05:40:00 AM,0,1.49,12.98,12.89618864
05/04/2020,05:45:00 AM,0,2.05,13.08,12.92933182
05/04/2020,05:50:00 AM,0,2.6,13.15,12.96467273
05/04/2020,05:55:00 AM,0.04,4.95,13.19,12.99075909
05/04/2020,06:00:00 AM,0.17,8.71,13.32,13.02690455
05/04/2020,06:05:00 AM,0.37,12.48,13.37,13.03915455
05/04/2020,06:10:00 AM,0.48,14.08,13.49,13.03323409
05/04/2020,06:15:00 AM,0.77,19.49,13.77,12.99246364
05/04/2020,06:20:00 AM,1.22,26.93,13.94,12.95601364
05/04/2020,06:25:00 AM,1.48,30.91,14.17,12.94748409
05/04/2020,06:30:00 AM,1.92,38.75,14.25,12.94950227
05/04/2020,06:35:00 AM,2.18,45.34,14.34,12.9275
05/04/2020,06:40:00 AM,3.05,61.08,14.55,12.91648182
05/04/2020,06:45:00 AM,4.1,79.86,15.26,12.97026136
05/04/2020,06:50:00 AM,3.41,68.76,15.17,13.057475
05/04/2020,06:55:00 AM,3.65,68.95,15.3,13.18938636
05/04/2020,07:00:00 AM,4.63,84.85,15.48,13.33845909
05/04/2020,07:05:00 AM,5.77,103.04,16.26,13.38304545
05/04/2020,07:10:00 AM,5.05,92.98,16.75,13.69401364
05/04/2020,07:15:00 AM,6.6,118.95,17.89,14.227525
05/04/2020,07:20:00 AM,5.57,105.34,18.04,14.59185227
05/04/2020,07:25:00 AM,6.79,124.91,18.69,14.97614318
05/04/2020,07:30:00 AM,12.53,231.48,20.88,15.35413636
05/04/2020,07:35:00 AM,12.9,229.06,23.43,15.73950909
05/04/2020,07:40:00 AM,9.01,152.21,23.48,16.16158182
05/04/2020,07:45:00 AM,11.59,202.68,23.53,16.46949091
05/04/2020,07:50:00 AM,11.04,183.19,23.24,16.43495227
05/04/2020,07:55:00 AM,11.93,198.76,23.34,16.85086591
05/04/2020,08:00:00 AM,11.88,198.76,23.61,17.54445909
05/04/2020,08:05:00 AM,9.89,162.74,23.66,17.88216591
05/04/2020,08:10:00 AM,11.65,191.35,23.63,17.80664091
05/04/2020,08:15:00 AM,18.41,333.03,25.06,17.99416591
05/04/2020,08:20:00 AM,15.7,265.37,27.83,18.11576818
05/04/2020,08:25:00 AM,11.4,192.11,27.23,18.24926818
05/04/2020,08:30:00 AM,10.28,167.99,25.16,18.35176364
05/04/2020,08:35:00 AM,10.32,174.08,23.36,18.27324318
05/04/2020,08:40:00 AM,8.72,143.21,23.66,18.21004773
05/04/2020,08:45:00 AM,8.5,142.34,23.25,18.49333864
05/04/2020,08:50:00 AM,8.24,132.96,22.67,18.33482727
05/04/2020,08:55:00 AM,7.72,129.3,22.48,18.10828182
05/04/2020,09:00:00 AM,9.98,163.47,22.82,17.8734
05/04/2020,09:05:00 AM,11.77,189.97,22.89,17.96537045
05/04/2020,09:10:00 AM,12.61,202.07,23.92,17.88985909
05/04/2020,09:15:00 AM,13.34,211.02,24.32,17.74342955
05/04/2020,09:20:00 AM,11.4,177.71,24.27,17.6075
05/04/2020,09:25:00 AM,12.78,201.95,23.68,17.57908409
05/04/2020,09:30:00 AM,7.87,124.49,22.76,17.63651364
05/04/2020,09:35:00 AM,7.25,120.46,22.09,17.66207727
05/04/2020,09:40:00 AM,7.68,130.67,21.26,17.62498636
05/04/2020,09:45:00 AM,9.83,159.89,22.05,17.52496136
05/04/2020,09:50:00 AM,9.24,146.61,22.73,17.320325
05/04/2020,09:55:00 AM,6.58,108.34,21.66,17.23674773
05/04/2020,10:00:00 AM,6.74,113.01,20.67,16.96292273
05/04/2020,10:05:00 AM,5.57,96.47,20.08,16.82259091
05/04/2020,10:10:00 AM,7.24,121.49,20.31,16.78987045
05/04/2020,10:15:00 AM,7.9,128.51,20.42,16.75408864
05/04/2020,10:20:00 AM,7.75,129.93,20.42,16.66268182
05/04/2020,10:25:00 AM,8.45,138.4,20.2,16.45816136
05/04/2020,10:30:00 AM,6.36,104.88,20.04,16.04229318
05/04/2020,10:35:00 AM,5.7,98.36,19.85,15.86510455
05/04/2020,10:40:00 AM,5.88,98.77,19.67,15.69723864
05/04/2020,10:45:00 AM,4.85,81.24,19.6,15.45236364
05/04/2020,10:50:00 AM,6.13,101.87,19.2,15.22923182
05/04/2020,10:55:00 AM,13.28,213.15,19.35,15.77023636
05/04/2020,11:00:00 AM,12.23,181.98,20.91,16.23727727
05/04/2020,11:05:00 AM,12.44,200.46,21.03,16.58111818
05/04/2020,11:10:00 AM,19.26,306.16,23.5,16.80076818
05/04/2020,11:15:00 AM,30.46,494.99,29.83,16.92499091
05/04/2020,11:20:00 AM,18.05,294.06,31.21,17.15510227
05/04/2020,11:25:00 AM,12.59,195.42,28.12,17.48278182
05/04/2020,11:30:00 AM,11.21,181.06,26.32,17.39180682
05/04/2020,11:35:00 AM,10.08,165.35,24.25,17.47619773
05/04/2020,11:40:00 AM,9.61,154.58,23.35,18.07832727
05/04/2020,11:45:00 AM,7.27,122.14,22.39,18.71691136
05/04/2020,11:50:00 AM,12.05,201.32,22.57,18.61339773
05/04/2020,11:55:00 AM,20.18,322.31,24.47,18.25766818
05/04/2020,12:00:00 PM,23.26,364.82,27.3,18.01799773
05/04/2020,12:05:00 PM,16.58,266.67,28.84,17.922975
05/04/2020,12:10:00 PM,12.12,188.7,26.9,17.80178636
05/04/2020,12:15:00 PM,7.66,128.48,24.69,17.74466818
05/04/2020,12:20:00 PM,8.86,150.59,22.75,17.84797045
05/04/2020,12:25:00 PM,9.71,159.41,22.98,17.76651591
05/04/2020,12:30:00 PM,8.76,147.05,22.61,17.90193409
05/04/2020,12:35:00 PM,9.11,155.29,22.04,17.98498409
05/04/2020,12:40:00 PM,9.01,149.78,22.66,18.07159318
05/04/2020,12:45:00 PM,10.98,188.51,23.29,18.50715909
05/04/2020,12:50:00 PM,24.42,407.11,26.33,19.09707955
05/04/2020,12:55:00 PM,28.18,453.14,31.66,19.62878409
05/04/2020,01:00:00 PM,23.18,377.33,33.35,19.91096364
05/04/2020,01:05:00 PM,23.78,385.54,34.25,20.02646364
05/04/2020,01:10:00 PM,13.82,224.75,32.61,19.95467727
05/04/2020,01:15:00 PM,10.49,175.54,30.05,19.72026591
05/04/2020,01:20:00 PM,7.51,125.91,27.74,19.56204773
05/04/2020,01:25:00 PM,8.62,142.62,25.57,19.37915227
05/04/2020,01:30:00 PM,10.39,171.89,23.85,19.38630909
05/04/2020,01:35:00 PM,13.63,231,24.51,19.46563182
05/04/2020,01:40:00 PM,21.78,357.08,26.19,19.30035227
05/04/2020,01:45:00 PM,29.54,495.43,27.46,19.10817955
05/04/2020,01:50:00 PM,29.08,498.12,31.11,18.85219545
05/04/2020,01:55:00 PM,19.62,318.6,31.52,18.82343864
05/04/2020,02:00:00 PM,15.97,259,31.01,18.92828182
05/04/2020,02:05:00 PM,12.38,191.46,29.71,19.01165909
05/04/2020,02:10:00 PM,10.57,167.66,27.68,19.293325
05/04/2020,02:15:00 PM,11.63,191.32,27.05,19.88373864
05/04/2020,02:20:00 PM,11.12,179.43,26.45,20.03575227
05/04/2020,02:25:00 PM,11.62,189.02,25.56,19.62948409
05/04/2020,02:30:00 PM,13.37,218.78,25.03,19.155975
05/04/2020,02:35:00 PM,13.34,218.67,24.79,18.74917045
05/04/2020,02:40:00 PM,12.34,195.29,24.2,18.62618409
05/04/2020,02:45:00 PM,17.1,259.9,25.04,18.75411818
