"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [C]","Temperatura Ambiente [C]"
"1/04/2020","4:10","x","0,97","11,61","11,95299091"
"1/04/2020","4:15","x","0,97","11,51","11,98659773"
"1/04/2020","4:20","x","0,97","11,62","12,04202273"
"1/04/2020","4:25","x","0,97","11,62","12,11290227"
"1/04/2020","4:30","x","0,97","12,19","12,22014545"
"1/04/2020","4:35","x","0,98","12,64","12,35281364"
"1/04/2020","4:40","x","0,98","12,79","12,51002727"
"1/04/2020","4:45","x","0,98","12,98","12,67542273"
"1/04/2020","4:50","x","0,98","13,05","12,82809091"
"1/04/2020","4:55","x","0,98","13,02","12,98075909"
"1/04/2020","5:00","x","0,99","13,2","13,08251818"
"1/04/2020","5:05","x","0,99","13,34","13,15885227"
"1/04/2020","5:10","x","0,99","13,33","13,18155"
"1/04/2020","5:15","x","0,99","13,3","13,12152045"
"1/04/2020","5:20","x","0,99","13,3","13,05149091"
"1/04/2020","5:25","x","0,99","13,31","12,98776591"
"1/04/2020","5:30","x","0,99","13,48","12,88342045"
"1/04/2020","5:35","x","0,99","13,04","12,77401364"
"1/04/2020","5:40","x","0,99","12,32","12,676575"
"1/04/2020","5:45","x","0,99","12,28","12,58344773"
"1/04/2020","5:50","x","1,01","12,32","12,45120455"
"1/04/2020","5:55","0","1,23","12,06","12,28486591"
"1/04/2020","6:00","0","2,02","12,17","12,10048636"
"1/04/2020","6:05","0","3,2","12,33","11,92362727"
"1/04/2020","6:10","0,01","4,51","12,39","11,77440455"
"1/04/2020","6:15","0,11","6,98","12,04","11,62390909"
"1/04/2020","6:20","0,24","10,52","11,79","11,52669773"
"1/04/2020","6:25","0,46","14,78","11,9","11,50007955"
"1/04/2020","6:30","0,79","20,85","11,74","11,46767273"
"1/04/2020","6:35","1,25","29,65","11,61","11,43155"
"1/04/2020","6:40","1,9","40,85","11,92","11,38364318"
"1/04/2020","6:45","2,35","46,22","12,72","11,36569091"
"1/04/2020","6:50","2,51","47,47","13,27","11,39883636"
"1/04/2020","6:55","2,45","47,45","13,29","11,54445"
"1/04/2020","7:00","2,29","45,58","13,31","11,80017727"
"1/04/2020","7:05","2,78","53,34","13,45","12,11154091"
"1/04/2020","7:10","4,18","75,21","14,06","12,38272045"
"1/04/2020","7:15","5,82","100,84","15,09","12,64550682"
"1/04/2020","7:20","5,98","100,88","16,3","12,98663864"
"1/04/2020","7:25","5,98","96,45","17,01","13,2749"
"1/04/2020","7:30","5,69","95,65","17,18","13,42712955"
"1/04/2020","7:35","7,6","131,22","17,84","13,623975"
"1/04/2020","7:40","8,94","158,2","19,25","14,04315227"
"1/04/2020","7:45","7,68","132,01","19,77","14,33810455"
"1/04/2020","7:50","8,64","150,5","19,81","14,54810909"
"1/04/2020","7:55","13,54","244,21","21,44","14,64988409"
"1/04/2020","8:00","16,98","314,1","24,09","15,35054091"
"1/04/2020","8:05","15,62","281,95","25,39","15,87553182"
"1/04/2020","8:10","19,2","353,01","26,53","16,23957727"
"1/04/2020","8:15","22,82","395,34","28,18","16,49991818"
"1/04/2020","8:20","27,35","505,08","31,41","16,72222727"
"1/04/2020","8:25","15,76","263,12","30,33","17,13005682"
"1/04/2020","8:30","14,57","240,3","27,16","17,48717727"
"1/04/2020","8:35","15,19","259,6","26,55","17,59551591"
"1/04/2020","8:40","14,08","236,51","26,03","17,67747955"
"1/04/2020","8:45","11,08","184,18","23,35","17,60660909"
"1/04/2020","8:50","7,4","125,56","22,07","17,51562273"
"1/04/2020","8:55","4,58","79,69","20,4","16,86431136"
"1/04/2020","9:00","2,52","46,82","18,94","16,43957955"
"1/04/2020","9:05","2,42","47,73","17,51","16,17742273"
"1/04/2020","9:10","4,08","76,25","17,03","15,97583182"
"1/04/2020","9:15","5,81","103,26","17,35","15,94677045"
"1/04/2020","9:20","6,32","109,41","18,17","15,74577045"
"1/04/2020","9:25","6,83","123,44","18,69","15,66937955"
"1/04/2020","9:30","8,09","148,33","20,05","15,50417727"
"1/04/2020","9:35","8,6","155,51","21,18","15,62948409"
"1/04/2020","9:40","8,05","140,17","21,6","15,91888182"
"1/04/2020","9:45","10,28","176,36","21,51","16,23499545"
"1/04/2020","9:50","7,32","124,93","21,03","16,44642955"
"1/04/2020","9:55","10,24","167,35","21,04","16,61044091"
"1/04/2020","10:00","8,29","131,78","21,62","16,66865682"
"1/04/2020","10:05","6,05","94,3","20,8","16,60577727"
"1/04/2020","10:10","4,82","75,96","19,94","16,37834545"
"1/04/2020","10:15","3,58","61,54","18,94","16,18937273"
"1/04/2020","10:20","2,83","50,39","18,12","15,84494318"
"1/04/2020","10:25","2,35","42,78","17,26","15,57594545"
"1/04/2020","10:30","1,78","33,1","16,51","15,13321364"
"1/04/2020","10:35","1,57","30,07","15,52","14,63259773"
"1/04/2020","10:40","1,72","32,32","14,75","14,14005455"
"1/04/2020","10:45","2,09","39,66","14,47","13,69941591"
"1/04/2020","10:50","2,64","49,78","14,26","13,30532045"
"1/04/2020","10:55","3,95","69,32","14,72","12,92561591"
"1/04/2020","11:00","4,55","76,97","14,73","12,59252955"
"1/04/2020","11:05","3,68","63,59","14,12","12,26897045"
"1/04/2020","11:10","3,49","63,91","14,17","11,96416364"
"1/04/2020","11:15","4,22","77,93","14,68","11,67217273"
"1/04/2020","11:20","5,24","90,68","14,64","11,51448182"
"1/04/2020","11:25","6,23","106,76","15,24","11,45782045"
"1/04/2020","11:30","9,26","155,89","16,05","11,465875"
"1/04/2020","11:35","11,6","190,87","16,55","11,54262727"
"1/04/2020","11:40","12,82","206,18","16,67","11,55286364"
"1/04/2020","11:45","10,55","171,46","16,48","11,53271591"
"1/04/2020","11:50","7,91","128,19","16,01","11,58505455"
"1/04/2020","11:55","7,61","120,09","16,22","11,5429"
"1/04/2020","12:00","7,78","125,92","16,99","11,54955227"
"1/04/2020","12:05","10,14","159,83","17,4","11,63643182"
"1/04/2020","12:10","9,41","145,98","16,67","11,88220227"
"1/04/2020","12:15","7,48","124,35","16,31","12,22982955"
"1/04/2020","12:20","11,08","180,72","17,18","12,52232955"
"1/04/2020","12:25","14,71","232,1","18,6","12,72012273"
"1/04/2020","12:30","16,78","266,08","19,95","13,02318409"
"1/04/2020","12:35","16,99","265,15","21,29","13,30811136"
"1/04/2020","12:40","15,66","239,34","22,51","13,60411364"
"1/04/2020","12:45","15,07","237,19","22,77","13,92985682"
"1/04/2020","12:50","16,73","265,76","23,13","14,53774091"
"1/04/2020","12:55","14,53","230,73","23,73","15,31684773"
"1/04/2020","13:00","15,42","246,47","23,35","15,99927727"
"1/04/2020","13:05","16,91","270,41","23,97","16,48073864"
"1/04/2020","13:10","16,84","272,56","24,71","16,692525"
"1/04/2020","13:15","13,3","219,59","25,13","16,70979773"
"1/04/2020","13:20","6,78","116,71","23,42","16,60185227"
"1/04/2020","13:25","5,51","92,95","21,83","16,44008409"
"1/04/2020","13:30","4,82","88,04","20,83","16,464375"
"1/04/2020","13:35","4,82","90,12","19,99","16,56824091"
"1/04/2020","13:40","6,01","105,19","18,67","16,643775"
"1/04/2020","13:45","7,46","125,68","17,39","16,458"
"1/04/2020","13:50","7,08","117,79","18,28","16,10355455"
"1/04/2020","13:55","5,14","84,71","18,36","15,84767955"
"1/04/2020","14:00","4,49","70,64","18,62","15,710625"
"1/04/2020","14:05","2,69","47,61","18,23","15,58243409"
"1/04/2020","14:10","4,02","66,16","18,1","15,55110909"
"1/04/2020","14:15","5,77","90,83","18,68","15,81817955"
"1/04/2020","14:20","6,44","101,4","19,29","15,96414773"
"1/04/2020","14:25","4,36","74,12","18,87","15,98535455"
"1/04/2020","14:30","4,63","81,2","18,29","15,90715227"
"1/04/2020","14:35","7,08","120,1","18,81","15,58825682"
"1/04/2020","14:40","6,17","104,21","19,63","15,30897045"
"1/04/2020","14:45","7,01","119,77","19,95","15,13931364"
"1/04/2020","14:50","8,27","137,84","20,32","15,15957273"
"1/04/2020","14:55","7,73","127,57","19,61","15,33525227"
"1/04/2020","15:00","8,11","133,39","17,51","15,56503182"
"1/04/2020","15:05","10,63","176,38","18,61","15,80642273"
"1/04/2020","15:10","13,46","220,56","21,03","15,94192727"
"1/04/2020","15:15","12,9","209,62","23,03","16,13629545"
"1/04/2020","15:20","9,66","151,89","23,33","16,38571818"
"1/04/2020","15:25","8,63","133,89","22,53","16,68989545"
"1/04/2020","15:30","9,7","156,86","22,66","17,20378182"
"1/04/2020","15:35","10,38","163,27","23,04","17,71163636"
"1/04/2020","15:40","11,15","159,83","23,39","18,13125455"
"1/04/2020","15:45","11,59","161,42","23,83","18,30342727"
"1/04/2020","15:50","10,58","152,31","23,76","18,20988409"
"1/04/2020","15:55","10,48","148,69","23,66","18,13832727"
"1/04/2020","16:00","9,91","139,26","22,99","18,23401818"
"1/04/2020","16:05","8,59","121,92","22,44","18,32982045"
"1/04/2020","16:10","7,97","117,5","21,93","18,34914773"
"1/04/2020","16:15","8,77","134,32","21,73","18,31910909"
"1/04/2020","16:20","9,59","143,34","22,05","18,26060455"
"1/04/2020","16:25","7,19","112,78","22,28","18,17511364"
"1/04/2020","16:30","6,35","103,46","22,15","18,12948864"
"1/04/2020","16:35","7,21","115,75","22,17","18,053975"
"1/04/2020","16:40","7,49","116,51","22,04","18,00209318"
"1/04/2020","16:45","7,24","109,65","21,73","17,99073409"
"1/04/2020","16:50","6,47","101,01","21,17","17,90427727"
"1/04/2020","16:55","5,33","83,01","20,66","17,64929318"
"1/04/2020","17:00","4","61,94","19,66","17,34845909"
"1/04/2020","17:05","2,52","43,06","18,94","17,09210227"
"1/04/2020","17:10","2,29","38,78","18,5","16,86246591"
"1/04/2020","17:15","2,33","40,91","17,77","16,64897045"
"1/04/2020","17:20","2,2","39,39","17,09","16,45158182"
"1/04/2020","17:25","1,96","36,05","16,65","16,22886818"
"1/04/2020","17:30","1,64","31,44","16,61","16,03812727"
"1/04/2020","17:35","1,21","25,31","16,55","15,85659545"
"1/04/2020","17:40","0,98","21,91","16,53","15,701825"
"1/04/2020","17:45","0,8","18,28","16,31","15,61060909"
"1/04/2020","17:50","0,56","14,39","15,98","15,55138182"
"1/04/2020","17:55","0,23","8,96","15,84","15,51760682"
"1/04/2020","18:00","0,07","6,04","15,74","15,485725"
"1/04/2020","18:05","0,04","5,01","15,7","15,45385455"
"1/04/2020","18:10","0","2,86","15,53","15,40466591"
"1/04/2020","18:15","0","1,59","15,21","15,35111591"
"1/04/2020","18:20","0","1,02","15,14","15,30425455"
"1/04/2020","18:25","0","1","15,27","15,21680455"
"1/04/2020","18:30","x","1,02","15,41","15,09621136"
"1/04/2020","18:35","x","1,02","15,31","14,952575"
"1/04/2020","18:40","x","1,02","15,16","14,81531364"
"1/04/2020","18:45","x","1,02","15,03","14,70157273"
"1/04/2020","18:50","x","1,02","14,62","14,59069318"
"1/04/2020","18:55","x","1,01","14,25","14,48793636"
"1/04/2020","19:00","x","1,01","13,99","14,36705682"
"1/04/2020","19:05","x","1,01","13,96","14,24981364"
"1/04/2020","19:10","x","1,01","13,94","14,138025"
"1/04/2020","19:15","x","1,01","13,92","14,03714545"
"1/04/2020","19:20","x","1,01","14,14","13,95444773"
"1/04/2020","19:25","x","1,01","14,08","13,87902273"
"1/04/2020","19:30","x","1,01","14,02","13,80359773"
"1/04/2020","19:35","x","1,01","13,93","13,71544545"
"1/04/2020","19:40","x","1,01","13,92","13,615475"
"1/04/2020","19:45","x","1,01","13,71","13,51186818"
"1/04/2020","19:50","x","1","13,42","13,38738182"
"1/04/2020","19:55","x","1","13,16","13,26741136"
"1/04/2020","20:00","x","1","12,99","13,14383409"
"1/04/2020","20:05","x","1","12,84","13,02389318"
"1/04/2020","20:10","x","1","12,78","12,90574091"
"1/04/2020","20:15","x","0,99","12,77","12,81213409"
"1/04/2020","20:20","x","1","12,76","12,74758864"
"1/04/2020","20:25","x","0,99","12,66","12,72031591"
"1/04/2020","20:30","x","0,99","12,61","12,72031591"
"1/04/2020","20:35","x","1","12,62","12,73489091"
"1/04/2020","20:40","x","1","12,68","12,76946591"
"1/04/2020","20:45","x","1","12,71","12,82582955"
"1/04/2020","20:50","x","1","12,86","12,91219318"
"1/04/2020","20:55","x","1","12,99","13,03216364"
"1/04/2020","21:00","x","0,99","13","13,16395227"
"1/04/2020","21:05","x","0,99","13,16","13,29758864"
"1/04/2020","21:10","x","0,99","13,39","13,42758864"
"1/04/2020","21:15","x","1","13,71","13,56486136"
"1/04/2020","21:20","x","1","13,98","13,68213409"
"1/04/2020","21:25","x","1","14,06","13,77577045"
"1/04/2020","21:30","x","1","14,09","13,88483182"
"1/04/2020","21:35","x","1","14,11","14,00752955"
"1/04/2020","21:40","x","1","14,22","14,13022727"
"1/04/2020","21:45","x","1","14,15","14,23022727"
"1/04/2020","21:50","x","1","14,02","14,29931818"
"1/04/2020","21:55","x","1","14,2","14,35116591"
"1/04/2020","22:00","x","1","14,51","14,402075"
"1/04/2020","22:05","x","1","14,74","14,43662045"
"1/04/2020","22:10","x","1","14,81","14,46755909"
"1/04/2020","22:15","x","1","14,74","14,51213409"
"1/04/2020","22:20","x","0,99","14,63","14,57486136"
"1/04/2020","22:25","x","1","14,65","14,57670909"
"1/04/2020","22:30","x","1","14,49","14,48128409"
"1/04/2020","22:35","x","0,99","14,56","14,32222273"
"1/04/2020","22:40","x","0,99","14,64","14,10500909"
"1/04/2020","22:45","x","1","14,71","13,88597727"
"1/04/2020","22:50","x","0,99","14,22","13,67694545"
"1/04/2020","22:55","x","0,99","13,46","13,46609545"
"1/04/2020","23:00","x","0,99","12,99","13,28160909"
"1/04/2020","23:05","x","0,98","12,42","13,11254773"
"1/04/2020","23:10","x","0,98","12,33","12,98803182"
"1/04/2020","23:15","x","0,97","12,33","12,88081818"
"1/04/2020","23:20","x","0,98","12,33","12,83445455"
"1/04/2020","23:25","x","0,98","12,46","12,86721136"
"1/04/2020","23:30","x","0,98","12,7","12,91812045"
"1/04/2020","23:35","x","0,98","13,27","13,01084773"
"1/04/2020","23:40","x","0,98","13,53","13,11718182"
"1/04/2020","23:45","x","0,99","13,71","13,22712273"
"1/04/2020","23:50","x","0,98","13,82","13,33345682"
"1/04/2020","23:55","x","0,99","13,55","13,42433636"
"2/04/2020","0:00","x","0,98","13,44","13,49248864"
"2/04/2020","0:05","x","0,99","13,5","13,51427727"
"2/04/2020","0:10","x","0,99","13,54","13,51970227"
"2/04/2020","0:15","x","0,99","13,5","13,52606591"
"2/04/2020","0:20","x","0,99","13,46","13,54146136"
"2/04/2020","0:25","x","0,99","13,45","13,59325"
"2/04/2020","0:30","x","0,99","13,51","13,66591818"
"2/04/2020","0:35","x","0,99","13,59","13,74043409"
"2/04/2020","0:40","x","0,99","13,78","13,81585909"
"2/04/2020","0:45","x","1","13,99","13,88764773"
"2/04/2020","0:50","x","1","14,12","13,96310227"
"2/04/2020","0:55","x","1","14,24","14,04670909"
"2/04/2020","1:00","x","1","14,32","14,12667955"
"2/04/2020","1:05","x","1","14,37","14,20210455"
"2/04/2020","1:10","x","1","14,29","14,26480227"
"2/04/2020","1:15","x","0,99","14,29","14,30483182"
"2/04/2020","1:20","x","1","14,37","14,32213409"
"2/04/2020","1:25","x","1","14,39","14,3158"
"2/04/2020","1:30","x","1","14,42","14,29492045"
"2/04/2020","1:35","x","1","14,47","14,27313182"
"2/04/2020","1:40","x","0,99","14,43","14,24316136"
"2/04/2020","1:45","x","0,99","14,31","14,19679773"
"2/04/2020","1:50","x","0,99","14,17","14,10591818"
"2/04/2020","1:55","x","0,99","14,09","13,94688636"
"2/04/2020","2:00","x","0,99","14,13","13,74242955"
"2/04/2020","2:05","x","0,99","13,96","13,52251818"
"2/04/2020","2:10","x","0,99","13,78","13,30530455"
"2/04/2020","2:15","x","0,99","13,37","13,10354545"
"2/04/2020","2:20","x","0,98","12,64","12,92448409"
"2/04/2020","2:25","x","0,97","12,17","12,75542273"
"2/04/2020","2:30","x","0,97","12,05","12,58090682"
"2/04/2020","2:35","x","0,97","12,04","12,41275455"
"2/04/2020","2:40","x","0,97","12,09","12,26551136"
"2/04/2020","2:45","x","0,98","12,2","12,16099545"
"2/04/2020","2:50","x","0,98","12,23","12,13823864"
"2/04/2020","2:55","x","0,98","12,21","12,17181591"
"2/04/2020","3:00","x","0,98","12,11","12,20084773"
"2/04/2020","3:05","x","0,98","12,16","12,22260682"
"2/04/2020","3:10","x","0,98","12,22","12,23254773"
"2/04/2020","3:15","x","0,99","12,39","12,23160909"
"2/04/2020","3:20","x","0,99","12,54","12,22430682"
"2/04/2020","3:25","x","0,99","12,37","12,23155"
"2/04/2020","3:30","x","0,99","12,28","12,25152045"
"2/04/2020","3:35","x","0,99","12,2","12,25785455"
"2/04/2020","3:40","x","0,99","12,19","12,26146136"
"2/04/2020","3:45","x","0,99","12,15","12,22876364"
"2/04/2020","3:50","x","0,99","12,29","12,15876364"
"2/04/2020","3:55","x","0,99","12,33","12,10421818"
"2/04/2020","4:00","x","0,99","12,23","12,05788409"
"2/04/2020","4:05","x","0,99","12,26","12,01882273"
"2/04/2020","4:10","x","0,98","12,03","11,96791364"
"2/04/2020","4:15","x","0,99","11,77","11,92700455"
"2/04/2020","4:20","x","0,99","11,77","11,88064091"
"2/04/2020","4:25","x","0,98","11,77","11,83885227"
"2/04/2020","4:30","x","0,98","11,77","11,82157955"
"2/04/2020","4:35","x","0,99","11,63","11,80248864"
"2/04/2020","4:40","x","0,99","11,7","11,81518636"
"2/04/2020","4:45","x","0,99","11,78","11,85882273"
"2/04/2020","4:50","x","0,98","11,87","11,90791364"
"2/04/2020","4:55","x","0,99","12,04","11,95970227"
"2/04/2020","5:00","x","0,99","12,05","12,01421818"
"2/04/2020","5:05","x","0,99","12,17","12,08149091"
"2/04/2020","5:10","x","0,99","12,25","12,14603636"
"2/04/2020","5:15","x","0,99","12,31","12,1824"
"2/04/2020","5:20","x","0,99","12,34","12,21052273"
"2/04/2020","5:25","x","0,99","12,37","12,23180909"
"2/04/2020","5:30","x","0,99","12,37","12,24795227"
"2/04/2020","5:35","x","0,99","12,41","12,24696591"
"2/04/2020","5:40","x","0,99","12,18","12,24007955"
"2/04/2020","5:45","x","1","12,18","12,24535455"
"2/04/2020","5:50","0","1,17","12,28","12,26112045"
"2/04/2020","5:55","0","1,68","12,25","12,27526591"
"2/04/2020","6:00","0","3,17","12,23","12,25462045"
"2/04/2020","6:05","0,07","6,09","12,34","12,21115909"
"2/04/2020","6:10","0,13","7,82","12,59","12,18100455"
"2/04/2020","6:15","0,22","9,5","12,79","12,14352727"
"2/04/2020","6:20","0,4","12,51","12,9","12,08859773"
"2/04/2020","6:25","0,8","19,67","12,75","12,02596818"
"2/04/2020","6:30","1,27","27,7","12,8","11,98785"
"2/04/2020","6:35","1,68","33,35","12,9","11,973275"
"2/04/2020","6:40","2,04","38,3","12,98","11,95456818"
"2/04/2020","6:45","2,7","49,3","13,24","11,92127955"
"2/04/2020","6:50","3,5","62,57","13,54","11,89133409"
"2/04/2020","6:55","3,92","69,61","13,97","11,88767955"
"2/04/2020","7:00","4,48","78,1","14,52","11,89823864"
"2/04/2020","7:05","5,39","91,69","15,11","11,90432955"
"2/04/2020","7:10","6,28","105,69","15,55","11,884925"
"2/04/2020","7:15","7,03","118,03","16","11,8621"
"2/04/2020","7:20","8,02","133,83","16,42","11,86022273"
"2/04/2020","7:25","9,02","150,28","16,9","11,82174318"
"2/04/2020","7:30","9,86","165,75","17,27","11,78498409"
"2/04/2020","7:35","9,89","164,56","16,87","11,74718409"
"2/04/2020","7:40","9,64","160,41","16,6","11,72558409"
"2/04/2020","7:45","9,46","158,59","16,64","11,7543"
"2/04/2020","7:50","10,24","172,48","16,89","11,87145"
"2/04/2020","7:55","10,68","180,08","17,43","12,00727273"
"2/04/2020","8:00","10,99","186,33","17,77","12,14401364"
"2/04/2020","8:05","11,42","191,77","18,11","12,28075227"
"2/04/2020","8:10","11,52","195,08","18,82","12,40597273"
"2/04/2020","8:15","10,01","167,41","18,8","12,57475682"
"2/04/2020","8:20","9,84","161,54","18,76","12,62228864"
"2/04/2020","8:25","10,19","165,93","18,78","12,71980682"
"2/04/2020","8:30","11,63","191,51","19,25","12,87095227"
"2/04/2020","8:35","13,01","217,72","19,84","13,00923182"
"2/04/2020","8:40","13,66","228,54","20,77","12,90777045"
"2/04/2020","8:45","17,9","308,7","21,84","12,76460227"
"2/04/2020","8:50","17,88","304,92","22,56","12,73006591"
"2/04/2020","8:55","16,97","286,25","22,68","12,962525"
"2/04/2020","9:00","14,96","252,66","21,61","12,9601"
"2/04/2020","9:05","18,29","316,19","21,64","12,95310909"
"2/04/2020","9:10","18,25","312,79","21,95","12,38512045"
"2/04/2020","9:15","17,54","294,46","22,7","12,49090455"
"2/04/2020","9:20","16,27","272,79","24,81","12,74343409"
"2/04/2020","9:25","23,29","403,1","26,1","13,32272045"
"2/04/2020","9:30","30,53","534,24","30,05","14,48657273"
"2/04/2020","9:35","48,95","881,09","35,73","15,58785909"
"2/04/2020","9:40","47,98","871,05","41,28","16,88037955"
"2/04/2020","9:45","49,93","945,91","46,17","18,16041591"
"2/04/2020","9:50","47,39","900,03","49","18,43225"
"2/04/2020","9:55","35,23","657,51","47,57","18,75056818"
"2/04/2020","10:00","43,2","808,37","49,75","19,95605909"
"2/04/2020","10:05","38,81","728,86","49,69","20,98692045"
"2/04/2020","10:10","30,95","558,14","45,35","21,46886364"
"2/04/2020","10:15","42,06","789,4","44,59","21,72394773"
"2/04/2020","10:20","54,78","1016,9","49,55","22,06415"
"2/04/2020","10:25","39,42","721,92","49,41","21,96219773"
"2/04/2020","10:30","54,12","1007,26","51,17","21,4898"
"2/04/2020","10:35","60,82","1146,7","55,54","20,79365455"
"2/04/2020","10:40","63,2","1217,42","57,8","20,11336364"
"2/04/2020","10:45","58,56","1141,5","60,59","19,773825"
"2/04/2020","10:50","57,11","1108,94","61,12","20,26079773"
"2/04/2020","10:55","54,43","1022,72","51,52","20,00991136"
"2/04/2020","11:00","59,69","1130,94","55,1","20,81156136"
"2/04/2020","11:05","63,01","1212,7","59,14","20,798125"
"2/04/2020","11:10","67,13","1291,09","57,16","19,88674091"
"2/04/2020","11:15","50,5","946,54","52,62","19,081"
"2/04/2020","11:20","44,86","810,22","49,52","18,48871364"
"2/04/2020","11:25","27,44","472,24","42,6","19,08650227"
"2/04/2020","11:30","34,72","614,94","38,11","18,94207955"
"2/04/2020","11:35","61,28","1076,35","43,19","19,08134773"
"2/04/2020","11:40","62,04","1122,52","51,11","19,25869318"
"2/04/2020","11:45","55,12","1007,56","51,31","19,94339773"
"2/04/2020","11:50","37,52","657,93","46,24","19,63952045"
"2/04/2020","11:55","41,21","729,36","40,46","19,43890909"
"2/04/2020","12:00","39","696,64","43,9","19,85809545"
"2/04/2020","12:05","51,6","974,45","48,82","20,84705909"
"2/04/2020","12:10","28,93","476,64","44,88","20,93658636"
"2/04/2020","12:15","41,66","719,84","43,24","20,28805909"
"2/04/2020","12:20","29,53","489,37","40,95","19,65595909"
"2/04/2020","12:25","28,96","470,6","38,03","20,2179"
"2/04/2020","12:30","32,59","539,47","36,62","19,90874091"
"2/04/2020","12:35","39,35","638,68","36,37","19,98074545"
"2/04/2020","12:40","49,44","820,6","38,1","19,40362955"
"2/04/2020","12:45","46,7","793,41","43,69","19,57771591"
"2/04/2020","12:50","39,65","663,78","44,51","19,44129545"
"2/04/2020","12:55","38,95","683,74","40,08","19,15496364"
"2/04/2020","13:00","46,49","787,31","43,53","18,72623409"
"2/04/2020","13:05","33,19","553,51","41,03","18,82784545"
"2/04/2020","13:10","35,2","587,38","40,85","19,54277727"
"2/04/2020","13:15","29,3","482,62","39,23","19,98186591"
"2/04/2020","13:20","36,7","607,82","39,34","19,97161364"
"2/04/2020","13:25","49,73","839,04","41,64","20,90671591"
"2/04/2020","13:30","52,76","906,75","46,2","22,75949091"
"2/04/2020","13:35","55,85","993,7","51,59","23,50215909"
"2/04/2020","13:40","48,86","908,18","52,25","23,580025"
"2/04/2020","13:45","50,42","999,25","55,3","22,96011591"
"2/04/2020","13:50","43,6","897,09","57,3","23,16688182"
"2/04/2020","13:55","17,66","293,14","47,85","25,23907727"
"2/04/2020","14:00","17,66","277,53","40,23","26,27306818"
"2/04/2020","14:05","26,33","472,41","37,97","26,68070227"
"2/04/2020","14:10","42,2","875,82","45,19","26,54214545"
"2/04/2020","14:15","42,55","937,53","52,33","26,44005682"
"2/04/2020","14:20","14,15","239,22","44,94","25,924175"
"2/04/2020","14:25","11,62","186,63","34,17","24,46835227"
"2/04/2020","14:30","10,9","169,27","29,28","23,53536364"
"2/04/2020","14:35","11,62","177,23","26,97","23,21946364"
"2/04/2020","14:40","12,4","192,88","27,97","23,39408182"
"2/04/2020","14:45","10,21","165,85","27,86","23,04582045"
