"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [C]","Temperatura Ambiente [C]"
"8/04/2020","4:15","x","0,98","12,65","12,60990909"
"8/04/2020","4:20","x","0,98","12,45","12,56081818"
"8/04/2020","4:25","x","0,98","12,39","12,50354545"
"8/04/2020","4:30","x","0,98","12,15","12,45718182"
"8/04/2020","4:35","x","0,98","12,18","12,41536364"
"8/04/2020","4:40","x","0,98","12,37","12,38263636"
"8/04/2020","4:45","x","0,98","12,51","12,374425"
"8/04/2020","4:50","x","0,98","12,52","12,36169773"
"8/04/2020","4:55","x","0,99","12,59","12,35169773"
"8/04/2020","5:00","x","0,99","12,34","12,36806136"
"8/04/2020","5:05","x","0,98","12,41","12,38897045"
"8/04/2020","5:10","x","0,99","12,56","12,40712273"
"8/04/2020","5:15","x","0,98","12,31","12,42709318"
"8/04/2020","5:20","x","0,98","12,28","12,45424773"
"8/04/2020","5:25","x","0,98","12,33","12,47714545"
"8/04/2020","5:30","x","0,98","12,41","12,53085"
"8/04/2020","5:35","x","0,99","12,57","12,58372273"
"8/04/2020","5:40","x","0,99","12,73","12,62694773"
"8/04/2020","5:45","x","1,02","12,82","12,69735"
"8/04/2020","5:50","0","1,24","12,85","12,77793182"
"8/04/2020","5:55","0","1,89","12,96","12,85249091"
"8/04/2020","6:00","0","3,7","13,08","12,91488182"
"8/04/2020","6:05","0,08","6,36","13,21","12,95847045"
"8/04/2020","6:10","0,28","10,69","13,4","13,00230455"
"8/04/2020","6:15","0,55","15,86","13,65","13,05540455"
"8/04/2020","6:20","1,03","24,36","13,91","13,11748864"
"8/04/2020","6:25","1,63","34,94","14,2","13,18130455"
"8/04/2020","6:30","2,59","51,16","14,68","13,26919318"
"8/04/2020","6:35","3,42","64","15,26","13,35920455"
"8/04/2020","6:40","4,07","74,74","15,8","13,41820909"
"8/04/2020","6:45","4,64","85,15","16,26","13,46520227"
"8/04/2020","6:50","4,94","91,06","16,56","13,53062045"
"8/04/2020","6:55","5,21","97,03","17,08","13,63863409"
"8/04/2020","7:00","5,4","100,51","17,26","13,81753409"
"8/04/2020","7:05","5,93","107,95","17,21","14,04573864"
"8/04/2020","7:10","6,58","120,57","17,57","14,21748182"
"8/04/2020","7:15","7,15","132,68","18,15","14,41163409"
"8/04/2020","7:20","7,73","143,92","18,93","14,256325"
"8/04/2020","7:25","8,77","159,84","20,18","14,44209545"
"8/04/2020","7:30","9,7","172,3","21,29","14,97500909"
"8/04/2020","7:35","11,93","218,15","22,35","15,10937273"
"8/04/2020","7:40","13,85","256,36","23,96","15,64596364"
"8/04/2020","7:45","24,05","493,78","27,94","16,26654545"
"8/04/2020","7:50","24,8","492","31,96","16,44651136"
"8/04/2020","7:55","19,1","361,37","31,6","16,99030909"
"8/04/2020","8:00","29,22","573,55","33,82","17,06174773"
"8/04/2020","8:05","25,7","475,57","35,01","17,485625"
"8/04/2020","8:10","21,4","403,56","33,78","18,55635227"
"8/04/2020","8:15","27,98","521,47","33,18","19,30951136"
"8/04/2020","8:20","21,52","395,17","33,81","20,31118182"
"8/04/2020","8:25","34,8","670,89","38,28","20,288325"
"8/04/2020","8:30","35,9","700,53","42,69","20,90534318"
"8/04/2020","8:35","26,54","509,96","43,98","21,28023409"
"8/04/2020","8:40","37,28","731,48","43,95","21,67858182"
"8/04/2020","8:45","22,36","424,05","40,77","22,24201591"
"8/04/2020","8:50","32,1","591,26","38,82","22,39122955"
"8/04/2020","8:55","32,24","583,79","40,94","22,65421591"
"8/04/2020","9:00","28,21","510,53","40,27","22,81958636"
"8/04/2020","9:05","22,32","393,35","37,83","21,99892727"
"8/04/2020","9:10","23,88","412","35,82","21,74049545"
"8/04/2020","9:15","18,13","305,59","32,54","20,88572273"
"8/04/2020","9:20","18,42","307,11","29,35","20,71963182"
"8/04/2020","9:25","11,95","191,02","27,95","20,41905909"
"8/04/2020","9:30","12,05","201,26","24,92","20,07592045"
"8/04/2020","9:35","17,41","292,18","26,83","19,84311364"
"8/04/2020","9:40","19,48","329,05","28,28","19,81992955"
"8/04/2020","9:45","18,92","322,86","28,27","19,01422955"
"8/04/2020","9:50","21,36","365,83","30,55","18,662025"
"8/04/2020","9:55","20,62","351,9","31,34","17,98319773"
"8/04/2020","10:00","17,57","298,3","32,18","18,67024773"
"8/04/2020","10:05","16,25","268,77","30,91","19,10785682"
"8/04/2020","10:10","31,51","536,75","31,19","19,54163409"
"8/04/2020","10:15","32,18","554,01","33,5","20,04859773"
"8/04/2020","10:20","40,28","693,7","36,82","20,13919318"
"8/04/2020","10:25","24,3","420,72","39,61","19,55719318"
"8/04/2020","10:30","27,42","494,22","38,21","19,39078864"
"8/04/2020","10:35","27,3","469,31","37,61","19,60674318"
"8/04/2020","10:40","25","423,58","37,12","20,76309318"
"8/04/2020","10:45","30,13","540,09","37,21","21,99140227"
"8/04/2020","10:50","50,34","889,5","42,41","22,63260909"
"8/04/2020","10:55","46,76","848,16","48,22","22,37170909"
"8/04/2020","11:00","36,08","659,37","45,98","22,378425"
"8/04/2020","11:05","32,09","577,37","45,23","22,12458409"
"8/04/2020","11:10","19,15","330,89","39,76","22,27140909"
"8/04/2020","11:15","26,29","458,83","36,24","22,68139773"
"8/04/2020","11:20","27,42","461,64","38,07","24,12589318"
"8/04/2020","11:25","30,04","524,87","39,28","24,67824545"
"8/04/2020","11:30","39,73","710,61","42,66","23,99742727"
"8/04/2020","11:35","34,52","601,27","44,51","23,62283182"
"8/04/2020","11:40","34,34","597,94","43,6","23,18509545"
"8/04/2020","11:45","25,98","434,44","43,51","23,026975"
"8/04/2020","11:50","23,74","385,21","39,25","22,84998864"
"8/04/2020","11:55","40,63","676,57","39,05","23,4137"
"8/04/2020","12:00","34,28","586,31","41,4","24,59639091"
"8/04/2020","12:05","29,89","495,97","40,31","25,07523636"
"8/04/2020","12:10","35,77","604,04","39,22","25,29042955"
"8/04/2020","12:15","40,66","696,62","43,76","24,80180455"
"8/04/2020","12:20","29,03","485,46","44,2","24,22524545"
"8/04/2020","12:25","14,89","230,93","40,08","24,22117045"
"8/04/2020","12:30","7,49","120,43","34,15","23,75025909"
"8/04/2020","12:35","4,78","80,49","29,15","23,24336591"
"8/04/2020","12:40","3,61","62,59","26,05","23,15336818"
"8/04/2020","12:45","3,43","63,43","22,45","22,90394545"
"8/04/2020","12:50","5,3","95,18","20,11","22,02278864"
"8/04/2020","12:55","8,72","149,08","22,01","20,69264091"
"8/04/2020","13:00","8,77","145,38","23,34","19,60226364"
"8/04/2020","13:05","7,54","125,27","22,67","18,81674545"
"8/04/2020","13:10","7,87","129,04","22,57","18,23222727"
"8/04/2020","13:15","6,62","111,39","22,35","17,98175227"
"8/04/2020","13:20","7,64","126,98","22,07","18,04184773"
"8/04/2020","13:25","7,46","124,25","22,28","18,09231818"
"8/04/2020","13:30","7,38","126,05","21,99","18,01044091"
"8/04/2020","13:35","8,22","141,35","22,18","17,84540227"
"8/04/2020","13:40","8,45","146,36","22,39","17,47310227"
"8/04/2020","13:45","8,21","142,84","22,32","16,91340682"
"8/04/2020","13:50","7,52","131,69","22","16,49614545"
"8/04/2020","13:55","7,5","129,4","21,92","16,35338182"
"8/04/2020","14:00","7,57","130,36","21,02","16,42163409"
"8/04/2020","14:05","8,76","148,28","19,1","16,53498636"
"8/04/2020","14:10","12,12","204,21","19,21","16,66209545"
"8/04/2020","14:15","15,5","261,13","21,84","16,75985909"
"8/04/2020","14:20","13,55","228,57","24,1","16,83422955"
"8/04/2020","14:25","8,57","148,18","23,46","16,90825909"
"8/04/2020","14:30","6,01","107,6","22,33","17,00863409"
"8/04/2020","14:35","4,98","89,8","21,95","17,322125"
"8/04/2020","14:40","5,03","88,52","21,63","17,76753409"
"8/04/2020","14:45","5,23","92,98","21,56","18,12407727"
"8/04/2020","14:50","5,81","102,19","21,85","18,17282955"
"8/04/2020","14:55","5,45","97,31","21,05","17,96159773"
"8/04/2020","15:00","4,91","85,56","20,51","17,64165"
"8/04/2020","15:05","4,8","79,61","20,06","17,38059318"
"8/04/2020","15:10","4,85","82,3","19,95","17,28709318"
"8/04/2020","15:15","5,78","97,3","20,37","17,28132273"
"8/04/2020","15:20","7,81","133,52","20,66","17,21482045"
"8/04/2020","15:25","12,42","207,89","22,07","17,12399545"
"8/04/2020","15:30","11,7","189,85","22,33","17,02324545"
"8/04/2020","15:35","8,62","134,32","22,09","16,93835455"
"8/04/2020","15:40","3,19","54,01","20,23","16,84390455"
"8/04/2020","15:45","1,55","31,16","18,81","16,77485"
"8/04/2020","15:50","1,68","34,82","18,02","16,82695227"
"8/04/2020","15:55","1,52","31,66","17,65","16,9255"
"8/04/2020","16:00","1,81","36,65","17,73","16,69563409"
"8/04/2020","16:05","2,42","45,96","17,73","16,23809545"
"8/04/2020","16:10","2,71","48,98","18,04","15,7122"
"8/04/2020","16:15","2,38","43,27","18,3","15,27338182"
"8/04/2020","16:20","1,27","25,92","17,24","14,90697955"
"8/04/2020","16:25","0,96","22,42","14,36","14,54185"
"8/04/2020","16:30","1,2","26,41","13,55","14,15127727"
"8/04/2020","16:35","1,27","27,39","13,58","13,75361591"
"8/04/2020","16:40","1,46","30,76","13,97","13,36405455"
"8/04/2020","16:45","1,63","33,91","13,96","13,00107955"
"8/04/2020","16:50","1,74","35,55","13,76","12,72174773"
"8/04/2020","16:55","2,16","42,69","13,63","12,70321364"
"8/04/2020","17:00","2,48","47,63","13,41","12,79134545"
"8/04/2020","17:05","2,54","46,37","13,67","12,89348636"
"8/04/2020","17:10","2,14","41,2","14,24","12,96809773"
"8/04/2020","17:15","1,85","35,54","14,48","13,06320455"
"8/04/2020","17:20","2,08","35,77","14,59","13,172625"
"8/04/2020","17:25","1,69","31,35","14,68","13,28811591"
"8/04/2020","17:30","1,3","26,05","14,66","13,41818182"
"8/04/2020","17:35","1,07","22,43","14,52","13,52970909"
"8/04/2020","17:40","0,78","17,72","14,48","13,56888409"
"8/04/2020","17:45","0,5","13,9","14,26","13,56887273"
"8/04/2020","17:50","0,3","10,37","13,85","13,549725"
"8/04/2020","17:55","0,12","7,3","13,53","13,50306136"
"8/04/2020","18:00","0,04","4,93","13,55","13,43795227"
"8/04/2020","18:05","0","2,71","13,42","13,36032955"
"8/04/2020","18:10","0","1,39","13,37","13,25788182"
"8/04/2020","18:15","0","1,02","13,25","13,17963182"
"8/04/2020","18:20","0","0,99","13,18","13,15455909"
"8/04/2020","18:25","x","1,01","13,13","13,15041591"
"8/04/2020","18:30","x","1,01","12,97","13,11020909"
"8/04/2020","18:35","x","1,01","12,81","13,08889773"
"8/04/2020","18:40","x","1","12,98","13,08550455"
"8/04/2020","18:45","x","1,01","13,27","13,09829091"
"8/04/2020","18:50","x","1,01","13,28","13,13280682"
"8/04/2020","18:55","x","1","12,98","13,17647273"
"8/04/2020","19:00","x","1","13,13","13,23741136"
"8/04/2020","19:05","x","1","13,32","13,31380455"
"8/04/2020","19:10","x","1","13,39","13,38471364"
"8/04/2020","19:15","x","1","13,56","13,46110682"
"8/04/2020","19:20","x","1","13,61","13,55659091"
"8/04/2020","19:25","x","1","13,64","13,68837955"
"8/04/2020","19:30","x","1","13,65","13,79380455"
"8/04/2020","19:35","x","1","13,76","13,88650227"
"8/04/2020","19:40","x","1","14,11","13,97647273"
"8/04/2020","19:45","x","1","14,33","14,05098864"
"8/04/2020","19:50","x","1,01","14,43","14,12914091"
"8/04/2020","19:55","x","1,01","14,29","14,21186818"
"8/04/2020","20:00","x","1,01","14,34","14,29365682"
"8/04/2020","20:05","x","1,01","14,38","14,35726364"
"8/04/2020","20:10","x","1,01","14,38","14,39814318"
"8/04/2020","20:15","x","1,01","14,47","14,41268864"
"8/04/2020","20:20","x","1","14,55","14,41450682"
"8/04/2020","20:25","x","1,01","14,55","14,436325"
"8/04/2020","20:30","x","1,01","14,46","14,45544545"
"8/04/2020","20:35","x","1,01","14,56","14,45365682"
"8/04/2020","20:40","x","1","14,49","14,42914091"
"8/04/2020","20:45","x","1,01","14,45","14,38553409"
"8/04/2020","20:50","x","1,01","14,53","14,33735227"
"8/04/2020","20:55","x","1","14,55","14,28283636"
"8/04/2020","21:00","x","1","14,36","14,22741136"
"8/04/2020","21:05","x","1","14,11","14,14925909"
"8/04/2020","21:10","x","1","13,99","14,07471364"
"8/04/2020","21:15","x","1","14,02","14,01019773"
"8/04/2020","21:20","x","1","13,95","13,93840909"
"8/04/2020","21:25","x","1","13,85","13,85843864"
"8/04/2020","21:30","x","1","13,7","13,78389318"
"8/04/2020","21:35","x","1","13,67","13,72846818"
"8/04/2020","21:40","x","1","13,74","13,69940682"
"8/04/2020","21:45","x","1","13,74","13,66943636"
"8/04/2020","21:50","x","0,99","13,67","13,64673864"
"8/04/2020","21:55","x","1","13,54","13,63676818"
"8/04/2020","22:00","x","0,99","13,5","13,64316136"
"8/04/2020","22:05","x","0,99","13,67","13,64228182"
"8/04/2020","22:10","x","0,99","13,69","13,63231136"
"8/04/2020","22:15","x","0,99","13,7","13,63052273"
"8/04/2020","22:20","x","0,99","13,74","13,63415909"
"8/04/2020","22:25","x","0,99","13,77","13,64327955"
"8/04/2020","22:30","x","0,99","13,66","13,64600682"
"8/04/2020","22:35","x","0,99","13,63","13,60873409"
"8/04/2020","22:40","x","0,99","13,72","13,54603636"
"8/04/2020","22:45","x","0,99","13,71","13,48424773"
"8/04/2020","22:50","x","0,99","13,64","13,40791364"
"8/04/2020","22:55","x","0,99","13,53","13,33157955"
"8/04/2020","23:00","x","0,99","13,26","13,29251818"
"8/04/2020","23:05","x","0,98","13","13,28524545"
"8/04/2020","23:10","x","0,98","13,02","13,27433636"
"8/04/2020","23:15","x","0,98","12,9","13,27706364"
"8/04/2020","23:20","x","0,98","12,93","13,2907"
"8/04/2020","23:25","x","0,98","13,23","13,32433636"
"8/04/2020","23:30","x","0,99","13,55","13,3807"
"8/04/2020","23:35","x","0,99","13,6","13,47339773"
"8/04/2020","23:40","x","0,99","13,74","13,58155"
"8/04/2020","23:45","x","0,99","13,79","13,70606591"
"8/04/2020","23:50","x","0,99","13,9","13,83785455"
"8/04/2020","23:55","x","0,99","13,88","13,95237045"
"9/04/2020","0:00","x","0,99","14,02","14,037825"
"9/04/2020","0:05","x","0,99","14,21","14,11509773"
"9/04/2020","0:10","x","0,99","14,27","14,17873409"
"9/04/2020","0:15","x","0,99","14,38","14,24146136"
"9/04/2020","0:20","x","0,99","14,49","14,30237045"
"9/04/2020","0:25","x","0,99","14,49","14,36691591"
"9/04/2020","0:30","x","0,99","14,45","14,42055227"
"9/04/2020","0:35","x","0,99","14,44","14,46327955"
"9/04/2020","0:40","x","0,99","14,48","14,49779545"
"9/04/2020","0:45","x","0,99","14,57","14,51325"
"9/04/2020","0:50","x","0,99","14,59","14,51597727"
"9/04/2020","0:55","x","0,99","14,61","14,50961364"
"9/04/2020","1:00","x","0,99","14,68","14,50325"
"9/04/2020","1:05","x","1","14,65","14,47597727"
"9/04/2020","1:10","x","0,99","14,55","14,45234091"
"9/04/2020","1:15","x","0,99","14,52","14,41415909"
"9/04/2020","1:20","x","0,99","14,42","14,36325"
"9/04/2020","1:25","x","0,99","14,38","14,30688636"
"9/04/2020","1:30","x","0,99","14,14","14,25597727"
"9/04/2020","1:35","x","0,99","14,22","14,21600682"
"9/04/2020","1:40","x","0,99","14,15","14,19509773"
"9/04/2020","1:45","x","0,99","14,03","14,18055227"
"9/04/2020","1:50","x","0,99","13,99","14,17600682"
"9/04/2020","1:55","x","0,99","14,12","14,16418864"
"9/04/2020","2:00","x","0,99","14,21","14,16327955"
"9/04/2020","2:05","x","0,99","14,32","14,14964318"
"9/04/2020","2:10","x","0,99","14,36","14,12055227"
"9/04/2020","2:15","x","0,99","14,37","14,08785455"
"9/04/2020","2:20","x","0,99","14,25","14,08061136"
"9/04/2020","2:25","x","0,99","14,13","14,08879318"
"9/04/2020","2:30","x","0,99","14,07","14,10515682"
"9/04/2020","2:35","x","0,99","13,83","14,12061136"
"9/04/2020","2:40","x","0,98","13,67","14,12152045"
"9/04/2020","2:45","x","0,98","13,91","14,11788409"
"9/04/2020","2:50","x","0,99","14,21","14,13788409"
"9/04/2020","2:55","x","0,99","14,39","14,17061136"
"9/04/2020","3:00","x","0,99","14,49","14,16606591"
"9/04/2020","3:05","x","0,99","14,37","14,15427727"
"9/04/2020","3:10","x","0,99","14,33","14,14609545"
"9/04/2020","3:15","x","0,99","14,47","14,12242955"
"9/04/2020","3:20","x","0,99","14,49","14,08882273"
"9/04/2020","3:25","x","0,99","14,02","14,04155"
"9/04/2020","3:30","x","0,98","13,7","14,00155"
"9/04/2020","3:35","x","0,98","13,58","13,95609545"
"9/04/2020","3:40","x","0,99","13,65","13,90791364"
"9/04/2020","3:45","x","0,98","13,84","13,83973182"
"9/04/2020","3:50","x","0,99","13,87","13,70703409"
"9/04/2020","3:55","x","0,99","14,05","13,57433636"
"9/04/2020","4:00","x","0,99","13,87","13,44706364"
"9/04/2020","4:05","x","0,99","13,8","13,30706364"
"9/04/2020","4:10","x","0,99","13,72","13,15618409"
"9/04/2020","4:15","x","0,98","13,03","13,00800227"
"9/04/2020","4:20","x","0,98","12,56","12,84439545"
"9/04/2020","4:25","x","0,98","12,3","12,64987955"
"9/04/2020","4:30","x","0,98","12,04","12,46809091"
"9/04/2020","4:35","x","0,98","11,99","12,29175682"
"9/04/2020","4:40","x","0,98","12,21","12,12905909"
"9/04/2020","4:45","x","0,98","12,07","12,04633182"
"9/04/2020","4:50","x","0,98","11,91","12,02721136"
"9/04/2020","4:55","x","0,98","11,87","12,04536364"
"9/04/2020","5:00","x","0,98","11,86","12,06624318"
"9/04/2020","5:05","x","0,98","11,93","12,07894091"
"9/04/2020","5:10","x","0,98","12,12","12,07712273"
"9/04/2020","5:15","x","0,99","12,35","12,09251818"
"9/04/2020","5:20","x","0,99","12,5","12,11412955"
"9/04/2020","5:25","x","0,99","12,27","12,13555682"
"9/04/2020","5:30","x","0,99","12,13","12,12632045"
"9/04/2020","5:35","x","0,98","12,19","12,09485682"
"9/04/2020","5:40","x","1","12,24","12,04019318"
"9/04/2020","5:45","x","1,05","12,15","11,96618864"
"9/04/2020","5:50","0","1,42","12,12","11,88292273"
"9/04/2020","5:55","0","2,26","11,8","11,84076818"
"9/04/2020","6:00","0,02","4,86","11,71","11,84525909"
"9/04/2020","6:05","0,19","9,02","11,78","11,88492955"
"9/04/2020","6:10","0,44","13,73","11,95","11,95590455"
"9/04/2020","6:15","0,82","21,48","12,25","12,05959318"
"9/04/2020","6:20","1,15","26,95","12,65","12,18380227"
"9/04/2020","6:25","1,44","31,47","13,17","12,38160455"
"9/04/2020","6:30","1,67","34,63","13,72","12,58933409"
"9/04/2020","6:35","2,05","40,67","14,31","12,81412727"
"9/04/2020","6:40","2,4","45,34","14,73","13,06763182"
"9/04/2020","6:45","3,12","59,38","15,37","13,356375"
"9/04/2020","6:50","3,47","64,85","16,01","13,65986136"
"9/04/2020","6:55","3,5","64,09","15,92","13,89990227"
"9/04/2020","7:00","3,92","71,09","16,27","14,08629318"
"9/04/2020","7:05","3,9","70,39","16,58","14,24287955"
"9/04/2020","7:10","4,16","73,29","17,11","14,35378636"
"9/04/2020","7:15","3,47","61,77","17,12","14,47367045"
"9/04/2020","7:20","3,97","69,61","17,05","14,58053409"
"9/04/2020","7:25","5,41","93,39","17,68","14,87563864"
"9/04/2020","7:30","6,76","117,21","18,52","15,40601364"
"9/04/2020","7:35","8,75","152,11","19,42","16,09138636"
"9/04/2020","7:40","11,15","200,65","21,28","16,67915227"
"9/04/2020","7:45","15,42","291,45","24,55","17,15071364"
"9/04/2020","7:50","17,83","334,67","27,96","17,53065"
"9/04/2020","7:55","16,96","314,04","30","17,613475"
"9/04/2020","8:00","13,81","246,11","29,83","17,55837273"
"9/04/2020","8:05","12,92","236,2","28,87","17,72307955"
"9/04/2020","8:10","11,65","210,78","27,15","18,12932955"
"9/04/2020","8:15","11,98","215,17","25,96","18,44587727"
"9/04/2020","8:20","16,94","318,28","25,9","18,62793409"
"9/04/2020","8:25","22,12","427,86","28,01","18,50322727"
"9/04/2020","8:30","22,13","415,44","29,79","18,24288182"
"9/04/2020","8:35","13,6","243,15","27,13","18,02737727"
"9/04/2020","8:40","14,35","251,08","26,72","17,99843864"
"9/04/2020","8:45","15,47","263,82","27,66","17,903625"
"9/04/2020","8:50","18,68","322,71","28,91","18,19187727"
"9/04/2020","8:55","20,28","355,15","30,51","19,22417955"
"9/04/2020","9:00","24,91","441,14","33,16","19,67878636"
"9/04/2020","9:05","25,22","449,19","34,58","19,74060227"
"9/04/2020","9:10","33,8","606,03","37,62","20,48619091"
"9/04/2020","9:15","39,55","724,41","42,27","21,30943864"
"9/04/2020","9:20","29,35","517,85","42,29","21,94051364"
"9/04/2020","9:25","36,12","636,65","41,98","21,73091591"
"9/04/2020","9:30","42,91","781,92","45,32","21,73448409"
"9/04/2020","9:35","34,69","619,65","46,9","21,17369318"
"9/04/2020","9:40","23,21","397,49","41,06","21,12068864"
"9/04/2020","9:45","20,02","336,5","36,3","21,03614091"
"9/04/2020","9:50","29,7","500,86","32,94","20,26758636"
"9/04/2020","9:55","21,47","356,24","30,44","19,83700227"
"9/04/2020","10:00","28,5","473,15","29,19","19,29901136"
"9/04/2020","10:05","21,32","363,97","29,17","17,97569773"
"9/04/2020","10:10","16,81","287,18","27,13","16,86572045"
"9/04/2020","10:15","15,36","252,13","25,2","15,83950455"
"9/04/2020","10:20","13,78","212,54","23,46","15,94195455"
"9/04/2020","10:25","16,75","273,24","22,87","15,66471364"
"9/04/2020","10:30","24,49","394,31","25,02","15,97295909"
"9/04/2020","10:35","23,77","381,79","28,34","16,01987045"
"9/04/2020","10:40","27,72","456,45","28,91","15,92686818"
"9/04/2020","10:45","26,26","430,8","31,79","15,83335"
"9/04/2020","10:50","26,48","433,46","29,9","15,68609091"
"9/04/2020","10:55","21,7","359,59","28,89","15,95642955"
"9/04/2020","11:00","18,91","312,4","28,01","16,64646364"
"9/04/2020","11:05","23,34","374,35","28,94","16,98335"
"9/04/2020","11:10","22,08","356,09","27,55","17,40286591"
"9/04/2020","11:15","21,5","347,92","26,24","17,483325"
"9/04/2020","11:20","20,71","324,51","27,51","17,62327727"
"9/04/2020","11:25","16,63","268,76","28,53","17,37691591"
"9/04/2020","11:30","15,36","256,69","27,98","17,25005682"
"9/04/2020","11:35","15,44","254,46","26,96","17,09946136"
"9/04/2020","11:40","15,44","251,26","26,84","17,17483636"
"9/04/2020","11:45","15,96","255,63","25,66","17,322875"
"9/04/2020","11:50","22,13","352,82","25,96","17,24327273"
"9/04/2020","11:55","21,44","344,26","27,65","16,84144091"
"9/04/2020","12:00","29,4","476,09","30,59","16,41248409"
"9/04/2020","12:05","32,3","525,04","33,87","16,36338864"
"9/04/2020","12:10","30,07","486,43","32,37","16,57692727"
"9/04/2020","12:15","36,04","575,76","34,8","17,15147273"
"9/04/2020","12:20","36,07","577,38","34,14","17,92455227"
"9/04/2020","12:25","34,72","557,26","33,03","18,38263636"
"9/04/2020","12:30","36,91","596","37,52","18,70211818"
"9/04/2020","12:35","35,96","586,37","40,08","18,58580455"
"9/04/2020","12:40","29,75","479,63","39,26","18,35743864"
"9/04/2020","12:45","28,78","459,47","37,93","18,85085227"
"9/04/2020","12:50","26,32","415,37","35","19,28833409"
"9/04/2020","12:55","27,42","431,65","32,66","19,75679318"
"9/04/2020","13:00","32,78","520,1","32,43","19,70740455"
"9/04/2020","13:05","41,4","678,8","36,11","19,37416136"
"9/04/2020","13:10","33,25","543,22","39,17","19,45524091"
"9/04/2020","13:15","29,59","478,54","35,74","19,18545909"
"9/04/2020","13:20","28,26","447,32","34,61","18,90264545"
"9/04/2020","13:25","31,49","498,87","33,82","19,03274091"
"9/04/2020","13:30","38,16","607,16","37,09","19,560875"
"9/04/2020","13:35","21,49","343,88","35,74","19,93520909"
"9/04/2020","13:40","27,35","421,55","33,73","19,62573864"
"9/04/2020","13:45","29,14","460,63","33,36","19,43153636"
"9/04/2020","13:50","27,59","439,31","34,34","19,49300909"
"9/04/2020","13:55","24,06","390,27","34,02","19,80868409"
"9/04/2020","14:00","24,92","400,41","31,18","19,93172273"
"9/04/2020","14:05","26,81","437,81","32,34","19,48561591"
"9/04/2020","14:10","26,75","432,27","32,1","19,29535682"
"9/04/2020","14:15","23,89","376,36","32,98","19,12622727"
"9/04/2020","14:20","18,42","286,18","30,38","18,98620682"
"9/04/2020","14:25","21,48","339,67","29,75","18,65602045"
"9/04/2020","14:30","18,78","298,87","29,37","18,80960455"
"9/04/2020","14:35","18,56","285,33","27,21","19,01297727"
"9/04/2020","14:40","21,82","343,72","27,7","19,12013182"
"9/04/2020","14:45","21,18","336,24","29,45","18,689225"
