Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
02/05/2020,12:00:00 AM,x,0.99,7.69,7.702825
02/05/2020,12:05:00 AM,x,0.99,7.69,7.723539286
02/05/2020,12:10:00 AM,x,0.99,7.69,7.729075
02/05/2020,12:15:00 AM,x,0.99,7.7,7.738936111
02/05/2020,12:20:00 AM,x,0.99,7.79,7.744825
02/05/2020,12:25:00 AM,x,0.99,7.85,7.742370455
02/05/2020,12:30:00 AM,x,0.99,7.88,7.741490909
02/05/2020,12:35:00 AM,x,0.99,7.8,7.725156818
02/05/2020,12:40:00 AM,x,0.99,7.85,7.69155
02/05/2020,12:45:00 AM,x,0.99,7.83,7.660670455
02/05/2020,12:50:00 AM,x,0.99,7.75,7.619790909
02/05/2020,12:55:00 AM,x,0.98,7.68,7.568002273
02/05/2020,01:00:00 AM,x,0.98,7.51,7.523456818
02/05/2020,01:05:00 AM,x,0.98,7.32,7.489820455
02/05/2020,01:10:00 AM,x,0.98,7.36,7.442547727
02/05/2020,01:15:00 AM,x,0.98,7.34,7.391668182
02/05/2020,01:20:00 AM,x,0.98,7.28,7.340788636
02/05/2020,01:25:00 AM,x,0.99,7.39,7.293515909
02/05/2020,01:30:00 AM,x,0.99,7.43,7.267152273
02/05/2020,01:35:00 AM,x,0.99,7.33,7.250788636
02/05/2020,01:40:00 AM,x,0.98,7.27,7.234425
02/05/2020,01:45:00 AM,x,0.98,7.19,7.226243182
02/05/2020,01:50:00 AM,x,0.98,7.16,7.211727273
02/05/2020,01:55:00 AM,x,0.98,7.22,7.176302273
02/05/2020,02:00:00 AM,x,0.98,7.14,7.144513636
02/05/2020,02:05:00 AM,x,0.98,7.18,7.143634091
02/05/2020,02:10:00 AM,x,0.98,7.25,7.148179545
02/05/2020,02:15:00 AM,x,0.97,7.12,7.151815909
02/05/2020,02:20:00 AM,x,0.98,7,7.149088636
02/05/2020,02:25:00 AM,x,0.98,7.08,7.126361364
02/05/2020,02:30:00 AM,x,0.98,7.32,7.099088636
02/05/2020,02:35:00 AM,x,0.98,7.32,7.061815909
02/05/2020,02:40:00 AM,x,0.98,7.23,7.029118182
02/05/2020,02:45:00 AM,x,0.98,7.13,7.011845455
02/05/2020,02:50:00 AM,x,0.98,6.97,6.997329545
02/05/2020,02:55:00 AM,x,0.98,6.84,6.975511364
02/05/2020,03:00:00 AM,x,0.98,6.77,6.941875
02/05/2020,03:05:00 AM,x,0.97,6.89,6.891875
02/05/2020,03:10:00 AM,x,0.97,6.93,6.834602273
02/05/2020,03:15:00 AM,x,0.97,6.84,6.780086364
02/05/2020,03:20:00 AM,x,0.98,6.84,6.730115909
02/05/2020,03:25:00 AM,x,0.98,6.95,6.6856
02/05/2020,03:30:00 AM,x,0.98,6.77,6.648356818
02/05/2020,03:35:00 AM,x,0.98,6.6,6.586538636
02/05/2020,03:40:00 AM,x,0.97,6.53,6.524720455
02/05/2020,03:45:00 AM,x,0.97,6.42,6.469295455
02/05/2020,03:50:00 AM,x,0.97,6.35,6.391172727
02/05/2020,03:55:00 AM,x,0.97,6.36,6.246686364
02/05/2020,04:00:00 AM,x,0.97,6.21,6.117654545
02/05/2020,04:05:00 AM,x,0.97,6.25,5.998622727
02/05/2020,04:10:00 AM,x,0.96,6.23,5.882259091
02/05/2020,04:15:00 AM,x,0.96,5.98,5.756804545
02/05/2020,04:20:00 AM,x,0.96,5.36,5.631379545
02/05/2020,04:25:00 AM,x,0.96,5.35,5.500470455
02/05/2020,04:30:00 AM,x,0.96,5.29,5.371379545
02/05/2020,04:35:00 AM,x,0.97,5.25,5.254106818
02/05/2020,04:40:00 AM,x,0.97,5.04,5.166804545
02/05/2020,04:45:00 AM,x,0.96,4.97,5.114927273
02/05/2020,04:50:00 AM,x,0.97,4.92,5.128504545
02/05/2020,04:55:00 AM,x,0.97,4.79,5.151202273
02/05/2020,05:00:00 AM,x,0.97,4.96,5.215688636
02/05/2020,05:05:00 AM,x,0.97,5.27,5.269325
02/05/2020,05:10:00 AM,x,0.98,5.41,5.331143182
02/05/2020,05:15:00 AM,x,0.98,5.51,5.388386364
02/05/2020,05:20:00 AM,x,0.97,5.6,5.452931818
02/05/2020,05:25:00 AM,x,0.98,6,5.53475
02/05/2020,05:30:00 AM,x,0.97,5.84,5.581084091
02/05/2020,05:35:00 AM,x,0.97,5.72,5.590640909
02/05/2020,05:40:00 AM,x,0.97,5.6,5.569215909
02/05/2020,05:45:00 AM,x,0.97,5.63,5.537615909
02/05/2020,05:50:00 AM,x,0.97,5.69,5.519995455
02/05/2020,05:55:00 AM,x,0.98,5.47,5.481159091
02/05/2020,06:00:00 AM,x,1.12,5.38,5.4724
02/05/2020,06:05:00 AM,0,1.77,5.2,5.4821
02/05/2020,06:10:00 AM,0,3.06,5.23,5.487686364
02/05/2020,06:15:00 AM,0.01,4.78,5.53,5.489129545
02/05/2020,06:20:00 AM,0.07,6.74,5.76,5.486872727
