Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
02/19/2020,12:00:00 AM,x,1.01,15.04,15.03884167
02/19/2020,12:05:00 AM,x,1.01,15.07,14.997175
02/19/2020,12:10:00 AM,x,1.01,15.15,14.972175
02/19/2020,12:15:00 AM,x,1.01,15.18,14.96050833
02/19/2020,12:20:00 AM,x,1.01,15.11,14.950175
02/19/2020,12:25:00 AM,x,1.01,14.88,14.94353864
02/19/2020,12:30:00 AM,x,1.01,14.78,14.94172045
02/19/2020,12:35:00 AM,x,1.01,14.83,14.94987273
02/19/2020,12:40:00 AM,x,1.01,14.9,14.92078182
02/19/2020,12:45:00 AM,x,1.01,14.89,14.86169091
02/19/2020,12:50:00 AM,x,1.01,14.91,14.80987273
02/19/2020,12:55:00 AM,x,1.01,15.02,14.76896364
02/19/2020,01:00:00 AM,x,1.02,15.16,14.7226
02/19/2020,01:05:00 AM,x,1.01,14.83,14.69350909
02/19/2020,01:10:00 AM,x,1.01,14.53,14.68623636
02/19/2020,01:15:00 AM,x,1.01,14.54,14.70169091
02/19/2020,01:20:00 AM,x,1.01,14.43,14.72441818
02/19/2020,01:25:00 AM,x,1.01,14.27,14.74169091
02/19/2020,01:30:00 AM,x,1.01,14.51,14.747175
02/19/2020,01:35:00 AM,x,1.01,14.82,14.7926
02/19/2020,01:40:00 AM,x,1.01,15.06,14.868025
02/19/2020,01:45:00 AM,x,1.01,15.16,14.93617727
02/19/2020,01:50:00 AM,x,1.01,15.21,15.01981364
02/19/2020,01:55:00 AM,x,1.01,15.22,15.11254091
02/19/2020,02:00:00 AM,x,1.02,15.33,15.17254091
02/19/2020,02:05:00 AM,x,1.02,15.36,15.19254091
02/19/2020,02:10:00 AM,x,1.02,15.29,15.17799545
02/19/2020,02:15:00 AM,x,1.01,15.35,15.15617727
02/19/2020,02:20:00 AM,x,1.01,15.29,15.13345
02/19/2020,02:25:00 AM,x,1.01,15.17,15.11345
02/19/2020,02:30:00 AM,x,1.01,15.04,15.10347955
02/19/2020,02:35:00 AM,x,1.01,14.9,15.09623636
02/19/2020,02:40:00 AM,x,1.01,14.92,15.087175
02/19/2020,02:45:00 AM,x,1.01,14.96,15.06899318
02/19/2020,02:50:00 AM,x,1.01,15,15.05626591
02/19/2020,02:55:00 AM,x,1.01,15.22,15.06081136
02/19/2020,03:00:00 AM,x,1.01,15.28,15.06714545
02/19/2020,03:05:00 AM,x,1.01,15.19,15.07078182
02/19/2020,03:10:00 AM,x,1.01,15.15,15.07805455
02/19/2020,03:15:00 AM,x,1.01,15.15,15.06896364
02/19/2020,03:20:00 AM,x,1.01,15.22,15.05078182
02/19/2020,03:25:00 AM,x,1.02,15.11,15.02353864
02/19/2020,03:30:00 AM,x,1.01,14.94,15.00172045
02/19/2020,03:35:00 AM,x,1.01,15,14.98993182
02/19/2020,03:40:00 AM,x,1.01,14.86,14.97720455
02/19/2020,03:45:00 AM,x,1.01,14.8,14.96538636
02/19/2020,03:50:00 AM,x,1,14.92,14.93814318
02/19/2020,03:55:00 AM,x,1.01,15.04,14.91729318
02/19/2020,04:00:00 AM,x,1,15.06,14.90911136
02/19/2020,04:05:00 AM,x,1.01,15.01,14.89005
02/19/2020,04:10:00 AM,x,1.01,15.02,14.89098864
02/19/2020,04:15:00 AM,x,1,14.92,14.90192727
02/19/2020,04:20:00 AM,x,1,14.88,14.90738182
02/19/2020,04:25:00 AM,x,1.01,14.85,14.89195682
02/19/2020,04:30:00 AM,x,1,14.79,14.87559318
02/19/2020,04:35:00 AM,x,1,14.87,14.85744091
02/19/2020,04:40:00 AM,x,1,14.92,14.83110682
02/19/2020,04:45:00 AM,x,1,14.98,14.82837955
02/19/2020,04:50:00 AM,x,1,14.87,14.82565227
02/19/2020,04:55:00 AM,x,1,14.88,14.81840909
02/19/2020,05:00:00 AM,x,1,14.81,14.81477273
02/19/2020,05:05:00 AM,x,1,14.73,14.81568182
02/19/2020,05:10:00 AM,x,1,14.89,14.8075
02/19/2020,05:15:00 AM,x,1,14.85,14.7975
02/19/2020,05:20:00 AM,x,1,14.77,14.81113636
02/19/2020,05:25:00 AM,x,1,14.75,14.83019773
02/19/2020,05:30:00 AM,x,1,14.88,14.85198636
02/19/2020,05:35:00 AM,x,1,14.83,14.89104773
02/19/2020,05:40:00 AM,x,1,14.87,14.90450682
02/19/2020,05:45:00 AM,x,1,15.02,14.89576364
02/19/2020,05:50:00 AM,x,1.01,15.09,14.88212045
02/19/2020,05:55:00 AM,x,1.01,15.05,14.88503409
02/19/2020,06:00:00 AM,x,1.01,15.16,14.89968182
02/19/2020,06:05:00 AM,x,1.06,15.04,14.91864773
02/19/2020,06:10:00 AM,0,1.19,14.76,14.94908182
02/19/2020,06:15:00 AM,0,1.31,14.63,14.97553182
02/19/2020,06:20:00 AM,0,1.86,14.81,14.96519318
02/19/2020,06:25:00 AM,0.04,4.35,15.15,14.95471818
02/19/2020,06:30:00 AM,0.26,9.35,15.31,14.94144545
02/19/2020,06:35:00 AM,0.01,3.93,15.3,14.94921136
