Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C]
11/05/2019,06:00:00 AM,0.61,13.67,12.69,12.40882727
11/05/2019,06:05:00 AM,1.02,18.83,12.67,12.39138636
11/05/2019,06:10:00 AM,1.3,22.28,12.72,12.37338636
11/05/2019,06:15:00 AM,1.45,24.44,12.89,12.36725
11/05/2019,06:20:00 AM,2.3,36.17,13.27,12.457275
11/05/2019,06:25:00 AM,2.88,42.89,13.79,12.43876364
11/05/2019,06:30:00 AM,2.78,42.39,13.98,12.57620909
11/05/2019,06:35:00 AM,3.85,53.19,14.3,12.69743864
11/05/2019,06:40:00 AM,5.41,75.88,15.28,12.83009545
11/05/2019,06:45:00 AM,4.24,61.25,15.7,12.994825
11/05/2019,06:50:00 AM,7.1,135.89,16.66,13.16927955
11/05/2019,06:55:00 AM,6.35,87.15,16.59,13.33762045
11/05/2019,07:00:00 AM,6.55,88.26,16.26,13.63680682
11/05/2019,07:05:00 AM,8.63,112.15,17.1,14.07040909
11/05/2019,07:10:00 AM,10.96,136.07,18.33,14.30523182
11/05/2019,07:15:00 AM,11.65,154.97,19.05,14.06258409
11/05/2019,07:20:00 AM,15.95,208.99,21.04,13.92037727
11/05/2019,07:25:00 AM,14.93,190.05,22.07,13.07247955
11/05/2019,07:30:00 AM,9.49,118.74,21.2,12.45354773
11/05/2019,07:35:00 AM,10.73,133.94,19.75,12.19810909
11/05/2019,07:40:00 AM,12.89,160.3,16.25,11.98738864
11/05/2019,07:45:00 AM,9.02,121.56,14.63,11.89754318
11/05/2019,07:50:00 AM,26.39,420.9,18.11,11.73268409
11/05/2019,07:55:00 AM,41.65,654.36,27.85,11.08956591
11/05/2019,08:00:00 AM,46.37,704.76,33.55,10.57043864
11/05/2019,08:05:00 AM,46.46,694.16,34.15,10.33794091
11/05/2019,08:10:00 AM,40.93,630.61,33.52,10.53740682
11/05/2019,08:15:00 AM,39.35,559.25,30.61,10.71822045
11/05/2019,08:20:00 AM,51.5,782.49,34.25,11.35947727
11/05/2019,08:25:00 AM,55.76,847.06,39.16,11.63403409
11/05/2019,08:30:00 AM,54.97,834.17,39.95,11.23857727
11/05/2019,08:35:00 AM,56.12,851.25,40.9,11.85092273
11/05/2019,08:40:00 AM,58.99,885.9,41.46,11.31644773
11/05/2019,08:45:00 AM,54.08,817.09,38.04,11.15751136
11/05/2019,08:50:00 AM,58.06,852.51,37.31,11.42684091
11/05/2019,08:55:00 AM,62.38,911.53,35.92,11.15922727
11/05/2019,09:00:00 AM,37.24,519.52,35.21,10.85800455
11/05/2019,09:05:00 AM,60.56,860.74,35.12,10.75927273
11/05/2019,09:10:00 AM,62.69,910.89,40.29,11.06563636
11/05/2019,09:15:00 AM,60.66,887.64,40.63,11.52404545
11/05/2019,09:20:00 AM,63.32,914.56,38.41,12.10260227
11/05/2019,09:25:00 AM,65.92,944.43,40.22,11.96021591
11/05/2019,09:30:00 AM,69.34,993.59,44.44,10.97598636
11/05/2019,09:35:00 AM,64.55,941.9,46.65,11.10069545
11/05/2019,09:40:00 AM,61.58,908.09,46.04,10.88666591
11/05/2019,09:45:00 AM,51.77,735.46,39.87,10.49108409
11/05/2019,09:50:00 AM,71.95,1000.03,37.23,10.60501364
11/05/2019,09:55:00 AM,69.94,978.49,39.3,11.12974091
11/05/2019,10:00:00 AM,69.32,973.3,40.15,11.39633182
11/05/2019,10:05:00 AM,72.82,1022.1,41.55,12.09022955
11/05/2019,10:10:00 AM,73.66,1054.76,41.71,10.58408409
11/05/2019,10:15:00 AM,70.3,989.23,42.09,11.1726
11/05/2019,10:20:00 AM,60.77,870.83,43.6,11.96785909
11/05/2019,10:25:00 AM,47.64,692.59,37.59,12.92403636
11/05/2019,10:30:00 AM,22.06,267.35,32.36,13.44561591
11/05/2019,10:35:00 AM,73.34,1110.17,36.04,14.07127727
11/05/2019,10:40:00 AM,35.47,448.27,37.01,15.31829545
11/05/2019,10:45:00 AM,48.38,686.25,35.78,16.65895227
11/05/2019,10:50:00 AM,38.4,481.63,33.67,16.48730909
11/05/2019,10:55:00 AM,43.16,568.15,32.72,16.31231364
11/05/2019,11:00:00 AM,53.92,742.03,39.33,14.79191591
11/05/2019,11:05:00 AM,46.33,637,41.85,16.45873409
11/05/2019,11:10:00 AM,27.34,336.7,35.63,15.62401591
11/05/2019,11:15:00 AM,39.67,513.54,30.1,16.28526591
11/05/2019,11:20:00 AM,49.7,733.05,36.98,16.68309773
11/05/2019,11:25:00 AM,70.82,1172.1,45.04,16.30182273
11/05/2019,11:30:00 AM,66.17,968.17,49.76,17.13400682
11/05/2019,11:35:00 AM,71.83,1090.79,48.71,16.02980909
11/05/2019,11:40:00 AM,62.02,918.75,50.61,14.10328864
11/05/2019,11:45:00 AM,49.49,640.21,43.2,14.11222727
11/05/2019,11:50:00 AM,66.86,1030.12,43.54,14.25742727
11/05/2019,11:55:00 AM,29.32,352.06,35.81,14.61021136
11/05/2019,12:00:00 PM,49.97,689.19,31.4,14.38077045
11/05/2019,12:05:00 PM,79.73,1223.83,43.27,14.63565909
11/05/2019,12:10:00 PM,74.88,1159.13,51.18,14.64852955
11/05/2019,12:15:00 PM,68.83,1039.29,48.53,13.64427955
11/05/2019,12:20:00 PM,70.54,1006.85,43.55,14.09268409
11/05/2019,12:25:00 PM,69.31,938.75,46.28,13.50801364
11/05/2019,12:30:00 PM,62.47,836.52,43.25,14.04542045
11/05/2019,12:35:00 PM,29.77,352.24,32.34,14.82274091
11/05/2019,12:40:00 PM,46.06,588.11,30.46,14.72682273
11/05/2019,12:45:00 PM,45.37,558.66,33.15,14.80286364
11/05/2019,12:50:00 PM,25.97,296.41,27.57,15.15515455
11/05/2019,12:55:00 PM,24.22,281.76,24.07,15.04829091
11/05/2019,01:00:00 PM,43.93,329.66,22.76,14.91532273
11/05/2019,01:05:00 PM,71.23,356.21,24.03,14.38217727
11/05/2019,01:10:00 PM,39.1,316.63,25.88,14.75286364
11/05/2019,01:15:00 PM,50.26,326.69,25.32,14.80515682
11/05/2019,01:20:00 PM,40.62,324.15,25.13,14.32839773
11/05/2019,01:25:00 PM,25.1,290.14,24.03,14.53769773
11/05/2019,01:30:00 PM,21.79,253.92,23.28,15.316375
11/05/2019,01:35:00 PM,19.79,227.57,22.82,15.85757045
11/05/2019,01:40:00 PM,24.24,251.73,23.75,16.05318864
11/05/2019,01:45:00 PM,71.51,370.39,24.73,16.24236136
11/05/2019,01:50:00 PM,75.41,322.92,27.71,16.34885455
11/05/2019,01:55:00 PM,31.2,165.8,26,16.44276591
11/05/2019,02:00:00 PM,28.9,127.19,22.54,16.54645909
11/05/2019,02:05:00 PM,60.86,97.19,20.9,16.67959318
11/05/2019,02:10:00 PM,27.84,110.97,20.39,16.79134773
11/05/2019,02:15:00 PM,41.06,142.26,20.39,17.10455909
11/05/2019,02:20:00 PM,63.05,154.97,20.67,16.99181818
11/05/2019,02:25:00 PM,38.53,152.67,21.13,16.53226364
11/05/2019,02:30:00 PM,14.18,123.74,20.91,16.31689091
11/05/2019,02:35:00 PM,12.94,113.29,20.48,16.34874091
11/05/2019,02:40:00 PM,13.88,132.38,20.44,16.41076136
11/05/2019,02:45:00 PM,14.77,147.54,20.77,16.519375
11/05/2019,02:50:00 PM,16.49,166.88,20.98,16.67524318
11/05/2019,02:55:00 PM,21.18,191.47,22.26,16.84577727
11/05/2019,03:00:00 PM,31.12,118.41,21.94,16.84961364
11/05/2019,03:05:00 PM,9.68,80.44,20.08,16.78932727
11/05/2019,03:10:00 PM,11.21,91.96,19.95,16.805825
11/05/2019,03:15:00 PM,10.13,102.83,20.69,16.81267273
11/05/2019,03:20:00 PM,15.12,73.72,20.44,16.86789091
11/05/2019,03:25:00 PM,8.69,67.98,19.14,16.920775
11/05/2019,03:30:00 PM,10.06,90.31,19.07,16.78973182
11/05/2019,03:35:00 PM,8.59,84.95,19.08,16.69909773
11/05/2019,03:40:00 PM,8.52,85.53,18.83,16.64198864
11/05/2019,03:45:00 PM,7.61,82.96,18.86,16.53509545
11/05/2019,03:50:00 PM,6.35,64.34,18.71,16.35142955
11/05/2019,03:55:00 PM,5.05,49.84,18.27,16.309675
11/05/2019,04:00:00 PM,5.76,49.27,18.07,16.39907045
11/05/2019,04:05:00 PM,5.64,48.52,17.91,16.4668
11/05/2019,04:10:00 PM,5.34,56.24,18,16.50300227
11/05/2019,04:15:00 PM,7.68,77.73,18.55,16.50156818
11/05/2019,04:20:00 PM,9.53,74.42,18.89,16.45602955
11/05/2019,04:25:00 PM,6.2,51.13,18.78,16.41084545
11/05/2019,04:30:00 PM,4.66,28.18,17.98,16.37513409
11/05/2019,04:35:00 PM,5.6,22.2,17.17,16.36473864
11/05/2019,04:40:00 PM,7.58,22.83,16.89,16.38147045
11/05/2019,04:45:00 PM,6.6,22.83,16.86,16.39090682
11/05/2019,04:50:00 PM,5.47,24.21,16.94,16.34407045
11/05/2019,04:55:00 PM,4.74,26.28,16.93,16.21840227
11/05/2019,05:00:00 PM,3.98,26.5,17.08,16.09775909
11/05/2019,05:05:00 PM,2.76,19.5,16.99,16.00786136
11/05/2019,05:10:00 PM,1.94,16.69,16.67,15.92268182
11/05/2019,05:15:00 PM,1.13,14.58,16.43,15.81234091
11/05/2019,05:20:00 PM,0.65,11.51,16.11,15.67674091
11/05/2019,05:25:00 PM,0.37,8.09,16,15.53389318
11/05/2019,05:30:00 PM,0.16,5.55,15.64,15.36184318
11/05/2019,05:35:00 PM,0.05,3.66,15.33,15.15996136
11/05/2019,05:40:00 PM,0,2.33,14.98,14.96159545
11/05/2019,05:45:00 PM,0,1.49,14.71,14.79154091
11/05/2019,05:50:00 PM,0,1.09,14.54,14.64059773
11/05/2019,05:55:00 PM,0,1.04,14.36,14.48955
11/05/2019,06:00:00 PM,x,1.06,14.17,14.36645227
11/05/2019,06:05:00 PM,x,1.06,13.98,14.26413409
11/05/2019,06:10:00 PM,x,1.06,14.12,14.17970455
11/05/2019,06:15:00 PM,x,1.06,14.11,14.12188409
11/05/2019,06:20:00 PM,x,1.06,14.11,14.08742727
11/05/2019,06:25:00 PM,x,1.06,14.14,14.06191364
11/05/2019,06:30:00 PM,x,1.06,14.12,14.06100455
11/05/2019,06:35:00 PM,x,1.06,14.01,14.06555
11/05/2019,06:40:00 PM,x,1.06,14.06,14.04100455
11/05/2019,06:45:00 PM,x,1.06,14.16,14.00100455
11/05/2019,06:50:00 PM,x,1.06,14.08,13.940125
11/05/2019,06:55:00 PM,x,1.06,14.16,13.85288182
11/05/2019,07:00:00 PM,x,1.06,14.03,13.76472955
11/05/2019,07:05:00 PM,x,1.06,13.85,13.70294091
11/05/2019,07:10:00 PM,x,1.06,13.67,13.63751591
11/05/2019,07:15:00 PM,x,1.05,13.44,13.563
11/05/2019,07:20:00 PM,x,1.05,13.18,13.49939318
11/05/2019,07:25:00 PM,x,1.05,13.15,13.41578636
11/05/2019,07:30:00 PM,x,1.05,13.33,13.3413
11/05/2019,07:35:00 PM,x,1.05,13.34,13.29405682
11/05/2019,07:40:00 PM,x,1.05,13.34,13.24863182
11/05/2019,07:45:00 PM,x,1.05,13.38,13.21320682
11/05/2019,07:50:00 PM,x,1.05,13.24,13.19869091
11/05/2019,07:55:00 PM,x,1.04,13.21,13.18781136
11/05/2019,08:00:00 PM,x,1.05,13.33,13.17693182
11/05/2019,08:05:00 PM,x,1.05,13.17,13.17241591
11/05/2019,08:10:00 PM,x,1.04,13.05,13.15335455
11/05/2019,08:15:00 PM,x,1.04,13.02,13.11974773
11/05/2019,08:20:00 PM,x,1.04,13.03,13.09068636
11/05/2019,08:25:00 PM,x,1.04,13.21,13.06526136
11/05/2019,08:30:00 PM,x,1.04,13.29,13.02256364
11/05/2019,08:35:00 PM,x,1.04,13.13,12.98171364
11/05/2019,08:40:00 PM,x,1.04,13.01,12.91810682
11/05/2019,08:45:00 PM,x,1.04,12.92,12.85359091
11/05/2019,08:50:00 PM,x,1.03,12.93,12.78998409
11/05/2019,08:55:00 PM,x,1.04,12.86,12.71365
11/05/2019,09:00:00 PM,x,1.03,12.72,12.64004318
11/05/2019,09:05:00 PM,x,1.03,12.35,12.58461818
11/05/2019,09:10:00 PM,x,1.03,12.31,12.54007273
11/05/2019,09:15:00 PM,x,1.03,12.33,12.51007273
11/05/2019,09:20:00 PM,x,1.03,12.37,12.46640682
11/05/2019,09:25:00 PM,x,1.03,12.48,12.41098182
11/05/2019,09:30:00 PM,x,1.03,12.52,12.35916364
11/05/2019,09:35:00 PM,x,1.04,12.52,12.3628
11/05/2019,09:40:00 PM,x,1.04,12.59,12.36643636
11/05/2019,09:45:00 PM,x,1.04,12.45,12.34098182
11/05/2019,09:50:00 PM,x,1.03,12.25,12.2828
11/05/2019,09:55:00 PM,x,1.03,12.15,12.20370909
11/05/2019,10:00:00 PM,x,1.03,12.39,12.12828409
11/05/2019,10:05:00 PM,x,1.03,12.35,12.04834318
11/05/2019,10:10:00 PM,x,1.03,12.05,11.94749318
11/05/2019,10:15:00 PM,x,1.03,11.73,11.87027955
11/05/2019,10:20:00 PM,x,1.03,11.61,11.8194
11/05/2019,10:25:00 PM,x,1.02,11.69,11.76306591
11/05/2019,10:30:00 PM,x,1.02,11.64,11.68579318
11/05/2019,10:35:00 PM,x,1.02,11.48,11.63488409
11/05/2019,10:40:00 PM,x,1.02,11.6,11.62306591
11/05/2019,10:45:00 PM,x,1.02,11.69,11.63488409
11/05/2019,10:50:00 PM,x,1.02,11.53,11.65852045
11/05/2019,10:55:00 PM,x,1.03,11.54,11.68394545
11/05/2019,11:00:00 PM,x,1.03,11.79,11.72300682
11/05/2019,11:05:00 PM,x,1.03,11.92,11.79025
11/05/2019,11:10:00 PM,x,1.03,11.86,11.84658409
11/05/2019,11:15:00 PM,x,1.03,11.87,11.88476591
11/05/2019,11:20:00 PM,x,1.03,11.97,11.955675
11/05/2019,11:25:00 PM,x,1.03,12.07,12.04206818
11/05/2019,11:30:00 PM,x,1.03,12.22,12.104825
11/05/2019,11:35:00 PM,x,1.03,12.22,12.16391591
11/05/2019,11:40:00 PM,x,1.02,12.11,12.21485455
11/05/2019,11:45:00 PM,x,1.02,12.31,12.25942955
11/05/2019,11:50:00 PM,x,1.02,12.49,12.30582273
11/05/2019,11:55:00 PM,x,1.02,12.48,12.37221591
11/06/2019,12:00:00 AM,x,1.03,12.57,12.43679091
11/06/2019,12:05:00 AM,x,1.02,12.42,12.49682045
11/06/2019,12:10:00 AM,x,1.02,12.36,12.56860909
11/06/2019,12:15:00 AM,x,1.02,12.48,12.61133636
11/06/2019,12:20:00 AM,x,1.02,12.8,12.61133636
11/06/2019,12:25:00 AM,x,1.02,12.93,12.62860909
11/06/2019,12:30:00 AM,x,1.02,12.88,12.68136591
11/06/2019,12:35:00 AM,x,1.03,12.9,12.77042727
11/06/2019,12:40:00 AM,x,1.02,12.78,12.86403409
11/06/2019,12:45:00 AM,x,1.02,12.49,12.92036818
11/06/2019,12:50:00 AM,x,1.02,12.67,12.92036818
11/06/2019,12:55:00 AM,x,1.02,13.15,12.90218636
11/06/2019,01:00:00 AM,x,1.03,13.4,12.90942955
11/06/2019,01:05:00 AM,x,1.03,13.39,12.88036818
11/06/2019,01:10:00 AM,x,1.03,13.1,12.84945909
11/06/2019,01:15:00 AM,x,1.02,12.8,12.87494318
11/06/2019,01:20:00 AM,x,1.02,12.73,12.92676136
11/06/2019,01:25:00 AM,x,1.03,12.96,12.91676136
11/06/2019,01:30:00 AM,x,1.02,12.58,12.8677
11/06/2019,01:35:00 AM,x,1.02,12.44,12.82682045
11/06/2019,01:40:00 AM,x,1.01,12.77,12.81230455
11/06/2019,01:45:00 AM,x,1.02,13.24,12.82685
11/06/2019,01:50:00 AM,x,1.02,13.04,12.85139545
11/06/2019,01:55:00 AM,x,1.02,12.86,12.86597045
11/06/2019,02:00:00 AM,x,1.02,12.94,12.93233409
11/06/2019,02:05:00 AM,x,1.02,12.94,13.01415227
11/06/2019,02:10:00 AM,x,1.02,12.96,13.06775909
11/06/2019,02:15:00 AM,x,1.02,13,13.07775909
11/06/2019,02:20:00 AM,x,1.02,13.12,13.10048636
11/06/2019,02:25:00 AM,x,1.02,13.31,13.13139545
11/06/2019,02:30:00 AM,x,1.02,13.34,13.16321364
11/06/2019,02:35:00 AM,x,1.02,13.36,13.19775909
11/06/2019,02:40:00 AM,x,1.02,13.35,13.19775909
11/06/2019,02:45:00 AM,x,1.02,13.29,13.16957727
11/06/2019,02:50:00 AM,x,1.02,13.2,13.09687955
11/06/2019,02:55:00 AM,x,1.02,13.29,12.98963636
11/06/2019,03:00:00 AM,x,1.02,13.32,12.87421136
11/06/2019,03:05:00 AM,x,1.02,12.96,12.76333182
11/06/2019,03:10:00 AM,x,1.02,12.69,12.68699773
11/06/2019,03:15:00 AM,x,1.01,12.32,12.669725
11/06/2019,03:20:00 AM,x,1.01,12.13,12.65517955
11/06/2019,03:25:00 AM,x,1.01,12.07,12.63154318
11/06/2019,03:30:00 AM,x,1.01,12.14,12.61881591
11/06/2019,03:35:00 AM,x,1.01,12.51,12.65699773
11/06/2019,03:40:00 AM,x,1.02,13.1,12.719725
11/06/2019,03:45:00 AM,x,1.02,13.04,12.789725
11/06/2019,03:50:00 AM,x,1.02,13.03,12.88242273
11/06/2019,03:55:00 AM,x,1.02,13.18,13.00148409
11/06/2019,04:00:00 AM,x,1.02,13.38,13.13327273
11/06/2019,04:05:00 AM,x,1.02,13.38,13.25051591
11/06/2019,04:10:00 AM,x,1.01,13.09,13.30687955
11/06/2019,04:15:00 AM,x,1.02,13.15,13.34687955
11/06/2019,04:20:00 AM,x,1.02,13.38,13.33051591
11/06/2019,04:25:00 AM,x,1.02,13.59,13.26327273
11/06/2019,04:30:00 AM,x,1.02,13.8,13.17602955
11/06/2019,04:35:00 AM,x,1.02,13.72,13.08060455
11/06/2019,04:40:00 AM,x,1.02,13.48,13.02242273
11/06/2019,04:45:00 AM,x,1.02,12.85,12.95881591
11/06/2019,04:50:00 AM,x,1.01,12.44,12.89066364
11/06/2019,04:55:00 AM,x,1.01,12.42,12.80069318
11/06/2019,05:00:00 AM,x,1.01,12.33,12.71254091
11/06/2019,05:05:00 AM,x,1.01,12.45,12.64708636
11/06/2019,05:10:00 AM,x,1.01,12.45,12.61318409
11/06/2019,05:15:00 AM,x,1.01,12.63,12.65583864
11/06/2019,05:20:00 AM,x,1.01,12.6,12.75542273
11/06/2019,05:25:00 AM,x,1.01,12.83,12.83551364
11/06/2019,05:30:00 AM,x,1.02,13,12.91041136
11/06/2019,05:35:00 AM,0,1.11,13.11,12.97744318
11/06/2019,05:40:00 AM,0,1.66,13.34,13.00908864
11/06/2019,05:45:00 AM,0.02,3.92,13.63,12.98524091
11/06/2019,05:50:00 AM,0.13,6.21,13.47,12.95847955
11/06/2019,05:55:00 AM,0.47,11.66,13.5,12.90021364
11/06/2019,06:00:00 AM,0.96,18.63,13.76,12.82638636
11/06/2019,06:05:00 AM,1.61,27.53,13.66,12.74037273
11/06/2019,06:10:00 AM,1.49,26.62,13.2,12.48172045
11/06/2019,06:15:00 AM,1.43,25.76,13.11,12.19501591
11/06/2019,06:20:00 AM,1.58,27.5,13.05,11.95935909
11/06/2019,06:25:00 AM,1.99,33.7,13.25,11.89827273
11/06/2019,06:30:00 AM,2.27,38.53,13.38,11.88302955
11/06/2019,06:35:00 AM,3.28,123.05,14.44,11.79116591
11/06/2019,06:40:00 AM,5.58,195.42,16.7,11.93131364
11/06/2019,06:45:00 AM,8.5,216.74,17.72,12.24637727
11/06/2019,06:50:00 AM,9.32,211.72,19.33,12.68662045
11/06/2019,06:55:00 AM,9.18,197.02,19.39,13.16582273
11/06/2019,07:00:00 AM,15.34,318.93,22.12,13.66806591
11/06/2019,07:05:00 AM,18.05,362.57,25.66,14.30836591
11/06/2019,07:10:00 AM,19.75,390.2,28.42,14.95126136
11/06/2019,07:15:00 AM,21.46,411.11,30.36,15.64832955
11/06/2019,07:20:00 AM,24.14,449.97,32.05,16.22824318
11/06/2019,07:25:00 AM,24.55,452.54,32.36,16.79227727
11/06/2019,07:30:00 AM,25.04,457.41,32.35,17.483475
11/06/2019,07:35:00 AM,26.21,466.44,32.58,17.97771818
11/06/2019,07:40:00 AM,28.15,482.04,34.01,18.32988182
11/06/2019,07:45:00 AM,29.94,500.98,35.11,18.68145909
11/06/2019,07:50:00 AM,31.75,520.27,36.1,19.11917273
11/06/2019,07:55:00 AM,33.67,543.14,37.01,19.41701364
11/06/2019,08:00:00 AM,34.87,558.98,37.48,20.31244091
11/06/2019,08:05:00 AM,37.39,589.16,38.76,20.75521591
11/06/2019,08:10:00 AM,38.71,608.73,40.65,20.516075
11/06/2019,08:15:00 AM,38.26,596.59,41.63,20.86498864
11/06/2019,08:20:00 AM,38.64,604.04,40.56,20.80641818
11/06/2019,08:25:00 AM,21.77,322.65,37.82,21.42738636
11/06/2019,08:30:00 AM,19.24,312.27,32.44,21.57388182
11/06/2019,08:35:00 AM,34.51,530.98,32.97,21.90659318
11/06/2019,08:40:00 AM,30.72,481.04,38.3,22.06745227
11/06/2019,08:45:00 AM,37.72,593.94,37.85,21.83199545
11/06/2019,08:50:00 AM,19.94,287.12,35.52,21.81187045
11/06/2019,08:55:00 AM,23.52,366.32,32.83,20.42257727
11/06/2019,09:00:00 AM,20.17,272.55,32.13,19.88591818
11/06/2019,09:05:00 AM,19.04,245.67,30.62,19.49279545
11/06/2019,09:10:00 AM,28.51,399.36,32.63,19.84527273
11/06/2019,09:15:00 AM,26.88,324.39,31.25,20.70604773
11/06/2019,09:20:00 AM,57.94,809.18,38.35,21.00315
11/06/2019,09:25:00 AM,50.77,744.37,40.58,21.32178636
11/06/2019,09:30:00 AM,76.51,1144.96,48.6,21.17430227
11/06/2019,09:35:00 AM,56.5,829.74,53.51,21.19073182
11/06/2019,09:40:00 AM,44.88,665.37,49.64,21.47226364
11/06/2019,09:45:00 AM,30.95,418.87,43.07,21.12187045
11/06/2019,09:50:00 AM,25.97,336.32,35.36,22.128425
11/06/2019,09:55:00 AM,30.42,378.16,33.94,22.4031
11/06/2019,10:00:00 AM,27.35,333.34,33.65,22.70005
11/06/2019,10:05:00 AM,25.28,320.38,33.16,21.96234091
11/06/2019,10:10:00 AM,44.29,583.6,35.82,20.50007727
11/06/2019,10:15:00 AM,31.37,376.5,35.36,20.10070227
11/06/2019,10:20:00 AM,37.13,458.48,34.31,19.67935909
11/06/2019,10:25:00 AM,55.34,718.3,38,20.30042045
11/06/2019,10:30:00 AM,52.32,693.58,40.97,20.43289318
11/06/2019,10:35:00 AM,70.38,1048.29,46,20.46410909
11/06/2019,10:40:00 AM,46.58,653.12,46.29,21.02699091
11/06/2019,10:45:00 AM,55,749.39,44.15,20.818875
11/06/2019,10:50:00 AM,34.07,440.57,42.8,21.57096364
11/06/2019,10:55:00 AM,36.16,447.58,38.82,22.47895909
11/06/2019,11:00:00 AM,35.93,454.43,37.86,23.03761818
11/06/2019,11:05:00 AM,37.75,483.24,38.75,24.09227045
