Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiental [øC]
05/15/2020,06:10:00 PM,0,1.18,17.64,17.65408864
05/15/2020,06:15:00 PM,0,1.03,17.3,17.52624773
05/15/2020,06:20:00 PM,0,1.03,17.15,17.39339545
05/15/2020,06:25:00 PM,x,1.04,17.16,17.27655455
05/15/2020,06:30:00 PM,x,1.04,17.13,17.17427273
05/15/2020,06:35:00 PM,x,1.04,17.12,17.08220909
05/15/2020,06:40:00 PM,x,1.04,17.05,17.00898636
05/15/2020,06:45:00 PM,x,1.04,16.94,16.940775
05/15/2020,06:50:00 PM,x,1.04,16.93,16.66892727
05/15/2020,06:55:00 PM,x,1.04,16.96,16.34622955
05/15/2020,07:00:00 PM,x,1.04,16.9,15.98807727
05/15/2020,07:05:00 PM,x,1.04,16.83,15.61810682
05/15/2020,07:10:00 PM,x,1.04,16.55,15.25813636
05/15/2020,07:15:00 PM,x,1.04,14.16,14.88452955
05/15/2020,07:20:00 PM,x,1.03,13.61,14.49546818
05/15/2020,07:25:00 PM,x,1.03,13.19,14.10549773
05/15/2020,07:30:00 PM,x,1.03,13.05,13.71734545
05/15/2020,07:35:00 PM,x,1.03,13.09,13.327375
05/15/2020,07:40:00 PM,x,1.03,12.83,12.97195
05/15/2020,07:45:00 PM,x,1.03,12.65,12.84107045
05/15/2020,07:50:00 PM,x,1.03,12.67,12.75379773
05/15/2020,07:55:00 PM,x,1.03,12.63,12.70470682
05/15/2020,08:00:00 PM,x,1.03,12.54,12.686525
05/15/2020,08:05:00 PM,x,1.03,12.64,12.64470682
05/15/2020,08:10:00 PM,x,1.03,12.72,12.62107045
05/15/2020,08:15:00 PM,x,1.03,12.65,12.62561591
05/15/2020,08:20:00 PM,x,1.03,12.65,12.62197955
05/15/2020,08:25:00 PM,x,1.03,12.85,12.616525
05/15/2020,08:30:00 PM,x,1.03,12.63,12.61925227
05/15/2020,08:35:00 PM,x,1.03,12.57,12.60561591
05/15/2020,08:40:00 PM,x,1.03,12.7,12.5911
05/15/2020,08:45:00 PM,x,1.03,12.63,12.58203864
05/15/2020,08:50:00 PM,x,1.03,12.57,12.56934091
05/15/2020,08:55:00 PM,x,1.03,12.57,12.55027955
05/15/2020,09:00:00 PM,x,1.03,12.49,12.56485455
05/15/2020,09:05:00 PM,x,1.02,12.56,12.59488409
05/15/2020,09:10:00 PM,x,1.02,12.55,12.61218636
05/15/2020,09:15:00 PM,x,1.02,12.51,12.65585227
05/15/2020,09:20:00 PM,x,1.02,12.64,12.73500227
05/15/2020,09:25:00 PM,x,1.02,12.79,12.81139545
05/15/2020,09:30:00 PM,x,1.02,12.9,12.87051591
05/15/2020,09:35:00 PM,x,1.02,12.89,12.92869773
05/15/2020,09:40:00 PM,x,1.02,13.11,12.99960682
05/15/2020,09:45:00 PM,x,1.01,13.44,13.06960682
05/15/2020,09:50:00 PM,x,1.02,13.41,13.10687955
05/15/2020,09:55:00 PM,x,1.02,13.14,13.13324318
05/15/2020,10:00:00 PM,x,1.02,13.2,13.16512045
05/15/2020,10:05:00 PM,x,1.02,13.33,13.21333182
05/15/2020,10:10:00 PM,x,1.02,13.28,13.23339091
05/15/2020,10:15:00 PM,x,1.02,13.05,13.21523864
05/15/2020,10:20:00 PM,x,1.02,13.08,13.20617727
05/15/2020,10:25:00 PM,x,1,13.25,13.24166136
05/15/2020,10:30:00 PM,x,1.01,13.42,13.27441818
05/15/2020,10:35:00 PM,x,1,13.33,13.28444773
05/15/2020,10:40:00 PM,x,1,13.24,13.30811364
05/15/2020,10:45:00 PM,x,1.01,13.31,13.34268864
05/15/2020,10:50:00 PM,x,1.01,13.53,13.36456591
05/15/2020,10:55:00 PM,x,1.01,13.56,13.36362727
05/15/2020,11:00:00 PM,x,1.01,13.44,13.34911136
05/15/2020,11:05:00 PM,x,1.01,13.54,13.35823182
05/15/2020,11:10:00 PM,x,1.01,13.43,13.39098864
05/15/2020,11:15:00 PM,x,1,13.32,13.42013864
05/15/2020,11:20:00 PM,x,1.01,13.24,13.44565227
05/15/2020,11:25:00 PM,x,1,13.26,13.47662045
05/15/2020,11:30:00 PM,x,0.99,13.43,13.52849773
05/15/2020,11:35:00 PM,x,0.99,13.6,13.57216364
05/15/2020,11:40:00 PM,x,0.99,13.63,13.62313182
05/15/2020,11:45:00 PM,x,0.99,13.81,13.68949545
05/15/2020,11:50:00 PM,x,0.99,13.9,13.75043409
05/15/2020,11:55:00 PM,x,0.99,14.01,13.80773636
05/16/2020,12:00:00 AM,x,1,14.02,13.85500909
05/16/2020,12:05:00 AM,x,0.99,13.99,13.88591818
05/16/2020,12:10:00 AM,x,1,14.05,13.91864545
05/16/2020,12:15:00 AM,x,1,13.91,13.90955455
05/16/2020,12:20:00 AM,x,0.99,13.89,13.87319091
05/16/2020,12:25:00 AM,x,0.99,13.95,13.82046364
05/16/2020,12:30:00 AM,x,0.99,13.94,13.76503864
05/16/2020,12:35:00 AM,x,0.99,13.99,13.70685682
05/16/2020,12:40:00 AM,x,0.99,13.71,13.64052273
05/16/2020,12:45:00 AM,x,0.99,13.5,13.59327955
05/16/2020,12:50:00 AM,x,0.99,13.43,13.53418864
05/16/2020,12:55:00 AM,x,0.99,13.41,13.45964318
05/16/2020,01:00:00 AM,x,0.99,13.35,13.38964318
05/16/2020,01:05:00 AM,x,0.99,13.32,13.32146136
05/16/2020,01:10:00 AM,x,0.99,13.39,13.297825
05/16/2020,01:15:00 AM,x,0.99,13.24,13.30964318
05/16/2020,01:20:00 AM,x,0.99,13.13,13.34509773
05/16/2020,01:25:00 AM,x,0.99,13.17,13.38146136
05/16/2020,01:30:00 AM,x,0.99,13.24,13.42418864
05/16/2020,01:35:00 AM,x,0.99,13.45,13.46418864
05/16/2020,01:40:00 AM,x,0.99,13.63,13.48418864
05/16/2020,01:45:00 AM,x,0.99,13.82,13.51237045
05/16/2020,01:50:00 AM,x,0.99,13.81,13.54691591
05/16/2020,01:55:00 AM,x,0.99,13.82,13.57603636
05/16/2020,02:00:00 AM,x,0.99,13.76,13.61512727
05/16/2020,02:05:00 AM,x,0.99,13.61,13.64149091
05/16/2020,02:10:00 AM,x,0.99,13.55,13.64879318
05/16/2020,02:15:00 AM,x,0.99,13.51,13.64152045
05/16/2020,02:20:00 AM,x,0.98,13.49,13.63788409
05/16/2020,02:25:00 AM,x,0.99,13.67,13.59515682
05/16/2020,02:30:00 AM,x,0.99,13.74,13.51970227
05/16/2020,02:35:00 AM,x,0.98,13.71,13.44882273
05/16/2020,02:40:00 AM,x,0.99,13.74,13.39155
05/16/2020,02:45:00 AM,x,0.99,13.77,13.34976136
05/16/2020,02:50:00 AM,x,0.99,13.35,13.31157955
05/16/2020,02:55:00 AM,x,0.99,12.93,13.27524545
05/16/2020,03:00:00 AM,x,0.98,12.83,13.2607
05/16/2020,03:05:00 AM,x,0.99,12.92,13.26067045
05/16/2020,03:10:00 AM,x,0.98,13.05,13.24248864
05/16/2020,03:15:00 AM,x,0.98,13.07,13.20885227
05/16/2020,03:20:00 AM,x,0.98,13.27,13.20703409
05/16/2020,03:25:00 AM,x,0.99,13.58,13.26430682
05/16/2020,03:30:00 AM,x,0.99,13.71,13.34973182
05/16/2020,03:35:00 AM,x,0.99,13.54,13.43973182
05/16/2020,03:40:00 AM,x,0.99,13.4,13.516975
05/16/2020,03:45:00 AM,x,0.99,13.33,13.5924
05/16/2020,03:50:00 AM,x,0.99,13.56,13.65146136
05/16/2020,03:55:00 AM,x,0.99,13.77,13.68327955
05/16/2020,04:00:00 AM,x,0.99,13.91,13.71237045
05/16/2020,04:05:00 AM,x,0.99,13.9,13.76146136
05/16/2020,04:10:00 AM,x,0.99,13.9,13.82055227
05/16/2020,04:15:00 AM,x,0.99,13.92,13.88418864
05/16/2020,04:20:00 AM,x,0.99,13.93,13.91600682
05/16/2020,04:25:00 AM,x,0.99,14.03,13.907825
05/16/2020,04:30:00 AM,x,0.99,14.08,13.86600682
05/16/2020,04:35:00 AM,x,0.99,14.05,13.82691591
05/16/2020,04:40:00 AM,x,0.99,14.03,13.80691591
05/16/2020,04:45:00 AM,x,0.99,13.91,13.80055227
05/16/2020,04:50:00 AM,x,0.99,13.68,13.79327955
05/16/2020,04:55:00 AM,x,0.99,13.45,13.76418864
05/16/2020,05:00:00 AM,x,0.99,13.47,13.72600682
05/16/2020,05:05:00 AM,x,0.99,13.68,13.69870455
05/16/2020,05:10:00 AM,x,0.99,13.85,13.67917045
05/16/2020,05:15:00 AM,x,0.99,13.85,13.66058409
05/16/2020,05:20:00 AM,x,0.99,13.71,13.64399545
05/16/2020,05:25:00 AM,x,0.99,13.66,13.61175909
05/16/2020,05:30:00 AM,x,1,13.75,13.56008182
05/16/2020,05:35:00 AM,0,1.14,13.82,13.480875
05/16/2020,05:40:00 AM,0,2.05,13.74,13.40515909
05/16/2020,05:45:00 AM,0,3.22,13.57,13.34775227
05/16/2020,05:50:00 AM,0.08,6.67,13.28,13.29511364
05/16/2020,05:55:00 AM,0.18,9.25,13.17,13.2585
05/16/2020,06:00:00 AM,0.43,14.26,13.24,13.23815
05/16/2020,06:05:00 AM,0.73,19.54,13.62,13.25193864
05/16/2020,06:10:00 AM,0.83,20.42,13.85,13.29697727
05/16/2020,06:15:00 AM,1.56,32.96,14.17,13.22728636
05/16/2020,06:20:00 AM,2.11,41.69,14.58,13.25199318
05/16/2020,06:25:00 AM,2.98,55.58,15.3,13.37983182
05/16/2020,06:30:00 AM,3.47,63.55,16,13.59213636
05/16/2020,06:35:00 AM,3.58,64.96,16.28,13.80734773
05/16/2020,06:40:00 AM,4.73,82.5,15.38,13.97335227
05/16/2020,06:45:00 AM,5.45,94,16.39,14.11599545
05/16/2020,06:50:00 AM,5.35,91.52,17.25,14.19517955
05/16/2020,06:55:00 AM,4.75,81.48,17.76,14.32143864
05/16/2020,07:00:00 AM,4.31,75.93,17.82,14.46570682
05/16/2020,07:05:00 AM,4.75,82.08,17.68,14.58031591
05/16/2020,07:10:00 AM,5.35,91.45,17.64,14.85761364
05/16/2020,07:15:00 AM,6.82,116.12,17.87,15.04350909
05/16/2020,07:20:00 AM,7.34,123,18.88,15.19293409
05/16/2020,07:25:00 AM,7.8,133.49,19.86,15.05486818
05/16/2020,07:30:00 AM,9.25,159.4,20.61,14.79466818
05/16/2020,07:35:00 AM,9.72,168.03,21.21,14.86129318
05/16/2020,07:40:00 AM,11.21,196.62,21.77,15.22188409
05/16/2020,07:45:00 AM,10.82,200.33,22.43,15.57911591
05/16/2020,07:50:00 AM,13.96,252.21,21.79,15.78844091
05/16/2020,07:55:00 AM,19.64,363.69,24.31,15.87296591
05/16/2020,08:00:00 AM,17.18,323.53,26.26,15.99052045
05/16/2020,08:05:00 AM,13.69,251.25,26.8,15.96618864
05/16/2020,08:10:00 AM,11.47,197.98,24.46,16.08294091
05/16/2020,08:15:00 AM,12.49,213.69,24.13,16.05983636
05/16/2020,08:20:00 AM,13.88,234.42,24.07,16.23632273
05/16/2020,08:25:00 AM,12.46,203.92,23.35,16.64739091
05/16/2020,08:30:00 AM,14.86,243.65,23.4,16.77635227
05/16/2020,08:35:00 AM,13.22,214.95,23.65,16.59105
05/16/2020,08:40:00 AM,15.41,252.15,23.86,16.40146818
05/16/2020,08:45:00 AM,18.41,306.63,25.5,16.38771818
05/16/2020,08:50:00 AM,16.75,281.79,26.17,16.32315455
05/16/2020,08:55:00 AM,16.08,269.42,25.92,16.54884545
05/16/2020,09:00:00 AM,17.62,293.66,26.14,16.86884773
05/16/2020,09:05:00 AM,21.41,360.3,27.65,17.16936136
05/16/2020,09:10:00 AM,19.49,336.19,27.96,17.50589545
05/16/2020,09:15:00 AM,23.23,404.58,28.89,17.70433182
05/16/2020,09:20:00 AM,18.77,319.84,29.6,17.82989773
05/16/2020,09:25:00 AM,18.71,320.88,29.43,18.02623864
05/16/2020,09:30:00 AM,17.39,296.93,29.62,18.29063864
05/16/2020,09:35:00 AM,17.95,304.4,29.26,18.37982273
05/16/2020,09:40:00 AM,21.5,360.39,29.43,18.46931818
05/16/2020,09:45:00 AM,22.19,366.06,30.29,18.62401364
05/16/2020,09:50:00 AM,19.97,333.12,30.15,18.80476364
05/16/2020,09:55:00 AM,19.64,326.94,30.13,18.81207273
05/16/2020,10:00:00 AM,26.23,442.73,31.31,18.781775
05/16/2020,10:05:00 AM,26.89,451.13,32.68,18.68827955
05/16/2020,10:10:00 AM,28.69,517.76,34.27,18.952575
05/16/2020,10:15:00 AM,25.24,437.74,35.42,19.03852045
05/16/2020,10:20:00 AM,25.27,444.56,33.53,19.00633636
05/16/2020,10:25:00 AM,23.59,407.8,32.89,18.61717273
05/16/2020,10:30:00 AM,28.33,476.66,33.83,18.91655227
05/16/2020,10:35:00 AM,23.16,385.09,33.14,19.26426136
05/16/2020,10:40:00 AM,22.2,363.74,31.16,19.52400682
05/16/2020,10:45:00 AM,23.16,375.09,31.16,19.34336364
05/16/2020,10:50:00 AM,30.96,515.58,31.98,19.20034318
05/16/2020,10:55:00 AM,25.52,422.94,33.96,18.88139091
05/16/2020,11:00:00 AM,20.35,339.29,32.87,18.99120227
05/16/2020,11:05:00 AM,19.82,320,30.7,18.83415682
05/16/2020,11:10:00 AM,18.16,285.65,28.49,18.67804318
05/16/2020,11:15:00 AM,19.15,301.89,27.32,18.644475
05/16/2020,11:20:00 AM,23.84,386.83,28.7,18.95752273
05/16/2020,11:25:00 AM,20.63,326.57,30.16,19.02438409
05/16/2020,11:30:00 AM,21.23,340.09,29.95,18.63350909
05/16/2020,11:35:00 AM,25.22,407.04,30.85,18.42454091
05/16/2020,11:40:00 AM,22.15,347.99,29.91,18.61272955
05/16/2020,11:45:00 AM,23.66,381.01,31.05,18.93867727
05/16/2020,11:50:00 AM,19.39,312.31,31.1,19.11149091
05/16/2020,11:55:00 AM,23.21,393.74,30.34,19.13716818
05/16/2020,12:00:00 PM,30.02,514.42,34.72,18.89010455
05/16/2020,12:05:00 PM,23.74,385.34,33.8,19.18272045
05/16/2020,12:10:00 PM,18.74,300.8,30.87,19.23666364
05/16/2020,12:15:00 PM,24,381.57,30.43,19.28859545
05/16/2020,12:20:00 PM,19.91,327.11,30.46,19.17268182
05/16/2020,12:25:00 PM,30.82,529.25,33.38,19.4096
05/16/2020,12:30:00 PM,23.41,374.77,33.02,19.47418409
05/16/2020,12:35:00 PM,24.67,402.04,32.26,19.33687045
05/16/2020,12:40:00 PM,22.87,366.51,31.15,19.21973409
05/16/2020,12:45:00 PM,21.78,355.85,31.24,19.52178182
05/16/2020,12:50:00 PM,19.48,313.86,30.35,19.79797955
05/16/2020,12:55:00 PM,23.34,379.33,31.04,19.93766818
05/16/2020,01:00:00 PM,26.5,443.2,34.17,19.919275
05/16/2020,01:05:00 PM,24.76,418.6,33.41,19.86590227
05/16/2020,01:10:00 PM,23.98,389.8,34.02,19.60372045
05/16/2020,01:15:00 PM,18.8,301.32,32.66,19.61053409
05/16/2020,01:20:00 PM,26.29,444.74,32.17,19.47139545
05/16/2020,01:25:00 PM,27.23,452.38,35.34,19.40726591
05/16/2020,01:30:00 PM,25.08,416.72,32.15,19.43720227
05/16/2020,01:35:00 PM,31.87,561.71,34.61,19.31442727
05/16/2020,01:40:00 PM,22.12,363.39,31.56,18.86210682
05/16/2020,01:45:00 PM,21.17,352.03,30.06,18.44903182
05/16/2020,01:50:00 PM,24.68,412.42,31.41,18.88176591
05/16/2020,01:55:00 PM,26.52,468.76,35.33,19.43033409
05/16/2020,02:00:00 PM,26.66,500.77,34.73,19.83357727
05/16/2020,02:05:00 PM,30.4,625.97,36.72,20.26263636
05/16/2020,02:10:00 PM,32.47,657.13,39.68,20.06212045
05/16/2020,02:15:00 PM,28.57,572.43,41.08,20.31211364
05/16/2020,02:20:00 PM,18.86,353.48,38.16,21.33211136
05/16/2020,02:25:00 PM,15.94,327.93,33.7,21.53059318
05/16/2020,02:30:00 PM,21.41,452.49,35.78,21.32643409
05/16/2020,02:35:00 PM,28.98,628.18,37.96,21.36813409
05/16/2020,02:40:00 PM,31.36,676.34,43.35,21.54694091
05/16/2020,02:45:00 PM,18.41,323.19,39.73,21.59043636
05/16/2020,02:50:00 PM,18.47,331.12,33.04,20.75582273
05/16/2020,02:55:00 PM,18.36,393.87,29.01,20.62384545
05/16/2020,03:00:00 PM,20.45,474.01,32.24,20.81083409
05/16/2020,03:05:00 PM,17.76,395.38,33.14,21.27618182
05/16/2020,03:10:00 PM,14.9,332.17,33.75,21.17883864
05/16/2020,03:15:00 PM,23.64,580.58,36.36,20.14615909
05/16/2020,03:20:00 PM,17.56,545.83,39.33,20.04230227
05/16/2020,03:25:00 PM,18.72,538.74,40.64,20.45758636
05/16/2020,03:30:00 PM,20.02,518.37,39.51,20.71840909
05/16/2020,03:35:00 PM,18.53,510.21,36.88,20.6766
05/16/2020,03:40:00 PM,17.53,513.02,34.54,20.54277273
05/16/2020,03:45:00 PM,9.59,383.81,33.61,20.92984773
05/16/2020,03:50:00 PM,8.21,361.62,32.53,21.23386591
05/16/2020,03:55:00 PM,8.15,343.27,30.86,21.21146364
05/16/2020,04:00:00 PM,9.64,344.3,31.02,20.84877045
05/16/2020,04:05:00 PM,9.95,336.85,32.43,20.70344091
05/16/2020,04:10:00 PM,11.93,353.57,33.24,20.82108864
05/16/2020,04:15:00 PM,9.32,200.47,31.45,20.65455682
05/16/2020,04:20:00 PM,4.99,118.63,26.74,20.78218409
05/16/2020,04:25:00 PM,2.83,156.82,23.77,20.861975
05/16/2020,04:30:00 PM,3.11,165.86,24.09,20.82935
05/16/2020,04:35:00 PM,3.59,119.97,23.06,20.51852955
05/16/2020,04:40:00 PM,6.41,172.79,24.92,20.12864318
05/16/2020,04:45:00 PM,5.35,93.5,25.22,19.42001364
05/16/2020,04:50:00 PM,4.31,78.11,23.12,18.94894545
05/16/2020,04:55:00 PM,2.09,35.65,20.63,18.87102955
05/16/2020,05:00:00 PM,1.63,28.82,19,18.801625
05/16/2020,05:05:00 PM,1.56,27.07,18.34,18.66613409
05/16/2020,05:10:00 PM,2.24,42.16,18.51,18.47799773
05/16/2020,05:15:00 PM,2.39,44.53,19.15,18.03618864
05/16/2020,05:20:00 PM,2.23,40.73,19.14,17.78446364
05/16/2020,05:25:00 PM,2.58,44.12,19.37,17.63048182
05/16/2020,05:30:00 PM,1.75,32.29,18.72,17.58849091
05/16/2020,05:35:00 PM,1.8,33.39,18.32,17.59131591
05/16/2020,05:40:00 PM,1.58,30.42,18.31,17.61305227
05/16/2020,05:45:00 PM,0.98,20.54,18.48,17.58385909
05/16/2020,05:50:00 PM,0.46,12.69,18.19,17.52933636
05/16/2020,05:55:00 PM,0.13,7.34,17.84,17.44573864
05/16/2020,06:00:00 PM,0.01,3.96,17.62,17.37806818
05/16/2020,06:05:00 PM,0,1.88,17.44,17.33455682
05/16/2020,06:10:00 PM,0,1.18,17.42,17.28227045
05/16/2020,06:15:00 PM,0,1.03,17.25,17.19442955
05/16/2020,06:20:00 PM,0,1.03,17.05,17.11975909
05/16/2020,06:25:00 PM,x,1.04,16.96,17.06291818
05/16/2020,06:30:00 PM,x,1.04,16.79,17.01245455
05/16/2020,06:35:00 PM,x,1.04,16.78,16.96584545
05/16/2020,06:40:00 PM,x,1.04,16.88,16.91989545
05/16/2020,06:45:00 PM,x,1.04,16.99,16.88532045
05/16/2020,06:50:00 PM,x,1.04,17.01,16.86347273
05/16/2020,06:55:00 PM,x,1.04,16.97,16.81986591
05/16/2020,07:00:00 PM,x,1.04,16.9,16.76898636
05/16/2020,07:05:00 PM,x,1.04,16.91,16.71447045
05/16/2020,07:10:00 PM,x,1.04,16.87,16.65995455
05/16/2020,07:15:00 PM,x,1.04,16.81,16.60452955
05/16/2020,07:20:00 PM,x,1.03,16.48,16.55183182
05/16/2020,07:25:00 PM,x,1.03,16.23,16.50731591
05/16/2020,07:30:00 PM,x,1.03,16.18,16.47098182
05/16/2020,07:35:00 PM,x,1.03,16.28,16.43192045
05/16/2020,07:40:00 PM,x,1.03,16.38,16.39104091
05/16/2020,07:45:00 PM,x,1.03,16.43,16.33925227
05/16/2020,07:50:00 PM,x,1.03,16.48,16.29561591
05/16/2020,07:55:00 PM,x,1.03,16.5,16.27107045
05/16/2020,08:00:00 PM,x,1.03,16.48,16.26834318
05/16/2020,08:05:00 PM,x,1.03,16.42,16.26197955
05/16/2020,08:10:00 PM,x,1.03,16.24,16.23107045
05/16/2020,08:15:00 PM,x,1.03,16,16.18197955
05/16/2020,08:20:00 PM,x,1.03,15.96,16.14107045
05/16/2020,08:25:00 PM,x,1.03,16.15,16.10470682
05/16/2020,08:30:00 PM,x,1.03,16.21,16.07016136
05/16/2020,08:35:00 PM,x,1.03,16.04,16.03743409
05/16/2020,08:40:00 PM,x,1.03,15.89,15.99655455
05/16/2020,08:45:00 PM,x,1.03,16.03,15.98022045
05/16/2020,08:50:00 PM,x,1.03,16.1,15.97388636
05/16/2020,08:55:00 PM,x,1.03,16.1,15.93573409
05/16/2020,09:00:00 PM,x,1.03,16.06,15.88303636
05/16/2020,09:05:00 PM,x,1.02,15.79,15.85124773
05/16/2020,09:10:00 PM,x,1.02,15.82,15.82491364
05/16/2020,09:15:00 PM,x,1.02,15.89,15.76767045
05/16/2020,09:20:00 PM,x,1.02,15.73,15.71136591
05/16/2020,09:25:00 PM,x,1.02,15.63,15.65775909
05/16/2020,09:30:00 PM,x,1.02,15.69,15.60415227
05/16/2020,09:35:00 PM,x,1.02,15.6,15.58233409
05/16/2020,09:40:00 PM,x,1.02,15.4,15.55960682
05/16/2020,09:45:00 PM,x,1.01,15.48,15.541425
05/16/2020,09:50:00 PM,x,1.02,15.51,15.51960682
05/16/2020,09:55:00 PM,x,1.02,15.47,15.41051591
05/16/2020,10:00:00 PM,x,1.02,15.55,15.20693864
05/16/2020,10:05:00 PM,x,1.02,15.57,14.99605909
05/16/2020,10:10:00 PM,x,1.02,15.69,14.80975455
05/16/2020,10:15:00 PM,x,1.02,15.49,14.65705682
05/16/2020,10:20:00 PM,x,1.02,14.43,14.56890455
05/16/2020,10:25:00 PM,x,1,13.45,14.50711591
05/16/2020,10:30:00 PM,x,1.01,13.28,14.41987273
05/16/2020,10:35:00 PM,x,1,13.35,14.33081136
05/16/2020,10:40:00 PM,x,1,13.8,14.20175
05/16/2020,10:45:00 PM,x,1.01,14.54,14.06905227
05/16/2020,10:50:00 PM,x,1.01,14.79,13.98911136
05/16/2020,10:55:00 PM,x,1.01,14.59,13.98999091
05/16/2020,11:00:00 PM,x,1.01,14.59,13.97456591
05/16/2020,11:05:00 PM,x,1.01,14.27,13.94823182
05/16/2020,11:10:00 PM,x,1.01,14.03,13.85280682
05/16/2020,11:15:00 PM,x,1,13.55,13.68741136
05/16/2020,11:20:00 PM,x,1.01,13.46,13.49837955
05/16/2020,11:25:00 PM,x,1,13.11,13.33480227
05/16/2020,11:30:00 PM,x,0.99,13.06,13.171225
05/16/2020,11:35:00 PM,x,0.99,12.75,13.03855682
05/16/2020,11:40:00 PM,x,0.99,12.72,12.91770682
05/16/2020,11:45:00 PM,x,0.99,12.71,12.82955455
05/16/2020,11:50:00 PM,x,0.99,12.79,12.75052273
05/16/2020,11:55:00 PM,x,0.99,12.79,12.72237045
05/17/2020,12:00:00 AM,x,0.99,12.81,12.71691591
05/17/2020,12:05:00 AM,x,0.99,12.7,12.75055227
05/17/2020,12:10:00 AM,x,0.99,12.58,12.78600682
05/17/2020,12:15:00 AM,x,0.99,12.59,12.83509773
05/17/2020,12:20:00 AM,x,0.99,12.8,12.88237045
05/17/2020,12:25:00 AM,x,0.99,13,12.92873409
05/17/2020,12:30:00 AM,x,0.99,13.12,12.97600682
05/17/2020,12:35:00 AM,x,0.99,13.11,13.02964318
05/17/2020,12:40:00 AM,x,0.99,13.25,13.09418864
05/17/2020,12:45:00 AM,x,0.99,13.31,13.16055227
05/17/2020,12:50:00 AM,x,0.99,13.3,13.21418864
05/17/2020,12:55:00 AM,x,0.99,13.33,13.25873409
05/17/2020,01:00:00 AM,x,0.99,13.29,13.28146136
05/17/2020,01:05:00 AM,x,0.99,13.29,13.29691591
05/17/2020,01:10:00 AM,x,0.99,13.32,13.29509773
05/17/2020,01:15:00 AM,x,0.99,13.39,13.29691591
05/17/2020,01:20:00 AM,x,0.99,13.49,13.31600682
05/17/2020,01:25:00 AM,x,0.99,13.37,13.33964318
05/17/2020,01:30:00 AM,x,0.99,13.28,13.36600682
05/17/2020,01:35:00 AM,x,0.99,13.23,13.39418864
05/17/2020,01:40:00 AM,x,0.99,13.33,13.41964318
05/17/2020,01:45:00 AM,x,0.99,13.51,13.44600682
05/17/2020,01:50:00 AM,x,0.99,13.59,13.46509773
05/17/2020,01:55:00 AM,x,0.99,13.58,13.48237045
05/17/2020,02:00:00 AM,x,0.99,13.6,13.48964318
05/17/2020,02:05:00 AM,x,0.99,13.6,13.49237045
05/17/2020,02:10:00 AM,x,0.99,13.68,13.48600682
05/17/2020,02:15:00 AM,x,0.99,13.7,13.4224
05/17/2020,02:20:00 AM,x,0.99,13.56,13.33058182
05/17/2020,02:25:00 AM,x,0.99,13.36,13.23606591
05/17/2020,02:30:00 AM,x,0.99,13.26,13.14882273
05/17/2020,02:35:00 AM,x,0.99,13.26,13.07794318
05/17/2020,02:40:00 AM,x,0.98,12.81,13.02797273
05/17/2020,02:45:00 AM,x,0.99,12.58,12.9807
05/17/2020,02:50:00 AM,x,0.98,12.54,12.95433636
05/17/2020,02:55:00 AM,x,0.98,12.64,12.94979091
05/17/2020,03:00:00 AM,x,0.98,12.82,12.93524545
05/17/2020,03:05:00 AM,x,0.98,13.13,12.86618409
05/17/2020,03:10:00 AM,x,0.99,13.18,12.80982045
05/17/2020,03:15:00 AM,x,0.99,13.27,12.75985
05/17/2020,03:20:00 AM,x,0.99,13.31,12.73894091
05/17/2020,03:25:00 AM,x,0.99,13.1,12.70439545
05/17/2020,03:30:00 AM,x,0.98,12.5,12.63530455
05/17/2020,03:35:00 AM,x,0.98,12.19,12.54075909
05/17/2020,03:40:00 AM,x,0.98,12.03,12.46897045
05/17/2020,03:45:00 AM,x,0.98,12.31,12.38354545
05/17/2020,03:50:00 AM,x,0.98,12.26,12.29539318
05/17/2020,03:55:00 AM,x,0.98,12.06,12.22269545
05/17/2020,04:00:00 AM,x,0.98,12.09,12.21269545
05/17/2020,04:05:00 AM,x,0.98,12.39,12.23087727
05/17/2020,04:10:00 AM,x,0.98,12.33,12.27815
05/17/2020,04:15:00 AM,x,0.98,12.34,12.30360455
05/17/2020,04:20:00 AM,x,0.98,12.3,12.33996818
05/17/2020,04:25:00 AM,x,0.98,12.39,12.38087727
05/17/2020,04:30:00 AM,x,0.98,12.39,12.42269545
05/17/2020,04:35:00 AM,x,0.98,12.55,12.43087727
05/17/2020,04:40:00 AM,x,0.98,12.59,12.41451364
05/17/2020,04:45:00 AM,x,0.98,12.66,12.41269545
05/17/2020,04:50:00 AM,x,0.98,12.51,12.37360455
05/17/2020,04:55:00 AM,x,0.98,12.55,12.33542273
05/17/2020,05:00:00 AM,x,0.98,12.48,12.33178636
05/17/2020,05:05:00 AM,x,0.98,12.15,12.33902955
05/17/2020,05:10:00 AM,x,0.98,12.32,12.34345682
05/17/2020,05:15:00 AM,x,0.98,11.87,12.33981364
05/17/2020,05:20:00 AM,x,0.98,11.97,12.35310455
05/17/2020,05:25:00 AM,x,0.98,12.35,12.37300682
05/17/2020,05:30:00 AM,x,0.99,12.63,12.37310909
05/17/2020,05:35:00 AM,x,1.02,12.64,12.38230455
05/17/2020,05:40:00 AM,0,1.29,12.63,12.35989773
05/17/2020,05:45:00 AM,0,2.02,12.69,12.38584773
