Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C]
11/02/2019,09:30:00 AM,23.33,270.62,28.66,17.28430227
11/02/2019,09:35:00 AM,19.68,223.91,28.03,17.76404091
11/02/2019,09:40:00 AM,16.51,192.6,27.03,17.73843182
11/02/2019,09:45:00 AM,13.73,163.62,25.75,17.371775
11/02/2019,09:50:00 AM,11.48,138.66,24.84,16.82183636
11/02/2019,09:55:00 AM,12.41,151.17,24.1,16.16391136
11/02/2019,10:00:00 AM,15.89,191.93,22.04,15.32742955
11/02/2019,10:05:00 AM,18.94,226.58,18.4,14.36122727
11/02/2019,10:10:00 AM,20.04,237.85,17.17,13.34149318
11/02/2019,10:15:00 AM,21.07,249.86,18.05,12.48113636
11/02/2019,10:20:00 AM,23.78,282.03,19.42,11.69191591
11/02/2019,10:25:00 AM,25,294.66,20.24,11.03849545
11/02/2019,10:30:00 AM,27.59,327.24,20.76,10.64198636
11/02/2019,10:35:00 AM,30.72,368.51,21.53,10.93902727
11/02/2019,10:40:00 AM,31.08,362.51,22.75,11.60042045
11/02/2019,10:45:00 AM,31.8,364.55,23.5,12.19190455
11/02/2019,10:50:00 AM,32.81,384.02,24.48,12.88430682
11/02/2019,10:55:00 AM,34.48,409.21,24.74,13.62242955
11/02/2019,11:00:00 AM,34.38,409.12,27.6,14.46016818
11/02/2019,11:05:00 AM,32.57,387.84,29.32,15.38958182
11/02/2019,11:10:00 AM,34.63,421.05,30.12,16.19756364
11/02/2019,11:15:00 AM,36.8,450.14,32.5,16.81703182
11/02/2019,11:20:00 AM,37.42,450.68,33.43,17.53913182
11/02/2019,11:25:00 AM,38,455.39,34.14,18.11914545
11/02/2019,11:30:00 AM,38.69,467.17,34.96,18.48813636
11/02/2019,11:35:00 AM,38.17,462.27,34.88,18.29122727
11/02/2019,11:40:00 AM,41.72,504.73,34.87,17.75413636
11/02/2019,11:45:00 AM,41.15,500.54,36.21,19.35408182
11/02/2019,11:50:00 AM,46.28,572.59,36.43,20.53212955
11/02/2019,11:55:00 AM,47.45,579,37.18,20.81764318
11/02/2019,12:00:00 PM,56.71,736.64,38.49,20.64693409
11/02/2019,12:05:00 PM,77.87,1187.45,49.12,20.39726136
11/02/2019,12:10:00 PM,33.16,420.62,49.14,20.22356136
11/02/2019,12:15:00 PM,14.11,158.11,36.88,19.92130909
11/02/2019,12:20:00 PM,13.91,163.37,27.79,19.83911591
11/02/2019,12:25:00 PM,15.55,183.41,23.86,19.72313864
11/02/2019,12:30:00 PM,15.74,183.39,23.07,20.100025
11/02/2019,12:35:00 PM,15.84,194.29,22.87,20.86391136
11/02/2019,12:40:00 PM,15.82,197.61,23.04,19.39675682
11/02/2019,12:45:00 PM,16.04,197.64,23.34,18.228775
11/02/2019,12:50:00 PM,16.6,208.1,23.85,17.98490682
11/02/2019,12:55:00 PM,14.93,191.54,24.92,18.229075
11/02/2019,01:00:00 PM,13.78,178.75,24.74,18.52068409
11/02/2019,01:05:00 PM,12.67,164.58,24.68,18.84588409
11/02/2019,01:10:00 PM,12.32,158.35,24.04,19.20369773
11/02/2019,01:15:00 PM,10.85,137.91,24.28,19.50891591
11/02/2019,01:20:00 PM,8.36,107.23,24.07,19.755775
11/02/2019,01:25:00 PM,8.02,102.23,23.64,19.84688864
11/02/2019,01:30:00 PM,7.92,100.53,23.4,19.92076364
11/02/2019,01:35:00 PM,5.7,74.35,22.97,19.94207273
11/02/2019,01:40:00 PM,4.56,61.72,22.28,19.99025909
11/02/2019,01:45:00 PM,4.73,64.24,21.89,19.89149545
11/02/2019,01:50:00 PM,3.67,54.24,21.46,19.57946818
11/02/2019,01:55:00 PM,2.36,39.9,21.04,19.20570455
11/02/2019,02:00:00 PM,1.9,33.06,20.64,18.82067955
11/02/2019,02:05:00 PM,1.44,24.81,20.23,18.38943409
11/02/2019,02:10:00 PM,0.74,15.03,19.2,17.99649545
11/02/2019,02:15:00 PM,0.77,14.07,17.61,17.660925
11/02/2019,02:20:00 PM,0.76,13.35,16.64,17.36870682
11/02/2019,02:25:00 PM,1.34,21,16.58,17.10400682
11/02/2019,02:30:00 PM,3.24,44.31,17.25,16.87850909
11/02/2019,02:35:00 PM,4.51,59.33,17.88,16.66635
11/02/2019,02:40:00 PM,4.27,57.51,17.98,16.49903864
11/02/2019,02:45:00 PM,3.88,53.76,18.23,16.49329773
11/02/2019,02:50:00 PM,3.86,52.26,18.53,16.61849091
11/02/2019,02:55:00 PM,4.06,53.69,18.83,16.66917045
11/02/2019,03:00:00 PM,3.88,52.31,18.79,16.67743864
11/02/2019,03:05:00 PM,4.27,58.12,18.76,16.6333
11/02/2019,03:10:00 PM,5.33,71.09,19.4,16.53997273
11/02/2019,03:15:00 PM,4.98,67.9,19.79,16.46167045
11/02/2019,03:20:00 PM,4.55,60.77,18.43,16.47015455
11/02/2019,03:25:00 PM,3.86,51.05,17.56,16.518
11/02/2019,03:30:00 PM,4.45,59.5,17.4,16.63510682
11/02/2019,03:35:00 PM,5.77,76.79,17.58,16.764725
11/02/2019,03:40:00 PM,6.71,88.57,18.5,16.84690909
11/02/2019,03:45:00 PM,5.95,79.85,19.52,16.86950682
11/02/2019,03:50:00 PM,4.82,67.65,19.81,16.99489318
11/02/2019,03:55:00 PM,2.88,42.52,19.76,17.13144318
11/02/2019,04:00:00 PM,1.79,27.48,19.19,17.29681136
11/02/2019,04:05:00 PM,1.93,29.12,18.94,17.487675
11/02/2019,04:10:00 PM,1.36,21.79,18.54,17.61669545
11/02/2019,04:15:00 PM,0.58,11.87,18.22,17.62810227
11/02/2019,04:20:00 PM,0.56,11.91,17.79,17.56182955
11/02/2019,04:25:00 PM,0.96,16.76,17.83,17.42608182
11/02/2019,04:30:00 PM,1.52,24.19,17.97,17.30082273
11/02/2019,04:35:00 PM,1.73,26.44,17.9,17.17852727
11/02/2019,04:40:00 PM,1.61,25.22,17.87,17.06176818
11/02/2019,04:45:00 PM,1.96,28.85,17.82,16.94982045
11/02/2019,04:50:00 PM,1.75,27.85,17.79,16.87760909
11/02/2019,04:55:00 PM,1.22,21.26,17.61,16.80692727
11/02/2019,05:00:00 PM,1.33,22.82,17.39,16.73627045
11/02/2019,05:05:00 PM,1.09,19.77,17.19,16.68368409
11/02/2019,05:10:00 PM,0.67,13.76,17.05,16.61405455
11/02/2019,05:15:00 PM,0.47,11.12,16.97,16.54181591
11/02/2019,05:20:00 PM,0.22,7.76,16.76,16.47448636
11/02/2019,05:25:00 PM,0.05,4.72,16.56,16.38695455
11/02/2019,05:30:00 PM,0,2.7,16.55,16.30406136
11/02/2019,05:35:00 PM,0,1.71,16.34,16.21942955
11/02/2019,05:40:00 PM,0,1.3,16.13,16.12249545
11/02/2019,05:45:00 PM,0,1.1,16.18,16.03503409
11/02/2019,05:50:00 PM,0,1.04,15.99,15.95582727
11/02/2019,05:55:00 PM,0,1.03,15.77,15.86672955
11/02/2019,06:00:00 PM,x,1.03,15.65,15.75893636
11/02/2019,06:05:00 PM,x,1.03,15.57,15.61733864
11/02/2019,06:10:00 PM,x,1.03,15.68,15.45089318
11/02/2019,06:15:00 PM,x,1.03,15.67,15.27385682
11/02/2019,06:20:00 PM,x,1.03,15.46,15.10118864
11/02/2019,06:25:00 PM,x,1.03,15.31,14.90579318
11/02/2019,06:30:00 PM,x,1.02,14.76,14.69039773
11/02/2019,06:35:00 PM,x,1.02,14.29,14.46318409
11/02/2019,06:40:00 PM,x,1.02,14.23,14.22324318
11/02/2019,06:45:00 PM,x,1.02,14.09,13.99866818
11/02/2019,06:50:00 PM,x,1.01,13.62,13.80679091
11/02/2019,06:55:00 PM,x,1.01,13.28,13.63855
11/02/2019,07:00:00 PM,x,1.01,13.07,13.51664318
11/02/2019,07:05:00 PM,x,1.01,13.04,13.43019091
11/02/2019,07:10:00 PM,x,1.04,13.2,13.35192045
11/02/2019,07:15:00 PM,x,1.05,13.35,13.29910455
11/02/2019,07:20:00 PM,x,1.05,13.46,13.32807727
11/02/2019,07:25:00 PM,x,1.05,13.42,13.42068636
11/02/2019,07:30:00 PM,x,1.05,13.34,13.58147727
11/02/2019,07:35:00 PM,x,1.05,13.37,13.75496591
11/02/2019,07:40:00 PM,x,1.05,13.51,13.89220909
11/02/2019,07:45:00 PM,x,1.05,13.94,13.97584545
11/02/2019,07:50:00 PM,x,1.05,14.3,14.02223864
11/02/2019,07:55:00 PM,x,1.05,14.84,14.06317727
11/02/2019,08:00:00 PM,x,1.06,14.95,14.10593409
11/02/2019,08:05:00 PM,x,1.05,14.71,14.14505455
11/02/2019,08:10:00 PM,x,1.05,14.27,14.16872045
11/02/2019,08:15:00 PM,x,1.04,13.97,14.15693182
11/02/2019,08:20:00 PM,x,1.04,13.87,14.11605227
11/02/2019,08:25:00 PM,x,1.04,13.81,14.02335455
11/02/2019,08:30:00 PM,x,1.04,13.8,13.91705
11/02/2019,08:35:00 PM,x,1.04,13.77,13.83071591
11/02/2019,08:40:00 PM,x,1.04,13.81,13.78347273
11/02/2019,08:45:00 PM,x,1.04,13.85,13.76438182
11/02/2019,08:50:00 PM,x,1.04,13.82,13.76438182
11/02/2019,08:55:00 PM,x,1.04,13.78,13.7862
11/02/2019,09:00:00 PM,x,1.04,13.76,13.80801818
11/02/2019,09:05:00 PM,x,1.04,13.75,13.82801818
11/02/2019,09:10:00 PM,x,1.04,13.76,13.84983636
11/02/2019,09:15:00 PM,x,1.04,13.87,13.87347273
11/02/2019,09:20:00 PM,x,1.04,14.05,13.90347273
11/02/2019,09:25:00 PM,x,1.04,14.04,13.9462
11/02/2019,09:30:00 PM,x,1.04,13.99,13.99892727
11/02/2019,09:35:00 PM,x,1.04,14.05,14.05256364
11/02/2019,09:40:00 PM,x,1.04,14.11,14.11165455
11/02/2019,09:45:00 PM,x,1.04,14.15,14.16529091
11/02/2019,09:50:00 PM,x,1.04,14.25,14.19710909
11/02/2019,09:55:00 PM,x,1.04,14.34,14.20892727
11/02/2019,10:00:00 PM,x,1.04,14.34,14.22259318
11/02/2019,10:05:00 PM,x,1.04,14.41,14.23171364
11/02/2019,10:10:00 PM,x,1.04,14.46,14.24447045
11/02/2019,10:15:00 PM,x,1.04,14.4,14.25086364
11/02/2019,10:20:00 PM,x,1.04,14.17,14.23089318
11/02/2019,10:25:00 PM,x,1.03,14.14,14.18546818
11/02/2019,10:30:00 PM,x,1.03,14.15,14.17004318
11/02/2019,10:35:00 PM,x,1.03,14.25,14.17461818
11/02/2019,10:40:00 PM,x,1.03,14.22,14.14555682
11/02/2019,10:45:00 PM,x,1.03,14.03,14.11195
11/02/2019,10:50:00 PM,x,1.03,13.84,14.09016136
11/02/2019,10:55:00 PM,x,1.03,14.17,14.04928182
11/02/2019,11:00:00 PM,x,1.03,14.46,14.00294773
11/02/2019,11:05:00 PM,x,1.03,14.14,13.94115909
11/02/2019,11:10:00 PM,x,1.03,14.03,13.86937045
11/02/2019,11:15:00 PM,x,1.03,13.93,13.81303636
11/02/2019,11:20:00 PM,x,1.02,13.69,13.76852045
11/02/2019,11:25:00 PM,x,1.02,13.64,13.67582273
11/02/2019,11:30:00 PM,x,1.02,13.57,13.54224545
11/02/2019,11:35:00 PM,x,1.02,13.43,13.45048636
11/02/2019,11:40:00 PM,x,1.02,13.41,13.39781818
11/02/2019,11:45:00 PM,x,1.02,13.35,13.36875682
11/02/2019,11:50:00 PM,x,1.02,13.15,13.37690909
11/02/2019,11:55:00 PM,x,1.01,12.99,13.38963636
11/03/2019,12:00:00 AM,x,1.01,13.13,13.39872727
11/03/2019,12:05:00 AM,x,1.01,13.45,13.43145455
11/03/2019,12:10:00 AM,x,1.02,13.61,13.46869773
11/03/2019,12:15:00 AM,x,1.03,13.78,13.52233409
11/03/2019,12:20:00 AM,x,1.02,13.78,13.60957727
11/03/2019,12:25:00 AM,x,1.02,13.67,13.7277
11/03/2019,12:30:00 AM,x,1.02,13.79,13.82948864
11/03/2019,12:35:00 AM,x,1.03,13.82,13.903975
11/03/2019,12:40:00 AM,x,1.02,13.94,13.95670227
11/03/2019,12:45:00 AM,x,1.03,14.11,13.97582273
11/03/2019,12:50:00 AM,x,1.03,14.29,13.97309545
11/03/2019,12:55:00 AM,x,1.02,14.25,13.98855
11/03/2019,01:00:00 AM,x,1.03,14.27,13.99673182
11/03/2019,01:05:00 AM,x,1.02,14.19,14.00857955
11/03/2019,01:10:00 AM,x,1.02,13.99,13.99403409
11/03/2019,01:15:00 AM,x,1.02,13.75,13.92951818
11/03/2019,01:20:00 AM,x,1.02,13.84,13.83409318
11/03/2019,01:25:00 AM,x,1.02,13.88,13.72866818
11/03/2019,01:30:00 AM,x,1.02,13.95,13.62963636
11/03/2019,01:35:00 AM,x,1.02,13.78,13.53054545
11/03/2019,01:40:00 AM,x,1.02,13.4,13.40693864
11/03/2019,01:45:00 AM,x,1.02,13.24,13.26878636
11/03/2019,01:50:00 AM,x,1.01,13.09,13.09063409
11/03/2019,01:55:00 AM,x,1.01,13.18,12.87793636
11/03/2019,02:00:00 AM,x,1.02,13.1,12.63705682
11/03/2019,02:05:00 AM,x,1.01,12.63,12.40254091
11/03/2019,02:10:00 AM,x,1.01,12.23,12.20166136
11/03/2019,02:15:00 AM,x,1.01,11.88,12.01532727
11/03/2019,02:20:00 AM,x,1.01,11.54,11.83623636
11/03/2019,02:25:00 AM,x,1.01,11.3,11.63620682
11/03/2019,02:30:00 AM,x,1.01,11.2,11.4326
11/03/2019,02:35:00 AM,x,1.01,11.19,11.27075227
11/03/2019,02:40:00 AM,x,1.01,11.19,11.13526818
11/03/2019,02:45:00 AM,x,1.01,11.12,11.04069318
11/03/2019,02:50:00 AM,x,1.02,10.98,10.97702727
11/03/2019,02:55:00 AM,x,1.01,10.86,10.92157273
11/03/2019,03:00:00 AM,x,1.02,10.85,10.87066364
11/03/2019,03:05:00 AM,x,1.02,10.74,10.79793636
11/03/2019,03:10:00 AM,x,1.02,10.84,10.72066364
11/03/2019,03:15:00 AM,x,1.02,10.84,10.65248182
11/03/2019,03:20:00 AM,x,1.01,10.69,10.58978409
11/03/2019,03:25:00 AM,x,1.01,10.64,10.52978409
11/03/2019,03:30:00 AM,x,1.01,10.39,10.45799545
11/03/2019,03:35:00 AM,x,1.01,10.34,10.39984318
11/03/2019,03:40:00 AM,x,1.01,10.37,10.3426
11/03/2019,03:45:00 AM,x,1.01,10.29,10.29532727
11/03/2019,03:50:00 AM,x,1.01,10.2,10.27257045
11/03/2019,03:55:00 AM,x,1.01,10.06,10.25984318
11/03/2019,04:00:00 AM,x,1.01,10.1,10.27072273
11/03/2019,04:05:00 AM,x,1.01,10.21,10.29160227
11/03/2019,04:10:00 AM,x,1.02,10.32,10.31884545
11/03/2019,04:15:00 AM,x,1.02,10.44,10.35427045
11/03/2019,04:20:00 AM,x,1.01,10.5,10.40878636
11/03/2019,04:25:00 AM,x,1.02,10.51,10.490575
11/03/2019,04:30:00 AM,x,1.02,10.57,10.56054545
11/03/2019,04:35:00 AM,x,1.02,10.67,10.61869773
11/03/2019,04:40:00 AM,x,1.02,10.68,10.67233409
11/03/2019,04:45:00 AM,x,1.02,10.8,10.701425
11/03/2019,04:50:00 AM,x,1.02,10.96,10.72503182
11/03/2019,04:55:00 AM,x,1.02,10.87,10.73594091
11/03/2019,05:00:00 AM,x,1.02,10.85,10.72957727
11/03/2019,05:05:00 AM,x,1.02,10.91,10.71591136
11/03/2019,05:10:00 AM,x,1.02,10.76,10.69215
11/03/2019,05:15:00 AM,x,1.02,10.76,10.649625
11/03/2019,05:20:00 AM,x,1.02,10.63,10.583925
11/03/2019,05:25:00 AM,x,1.02,10.5,10.51614545
11/03/2019,05:30:00 AM,x,1.03,10.52,10.46406136
11/03/2019,05:35:00 AM,0,1.37,10.43,10.40814545
11/03/2019,05:40:00 AM,0,2.49,10.38,10.37306818
11/03/2019,05:45:00 AM,0.02,4.18,10.34,10.34554773
11/03/2019,05:50:00 AM,0.14,6.73,10.31,10.33731364
11/03/2019,05:55:00 AM,0.29,9.11,10.54,10.34165455
11/03/2019,06:00:00 AM,0.42,11.33,10.63,10.32273182
11/03/2019,06:05:00 AM,0.56,13.2,10.77,10.30727727
11/03/2019,06:10:00 AM,0.7,14.95,10.91,10.28471591
11/03/2019,06:15:00 AM,0.84,16.73,11.05,9.939225
11/03/2019,06:20:00 AM,0.96,18.32,11.11,9.782072727
11/03/2019,06:25:00 AM,1.08,20.05,10.93,9.769627273
11/03/2019,06:30:00 AM,1.18,21.37,10.91,9.804934091
11/03/2019,06:35:00 AM,1.32,24.28,10.84,9.949895455
11/03/2019,06:40:00 AM,3.34,196.5,12.79,10.21865
11/03/2019,06:45:00 AM,7.51,263.92,16.94,10.48685682
11/03/2019,06:50:00 AM,11.72,289.63,19.52,10.89690682
11/03/2019,06:55:00 AM,13.64,315.38,20.9,11.35647727
11/03/2019,07:00:00 AM,15.59,338.29,22.93,11.92529773
11/03/2019,07:05:00 AM,17.35,364.91,25.24,12.45291364
11/03/2019,07:10:00 AM,18.84,386.26,26.01,13.26454318
11/03/2019,07:15:00 AM,20.15,401.38,28.07,13.95113864
11/03/2019,07:20:00 AM,21.9,423.58,29.1,14.78230455
11/03/2019,07:25:00 AM,23.21,439,30.74,15.49595682
11/03/2019,07:30:00 AM,24.95,458.01,30.74,15.97922727
11/03/2019,07:35:00 AM,27.46,486.41,31.14,16.36175455
11/03/2019,07:40:00 AM,29.98,513.38,32.6,16.61535227
11/03/2019,07:45:00 AM,25.88,428.62,33.18,16.48485227
11/03/2019,07:50:00 AM,22.33,395.99,31.37,16.49706364
11/03/2019,07:55:00 AM,24.55,448.26,31.82,16.53063409
11/03/2019,08:00:00 AM,24.4,400.67,30.61,16.42176136
11/03/2019,08:05:00 AM,32.12,477.35,31.76,17.12990227
11/03/2019,08:10:00 AM,43.34,670.78,35.39,16.99396136
11/03/2019,08:15:00 AM,44.66,692.37,37.97,17.43050909
11/03/2019,08:20:00 AM,39.85,623.33,37.1,18.20034091
11/03/2019,08:25:00 AM,48.82,760.09,39.36,18.60262045
11/03/2019,08:30:00 AM,31.12,460.27,38.08,18.20120455
11/03/2019,08:35:00 AM,51.61,802.16,40.49,18.36324545
11/03/2019,08:40:00 AM,36.46,536.25,41.48,18.61148182
11/03/2019,08:45:00 AM,21.55,308.97,37.01,19.11784773
11/03/2019,08:50:00 AM,20.77,293.95,31.23,19.1438
11/03/2019,08:55:00 AM,36.67,558.38,31.32,18.41791591
11/03/2019,09:00:00 AM,39.58,577.89,36.81,18.32584773
11/03/2019,09:05:00 AM,50.15,700.3,39.08,18.75584091
11/03/2019,09:10:00 AM,33.05,453.6,35.78,18.05363409
11/03/2019,09:15:00 AM,26.18,336.7,28.07,16.95528636
11/03/2019,09:20:00 AM,56.52,771.62,31.75,15.60957273
11/03/2019,09:25:00 AM,25.25,340.97,33.19,15.67316818
11/03/2019,09:30:00 AM,26.95,354.47,30.67,16.83347727
11/03/2019,09:35:00 AM,29.2,397.92,29.26,17.74695909
11/03/2019,09:40:00 AM,42.28,551.18,32.8,18.13990682
11/03/2019,09:45:00 AM,55.87,825.73,33.71,18.78245682
11/03/2019,09:50:00 AM,59.9,908.24,43.39,19.99267955
11/03/2019,09:55:00 AM,28.27,385.17,43.31,19.80918636
11/03/2019,10:00:00 AM,28.13,364.66,38.22,20.02881818
11/03/2019,10:05:00 AM,24.34,304.91,35.27,20.44064318
11/03/2019,10:10:00 AM,21.48,264.76,32.8,21.03287273
11/03/2019,10:15:00 AM,26.38,332.16,30.78,22.37350682
11/03/2019,10:20:00 AM,28.81,358.46,31.74,23.03104773
11/03/2019,10:25:00 AM,23.92,291.21,31.03,21.97511818
11/03/2019,10:30:00 AM,21.24,257.61,29.23,21.28451136
11/03/2019,10:35:00 AM,18.5,225.81,28.74,20.57875227
11/03/2019,10:40:00 AM,18.89,232.9,29.19,20.16475682
11/03/2019,10:45:00 AM,20.62,253.38,29.34,20.19657727
11/03/2019,10:50:00 AM,20.89,256.1,27.5,20.103725
11/03/2019,10:55:00 AM,21.12,260.25,27.23,20.00370682
11/03/2019,11:00:00 AM,25.58,316.09,27.87,19.98189773
11/03/2019,11:05:00 AM,25.69,310.42,29.73,19.73520455
11/03/2019,11:10:00 AM,19.9,249.39,28.44,19.55212955
11/03/2019,11:15:00 AM,23.76,298.81,28.78,19.54419773
11/03/2019,11:20:00 AM,24.42,297.37,30.13,19.68184545
11/03/2019,11:25:00 AM,21.88,274.53,29.54,19.68483636
11/03/2019,11:30:00 AM,25.69,315.46,28.94,19.76126591
11/03/2019,11:35:00 AM,26.5,316.71,29.9,19.58874545
11/03/2019,11:40:00 AM,19.61,236.68,28.71,19.26916364
11/03/2019,11:45:00 AM,15.43,183.05,26.64,19.06237727
11/03/2019,11:50:00 AM,16.26,194.93,25.14,18.84866591
11/03/2019,11:55:00 AM,19.01,223.76,25.71,18.68244091
11/03/2019,12:00:00 PM,18.64,222.35,24.97,18.68162273
11/03/2019,12:05:00 PM,20.52,251.71,25,18.53044545
11/03/2019,12:10:00 PM,22.62,278.03,25.83,18.26814091
11/03/2019,12:15:00 PM,24.71,300.78,27.89,17.97014318
11/03/2019,12:20:00 PM,26,305.56,28.72,17.80308409
11/03/2019,12:25:00 PM,25.44,296.66,28.32,17.67165
11/03/2019,12:30:00 PM,23.3,271.57,26.77,17.60585
11/03/2019,12:35:00 PM,20.69,241.46,25.98,17.56144773
11/03/2019,12:40:00 PM,20.22,238.68,25.17,17.53290227
11/03/2019,12:45:00 PM,19.76,230.55,24.46,17.33793409
11/03/2019,12:50:00 PM,18.18,207.63,23.74,17.07199545
11/03/2019,12:55:00 PM,17.28,195.39,23.37,16.76831818
11/03/2019,01:00:00 PM,19.37,225.2,23.65,16.52434318
11/03/2019,01:05:00 PM,21.82,257.23,24.84,16.278425
11/03/2019,01:10:00 PM,25.02,296,25.59,16.14732955
11/03/2019,01:15:00 PM,25.22,291.57,25.34,16.10324773
11/03/2019,01:20:00 PM,29.96,290.52,24.78,16.04139773
11/03/2019,01:25:00 PM,28.26,300.3,25.02,15.89204545
11/03/2019,01:30:00 PM,33.94,334.54,26.3,15.96239545
11/03/2019,01:35:00 PM,32.66,333.82,26.82,16.08682045
11/03/2019,01:40:00 PM,30.3,309.47,26.54,16.312825
11/03/2019,01:45:00 PM,32.47,314.41,26.53,16.46443409
11/03/2019,01:50:00 PM,42.06,349.94,26.75,16.648025
11/03/2019,01:55:00 PM,50.72,330.62,27.85,16.88313636
11/03/2019,02:00:00 PM,56.45,272.04,26.69,17.16467955
11/03/2019,02:05:00 PM,25.15,213.66,25.4,17.39726591
11/03/2019,02:10:00 PM,31.38,202.41,24.11,17.56695682
11/03/2019,02:15:00 PM,34.34,221.92,24.57,17.71456591
11/03/2019,02:20:00 PM,24.36,218.57,24.95,17.96187955
11/03/2019,02:25:00 PM,30.71,185.71,24.56,18.12679091
11/03/2019,02:30:00 PM,51.36,141.56,23.13,18.20172955
11/03/2019,02:35:00 PM,58.19,122.19,22.32,18.26619091
11/03/2019,02:40:00 PM,56.57,144.45,22.63,18.42097727
11/03/2019,02:45:00 PM,56.44,168.08,23.56,18.59289545
11/03/2019,02:50:00 PM,51.37,168.65,24.4,18.67600682
11/03/2019,02:55:00 PM,44.74,188.83,24.81,18.63249318
11/03/2019,03:00:00 PM,17.28,156.15,24.24,18.62725
11/03/2019,03:05:00 PM,31.46,124.79,23.29,18.65440227
11/03/2019,03:10:00 PM,27.94,108.04,22.76,18.75013182
11/03/2019,03:15:00 PM,13.96,102.44,22.09,18.89354091
11/03/2019,03:20:00 PM,32.58,112.13,21.69,18.89778409
11/03/2019,03:25:00 PM,39.36,111.95,22.11,18.91085
11/03/2019,03:30:00 PM,37.61,101,21.93,18.84428409
11/03/2019,03:35:00 PM,27.94,89.28,21.89,18.73127955
11/03/2019,03:40:00 PM,16.19,61.08,21.66,18.60245
11/03/2019,03:45:00 PM,26.86,57.06,20.82,18.50366364
11/03/2019,03:50:00 PM,10.34,56.1,20.64,18.45350227
11/03/2019,03:55:00 PM,5.23,50.68,20.08,18.37262727
11/03/2019,04:00:00 PM,3.84,46.73,19.51,18.28463636
11/03/2019,04:05:00 PM,3.52,45.49,19.31,18.15077045
11/03/2019,04:10:00 PM,3.47,47.26,19.21,17.94059318
11/03/2019,04:15:00 PM,3.62,48.8,19.08,17.77172955
11/03/2019,04:20:00 PM,2.92,38.4,18.83,17.57932727
11/03/2019,04:25:00 PM,2.24,32.32,18.73,17.39777727
11/03/2019,04:30:00 PM,1.94,29.05,18.46,17.24196364
11/03/2019,04:35:00 PM,1.72,25.14,18.18,17.09024318
11/03/2019,04:40:00 PM,1.37,20.06,17.76,16.93296364
11/03/2019,04:45:00 PM,1.42,19.99,17.35,16.79702045
11/03/2019,04:50:00 PM,1.44,19.82,17.08,16.64890682
11/03/2019,04:55:00 PM,1.56,20.39,16.94,16.47855909
11/03/2019,05:00:00 PM,1.75,18.38,16.76,16.33817273
11/03/2019,05:05:00 PM,2.54,23.57,16.71,16.21817727
11/03/2019,05:10:00 PM,1.64,20.35,16.66,16.10338182
11/03/2019,05:15:00 PM,1.13,15.3,16.45,16.01671364
11/03/2019,05:20:00 PM,1.03,16.13,16.33,15.91221591
11/03/2019,05:25:00 PM,0.97,15.95,16.49,15.78451591
11/03/2019,05:30:00 PM,0.31,7.6,16.29,15.648475
11/03/2019,05:35:00 PM,0.11,4.76,16,15.53140455
11/03/2019,05:40:00 PM,0.02,3.17,15.85,15.41657955
11/03/2019,05:45:00 PM,0,1.65,15.34,15.32137955
11/03/2019,05:50:00 PM,0,1.15,14.91,15.24499545
11/03/2019,05:55:00 PM,0,1.04,14.7,15.11626136
11/03/2019,06:00:00 PM,0,1.04,14.69,14.96012955
11/03/2019,06:05:00 PM,x,1.06,14.77,14.80836364
11/03/2019,06:10:00 PM,x,1.06,14.94,14.6419
11/03/2019,06:15:00 PM,x,1.06,15,14.50094545
11/03/2019,06:20:00 PM,x,1.06,14.59,14.37945227
11/03/2019,06:25:00 PM,x,1.06,14.36,14.25308864
11/03/2019,06:30:00 PM,x,1.05,14.21,14.10945227
11/03/2019,06:35:00 PM,x,1.05,13.95,13.96496591
11/03/2019,06:40:00 PM,x,1.05,13.77,13.81229773
11/03/2019,06:45:00 PM,x,1.04,13.57,13.64053864
11/03/2019,06:50:00 PM,x,1.04,13.31,13.51696136
11/03/2019,06:55:00 PM,x,1.04,13.11,13.45156591
11/03/2019,07:00:00 PM,x,1.04,13.18,13.42702045
11/03/2019,07:05:00 PM,x,1.04,13.26,13.43792955
11/03/2019,07:10:00 PM,x,1.04,13.11,13.48065682
11/03/2019,07:15:00 PM,x,1.04,13.23,13.56880909
11/03/2019,07:20:00 PM,x,1.04,13.64,13.70877955
11/03/2019,07:25:00 PM,x,1.05,13.94,13.86693182
11/03/2019,07:30:00 PM,x,1.05,14.07,14.00235682
11/03/2019,07:35:00 PM,x,1.05,14.24,14.14232727
11/03/2019,07:40:00 PM,x,1.05,14.54,14.29229773
11/03/2019,07:45:00 PM,x,1.05,14.85,14.42317727
11/03/2019,07:50:00 PM,x,1.05,14.85,14.52769318
11/03/2019,07:55:00 PM,x,1.05,14.67,14.56678409
11/03/2019,08:00:00 PM,x,1.05,14.8,14.57681364
11/03/2019,08:05:00 PM,x,1.05,14.76,14.57775227
11/03/2019,08:10:00 PM,x,1.05,14.67,14.52687273
11/03/2019,08:15:00 PM,x,1.05,14.79,14.42602273
11/03/2019,08:20:00 PM,x,1.05,14.37,14.32241591
11/03/2019,08:25:00 PM,x,1.04,14.18,14.21153636
11/03/2019,08:30:00 PM,x,1.04,14.25,14.08523182
11/03/2019,08:35:00 PM,x,1.04,13.98,13.95526136
