Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/01/2020,12:00:00 AM,x,0.97,11.66,11.46680833
07/01/2020,12:05:00 AM,x,0.97,11.59,11.39276071
07/01/2020,12:10:00 AM,x,0.97,11.61,11.323475
07/01/2020,12:15:00 AM,x,0.97,11.58,11.258475
07/01/2020,12:20:00 AM,x,0.97,11.38,11.206475
07/01/2020,12:25:00 AM,x,0.97,11.17,11.15392955
07/01/2020,12:30:00 AM,x,0.97,10.98,11.068475
07/01/2020,12:35:00 AM,x,0.97,10.87,10.99665682
07/01/2020,12:40:00 AM,x,0.97,10.77,10.92753636
07/01/2020,12:45:00 AM,x,0.97,10.77,10.86026364
07/01/2020,12:50:00 AM,x,0.97,10.66,10.82296136
07/01/2020,12:55:00 AM,x,0.97,10.72,10.82838636
07/01/2020,01:00:00 AM,x,0.97,10.8,10.87475
07/01/2020,01:05:00 AM,x,0.98,10.85,10.93293182
07/01/2020,01:10:00 AM,x,0.97,10.84,11.00111364
07/01/2020,01:15:00 AM,x,0.98,10.97,11.10020455
07/01/2020,01:20:00 AM,x,0.98,11.23,11.24293182
07/01/2020,01:25:00 AM,x,0.97,11.49,11.379325
07/01/2020,01:30:00 AM,x,0.97,11.51,11.48480909
07/01/2020,01:35:00 AM,x,0.97,11.52,11.60032273
07/01/2020,01:40:00 AM,x,0.97,11.86,11.75035227
07/01/2020,01:45:00 AM,x,0.97,12.23,11.91041136
07/01/2020,01:50:00 AM,x,0.96,12.22,12.04498636
07/01/2020,01:55:00 AM,x,0.96,11.96,12.15135
07/01/2020,02:00:00 AM,x,0.96,12.12,12.24407727
07/01/2020,02:05:00 AM,x,0.96,12.49,12.34586591
07/01/2020,02:10:00 AM,x,0.96,12.73,12.40492727
07/01/2020,02:15:00 AM,x,0.97,12.71,12.43671591
07/01/2020,02:20:00 AM,x,0.97,12.66,12.47486818
07/01/2020,02:25:00 AM,x,0.97,12.53,12.53574773
07/01/2020,02:30:00 AM,x,0.98,12.64,12.57023409
07/01/2020,02:35:00 AM,x,0.98,12.51,12.58202273
07/01/2020,02:40:00 AM,x,0.98,12.58,12.57562955
07/01/2020,02:45:00 AM,x,0.97,12.64,12.58381136
07/01/2020,02:50:00 AM,x,0.97,12.63,12.58653864
07/01/2020,02:55:00 AM,x,0.98,12.5,12.55199318
07/01/2020,03:00:00 AM,x,0.97,12.62,12.46838636
07/01/2020,03:05:00 AM,x,0.97,12.66,12.38750682
07/01/2020,03:10:00 AM,x,0.97,12.8,12.28571818
07/01/2020,03:15:00 AM,x,0.97,12.69,12.15480909
07/01/2020,03:20:00 AM,x,0.97,12.15,12.00117273
07/01/2020,03:25:00 AM,x,0.97,11.72,11.85026364
07/01/2020,03:30:00 AM,x,0.97,11.62,11.68750682
07/01/2020,03:35:00 AM,x,0.97,11.46,11.50568864
07/01/2020,03:40:00 AM,x,0.97,11.2,11.319325
07/01/2020,03:45:00 AM,x,0.97,10.94,11.14205227
07/01/2020,03:50:00 AM,x,0.98,10.84,11.01387045
07/01/2020,03:55:00 AM,x,0.98,10.83,10.93111364
07/01/2020,04:00:00 AM,x,0.97,10.66,10.85020455
07/01/2020,04:05:00 AM,x,0.97,10.75,10.78202273
07/01/2020,04:10:00 AM,x,0.97,10.74,10.73656818
07/01/2020,04:15:00 AM,x,0.97,10.74,10.71384091
07/01/2020,04:20:00 AM,x,0.98,10.81,10.71750682
07/01/2020,04:25:00 AM,x,0.97,10.73,10.72211136
07/01/2020,04:30:00 AM,x,0.97,10.71,10.73759545
07/01/2020,04:35:00 AM,x,0.97,10.7,10.72035227
