Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/15/2020,12:00:00 AM,x,0.98,12.12,12.06304167
07/15/2020,12:05:00 AM,x,0.99,12.09,12.12948571
07/15/2020,12:10:00 AM,x,0.99,12.19,12.19685938
07/15/2020,12:15:00 AM,x,0.98,12,12.25592778
07/15/2020,12:20:00 AM,x,0.98,11.93,12.2831825
07/15/2020,12:25:00 AM,x,0.98,12.24,12.2973
07/15/2020,12:30:00 AM,x,0.98,12.56,12.32823864
07/15/2020,12:35:00 AM,x,0.97,12.7,12.36647955
07/15/2020,12:40:00 AM,x,0.97,12.76,12.40199318
07/15/2020,12:45:00 AM,x,0.97,12.56,12.46020455
07/15/2020,12:50:00 AM,x,0.97,12.47,12.52205227
07/15/2020,12:55:00 AM,x,0.97,12.46,12.54208182
07/15/2020,01:00:00 AM,x,0.97,12.51,12.50483864
07/15/2020,01:05:00 AM,x,0.97,12.58,12.45483864
07/15/2020,01:10:00 AM,x,0.97,12.64,12.41483864
07/15/2020,01:15:00 AM,x,0.97,12.61,12.38117273
07/15/2020,01:20:00 AM,x,0.97,12.46,12.30296136
07/15/2020,01:25:00 AM,x,0.97,12.15,12.19205227
07/15/2020,01:30:00 AM,x,0.97,12.15,12.07023409
07/15/2020,01:35:00 AM,x,0.97,12.32,11.95205227
07/15/2020,01:40:00 AM,x,0.98,12.19,11.82387045
07/15/2020,01:45:00 AM,x,0.98,11.61,11.70293182
07/15/2020,01:50:00 AM,x,0.97,11.24,11.61653864
07/15/2020,01:55:00 AM,x,0.97,11.17,11.59105455
07/15/2020,02:00:00 AM,x,0.97,11.28,11.57829773
07/15/2020,02:05:00 AM,x,0.97,11.23,11.55463182
07/15/2020,02:10:00 AM,x,0.98,11.28,11.56463182
07/15/2020,02:15:00 AM,x,0.98,11.51,11.63190455
07/15/2020,02:20:00 AM,x,0.98,11.87,11.71096591
07/15/2020,02:25:00 AM,x,0.98,12.01,11.77639091
07/15/2020,02:30:00 AM,x,0.98,12.06,11.83545227
07/15/2020,02:35:00 AM,x,0.98,12.3,11.91181591
07/15/2020,02:40:00 AM,x,0.98,12.35,11.98911818
07/15/2020,02:45:00 AM,x,0.98,12.11,12.05823864
07/15/2020,02:50:00 AM,x,0.98,11.89,12.11642045
07/15/2020,02:55:00 AM,x,0.98,11.93,12.17735909
07/15/2020,03:00:00 AM,x,0.97,12.07,12.23375227
07/15/2020,03:05:00 AM,x,0.97,12.13,12.24378182
07/15/2020,03:10:00 AM,x,0.97,12.27,12.22926591
07/15/2020,03:15:00 AM,x,0.98,12.51,12.25108409
07/15/2020,03:20:00 AM,x,0.97,12.68,12.30565909
07/15/2020,03:25:00 AM,x,0.97,12.68,12.36387045
07/15/2020,03:30:00 AM,x,0.97,12.41,12.41296136
07/15/2020,03:35:00 AM,x,0.97,12.19,12.45384091
07/15/2020,03:40:00 AM,x,0.98,12.35,12.47838636
07/15/2020,03:45:00 AM,x,0.97,12.49,12.46568864
07/15/2020,03:50:00 AM,x,0.97,12.57,12.43023409
07/15/2020,03:55:00 AM,x,0.97,12.61,12.37841591
07/15/2020,04:00:00 AM,x,0.98,12.58,12.36296136
07/15/2020,04:05:00 AM,x,0.97,12.54,12.36293182
07/15/2020,04:10:00 AM,x,0.97,12.37,12.33477955
07/15/2020,04:15:00 AM,x,0.97,12.29,12.28656818
07/15/2020,04:20:00 AM,x,0.97,12.11,12.21926591
07/15/2020,04:25:00 AM,x,0.97,12.24,12.13741818
07/15/2020,04:30:00 AM,x,0.98,12.19,12.03832727
07/15/2020,04:35:00 AM,x,0.97,12.04,11.931025
07/15/2020,04:40:00 AM,x,0.98,11.96,11.84190455
07/15/2020,04:45:00 AM,x,0.98,11.83,11.78190455
07/15/2020,04:50:00 AM,x,0.98,11.71,11.75554091
07/15/2020,04:55:00 AM,x,0.98,11.49,11.70645
07/15/2020,05:00:00 AM,x,0.98,11.36,11.65647955
07/15/2020,05:05:00 AM,x,0.98,11.39,11.60375227
07/15/2020,05:10:00 AM,x,0.97,11.63,11.53832727
07/15/2020,05:15:00 AM,x,0.97,11.82,11.46463182
07/15/2020,05:20:00 AM,x,0.97,11.7,11.39295455
07/15/2020,05:25:00 AM,x,0.97,11.64,11.36189318
07/15/2020,05:30:00 AM,x,0.97,11.46,11.38483182
07/15/2020,05:35:00 AM,x,0.97,11.24,11.43334545
07/15/2020,05:40:00 AM,x,1,11.02,11.43925227
07/15/2020,05:45:00 AM,0,1.24,10.93,11.41669773
07/15/2020,05:50:00 AM,0,2.57,11.2,11.39918864
07/15/2020,05:55:00 AM,0,3.37,11.69,11.39656818
07/15/2020,06:00:00 AM,0.01,4.56,12.04,11.40731818
07/15/2020,06:05:00 AM,0.06,5.74,11.85,11.44462273
07/15/2020,06:10:00 AM,0.07,6.45,11.75,11.51588864
07/15/2020,06:15:00 AM,0.19,9.05,11.77,11.60216364
07/15/2020,06:20:00 AM,0.26,10.78,11.93,11.68450455
07/15/2020,06:25:00 AM,0.47,14.87,12.03,11.73299545
07/15/2020,06:30:00 AM,0.7,18.19,12.21,11.81408409
07/15/2020,06:35:00 AM,0.91,22.11,12.49,11.92139318
07/15/2020,06:40:00 AM,1.58,33.27,12.92,12.16492273
07/15/2020,06:45:00 AM,2.56,49.47,13.63,12.49818636
07/15/2020,06:50:00 AM,3.24,62.65,14.15,12.8899
07/15/2020,06:55:00 AM,3.06,57.73,14.66,13.38616818
07/15/2020,07:00:00 AM,3.58,65.42,14.97,13.89229091
07/15/2020,07:05:00 AM,2.93,52.64,15.93,14.49874091
07/15/2020,07:10:00 AM,3.04,55.33,16.94,15.10546136
07/15/2020,07:15:00 AM,4.03,70.2,18.17,15.50461818
07/15/2020,07:20:00 AM,4.31,75.21,19.45,15.83081591
07/15/2020,07:25:00 AM,4.3,75.81,19.65,15.76667955
07/15/2020,07:30:00 AM,4.52,80.85,21.07,16.13372955
07/15/2020,07:35:00 AM,5.86,110.38,22.1,16.95269318
07/15/2020,07:40:00 AM,10.99,213.14,23.34,17.98824318
07/15/2020,07:45:00 AM,11.63,220.86,22.88,18.78286364
07/15/2020,07:50:00 AM,12.61,251.13,20.24,19.25074318
07/15/2020,07:55:00 AM,7.96,148.88,21.72,19.45311818
07/15/2020,08:00:00 AM,7.58,147.76,28.03,19.38017955
07/15/2020,08:05:00 AM,7.86,146.99,31.31,19.24365227
07/15/2020,08:10:00 AM,7.42,138.79,29.14,19.62518182
07/15/2020,08:15:00 AM,8.16,151.62,27.08,20.18441136
07/15/2020,08:20:00 AM,8.77,157.16,24.52,20.94362955
07/15/2020,08:25:00 AM,10.51,182.46,23.57,21.22597045
07/15/2020,08:30:00 AM,13.74,237.82,24.74,20.95181364
07/15/2020,08:35:00 AM,9.83,164.93,25.97,20.10266136
07/15/2020,08:40:00 AM,7.68,131.89,26.14,19.83255
07/15/2020,08:45:00 AM,8.47,144.01,25.11,20.36796591
07/15/2020,08:50:00 AM,7.88,131.78,24.27,21.042
07/15/2020,08:55:00 AM,9.18,158.09,25.35,21.01650682
07/15/2020,09:00:00 AM,16.72,297.78,26.87,20.77268636
07/15/2020,09:05:00 AM,17.22,286.52,30.97,20.33678864
07/15/2020,09:10:00 AM,17.52,294.71,37.62,20.49347727
07/15/2020,09:15:00 AM,19.01,328.41,37.5,21.40136591
07/15/2020,09:20:00 AM,35.02,629.55,37.82,21.99486591
07/15/2020,09:25:00 AM,35.93,646.19,35.33,21.719975
07/15/2020,09:30:00 AM,35.59,645.08,36.78,19.91429318
07/15/2020,09:35:00 AM,27.89,499.78,39.82,19.36970455
07/15/2020,09:40:00 AM,25.06,441.34,44.76,18.27823636
07/15/2020,09:45:00 AM,23.3,405.98,39.71,17.68950682
07/15/2020,09:50:00 AM,26.03,447.13,31.72,18.43337727
07/15/2020,09:55:00 AM,55.98,1034.78,30.96,19.57612955
07/15/2020,10:00:00 AM,41.71,767.15,40.6,20.30358864
07/15/2020,10:05:00 AM,42.28,784.13,41.52,19.92703409
07/15/2020,10:10:00 AM,34.81,683.98,42.58,19.76433864
07/15/2020,10:15:00 AM,22.73,380.24,37.9,19.83595
07/15/2020,10:20:00 AM,17.41,303.72,36.77,19.57957045
07/15/2020,10:25:00 AM,21.42,373.94,35.97,21.54750227
07/15/2020,10:30:00 AM,31.92,548.46,37.26,22.54365
07/15/2020,10:35:00 AM,19.3,326.56,39.24,23.183325
07/15/2020,10:40:00 AM,17.14,278.05,36.34,23.42741591
07/15/2020,10:45:00 AM,32.05,614.52,34.34,23.08475455
07/15/2020,10:50:00 AM,32.33,547.48,36.77,21.73360455
07/15/2020,10:55:00 AM,14.66,242.3,34.5,20.91980227
07/15/2020,11:00:00 AM,22.51,348.24,34.39,20.66645909
07/15/2020,11:05:00 AM,18.37,305.98,32.98,19.80884773
07/15/2020,11:10:00 AM,14.16,235.91,29.44,19.14481818
07/15/2020,11:15:00 AM,30.34,545.34,29.76,19.16108864
07/15/2020,11:20:00 AM,21.3,360.15,26.57,17.52608182
07/15/2020,11:25:00 AM,18.46,311.13,26.76,16.15045227
07/15/2020,11:30:00 AM,18.92,319.29,29.57,15.03860909
07/15/2020,11:35:00 AM,19.02,313.26,30.18,14.25910682
07/15/2020,11:40:00 AM,24.72,400.09,27.55,13.76244773
07/15/2020,11:45:00 AM,48.72,841.79,28.35,14.51187727
07/15/2020,11:50:00 AM,22.67,375.59,23.7,15.21846364
07/15/2020,11:55:00 AM,23.7,386.71,23.41,16.10331136
07/15/2020,12:00:00 PM,20.66,335.35,25.36,16.91314318
07/15/2020,12:05:00 PM,18.29,284.01,25.54,17.1581
07/15/2020,12:10:00 PM,16.64,256.61,28.62,17.47269545
07/15/2020,12:15:00 PM,16.58,264.69,31.24,18.70300682
07/15/2020,12:20:00 PM,17.05,274.72,35.31,18.86680227
07/15/2020,12:25:00 PM,16.28,268.27,36.82,18.43602727
07/15/2020,12:30:00 PM,17.39,291.89,32.18,17.62642273
07/15/2020,12:35:00 PM,19.54,327.15,28.64,16.63307727
07/15/2020,12:40:00 PM,21.24,346.3,25.78,15.55248636
07/15/2020,12:45:00 PM,19.84,317.69,23.62,14.83079545
07/15/2020,12:50:00 PM,21.17,343.28,17.26,13.77923409
07/15/2020,12:55:00 PM,22.43,357.37,17.17,12.79741818
07/15/2020,01:00:00 PM,20.76,317.45,15.7,12.23974545
07/15/2020,01:05:00 PM,16.52,256.81,16.74,11.83337727
07/15/2020,01:10:00 PM,7.25,109.57,18.26,11.78932955
07/15/2020,01:15:00 PM,2.84,45.71,16.3,12.06177727
07/15/2020,01:20:00 PM,1.15,21.5,18,13.04973864
07/15/2020,01:25:00 PM,0.92,19.41,17.19,14.19323636
07/15/2020,01:30:00 PM,1.8,36.69,14.73,15.40272727
07/15/2020,01:35:00 PM,2.77,51.67,15.72,16.10868409
07/15/2020,01:40:00 PM,1.73,34.4,17.41,16.29462727
07/15/2020,01:45:00 PM,0.5,15.97,17.49,16.94400909
07/15/2020,01:50:00 PM,0.83,22.34,18.86,17.46047273
07/15/2020,01:55:00 PM,2.95,61.93,20.7,17.84633864
07/15/2020,02:00:00 PM,7.51,136.64,20.6,18.42089091
07/15/2020,02:05:00 PM,9,150.02,21.62,19.02356364
07/15/2020,02:10:00 PM,1.94,39.15,23.23,19.79143182
07/15/2020,02:15:00 PM,1.87,39.62,24.27,21.05072273
07/15/2020,02:20:00 PM,3.52,66.04,22.95,22.684075
07/15/2020,02:25:00 PM,4.96,84.38,22.6,24.35682273
07/15/2020,02:30:00 PM,4.24,74.15,23.08,26.05503636
07/15/2020,02:35:00 PM,3.6,64.66,26.84,26.96817045
07/15/2020,02:40:00 PM,3.24,60.21,32.78,27.14836591
07/15/2020,02:45:00 PM,3,56.59,37.94,27.19397045
07/15/2020,02:50:00 PM,2.98,57,38.94,27.43229773
07/15/2020,02:55:00 PM,3.01,57.86,36.72,27.81445682
07/15/2020,03:00:00 PM,3.06,58.19,28.68,28.17049091
07/15/2020,03:05:00 PM,3.02,56.93,25.79,28.17679545
07/15/2020,03:10:00 PM,3.05,56.8,25.33,27.77704773
07/15/2020,03:15:00 PM,3.06,56.76,25.27,26.91898864
07/15/2020,03:20:00 PM,3.05,56.88,25.91,25.85240227
07/15/2020,03:25:00 PM,3.23,59.8,26.53,24.94002727
07/15/2020,03:30:00 PM,3.54,64.68,26.91,24.91099318
07/15/2020,03:35:00 PM,4.24,76.74,28.92,25.34212273
07/15/2020,03:40:00 PM,5.4,95.01,29.75,25.61002955
07/15/2020,03:45:00 PM,6.22,108.46,28.88,25.54454318
07/15/2020,03:50:00 PM,6.91,116.51,28.59,25.29888409
07/15/2020,03:55:00 PM,7.28,120.94,30.4,25.09644773
07/15/2020,04:00:00 PM,7.32,120.24,32.59,25.02829545
07/15/2020,04:05:00 PM,7,115.97,30.2,24.98216818
07/15/2020,04:10:00 PM,7.12,119.54,26.59,24.75100227
07/15/2020,04:15:00 PM,7.49,126.18,25.46,24.42442955
07/15/2020,04:20:00 PM,6.48,113.24,26.04,24.04845227
07/15/2020,04:25:00 PM,6.04,104.67,27.46,23.49164318
07/15/2020,04:30:00 PM,5.96,100.66,29.19,22.65301818
07/15/2020,04:35:00 PM,5.77,100.02,27.37,21.93203182
07/15/2020,04:40:00 PM,5.51,95.3,24.86,21.50367273
07/15/2020,04:45:00 PM,5.23,89.61,23.58,21.13074318
07/15/2020,04:50:00 PM,4.2,75.86,22.81,20.58124318
07/15/2020,04:55:00 PM,3.54,64.39,21.55,19.74806818
07/15/2020,05:00:00 PM,3.53,62.15,20.52,18.57822955
07/15/2020,05:05:00 PM,3.44,59.6,19.93,17.50259318
07/15/2020,05:10:00 PM,3.52,60.71,19.23,16.53200909
07/15/2020,05:15:00 PM,3.43,59.84,18.26,15.64391364
07/15/2020,05:20:00 PM,3.1,54.36,16.66,14.77987727
07/15/2020,05:25:00 PM,2.7,47.99,14.61,13.99162727
07/15/2020,05:30:00 PM,2.3,41.62,13.64,13.28533409
07/15/2020,05:35:00 PM,1.9,35.19,12.23,12.63498864
07/15/2020,05:40:00 PM,1.46,28.35,11.82,12.05176591
07/15/2020,05:45:00 PM,1.13,23.38,11.6,11.55760682
07/15/2020,05:50:00 PM,0.86,19.49,11.42,11.18933636
07/15/2020,05:55:00 PM,0.64,16.28,11.26,10.97326364
07/15/2020,06:00:00 PM,0.42,12.64,11.25,10.81764545
07/15/2020,06:05:00 PM,0.17,8.57,11.12,10.76511364
07/15/2020,06:10:00 PM,0.02,4.94,11.04,10.71867727
07/15/2020,06:15:00 PM,0,2.39,10.92,10.65846591
07/15/2020,06:20:00 PM,0,1.43,10.72,10.59588182
07/15/2020,06:25:00 PM,0,1.06,10.61,10.53014773
07/15/2020,06:30:00 PM,0,0.97,10.54,10.45365909
07/15/2020,06:35:00 PM,x,0.99,10.42,10.37335682
07/15/2020,06:40:00 PM,x,0.99,10.21,10.28051136
07/15/2020,06:45:00 PM,x,0.98,10.13,10.18558636
07/15/2020,06:50:00 PM,x,0.99,10.04,10.09961364
07/15/2020,06:55:00 PM,x,0.99,10.03,10.01072955
07/15/2020,07:00:00 PM,x,0.98,9.99,9.919790909
07/15/2020,07:05:00 PM,x,0.98,9.89,9.838002273
07/15/2020,07:10:00 PM,x,0.98,9.83,9.771668182
07/15/2020,07:15:00 PM,x,0.99,9.76,9.712577273
07/15/2020,07:20:00 PM,x,0.99,9.63,9.655334091
07/15/2020,07:25:00 PM,x,0.98,9.54,9.592636364
07/15/2020,07:30:00 PM,x,0.98,9.52,9.529
07/15/2020,07:35:00 PM,x,0.98,9.48,9.473545455
07/15/2020,07:40:00 PM,x,0.98,9.48,9.419
07/15/2020,07:45:00 PM,x,0.98,9.41,9.366302273
07/15/2020,07:50:00 PM,x,0.98,9.34,9.334484091
07/15/2020,07:55:00 PM,x,0.98,9.29,9.324454545
07/15/2020,08:00:00 PM,x,0.98,9.28,9.319909091
07/15/2020,08:05:00 PM,x,0.98,9.23,9.335363636
07/15/2020,08:10:00 PM,x,0.98,9.18,9.345363636
07/15/2020,08:15:00 PM,x,0.99,9.28,9.364454545
07/15/2020,08:20:00 PM,x,0.99,9.43,9.399909091
