Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/22/2020,07:05:00 AM,7.21,127.4,15.88,12.46320455
07/22/2020,07:10:00 AM,8.21,142.54,16.76,12.93965682
07/22/2020,07:15:00 AM,9.85,172.32,18.13,13.36436818
07/22/2020,07:20:00 AM,10.84,187.78,19.54,13.68584773
07/22/2020,07:25:00 AM,11.57,200.46,20.92,14.00632955
07/22/2020,07:30:00 AM,10.57,180.41,21.91,14.37424318
07/22/2020,07:35:00 AM,10.3,174.8,21.76,14.79522727
07/22/2020,07:40:00 AM,10.02,170.83,21.34,15.16527045
07/22/2020,07:45:00 AM,13.03,228.62,22.19,15.3912
07/22/2020,07:50:00 AM,13.94,244.37,23.31,15.423975
07/22/2020,07:55:00 AM,14.14,250.88,23.99,15.36480227
07/22/2020,08:00:00 AM,13.73,239.99,24.17,15.15689773
07/22/2020,08:05:00 AM,10.18,173.91,21.85,14.91693182
07/22/2020,08:10:00 AM,8.42,145.39,19.74,14.90638864
07/22/2020,08:15:00 AM,10.3,169.61,19.31,15.11049545
07/22/2020,08:20:00 AM,11.3,184.18,19.74,14.97559091
07/22/2020,08:25:00 AM,13.1,214.47,20.73,15.05844318
07/22/2020,08:30:00 AM,17.29,289.25,22.84,15.01273864
07/22/2020,08:35:00 AM,14.84,244.86,23.63,15.11187045
07/22/2020,08:40:00 AM,12.41,207.23,23.74,15.40643636
07/22/2020,08:45:00 AM,16.61,282.03,23.05,15.76255909
07/22/2020,08:50:00 AM,13.09,214.53,23.72,15.95250909
07/22/2020,08:55:00 AM,15.67,264.69,24.47,16.26529318
07/22/2020,09:00:00 AM,15.85,268.05,26,16.56105
07/22/2020,09:05:00 AM,15.65,256.46,26.59,16.322775
07/22/2020,09:10:00 AM,15.82,259.23,26.14,16.01085682
07/22/2020,09:15:00 AM,20.52,337.12,26.8,16.07570909
07/22/2020,09:20:00 AM,20.26,325.22,27.77,15.93208636
07/22/2020,09:25:00 AM,19.6,324.84,27.25,15.92192727
07/22/2020,09:30:00 AM,23.58,390.43,25.74,15.96068864
07/22/2020,09:35:00 AM,22.42,369.11,25.57,16.04925455
07/22/2020,09:40:00 AM,20.81,344.08,25.78,16.30970909
07/22/2020,09:45:00 AM,21,345.91,26.41,16.61632727
07/22/2020,09:50:00 AM,22.88,374.59,27.93,16.82137273
07/22/2020,09:55:00 AM,21.6,353.7,29.21,17.02864091
07/22/2020,10:00:00 AM,21.43,352.33,30.68,17.27615682
07/22/2020,10:05:00 AM,18.29,293.23,30.11,16.96049318
07/22/2020,10:10:00 AM,17.63,282.88,28.41,16.88893636
07/22/2020,10:15:00 AM,15.06,239.82,27.25,16.79758864
07/22/2020,10:20:00 AM,15.66,254.38,27.24,16.79442273
07/22/2020,10:25:00 AM,17.53,290.04,25.2,16.628075
07/22/2020,10:30:00 AM,25.08,415.95,23.62,16.6666
07/22/2020,10:35:00 AM,26.81,433.53,27.9,16.84227955
07/22/2020,10:40:00 AM,27.19,444.52,28.61,16.66200455
07/22/2020,10:45:00 AM,27.18,453.2,30.45,16.70716364
07/22/2020,10:50:00 AM,32.6,558.31,34.03,17.21637727
07/22/2020,10:55:00 AM,31.27,522.06,36.62,17.90516364
07/22/2020,11:00:00 AM,23.88,403,35.61,18.74942045
07/22/2020,11:05:00 AM,33.85,582.05,36.15,19.183
07/22/2020,11:10:00 AM,36.85,631.92,40.49,19.73386591
07/22/2020,11:15:00 AM,27.83,468.8,39.81,19.85011818
07/22/2020,11:20:00 AM,29.4,489.22,39.25,19.16096364
07/22/2020,11:25:00 AM,33.43,575.74,38.1,17.89679091
07/22/2020,11:30:00 AM,37.09,634.78,39.21,16.66309545
07/22/2020,11:35:00 AM,32.83,557.15,38.33,16.38496364
07/22/2020,11:40:00 AM,19.75,320.93,27.43,15.67467045
07/22/2020,11:45:00 AM,28.64,463.87,23.38,14.57665455
07/22/2020,11:50:00 AM,34.48,563.78,24.07,12.65507273
07/22/2020,11:55:00 AM,34.82,571.02,27.5,10.66034545
07/22/2020,12:00:00 PM,30.84,501.11,30.46,10.19374091
07/22/2020,12:05:00 PM,33.29,545.25,29.86,9.574020455
07/22/2020,12:10:00 PM,28.94,462.59,27.53,9.104134091
07/22/2020,12:15:00 PM,41.63,665.14,23.83,9.869504545
07/22/2020,12:20:00 PM,61.02,1025.34,30.77,11.32179773
07/22/2020,12:25:00 PM,43.48,748.4,37.77,11.76176591
07/22/2020,12:30:00 PM,49.78,872.44,41.76,12.54481818
07/22/2020,12:35:00 PM,58.32,1026.43,45.19,12.49590909
07/22/2020,12:40:00 PM,51.14,930.36,46.96,12.69411364
07/22/2020,12:45:00 PM,35.66,612.85,41.64,14.70635
07/22/2020,12:50:00 PM,56.03,965.8,45.17,17.16763409
07/22/2020,12:55:00 PM,30.12,529,39.98,17.829675
07/22/2020,01:00:00 PM,52.33,895.65,40.71,18.04744773
07/22/2020,01:05:00 PM,53.51,950.89,45.58,18.33449318
07/22/2020,01:10:00 PM,28.93,483.46,40.06,18.13455682
07/22/2020,01:15:00 PM,20.82,344.29,35.71,17.44396818
07/22/2020,01:20:00 PM,14.39,240.94,28.56,17.41650682
07/22/2020,01:25:00 PM,17.44,287.04,25.13,16.58038636
07/22/2020,01:30:00 PM,17.78,279.43,24.07,16.57365455
07/22/2020,01:35:00 PM,14.88,236.8,22.22,16.06578409
07/22/2020,01:40:00 PM,15.44,246.28,22.13,14.83811136
07/22/2020,01:45:00 PM,16.5,255.71,21.79,13.67106591
07/22/2020,01:50:00 PM,15.58,244.61,21.54,12.83232045
07/22/2020,01:55:00 PM,15.79,260.39,19.99,12.46507273
07/22/2020,02:00:00 PM,18.74,295.4,18.69,12.819275
07/22/2020,02:05:00 PM,22.52,358.98,22.51,13.49275909
07/22/2020,02:10:00 PM,24.79,411.29,25.05,14.25802045
07/22/2020,02:15:00 PM,27.71,479.9,27.1,14.74961591
07/22/2020,02:20:00 PM,31.76,572.57,30.37,15.01764318
07/22/2020,02:25:00 PM,23.64,393.7,31.68,15.36298409
07/22/2020,02:30:00 PM,18.16,290.39,31.37,15.89767273
07/22/2020,02:35:00 PM,8.62,137.73,27.02,16.35015227
07/22/2020,02:40:00 PM,6.38,111.17,22.5,16.72123409
07/22/2020,02:45:00 PM,9.28,156.97,21.64,17.13336591
07/22/2020,02:50:00 PM,11.02,178.89,21.14,17.57280227
07/22/2020,02:55:00 PM,10.27,168.89,20.46,17.44067727
07/22/2020,03:00:00 PM,8.23,140.91,20.4,16.99455
07/22/2020,03:05:00 PM,9.46,160.77,20.99,16.52204318
07/22/2020,03:10:00 PM,11.81,193.64,22.33,16.4321
07/22/2020,03:15:00 PM,13.68,215.53,23.6,16.62441136
07/22/2020,03:20:00 PM,14.06,219.65,24.57,17.00665227
07/22/2020,03:25:00 PM,13.66,214.31,23.99,17.43445
07/22/2020,03:30:00 PM,14.99,233.04,24.92,17.87405227
07/22/2020,03:35:00 PM,13.25,205.92,24.59,18.27560227
07/22/2020,03:40:00 PM,11.36,175.88,24.37,18.45654091
07/22/2020,03:45:00 PM,9.41,151.67,24.46,18.56986818
07/22/2020,03:50:00 PM,9.11,149.02,24.52,18.61023409
07/22/2020,03:55:00 PM,6.86,109.66,24.22,18.67254545
07/22/2020,04:00:00 PM,6.18,103.63,23.55,18.75087045
07/22/2020,04:05:00 PM,8.6,141.63,22.63,18.84105227
