Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/08/2020,12:00:00 AM,x,0.99,13.55,13.512825
07/08/2020,12:05:00 AM,x,0.99,13.65,13.45215714
07/08/2020,12:10:00 AM,x,0.99,13.68,13.38669688
07/08/2020,12:15:00 AM,x,0.99,13.57,13.32685833
07/08/2020,12:20:00 AM,x,0.99,13.45,13.2769875
07/08/2020,12:25:00 AM,x,0.99,13.37,13.23982045
07/08/2020,12:30:00 AM,x,0.98,13.12,13.18803182
07/08/2020,12:35:00 AM,x,0.97,12.96,13.13715227
07/08/2020,12:40:00 AM,x,0.98,12.88,13.08990909
07/08/2020,12:45:00 AM,x,0.98,12.86,13.05630227
07/08/2020,12:50:00 AM,x,0.98,12.9,13.03542273
07/08/2020,12:55:00 AM,x,0.98,12.98,13.01636136
07/08/2020,01:00:00 AM,x,0.98,13.09,13.01908864
07/08/2020,01:05:00 AM,x,0.98,13.16,13.03996818
07/08/2020,01:10:00 AM,x,0.98,13.2,13.06269545
07/08/2020,01:15:00 AM,x,0.98,13.22,13.07087727
07/08/2020,01:20:00 AM,x,0.98,13.16,13.06360455
07/08/2020,01:25:00 AM,x,0.98,13.15,13.04815
07/08/2020,01:30:00 AM,x,0.98,13.19,13.02542273
07/08/2020,01:35:00 AM,x,0.98,13.13,12.99905909
07/08/2020,01:40:00 AM,x,0.98,12.95,12.96815
07/08/2020,01:45:00 AM,x,0.98,12.82,12.92633182
07/08/2020,01:50:00 AM,x,0.98,12.81,12.88542273
07/08/2020,01:55:00 AM,x,0.98,12.84,12.84905909
07/08/2020,02:00:00 AM,x,0.98,12.87,12.80815
07/08/2020,02:05:00 AM,x,0.98,12.86,12.76905909
07/08/2020,02:10:00 AM,x,0.98,12.76,12.74090682
07/08/2020,02:15:00 AM,x,0.98,12.71,12.72454318
07/08/2020,02:20:00 AM,x,0.98,12.75,12.71090682
07/08/2020,02:25:00 AM,x,0.98,12.74,12.68275455
07/08/2020,02:30:00 AM,x,0.98,12.7,12.63369318
